FIPS,yield,pred,error,NAME,NAMELSAD
5001,59.2,61.768272,-2.5682716,Arkansas,Arkansas County
5003,55.4,57.923622,-2.5236206,Ashley,Ashley County
5017,53.9,57.503174,-3.6031723,Chicot,Chicot County
5021,53.3,53.488403,-0.18840408,Clay,Clay County
5029,33.2,39.017094,-5.817093,Conway,Conway County
5031,48.7,53.282696,-4.582695,Craighead,Craighead County
5035,50.4,53.480835,-3.0808334,Crittenden,Crittenden County
5037,50.4,55.545998,-5.145996,Cross,Cross County
5041,57.3,60.40386,-3.103859,Desha,Desha County
5043,56.7,58.37704,-1.6770401,Drew,Drew County
5045,33.6,39.17736,-5.577362,Faulkner,Faulkner County
5047,37.3,40.632942,-3.332943,Franklin,Franklin County
5055,46.9,49.287014,-2.3870125,Greene,Greene County
5063,43.1,48.78476,-5.684761,Independence,Independence County
5067,40.6,47.66345,-7.06345,Jackson,Jackson County
5069,55.8,59.873035,-4.073036,Jefferson,Jefferson County
5071,34.7,38.733707,-4.0337067,Johnson,Johnson County
5073,53.1,44.948322,8.151676,Lafayette,Lafayette County
5075,42.9,45.696327,-2.7963257,Lawrence,Lawrence County
5077,55.6,54.675156,0.92484283,Lee,Lee County
5079,54.6,60.01021,-5.4102097,Lincoln,Lincoln County
5083,37.5,41.87148,-4.371479,Logan,Logan County
5085,47.6,52.85541,-5.255413,Lonoke,Lonoke County
5093,53.4,54.669846,-1.269844,Mississippi,Mississippi County
5095,50.9,52.628475,-1.7284737,Monroe,Monroe County
5107,55.5,58.653572,-3.153572,Phillips,Phillips County
5111,51.9,56.80047,-4.900467,Poinsett,Poinsett County
5117,50.0,54.635017,-4.6350174,Prairie,Prairie County
5119,35.9,47.636753,-11.736752,Pulaski,Pulaski County
5121,45.3,47.566883,-2.2668839,Randolph,Randolph County
5123,50.2,54.13434,-3.9343376,St. Francis,St. Francis County
5131,33.3,38.961765,-5.661766,Sebastian,Sebastian County
5145,47.9,44.47342,3.4265823,White,White County
5147,50.8,48.02244,2.7775574,Woodruff,Woodruff County
5149,42.5,41.16809,1.3319092,Yell,Yell County
17001,54.8,56.69339,-1.8933907,Adams,Adams County
17003,48.7,45.84761,2.8523903,Alexander,Alexander County
17005,59.0,56.36284,2.6371613,Bond,Bond County
17007,53.0,58.421295,-5.421295,Boone,Boone County
17009,61.4,57.250137,4.149864,Brown,Brown County
