FIPS,yield,pred,error,NAME,NAMELSAD
5001,59.2,58.609116,0.59088516,Arkansas,Arkansas County
5003,55.4,52.411785,2.9882164,Ashley,Ashley County
5017,53.9,53.77644,0.12356186,Chicot,Chicot County
5021,53.3,48.419285,4.8807144,Clay,Clay County
5029,33.2,37.134136,-3.9341354,Conway,Conway County
5031,48.7,45.111683,3.5883179,Craighead,Craighead County
5035,50.4,49.477436,0.92256546,Crittenden,Crittenden County
5037,50.4,50.02906,0.37094116,Cross,Cross County
5041,57.3,57.118202,0.18179703,Desha,Desha County
5043,56.7,51.99246,4.7075424,Drew,Drew County
5045,33.6,34.548412,-0.94841385,Faulkner,Faulkner County
5047,37.3,35.748753,1.5512466,Franklin,Franklin County
5055,46.9,42.781033,4.118969,Greene,Greene County
5063,43.1,39.55789,3.5421066,Independence,Independence County
5067,40.6,39.577488,1.0225105,Jackson,Jackson County
5069,55.8,54.649323,1.1506767,Jefferson,Jefferson County
5071,34.7,34.256573,0.44342804,Johnson,Johnson County
5073,53.1,42.346622,10.753376,Lafayette,Lafayette County
5075,42.9,40.017044,2.8829575,Lawrence,Lawrence County
5077,55.6,47.926193,7.673805,Lee,Lee County
5079,54.6,54.32922,0.27077866,Lincoln,Lincoln County
5083,37.5,40.804466,-3.3044662,Logan,Logan County
5085,47.6,46.987217,0.6127815,Lonoke,Lonoke County
5093,53.4,48.314407,5.085594,Mississippi,Mississippi County
5095,50.9,47.48683,3.4131699,Monroe,Monroe County
5107,55.5,53.088726,2.411274,Phillips,Phillips County
5111,51.9,49.97706,1.9229431,Poinsett,Poinsett County
5117,50.0,50.11782,-0.11782074,Prairie,Prairie County
5119,35.9,39.811085,-3.9110832,Pulaski,Pulaski County
5121,45.3,43.590366,1.7096329,Randolph,Randolph County
5123,50.2,48.597485,1.6025162,St. Francis,St. Francis County
5131,33.3,37.52982,-4.2298203,Sebastian,Sebastian County
5145,47.9,37.55197,10.34803,White,White County
5147,50.8,41.468113,9.331886,Woodruff,Woodruff County
5149,42.5,38.086834,4.413166,Yell,Yell County
17001,54.8,54.289894,0.51010513,Adams,Adams County
17003,48.7,43.54151,5.158489,Alexander,Alexander County
17005,59.0,57.08327,1.916729,Bond,Bond County
17007,53.0,55.21004,-2.210041,Boone,Boone County
17009,61.4,53.93341,7.466591,Brown,Brown County
17011,64.8,60.80841,3.9915924,Bureau,Bureau County
17013,54.1,53.298332,0.80166626,Calhoun,Calhoun County
17015,68.1,59.08821,9.011787,Carroll,Carroll County
17017,63.0,59.321865,3.678135,Cass,Cass County
17019,66.1,62.131676,3.9683228,Champaign,Champaign County
17021,65.9,63.135357,2.7646446,Christian,Christian County
17023,58.4,58.67151,-0.27150726,Clark,Clark County
17025,52.4,54.030125,-1.6301231,Clay,Clay County
17027,52.5,54.935703,-2.4357033,Clinton,Clinton County
17029,66.6,62.651024,3.9489746,Coles,Coles County
17033,56.3,57.354164,-1.0541649,Crawford,Crawford County
17035,56.5,57.200886,-0.7008858,Cumberland,Cumberland County
17037,59.0,55.75131,3.2486916,DeKalb,DeKalb County
17039,66.4,62.84471,3.5552902,De Witt,De Witt County
17041,67.1,62.341442,4.7585564,Douglas,Douglas County
17045,61.0,62.399162,-1.3991623,Edgar,Edgar County
17047,54.7,54.60345,0.09654999,Edwards,Edwards County
17049,57.9,59.283226,-1.3832245,Effingham,Effingham County
17051,54.4,55.331398,-0.9313965,Fayette,Fayette County
17053,56.3,58.963066,-2.6630669,Ford,Ford County
17055,51.2,49.4421,1.7579002,Franklin,Franklin County
17057,58.4,56.48171,1.918293,Fulton,Fulton County
