,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,4.05799,4.11876,60.29703,61.2,0.17818205,-0.90296936
1,17003,3.3853083,3.45249,50.301758,51.300003,0.26312718,-0.99824524
2,17005,4.152591,3.94378,61.702694,58.6,0.18598393,3.1026955
3,17007,4.0973196,4.18606,60.88142,62.2,0.1573667,-1.3185806
4,17009,4.1009693,4.33412,60.93565,64.399994,0.1990213,-3.464344
5,17011,4.604893,4.54275,68.42338,67.5,0.1460379,0.923378
6,17013,3.87185,3.88994,57.531204,57.8,0.20313984,-0.268795
7,17015,4.510978,4.63697,67.02791,68.9,0.14737098,-1.8720932
8,17017,4.513348,4.34758,67.063126,64.6,0.17922635,2.4631271
9,17019,4.4571567,4.67062,66.22818,69.4,0.17664985,-3.1718216
10,17021,4.890314,4.67735,72.6644,69.5,0.16781433,3.1643982
11,17023,4.1671095,4.12549,61.91842,61.300003,0.18739481,0.61841583
12,17025,3.7909706,3.85629,56.32943,57.300003,0.20549078,-0.9705734
13,17027,3.959056,3.67458,58.826984,54.600002,0.19868393,4.226982
14,17033,3.9633348,4.15914,58.890564,61.800003,0.21028025,-2.909439
15,17035,4.1398616,4.52256,61.513546,67.200005,0.18625824,-5.6864586
16,17037,4.2338223,4.36777,62.909695,64.9,0.14258136,-1.9903069
17,17039,4.732988,4.5764,70.32671,68.0,0.15810403,2.3267136
18,17041,4.4462237,4.6437,66.065735,69.0,0.17177816,-2.9342651
19,17045,4.4022446,4.56967,65.412254,67.9,0.18530597,-2.4877472
20,17047,3.9518085,3.60055,58.719296,53.5,0.21225874,5.2192955
21,17049,4.258555,4.03127,63.27719,59.9,0.18410157,3.3771896
22,17053,4.402547,4.48891,65.41675,66.700005,0.1757805,-1.2832565
23,17055,3.4645872,3.1631,51.47975,47.0,0.22836266,4.4797516
24,17057,4.1990423,4.20625,62.392902,62.500004,0.18019497,-0.10710144
25,17059,4.0869055,3.72169,60.72668,55.3,0.2102529,5.4266815
26,17061,4.3140554,4.48218,64.10187,66.600006,0.17867391,-2.4981384
27,17063,4.295615,4.24663,63.827866,63.100002,0.15676273,0.7278633
28,17065,3.8599346,3.37846,57.354156,50.2,0.22080867,7.1541557
29,17067,4.3075943,4.54948,64.00586,67.6,0.17243287,-3.594139
30,17071,4.4582233,4.52256,66.24403,67.200005,0.15951711,-0.95597076
31,17073,4.527124,4.49564,67.267815,66.799995,0.14340864,0.4678192
32,17075,4.255568,4.29374,63.23281,63.8,0.17583628,-0.56718826
33,17077,3.512316,3.43903,52.188946,51.1,0.2286647,1.0889473
34,17079,4.1117687,3.75534,61.09612,55.800003,0.19134384,5.296116
35,17081,3.3915455,3.23713,50.394436,48.1,0.23407577,2.2944374
36,17083,4.0618896,4.25336,60.354973,63.199997,0.19416152,-2.845024
37,17085,4.0525837,4.21298,60.216698,62.6,0.1649562,-2.3833008
38,17087,3.1793072,3.03523,47.24082,45.1,0.3089477,2.1408234
39,17089,4.0481114,4.33412,60.150246,64.399994,0.1567426,-4.249748
40,17091,4.018642,4.01781,59.712364,59.699997,0.17138466,0.012367249
41,17095,4.4916,4.5091,66.739975,67.0,0.150941,-0.26002502
42,17097,3.2994823,3.85629,49.026485,57.300003,0.21247336,-8.273518
43,17099,4.474046,4.42161,66.47914,65.7,0.14816184,0.7791443
44,17101,4.070628,3.9034,60.484818,58.0,0.20646289,2.4848175
45,17103,4.413843,4.49564,65.584595,66.799995,0.14169374,-1.2154007
46,17105,4.5841193,4.27355,68.1147,63.5,0.1588184,4.6147003
47,17107,4.7485237,4.83214,70.557556,71.8,0.16844623,-1.2424469
48,17109,4.488299,4.46199,66.69092,66.299995,0.16526194,0.39092255
49,17113,4.6101074,4.63024,68.500854,68.8,0.16001454,-0.29914856
50,17115,4.656544,4.96674,69.19085,73.8,0.16703916,-4.6091537
51,17117,4.369308,4.38123,64.92285,65.1,0.17780285,-0.17714691
52,17119,4.1594057,4.01108,61.803947,59.6,0.19730397,2.203949
53,17121,3.8553452,3.65439,57.28596,54.300003,0.20331344,2.985958
54,17123,4.6080713,4.31393,68.4706,64.1,0.15447752,4.370598
55,17125,4.246236,4.21298,63.094143,62.6,0.19337958,0.49414444
56,17127,3.656953,3.365,54.338085,50.0,0.24667645,4.338085
57,17129,4.6990433,4.56967,69.822334,67.9,0.17545894,1.9223328
58,17131,4.4333067,4.3745,65.8738,65.0,0.15444702,0.8738022
59,17133,3.574358,3.57363,53.110817,53.100002,0.23343825,0.010814667
60,17135,4.5110116,4.61678,67.028404,68.6,0.17384724,-1.5715942
61,17137,4.7019067,4.711,69.86488,70.0,0.17910743,-0.13511658
62,17139,4.470855,4.42161,66.431725,65.7,0.16989493,0.7317276
63,17141,4.290555,4.54948,63.752674,67.6,0.15009189,-3.8473244
64,17143,4.52963,4.3072,67.30505,64.0,0.17179415,3.3050537
65,17145,3.2576654,2.92082,48.405132,43.4,0.22688018,5.005131
66,17147,4.692488,4.99366,69.72494,74.2,0.16877593,-4.4750595
67,17153,3.574416,3.60055,53.11168,53.5,0.2322082,-0.38832092
68,17155,4.394551,4.34758,65.297935,64.6,0.1591791,0.697937
69,17157,3.424014,3.38519,50.87688,50.3,0.22110233,0.5768814
70,17159,4.0629954,3.77553,60.371403,56.100002,0.2002031,4.2714005
71,17161,4.4285307,4.46199,65.80283,66.299995,0.15361892,-0.49716187
72,17163,3.819411,3.60728,56.75202,53.600002,0.2135498,3.1520195
73,17165,3.9936311,3.55344,59.34073,52.800003,0.22831236,6.5407257
74,17167,4.8051124,4.89271,71.3984,72.700005,0.1753892,-1.3016052
75,17169,4.143331,4.24663,61.565098,63.100002,0.20058617,-1.5349045
76,17171,4.201166,4.85233,62.42446,72.100006,0.19119291,-9.675545
77,17173,4.421951,4.51583,65.70506,67.1,0.17723276,-1.3949356
78,17175,4.7460876,4.76484,70.52136,70.8,0.14869963,-0.27864075
79,17177,4.207633,4.19279,62.52055,62.3,0.15665892,0.22055054
80,17179,4.5003996,4.7783,66.87072,71.0,0.16866471,-4.12928
81,17181,3.4332693,3.2304,51.014404,48.0,0.2580461,3.0144043
82,17183,4.318346,4.54948,64.16562,67.6,0.18256044,-3.4343796
83,17185,4.2769794,3.91013,63.550957,58.100002,0.2092892,5.4509544
84,17187,4.589289,4.34085,68.19152,64.5,0.14692977,3.6915207
85,17189,3.6861093,3.39865,54.771313,50.5,0.2059673,4.2713127
86,17191,3.8856914,3.79572,57.73687,56.4,0.21342216,1.3368683
87,17193,3.9775283,3.66785,59.101463,54.5,0.22021356,4.6014633
88,17195,4.44696,4.46872,66.076675,66.4,0.14913794,-0.3233261
89,17197,3.777458,3.84956,56.128647,57.2,0.18597642,-1.0713539
90,17199,3.481714,3.08907,51.734234,45.9,0.25254762,5.8342323
91,17201,4.0357337,4.22644,59.966328,62.8,0.16322969,-2.8336716
92,17203,4.673347,4.65043,69.44052,69.100006,0.16008662,0.34051514
93,18001,4.043446,3.71496,60.08092,55.2,0.1773511,4.8809204
94,18003,3.8431637,3.68131,57.104958,54.7,0.19028133,2.4049568
95,18005,3.8778725,3.85629,57.62069,57.300003,0.24273798,0.32068634
96,18007,4.2655544,4.13222,63.381195,61.399998,0.18334925,1.9811974
97,18009,4.0081067,3.77553,59.55582,56.100002,0.18660673,3.4558182
98,18011,4.0225554,4.19952,59.77051,62.4,0.1879763,-2.62949
99,18013,3.3522708,3.62074,49.81086,53.8,0.35905337,-3.9891396
100,18017,4.140756,3.84283,61.526836,57.1,0.18016957,4.426838
101,18019,3.6308668,3.53998,53.950474,52.6,0.24613464,1.3504753
102,18021,3.8417034,3.91013,57.08326,58.100002,0.19082311,-1.0167427
103,18023,4.1496286,4.1053,61.658672,61.0,0.18231146,0.65867233
104,18027,4.005971,3.94378,59.524086,58.6,0.19795187,0.9240875
105,18029,3.2685382,3.19002,48.566692,47.4,0.26902896,1.1666908
106,18031,4.0938563,4.59659,60.82996,68.3,0.20679912,-7.470043
107,18033,3.6988418,3.64766,54.960503,54.2,0.18636242,0.76050186
108,18035,4.019003,3.89667,59.717728,57.9,0.17133929,1.8177261
109,18037,3.9387906,3.93032,58.525864,58.4,0.22307612,0.12586212
110,18039,3.9825165,3.94378,59.17558,58.6,0.1750148,0.5755806
111,18041,3.8541617,3.85629,57.268375,57.300003,0.21292827,-0.031627655
112,18047,3.6719623,3.8361,54.561104,57.000004,0.21703365,-2.4389
113,18051,4.0599003,4.1726,60.325413,61.999996,0.20807713,-1.6745834
114,18053,4.2167053,3.78899,62.655354,56.3,0.17346975,6.3553543
115,18055,3.654224,3.51979,54.29753,52.3,0.21310186,1.9975319
116,18057,3.836719,4.01781,57.009197,59.699997,0.20339307,-2.6907997
117,18059,3.743079,3.78226,55.617817,56.2,0.21595693,-0.58218384
118,18061,3.403276,3.77553,50.568737,56.100002,0.27129564,-5.5312653
119,18063,3.8373072,4.02454,57.017937,59.8,0.19240211,-2.7820625
120,18065,3.872525,3.75534,57.541233,55.800003,0.19088802,1.74123
121,18067,4.2690177,4.32066,63.432655,64.200005,0.17496386,-0.76734924
122,18069,4.180597,3.86975,62.118824,57.5,0.17658637,4.618824
123,18071,3.8682365,3.99089,57.477512,59.3,0.23625396,-1.8224869
124,18073,3.9697888,3.67458,58.98646,54.600002,0.17907788,4.3864594
125,18075,3.9152606,3.72169,58.176235,55.3,0.18774928,2.876236
126,18077,3.377199,3.32462,50.181263,49.4,0.25223818,0.78126144
127,18079,3.744693,3.55344,55.6418,52.800003,0.2281239,2.8417969
128,18081,3.9293675,4.18606,58.38585,62.2,0.21982647,-3.8141518
129,18083,4.1679378,3.86302,61.930725,57.4,0.19602504,4.5307236
130,18085,3.9912202,3.69477,59.30491,54.9,0.17234057,4.404907
131,18087,3.9769025,3.7688,59.092163,56.0,0.17184652,3.092163
132,18089,3.6629975,3.48614,54.4279,51.8,0.19555314,2.6278992
133,18091,3.9135368,3.4996,58.150623,52.0,0.16731372,6.1506233
134,18093,3.4888227,3.365,51.839863,50.0,0.2752464,1.8398628
135,18095,4.0415363,3.81591,60.052547,56.7,0.17570116,3.3525467
136,18097,3.1596978,3.88994,46.949448,57.8,0.24811283,-10.850552
137,18101,3.8288236,3.87648,56.89188,57.600002,0.24534072,-0.70812225
138,18103,4.004185,3.84283,59.49755,57.1,0.18036254,2.3975525
139,18105,3.3314273,3.70823,49.50115,55.100002,0.26632288,-5.598854
140,18107,4.1455693,4.34085,61.598354,64.5,0.18041709,-2.9016457
141,18109,4.064177,3.99089,60.38896,59.3,0.1922682,1.0889626
142,18111,4.018498,3.99089,59.710224,59.3,0.18303251,0.4102249
143,18113,3.8644936,3.97743,57.421898,59.100002,0.17800379,-1.6781044
144,18115,3.5321972,3.53998,52.484356,52.6,0.27329436,-0.11564255
145,18117,4.0493226,4.2399,60.16824,63.000004,0.22964332,-2.8317642
146,18119,3.4792693,3.42557,51.69791,50.9,0.22555493,0.7979088
