,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,3.838822,3.68804,57.040443,54.8,0.19449666,2.2404442
1,17003,3.2456896,3.27751,48.22719,48.7,0.2300942,-0.47281265
2,17005,3.7932444,3.9707,56.363216,59.0,0.18727073,-2.6367836
3,17007,4.142395,3.5669,61.55119,53.0,0.1628045,8.551189
4,17009,3.8312604,4.13222,56.92809,61.399998,0.22088803,-4.4719086
5,17011,4.3182807,4.36104,64.16465,64.8,0.16803685,-0.6353531
6,17013,3.8222477,3.64093,56.79417,54.1,0.19269508,2.694172
7,17015,4.386748,4.58313,65.18199,68.1,0.17143275,-2.918007
8,17017,4.2071915,4.2399,62.51399,63.000004,0.18201043,-0.48601532
9,17019,4.2446885,4.44853,63.07115,66.100006,0.15691543,-3.0288544
10,17021,4.309104,4.43507,64.02829,65.9,0.16000843,-1.8717117
11,17023,3.9024563,3.93032,57.985977,58.4,0.16203453,-0.41402435
12,17025,3.7647076,3.52652,55.93919,52.4,0.19662759,3.5391884
13,17027,3.721468,3.53325,55.296703,52.500004,0.19294806,2.7966995
14,17029,4.2056956,4.48218,62.491764,66.600006,0.16683596,-4.108242
15,17033,3.832451,3.78899,56.94578,56.3,0.16347705,0.6457825
16,17035,3.854096,3.80245,57.2674,56.5,0.17626241,0.76739883
17,17037,4.126069,3.9707,61.308605,59.0,0.15010951,2.3086052
18,17039,4.2996006,4.46872,63.88708,66.4,0.15765442,-2.5129204
19,17041,4.133417,4.51583,61.41779,67.1,0.16604406,-5.682209
20,17045,4.1218777,4.1053,61.246326,61.0,0.14461605,0.24632645
21,17047,3.8147333,3.68131,56.682514,54.7,0.18549776,1.9825134
22,17049,3.939494,3.89667,58.536316,57.9,0.18407498,0.6363144
23,17051,3.8000417,3.66112,56.464214,54.4,0.18026344,2.0642128
24,17053,4.1305428,3.78899,61.37508,56.3,0.15455785,5.075081
25,17055,3.398428,3.44576,50.4967,51.2,0.2359407,-0.7033005
26,17057,4.005539,3.93032,59.517666,58.4,0.18758473,1.1176643
27,17059,3.894454,3.87648,57.867073,57.600002,0.20360988,0.26707077
28,17061,4.038727,4.38796,60.0108,65.2,0.17215113,-5.1891975
29,17063,3.9539034,3.78226,58.750423,56.2,0.15668139,2.5504227
30,17065,3.6172476,3.48614,53.748108,51.8,0.22459187,1.9481087
31,17067,4.1130834,4.48218,61.115654,66.600006,0.19357337,-5.484352
32,17069,3.4206939,3.41884,50.827545,50.8,0.2925808,0.027545929
33,17071,4.209502,4.17933,62.548325,62.1,0.19409814,0.4483261
34,17073,4.2314024,4.19279,62.873737,62.3,0.17652093,0.5737381
35,17075,4.079436,4.038,60.61569,60.000004,0.1529782,0.6156845
36,17077,3.646148,3.51306,54.177532,52.2,0.23072113,1.9775314
37,17079,3.8682275,3.66785,57.47738,54.5,0.16704579,2.9773788
38,17081,3.3298461,3.20348,49.477654,47.600002,0.2507904,1.8776512
39,17083,3.9526963,4.39469,58.732487,65.3,0.17739035,-6.5675163
40,17085,3.993063,3.97743,59.332287,59.100002,0.19550152,0.23228455
41,17087,3.411975,3.08234,50.697994,45.8,0.3238118,4.897995
42,17089,3.8307762,3.7688,56.920895,56.0,0.16492891,0.9208946
43,17091,3.8587222,3.68804,57.33614,54.8,0.16052331,2.5361404
44,17093,4.0490317,3.86975,60.163918,57.5,0.16130993,2.6639175
45,17095,4.214771,4.30047,62.62661,63.899998,0.18211928,-1.2733879
46,17097,3.4072728,3.48614,50.628124,51.8,0.22027278,-1.171875
47,17099,4.1873755,3.99089,62.219547,59.3,0.15164194,2.919548
48,17101,3.8239398,3.89667,56.819313,57.9,0.17421351,-1.0806885
49,17103,4.223552,4.35431,62.75709,64.700005,0.1612742,-1.942913
50,17105,4.133967,3.7688,61.425957,56.0,0.15033899,5.4259567
51,17107,4.3590455,4.62351,64.77036,68.7,0.16315365,-3.929634
52,17109,4.2207513,4.38123,62.715473,65.1,0.17847405,-2.3845253
53,17111,4.008648,3.53325,59.56386,52.500004,0.17650354,7.063858
54,17113,4.230528,4.30047,62.86074,63.899998,0.15661307,-1.039257
55,17115,4.3028183,4.45526,63.934895,66.2,0.16192599,-2.2651024
56,17117,4.0565286,4.53602,60.275314,67.4,0.1685444,-7.124687
57,17119,3.8272805,3.93705,56.868954,58.500004,0.19794336,-1.6310501
58,17121,3.688315,3.69477,54.804085,54.9,0.20301653,-0.09591675
59,17123,4.2165623,4.24663,62.65323,63.100002,0.161126,-0.44677353
60,17125,3.9892592,4.11876,59.27577,61.2,0.19987006,-1.9242325
61,17127,3.6840367,3.47268,54.740517,51.600002,0.23205875,3.1405144
62,17129,4.2240767,4.52929,62.764885,67.3,0.17811152,-4.535118
63,17131,4.21715,3.99762,62.661964,59.4,0.19883895,3.261963
64,17133,3.510089,3.74861,52.155853,55.7,0.23180711,-3.5441475
65,17135,4.1117616,4.25336,61.096012,63.199997,0.16464713,-2.1039848
66,17137,4.1778774,4.23317,62.07842,62.9,0.17128909,-0.8215828
67,17139,4.1661215,4.3745,61.903736,65.0,0.17155978,-3.096264
68,17141,4.256692,4.16587,63.249508,61.900005,0.16127661,1.3495026
69,17143,4.14854,4.38796,61.642498,65.2,0.18112727,-3.557499
70,17145,3.4545498,3.24386,51.33061,48.2,0.22674662,3.1306076
71,17147,4.4335427,4.82541,65.877304,71.7,0.16286987,-5.822693
72,17149,3.973572,4.17933,59.042675,62.1,0.19390628,-3.0573235
73,17151,3.543045,3.57363,52.645542,53.100002,0.26403826,-0.45446014
74,17153,3.6591487,3.68804,54.37071,54.8,0.23812652,-0.42929077
75,17155,4.15756,4.15914,61.776524,61.800003,0.16978304,-0.023479462
76,17157,3.4538002,3.59382,51.31947,53.4,0.22567578,-2.080532
77,17159,3.8326101,3.6342,56.948147,54.000004,0.1767651,2.948143
78,17161,4.147888,4.12549,61.632812,61.300003,0.19992238,0.33280945
79,17163,3.6538856,3.54671,54.292507,52.7,0.2104326,1.5925064
80,17165,3.750167,3.9707,55.723133,59.0,0.23940235,-3.276867
81,17167,4.236084,4.63024,62.9433,68.8,0.1632432,-5.8567047
82,17169,3.9282587,3.91013,58.369373,58.100002,0.19971937,0.26937103
