,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,3.4724684,3.99089,51.596855,59.3,0.24893118,-7.703144
1,17005,3.9552085,4.5091,58.769817,67.0,0.21953264,-8.230183
2,17007,3.9869158,4.05819,59.240948,60.3,0.13933343,-1.0590515
3,17009,3.33838,4.05819,49.604458,60.3,0.28137642,-10.695541
4,17011,4.151429,4.61005,61.68543,68.5,0.17406425,-6.8145714
5,17013,3.7196434,3.94378,55.26959,58.6,0.21087417,-3.33041
6,17015,4.058511,4.63697,60.304768,68.9,0.16272141,-8.595234
7,17017,3.6826775,4.83887,54.72032,71.9,0.28462994,-17.17968
8,17019,4.284835,4.56967,63.66768,67.9,0.20781834,-4.2323227
9,17021,4.209282,4.95328,62.54505,73.6,0.22801049,-11.054947
10,17023,4.050886,4.31393,60.191475,64.1,0.2096753,-3.9085236
11,17025,3.721104,3.93705,55.29129,58.500004,0.24152225,-3.2087135
12,17027,3.791043,4.04473,56.330505,60.100002,0.22796924,-3.769497
13,17029,4.3154984,5.04077,64.12331,74.9,0.19537133,-10.776695
14,17033,3.7741027,4.2399,56.078793,63.000004,0.22323474,-6.9212112
15,17035,4.0379696,4.52256,59.99955,67.200005,0.20125495,-7.2004547
16,17037,4.144244,4.11203,61.578667,61.100002,0.12340675,0.4786644
17,17039,4.227277,5.0475,62.812435,75.0,0.23082626,-12.187565
18,17041,4.3584037,5.25613,64.760826,78.100006,0.18373442,-13.33918
19,17045,4.2745013,4.67735,63.514137,69.5,0.21446058,-5.9858627
20,17047,3.5466495,2.96793,52.6991,44.100002,0.26791745,8.599098
21,17049,4.003829,4.85233,59.49226,72.100006,0.21184117,-12.607746
22,17051,3.9202564,4.00435,58.250465,59.500004,0.22082675,-1.2495384
23,17053,4.061332,4.08511,60.34669,60.700005,0.18655922,-0.35331345
24,17055,3.3470707,3.19675,49.733593,47.5,0.22916962,2.233593
25,17057,3.607275,4.19952,53.599926,62.4,0.27283186,-8.800076
26,17059,3.5600302,3.365,52.897923,50.0,0.21347292,2.8979225
27,17061,3.707324,4.71773,55.08654,70.1,0.25412637,-15.013458
28,17063,4.04627,3.93705,60.122883,58.500004,0.17017259,1.622879
29,17065,3.5057178,3.44576,52.090904,51.2,0.26269758,0.8909035
30,17067,3.724238,4.69754,55.33786,69.799995,0.27253482,-14.462135
31,17069,3.014546,2.91409,44.79266,43.3,0.2391965,1.4926605
32,17071,3.8335407,4.05146,56.96197,60.199997,0.23280151,-3.2380257
33,17073,4.101676,4.25336,60.94615,63.199997,0.1764287,-2.2538452
34,17075,4.028561,3.72169,59.85975,55.3,0.18239921,4.5597496
35,17077,3.3448799,3.29097,49.70104,48.9,0.2107895,0.80103683
36,17079,3.8523536,4.08511,57.24151,60.700005,0.21959896,-3.458496
37,17081,3.34042,3.45922,49.63477,51.399998,0.27253956,-1.7652283
38,17089,3.8634949,3.96397,57.407055,58.9,0.14592774,-1.4929466
39,17091,3.8393042,3.64766,57.04761,54.2,0.18758394,2.8476105
40,17093,3.9359248,4.09184,58.48328,60.8,0.1456728,-2.316719
41,17095,4.0069366,4.31393,59.538433,64.1,0.24283642,-4.5615654
42,17097,3.2463627,2.77949,48.237186,41.3,0.18760556,6.937187
43,17099,4.1612883,4.51583,61.83192,67.1,0.15235677,-5.268078
44,17101,3.5316248,3.64093,52.475853,54.1,0.23711193,-1.6241455
45,17103,4.137683,4.28701,61.481174,63.700005,0.14646128,-2.21883
46,17105,4.031081,4.1053,59.897194,61.0,0.18663548,-1.1028061
47,17107,4.1252623,4.71773,61.296616,70.1,0.2393787,-8.803383
48,17109,3.803182,4.66389,56.510876,69.299995,0.27868044,-12.78912
49,17111,3.727821,3.96397,55.3911,58.9,0.14457285,-3.5088997
50,17113,4.1859446,4.54275,62.198284,67.5,0.21332541,-5.301716
51,17115,4.2778406,5.06096,63.563755,75.2,0.22120202,-11.636242
52,17117,3.965376,4.69081,58.92089,69.700005,0.24906035,-10.779114
53,17119,3.9085307,4.20625,58.076237,62.500004,0.19853336,-4.423767
54,17121,3.7224324,4.07165,55.31103,60.5,0.24514112,-5.1889687
55,17123,4.0843115,4.40815,60.688137,65.5,0.18897559,-4.811863
56,17129,3.9265947,4.61678,58.344646,68.6,0.2537211,-10.255352
57,17131,3.916126,4.25336,58.189095,63.199997,0.19459529,-5.0109024
58,17133,3.3907592,3.64093,50.38275,54.1,0.2204738,-3.717247
59,17135,4.0381804,4.9129,60.00268,73.0,0.24068166,-12.997318
60,17137,3.8939128,5.37054,57.85903,79.8,0.27826658,-21.940971
61,17139,4.3556414,5.10807,64.71978,75.9,0.19545934,-11.180222
62,17141,4.1205025,4.32739,61.22589,64.3,0.14299576,-3.074112
63,17143,3.8775756,4.48218,57.61628,66.600006,0.26852155,-8.9837265
64,17145,3.3419392,3.53325,49.657345,52.500004,0.19512382,-2.842659
65,17147,4.4153495,5.20902,65.60698,77.4,0.21070819,-11.793022
66,17149,3.3251548,4.11876,49.407948,61.2,0.25861,-11.792053
67,17153,3.2168972,3.24386,47.799366,48.2,0.24647513,-0.40063477
68,17157,3.3736248,3.50633,50.128155,52.100002,0.18844232,-1.9718475
69,17159,3.6406496,3.78899,54.095833,56.3,0.24216884,-2.2041664
70,17161,3.7666128,4.07165,55.967503,60.5,0.1887836,-4.5324974
71,17163,3.7555723,3.7688,55.80345,56.0,0.20984046,-0.19654846
72,17165,3.3460915,3.32462,49.719044,49.4,0.22813296,0.3190422
73,17167,4.156378,5.41092,61.758957,80.4,0.27064735,-18.641045
74,17169,3.5281975,4.03127,52.424927,59.9,0.29229596,-7.475075
75,17173,4.1408806,4.73792,61.528687,70.4,0.20476615,-8.871315
