,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,15.666368,0.0,232.78407,0.0,0.51316226,232.78407
1,17003,13.599139,0.0,202.06744,0.0,0.5128992,202.06744
2,17005,15.540669,0.0,230.91634,0.0,0.46223694,230.91634
3,17007,14.928957,0.0,221.827,0.0,0.47503674,221.827
4,17009,15.61805,0.0,232.06612,0.0,0.49764982,232.06612
5,17011,16.139805,0.0,239.8188,0.0,0.45476002,239.8188
6,17013,14.555822,0.0,216.28265,0.0,0.4608332,216.28265
7,17015,15.748645,0.0,234.0066,0.0,0.45558554,234.0066
8,17017,16.158686,0.0,240.09935,0.0,0.484327,240.09935
9,17019,16.106405,0.0,239.32253,0.0,0.5032034,239.32253
10,17021,16.153124,0.0,240.01671,0.0,0.47012302,240.01671
11,17023,15.771779,0.0,234.35036,0.0,0.48232982,234.35036
12,17025,15.229545,0.0,226.29338,0.0,0.5001883,226.29338
13,17027,14.994379,0.0,222.7991,0.0,0.4772513,222.7991
14,17029,15.957626,0.0,237.11183,0.0,0.47441578,237.11183
15,17031,13.503331,0.0,200.64386,0.0,0.81810784,200.64386
16,17033,15.501168,0.0,230.32939,0.0,0.4853295,230.32939
17,17035,15.873211,0.0,235.85751,0.0,0.46648118,235.85751
18,17037,15.308033,0.0,227.45963,0.0,0.48292074,227.45963
19,17039,16.045088,0.0,238.4114,0.0,0.48919213,238.4114
20,17041,15.949717,0.0,236.99431,0.0,0.48903596,236.99431
21,17043,14.063977,0.0,208.97441,0.0,0.7295196,208.97441
22,17045,15.932839,0.0,236.74353,0.0,0.5045664,236.74353
23,17047,15.045194,0.0,223.55414,0.0,0.5448526,223.55414
24,17049,15.66866,0.0,232.81813,0.0,0.47210726,232.81813
25,17051,14.987215,0.0,222.69264,0.0,0.4974152,222.69264
26,17053,15.728749,0.0,233.71098,0.0,0.50866663,233.71098
27,17055,14.3506155,0.0,213.23352,0.0,0.6114687,213.23352
28,17057,16.034761,0.0,238.25798,0.0,0.49329865,238.25798
29,17059,14.935276,0.0,221.9209,0.0,0.5105961,221.9209
