,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17007,13.898432,14.32144,206.51459,212.8,0.45946127,-6.2854156
1,17009,14.219111,11.94575,211.27953,177.5,0.48523414,33.779526
2,17011,15.416456,16.20584,229.07068,240.79999,0.44553703,-11.729309
3,17015,15.152544,16.09816,225.14925,239.2,0.4615156,-14.050751
4,17023,13.751954,13.9984,204.3381,208.0,0.47918352,-3.6618958
5,17025,11.876883,11.6429,176.47672,173.00002,0.6076062,3.4766998
6,17027,12.444833,13.29848,184.91579,197.6,0.60429925,-12.684219
7,17029,14.456577,15.31748,214.80798,227.6,0.42377424,-12.792023
8,17033,12.990574,13.33886,193.02487,198.2,0.54582286,-5.175125
9,17035,13.692533,15.22999,203.45517,226.3,0.45844978,-22.844833
10,17041,14.175906,15.16269,210.63754,225.3,0.41934893,-14.66246
11,17045,14.308756,14.98098,212.61153,222.6,0.43279165,-9.98848
12,17047,12.555878,12.47742,186.5658,185.4,0.64998704,1.165802
13,17049,13.285739,14.63775,197.41069,217.5,0.48744786,-20.08931
14,17055,11.870425,11.48138,176.38077,170.6,0.63919985,5.7807617
15,17057,14.556145,14.02532,216.28745,208.40001,0.45989805,7.887436
16,17061,13.868782,15.41843,206.07404,229.1,0.48443538,-23.02597
17,17067,15.317312,15.35786,227.5975,228.2,0.43498316,-0.6024933
18,17075,14.160976,14.38874,210.4157,213.8,0.42435876,-3.3843079
19,17077,11.843191,13.06966,175.97609,194.20001,0.6764686,-18.223923
20,17081,11.760481,10.54591,174.74712,156.7,0.65368056,18.04712
21,17083,13.483916,13.03601,200.35538,193.7,0.5081378,6.6553802
22,17085,13.549411,14.28106,201.32854,212.20001,0.49710178,-10.871475
23,17089,13.895177,15.72801,206.46623,233.70001,0.5618156,-27.23378
24,17095,15.136181,16.03086,224.90611,238.20001,0.43757918,-13.2939
25,17097,11.017063,11.08431,163.70079,164.7,0.95822495,-0.99920654
26,17099,14.754675,15.1425,219.23737,225.0,0.4257408,-5.7626343
27,17101,12.6928,13.08985,188.6003,194.50002,0.6158991,-5.899719
28,17105,14.527256,15.57322,215.85818,231.40001,0.41009316,-15.541824
29,17107,15.421125,15.78185,229.14006,234.5,0.40550205,-5.3599396
30,17113,14.884264,16.60291,221.16292,246.69998,0.39666674,-25.537064
31,17115,14.864916,16.40774,220.87543,243.8,0.4262464,-22.924576
32,17117,13.733037,13.89072,204.05702,206.40001,0.46834236,-2.342987
33,17119,13.0198,13.45327,193.45914,199.9,0.611975,-6.440857
34,17121,12.143792,12.32263,180.44267,183.1,0.60683644,-2.6573334
35,17129,15.471773,16.26641,229.89262,241.70001,0.43513492,-11.807388
36,17133,12.316884,12.28225,183.01462,182.50002,0.72679996,0.51460266
37,17135,14.113723,13.7965,209.71356,205.0,0.4496112,4.713562
38,17137,15.424299,15.37805,229.18721,228.5,0.45091626,0.6872101
39,17141,14.714243,15.82223,218.6366,235.1,0.44735852,-16.46341
40,17143,14.945784,14.69832,222.07703,218.40001,0.46831214,3.6770172
41,17147,14.984446,16.22603,222.65149,241.1,0.4022558,-18.448517
42,17149,14.298022,13.47346,212.45204,200.20001,0.5024548,12.252029
43,17151,12.2944765,10.57283,182.68167,157.1,0.73202807,25.581665
44,17153,11.999126,12.1813,178.29312,181.0,0.65287644,-2.7068787
45,17157,11.944489,11.62944,177.48126,172.8,0.6682931,4.681259
46,17159,12.34162,12.07362,183.38217,179.4,0.5574086,3.9821777
47,17163,13.03131,12.6524,193.63017,188.0,0.65285975,5.6301727
48,17167,15.308933,16.70386,227.473,248.2,0.4502284,-20.72699
