,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,14.30888,13.51384,212.61337,200.8,0.49010786,11.81337,"Adams County, IL"
1,17003,12.70387,10.91606,188.76479,162.20001,0.88299507,26.564774,"Alexander County, IL"
2,17005,14.625552,13.31194,217.31876,197.8,0.50852585,19.518753,"Bond County, IL"
3,17007,14.802115,14.07916,219.94228,209.2,0.44901243,10.742279,"Boone County, IL"
4,17009,14.405277,13.56095,214.04573,201.5,0.5415678,12.545731,"Brown County, IL"
5,17011,16.330029,15.14923,242.6453,225.1,0.39870918,17.545288,"Bureau County, IL"
6,17013,13.6337185,12.50434,202.58125,185.8,0.5852305,16.78125,"Calhoun County, IL"
7,17015,15.925555,15.35786,236.6353,228.2,0.42713583,8.435303,"Carroll County, IL"
8,17017,15.593008,14.46277,231.69403,214.90001,0.52510214,16.794022,"Cass County, IL"
9,17019,15.535662,14.74543,230.84193,219.1,0.4424721,11.741928,"Champaign County, IL"
10,17021,16.624758,15.20307,247.02463,225.9,0.4442525,21.124634,"Christian County, IL"
11,17023,15.090919,13.93783,224.23357,207.1,0.5523338,17.13356,"Clark County, IL"
12,17025,13.49826,13.70901,200.5685,203.7,0.6469968,-3.1315002,"Clay County, IL"
13,17027,13.613591,13.22445,202.2822,196.5,0.57853895,5.782196,"Clinton County, IL"
14,17033,14.712932,14.30798,218.61711,212.59999,0.5992094,6.0171204,"Crawford County, IL"
15,17035,15.144221,14.96752,225.02557,222.4,0.5194008,2.6255798,"Cumberland County, IL"
16,17037,15.256134,15.08193,226.68848,224.1,0.39198238,2.5884705,"DeKalb County, IL"
17,17039,16.202734,15.67417,240.75385,232.9,0.42188278,7.8538513,"De Witt County, IL"
18,17041,15.498019,14.133,230.28261,210.00002,0.48457658,20.282593,"Douglas County, IL"
19,17043,12.377323,12.43031,183.91267,184.70001,0.9976103,-0.78733826,"DuPage County, IL"
20,17045,15.944404,14.26087,236.91536,211.90001,0.47619835,25.01535,"Edgar County, IL"
21,17047,13.408647,12.08035,199.23695,179.5,0.6896143,19.736954,"Edwards County, IL"
22,17049,14.827699,14.86657,220.32242,220.90001,0.533533,-0.57759094,"Effingham County, IL"
23,17053,15.704251,14.97425,233.34697,222.5,0.44091135,10.84697,"Ford County, IL"
24,17055,12.536823,11.85153,186.28267,176.1,0.75010955,10.182663,"Franklin County, IL"
25,17057,15.242552,14.30125,226.48666,212.50002,0.50969136,13.986649,"Fulton County, IL"
26,17059,13.946882,12.29571,207.23451,182.7,0.75067335,24.534515,"Gallatin County, IL"
27,17061,14.76334,13.95802,219.36612,207.40001,0.5167128,11.96611,"Greene County, IL"
28,17063,15.833312,14.49642,235.26466,215.4,0.434277,19.86467,"Grundy County, IL"
29,17065,13.510098,11.52176,200.7444,171.2,0.70567465,29.544403,"Hamilton County, IL"
30,17067,15.035573,14.41566,223.4112,214.2,0.47254977,9.211197,"Hancock County, IL"
31,17071,15.718471,14.81946,233.55826,220.2,0.4609818,13.358261,"Henderson County, IL"
32,17073,15.984254,15.60687,237.50749,231.9,0.41310823,5.607498,"Henry County, IL"
33,17075,15.697301,14.29452,233.2437,212.40001,0.44028822,20.843689,"Iroquois County, IL"
34,17077,12.081293,11.77077,179.51402,174.90001,0.7291714,4.6140137,"Jackson County, IL"
35,17079,14.664794,13.70228,217.90184,203.6,0.5381272,14.301834,"Jasper County, IL"
36,17081,12.469348,10.92952,185.28006,162.4,0.71753234,22.880066,"Jefferson County, IL"
