,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,12.615819,12.49761,187.45645,185.7,0.7650089,1.7564545
1,17005,12.426151,13.08985,184.63821,194.50002,0.69605327,-9.861801
2,17007,12.943376,14.31471,192.32356,212.7,0.5615762,-20.376434
3,17009,12.882411,12.94852,191.4177,192.4,0.7594113,-0.9822998
4,17011,14.262554,15.04155,211.92503,223.5,0.56323373,-11.574966
5,17013,13.224292,13.28502,196.49765,197.4,0.75353026,-0.90234375
6,17015,14.120159,15.44535,209.8092,229.5,0.5626665,-19.690796
7,17017,14.235383,14.52334,211.5213,215.8,0.7567978,-4.278702
8,17019,13.961005,14.68486,207.44437,218.20001,0.5956028,-10.755646
9,17021,14.753388,14.59064,219.21826,216.8,0.679542,2.4182587
10,17023,13.895959,13.76958,206.47784,204.6,0.7384976,1.8778381
11,17025,12.141293,11.99959,180.40553,178.3,0.69529575,2.1055298
12,17027,11.851274,10.53918,176.09619,156.6,0.74668926,19.496185
13,17029,14.294017,14.89349,212.39253,221.3,0.6743571,-8.907471
14,17033,13.12267,13.07639,194.98767,194.3,0.6807213,0.68766785
15,17035,13.511258,13.90418,200.76164,206.59999,0.72657984,-5.8383484
16,17037,13.590115,14.99444,201.93335,222.8,0.52064496,-20.866653
17,17041,14.361795,14.24068,213.39964,211.59999,0.60487455,1.7996521
18,17045,14.826085,14.03205,220.29845,208.5,0.5686587,11.798447
19,17047,12.17298,12.43704,180.87637,184.8,0.75137913,-3.9236298
20,17049,13.070461,12.5178,194.21191,186.0,0.7144279,8.211914
21,17051,12.287338,11.58906,182.5756,172.2,0.7079236,10.37561
22,17053,13.731354,15.02809,204.032,223.29999,0.5612252,-19.26799
23,17055,11.646445,11.69001,173.05267,173.7,0.78113085,-0.6473236
24,17057,13.057999,13.54076,194.02673,201.2,0.6923864,-7.1732635
25,17061,14.389505,13.70228,213.81137,203.6,0.72370785,10.211365
26,17067,13.702649,13.74266,203.60548,204.2,0.6837989,-0.59451294
27,17071,14.512963,15.45881,215.64581,229.7,0.6159525,-14.054184
28,17073,13.8416395,15.04155,205.67073,223.5,0.5565339,-17.82927
29,17075,13.722729,14.57045,203.90384,216.5,0.5461465,-12.596161
30,17077,11.717912,11.11796,174.1146,165.2,0.7402081,8.914597
31,17079,13.336216,12.90814,198.16072,191.8,0.620136,6.360718
32,17081,11.037381,10.47861,164.0027,155.7,0.72293663,8.302704
33,17083,14.281113,13.58787,212.20079,201.9,0.6866953,10.3007965
34,17085,13.205163,14.21376,196.21342,211.20001,0.5962797,-14.986588
35,17087,11.655614,10.74108,173.18892,159.6,0.8332547,13.588913
36,17089,12.979427,14.07243,192.85925,209.09999,0.62923664,-16.240738
37,17091,13.489618,13.96475,200.4401,207.5,0.5813128,-7.059906
38,17093,13.43526,13.87726,199.63239,206.20001,0.5544789,-6.567627
39,17095,14.170148,14.7387,210.55197,219.0,0.5783288,-8.448029
40,17097,10.648726,12.98217,158.22774,192.90001,1.0401739,-34.67227
41,17099,13.915048,13.43981,206.76149,199.7,0.5431336,7.061493
42,17101,12.737069,12.53799,189.25809,186.3,0.7238697,2.958084
43,17103,13.757646,13.97821,204.42267,207.70001,0.5676032,-3.2773438
44,17105,14.039437,14.81273,208.60977,220.1,0.56085324,-11.490234
45,17107,14.255862,14.20703,211.82559,211.1,0.5914475,0.72558594
46,17109,13.921214,15.08866,206.8531,224.20001,0.6208616,-17.346909
47,17113,14.334968,15.02809,213.001,223.29999,0.57327795,-10.298981
48,17115,14.571853,15.16269,216.52084,225.3,0.6358633,-8.77916
49,17117,14.226296,13.41289,211.38628,199.3,0.6984676,12.086273
50,17119,13.058763,12.73989,194.03809,189.3,0.745188,4.738083
51,17121,12.34212,10.61994,183.3896,157.8,0.67679936,25.5896
52,17125,13.345836,14.00513,198.30365,208.1,0.8116974,-9.796356
53,17127,12.477102,11.77077,185.39528,174.90001,0.7012856,10.49527
54,17129,13.956424,14.42912,207.37628,214.40001,0.6824748,-7.0237274
55,17131,14.775622,15.25018,219.54863,226.6,0.59337616,-7.0513763
56,17133,10.611697,10.3642,157.67752,154.0,0.7636649,3.6775208
57,17135,13.851483,13.63498,205.81699,202.6,0.69000757,3.21698
58,17137,14.360162,13.47346,213.37537,200.20001,0.71143675,13.175354
59,17139,14.691447,14.83965,218.29788,220.5,0.64406776,-2.202118
60,17141,13.504918,14.59064,200.66743,216.8,0.56035864,-16.132568
61,17143,13.762567,14.806,204.49579,220.0,0.6137255,-15.504211
62,17145,10.834086,11.11796,160.98196,165.2,0.7352383,-4.218033
63,17147,15.156501,15.02136,225.20804,223.20001,0.5712434,2.0080261
64,17149,13.348482,12.77354,198.34297,189.79999,0.7916387,8.542984
65,17151,12.521688,10.85549,186.05779,161.3,0.74425155,24.757782
66,17153,12.233236,10.88241,181.77171,161.7,0.7535051,20.071716
67,17155,13.780651,14.38201,204.76451,213.70001,0.5894262,-8.935501
68,17157,11.128522,10.88241,165.35693,161.7,0.7147179,3.6569366
69,17159,12.4772215,12.95525,185.39705,192.5,0.6662046,-7.102951
70,17161,14.0382,14.73197,208.59138,218.9,0.67210525,-10.308609
71,17163,12.439769,11.7102,184.84055,174.0,0.7575302,10.840546
72,17165,12.208489,11.46119,181.404,170.3,0.8541304,11.104004
73,17167,14.48545,14.88003,215.237,221.09999,0.7048142,-5.8629913
74,17169,12.708456,12.70624,188.83293,188.8,0.7259611,0.032928467
75,17171,13.36717,13.21099,198.62067,196.3,0.76530874,2.3206635
76,17173,13.609317,13.23118,202.21867,196.6,0.6956712,5.6186676
77,17175,14.782067,15.75493,219.6444,234.09999,0.5033137,-14.455597
78,17177,13.415763,14.6041,199.3427,217.0,0.57712984,-17.657303
79,17179,13.7344675,14.9406,204.07828,222.00002,0.63755256,-17.921738
80,17181,11.519546,9.57679,171.1671,142.3,0.81161803,28.867096
81,17183,13.908933,13.74266,206.67062,204.2,0.5467431,2.4706268
82,17185,12.653352,12.38993,188.01414,184.1,0.7405402,3.9141388
83,17189,11.841444,12.01978,175.95013,178.6,0.6974072,-2.6498718
84,17191,12.3686285,12.45723,183.7835,185.09999,0.70272124,-1.3164978
85,17193,12.409772,11.5083,184.39484,171.0,0.734726,13.394836
86,17195,13.294042,13.54749,197.53406,201.3,0.661992,-3.7659454
87,17197,12.632258,13.13696,187.70071,195.2,0.7370917,-7.499283
88,17199,11.693081,11.46119,173.74564,170.3,0.81453586,3.445633
89,17201,12.19619,12.81392,181.22125,190.40001,0.65480155,-9.178757
90,17203,14.094914,15.02136,209.4341,223.20001,0.54599,-13.765915
91,18001,13.474179,13.64844,200.2107,202.8,0.5007094,-2.5893097
92,18003,13.140054,12.81392,195.24597,190.40001,0.575454,4.8459625
93,18005,12.656267,13.1235,188.05746,195.0,0.5905848,-6.9425354
94,18007,14.113271,14.95406,209.70685,222.2,0.51967055,-12.493149
95,18009,13.817792,13.48019,205.31638,200.3,0.49001196,5.0163727
96,18011,13.96426,13.94456,207.49272,207.2,0.52526367,0.2927246
97,18013,11.745574,12.34955,174.52562,183.5,0.80342394,-8.9743805
98,18019,12.586723,12.71297,187.02412,188.9,0.76591444,-1.8758698
99,18021,13.690494,13.07639,203.42487,194.3,0.595234,9.124863
100,18023,14.812845,15.77512,220.10172,234.4,0.4448549,-14.298279
101,18027,13.3441725,14.39547,198.27895,213.9,0.7236557,-15.621048
102,18029,11.573841,12.72643,171.97386,189.1,0.67974585,-17.126144
103,18031,13.410349,14.93387,199.26224,221.90001,0.5220437,-22.637772
104,18035,13.274665,12.88122,197.24614,191.4,0.5401357,5.8461456
105,18039,13.37523,12.22841,198.74042,181.7,0.5913026,17.04042
106,18041,13.363674,13.9984,198.56871,208.0,0.5240201,-9.43129
107,18047,12.851457,13.35232,190.95775,198.4,0.5434496,-7.4422455
108,18051,12.969671,13.62825,192.71428,202.5,0.77209,-9.785721
109,18053,14.389047,14.75216,213.80457,219.2,0.47714224,-5.3954315
110,18055,12.251551,12.76008,182.04384,189.6,0.7067694,-7.5561676
