FIPS,yield,pred,error,NAME,NAMELSAD
5001,58.2,55.196293,3.003708,Arkansas,Arkansas County
5003,61.6,54.87822,6.721779,Ashley,Ashley County
5017,54.1,54.451206,-0.35120773,Chicot,Chicot County
5021,44.1,53.367214,-9.267216,Clay,Clay County
5029,32.4,32.392414,0.007587433,Conway,Conway County
5035,51.2,50.80994,0.39006042,Crittenden,Crittenden County
5037,53.3,52.150536,1.1494637,Cross,Cross County
5041,50.8,53.16454,-2.36454,Desha,Desha County
5043,57.4,51.53031,5.86969,Drew,Drew County
5045,32.5,31.744839,0.7551613,Faulkner,Faulkner County
5067,45.7,41.92535,3.7746506,Jackson,Jackson County
5069,55.7,51.408745,4.291256,Jefferson,Jefferson County
5077,52.5,50.502502,1.9974976,Lee,Lee County
5079,52.0,53.182835,-1.1828346,Lincoln,Lincoln County
5083,35.4,37.601295,-2.201294,Logan,Logan County
5085,46.4,48.265717,-1.865715,Lonoke,Lonoke County
5095,42.6,46.74439,-4.14439,Monroe,Monroe County
5107,57.7,51.355564,6.3444366,Phillips,Phillips County
5111,53.2,53.87781,-0.67781067,Poinsett,Poinsett County
5117,54.4,50.502216,3.8977852,Prairie,Prairie County
5119,40.5,37.171356,3.3286438,Pulaski,Pulaski County
5123,50.6,50.027695,0.5723038,St. Francis,St. Francis County
5145,44.5,39.82027,4.6797295,White,White County
5147,47.0,42.916798,4.0832024,Woodruff,Woodruff County
5149,36.9,36.078743,0.82125854,Yell,Yell County
17003,57.9,52.132587,5.767414,Alexander,Alexander County
17005,64.5,61.487312,3.0126877,Bond,Bond County
17007,67.6,60.80215,6.7978477,Boone,Boone County
17009,58.3,58.458652,-0.15865326,Brown,Brown County
17011,65.4,69.6852,-4.285202,Bureau,Bureau County
17015,67.8,67.28134,0.5186615,Carroll,Carroll County
17017,67.4,65.35993,2.0400696,Cass,Cass County
17019,74.2,67.820435,6.3795624,Champaign,Champaign County
17021,69.8,66.92678,2.8732224,Christian,Christian County
17023,65.0,62.453392,2.546608,Clark,Clark County
17025,58.3,56.790565,1.5094337,Clay,Clay County
17027,62.7,60.25694,2.4430618,Clinton,Clinton County
17031,45.1,46.603085,-1.5030861,Cook,Cook County
17033,64.1,60.28359,3.81641,Crawford,Crawford County
17037,62.9,64.17648,-1.2764816,DeKalb,DeKalb County
17039,69.6,68.36516,1.2348404,De Witt,De Witt County
17045,69.2,65.4052,3.7947998,Edgar,Edgar County
17047,62.2,57.08241,5.117592,Edwards,Edwards County
