,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,12.763939,12.99563,189.65733,193.1,0.52010024,-3.4426727,"Adams County, IL"
1,17003,10.382583,8.84995,154.27315,131.5,0.9224964,22.773148,"Alexander County, IL"
2,17007,13.778502,13.29175,204.73257,197.5,0.43384266,7.2325745,"Boone County, IL"
3,17009,12.726779,12.26879,189.1052,182.3,0.55318636,6.805191,"Brown County, IL"
4,17011,14.466404,13.72247,214.954,203.90001,0.39802986,11.053986,"Bureau County, IL"
5,17015,14.488532,15.60687,215.28279,231.9,0.41517052,-16.617203,"Carroll County, IL"
6,17017,13.184095,13.61479,195.90038,202.3,0.5141704,-6.3996277,"Cass County, IL"
7,17019,14.232219,14.14646,211.47427,210.2,0.3868937,1.2742767,"Champaign County, IL"
8,17021,14.178336,13.67536,210.67365,203.2,0.40746427,7.473648,"Christian County, IL"
9,17025,11.661891,10.37766,173.28218,154.2,0.4932524,19.082184,"Clay County, IL"
10,17027,11.052052,10.42477,164.22067,154.90001,0.65972984,9.320663,"Clinton County, IL"
11,17031,10.81932,11.441,160.76256,170.0,1.0788169,-9.237442,"Cook County, IL"
12,17035,12.736018,12.00632,189.24248,178.40001,0.41416946,10.842468,"Cumberland County, IL"
13,17037,14.086684,14.50988,209.3118,215.6,0.39572048,-6.288208,"DeKalb County, IL"
14,17039,14.016175,14.43585,208.26413,214.5,0.38600746,-6.2358704,"De Witt County, IL"
15,17041,13.966308,14.03878,207.52315,208.6,0.3790334,-1.0768585,"Douglas County, IL"
16,17045,13.699414,13.01582,203.55742,193.4,0.37935415,10.157425,"Edgar County, IL"
17,17047,10.931206,9.52968,162.42505,141.6,0.5295743,20.825043,"Edwards County, IL"
18,17049,12.26638,10.91606,182.26419,162.20001,0.45329395,20.064178,"Effingham County, IL"
19,17051,11.789018,10.9699,175.17114,163.0,0.50505966,12.171143,"Fayette County, IL"
20,17053,13.673345,13.7292,203.17006,204.0,0.3863965,-0.8299408,"Ford County, IL"
21,17055,9.983544,7.77988,148.3439,115.6,0.7418804,32.743904,"Franklin County, IL"
22,17057,13.19742,13.13023,196.09837,195.1,0.5026954,0.9983673,"Fulton County, IL"
23,17059,11.199281,10.72762,166.40834,159.40001,0.6368172,7.0083313,"Gallatin County, IL"
24,17061,13.120506,12.57837,194.95552,186.90001,0.48683232,8.055511,"Greene County, IL"
25,17063,13.685872,14.29452,203.3562,212.40001,0.4204274,-9.043808,"Grundy County, IL"
26,17065,10.271689,8.31155,152.6254,123.5,0.6088756,29.125397,"Hamilton County, IL"
27,17067,13.764506,13.97148,204.52461,207.6,0.47798347,-3.0753937,"Hancock County, IL"
28,17071,13.789069,13.9311,204.88959,207.0,0.45317322,-2.1104126,"Henderson County, IL"
29,17073,14.374631,13.99167,213.59036,207.9,0.39787942,5.6903687,"Henry County, IL"
30,17075,13.448763,13.02928,199.83304,193.59999,0.42415792,6.2330475,"Iroquois County, IL"
31,17077,9.59678,9.19991,142.59703,136.7,0.7867087,5.8970337,"Jackson County, IL"
32,17079,12.114724,11.12469,180.01076,165.3,0.4416038,14.710754,"Jasper County, IL"
33,17081,10.223525,8.19714,151.90973,121.799995,0.67922366,30.109734,"Jefferson County, IL"
34,17083,12.93334,11.81788,192.17444,175.59999,0.49008152,16.574448,"Jersey County, IL"
35,17085,13.616227,13.78977,202.32135,204.90001,0.50022316,-2.578659,"Jo Daviess County, IL"
36,17087,9.707198,6.31947,144.23772,93.9,0.96655166,50.337715,"Johnson County, IL"
37,17089,13.223071,14.18684,196.4795,210.8,0.56398827,-14.320496,"Kane County, IL"
