FIPS,yield,pred,error,NAME,NAMELSAD
5001,191.1,194.76242,-3.6624146,Arkansas,Arkansas County
5003,188.3,180.29874,8.0012665,Ashley,Ashley County
5017,176.2,181.98672,-5.786728,Chicot,Chicot County
5021,196.9,179.65268,17.247314,Clay,Clay County
5031,195.4,183.08368,12.316315,Craighead,Craighead County
5035,188.0,176.23094,11.769058,Crittenden,Crittenden County
5037,197.3,181.98393,15.316071,Cross,Cross County
5041,190.3,184.691,5.609009,Desha,Desha County
5043,183.3,186.0919,-2.7919006,Drew,Drew County
5055,179.7,166.54514,13.154861,Greene,Greene County
5063,179.4,160.2705,19.129501,Independence,Independence County
5067,168.1,167.58853,0.5114746,Jackson,Jackson County
5069,185.4,191.36476,-5.9647675,Jefferson,Jefferson County
5071,115.1,113.82182,1.2781754,Johnson,Johnson County
5075,182.6,165.10219,17.497818,Lawrence,Lawrence County
5077,182.0,181.16096,0.83903503,Lee,Lee County
5079,165.0,184.61737,-19.61737,Lincoln,Lincoln County
5085,190.8,183.19725,7.6027527,Lonoke,Lonoke County
5093,187.3,164.62108,22.678925,Mississippi,Mississippi County
5095,169.7,173.40721,-3.7072144,Monroe,Monroe County
5107,178.8,174.62013,4.1798706,Phillips,Phillips County
5111,181.6,180.35974,1.2402649,Poinsett,Poinsett County
5117,189.0,181.26982,7.730179,Prairie,Prairie County
5121,185.0,165.44139,19.558609,Randolph,Randolph County
5123,188.0,183.26543,4.7345734,St. Francis,St. Francis County
5145,182.1,169.10023,12.999771,White,White County
5147,199.3,170.2875,29.012497,Woodruff,Woodruff County
17001,178.4,194.92174,-16.521744,Adams,Adams County
17003,182.6,173.09773,9.502274,Alexander,Alexander County
17005,186.6,182.74025,3.8597565,Bond,Bond County
17007,193.2,202.2898,-9.089798,Boone,Boone County
17009,182.2,195.26053,-13.060532,Brown,Brown County
17011,200.4,214.84549,-14.445496,Bureau,Bureau County
17013,177.5,183.54416,-6.044159,Calhoun,Calhoun County
17015,200.7,217.16293,-16.462936,Carroll,Carroll County
17017,205.9,210.52037,-4.6203766,Cass,Cass County
17019,193.7,212.62947,-18.929474,Champaign,Champaign County
17021,199.1,217.9059,-18.805893,Christian,Christian County
17023,200.4,193.72963,6.6703644,Clark,Clark County
17025,170.6,182.56473,-11.964722,Clay,Clay County
17027,176.9,181.3281,-4.4281006,Clinton,Clinton County
17029,203.8,209.74171,-5.9417114,Coles,Coles County
17033,180.1,191.52815,-11.428146,Crawford,Crawford County
17035,186.8,194.75081,-7.9508057,Cumberland,Cumberland County
17037,191.2,201.61827,-10.418274,DeKalb,DeKalb County
17039,201.6,214.53448,-12.934479,De Witt,De Witt County
17041,206.8,208.74477,-1.9447632,Douglas,Douglas County
17045,189.9,213.33376,-23.433762,Edgar,Edgar County
17047,174.2,178.96744,-4.767441,Edwards,Edwards County
17049,191.8,200.45224,-8.652237,Effingham,Effingham County
17051,182.8,191.1603,-8.360291,Fayette,Fayette County
17053,192.3,208.25597,-15.955963,Ford,Ford County
17055,164.5,164.10329,0.39671326,Franklin,Franklin County
17057,184.9,197.39096,-12.490967,Fulton,Fulton County
17059,177.6,206.17546,-28.575455,Gallatin,Gallatin County
17061,191.7,199.9401,-8.240097,Greene,Greene County
17063,185.0,202.00008,-17.000076,Grundy,Grundy County
17065,170.4,172.82137,-2.4213715,Hamilton,Hamilton County
17067,204.6,214.86777,-10.267761,Hancock,Hancock County
17071,200.4,214.80081,-14.400818,Henderson,Henderson County
17073,209.0,212.87257,-3.8725739,Henry,Henry County
17075,191.2,207.10492,-15.9049225,Iroquois,Iroquois County
17077,177.3,175.8067,1.4933014,Jackson,Jackson County
17079,177.7,194.07532,-16.37532,Jasper,Jasper County
17081,152.9,159.22243,-6.3224335,Jefferson,Jefferson County
17083,193.2,194.15671,-0.9567108,Jersey,Jersey County
17085,194.3,201.44576,-7.145752,Jo Daviess,Jo Daviess County
17087,166.0,166.52425,-0.5242462,Johnson,Johnson County
17089,176.8,187.3693,-10.56929,Kane,Kane County
17091,173.1,189.8103,-16.710297,Kankakee,Kankakee County
17093,183.1,198.0005,-14.900497,Kendall,Kendall County
17095,205.0,213.22595,-8.225952,Knox,Knox County
17097,165.5,152.28665,13.213348,Lake,Lake County
17099,186.3,207.46068,-21.160675,LaSalle,LaSalle County
17101,171.3,186.6225,-15.3224945,Lawrence,Lawrence County
17103,195.0,209.18903,-14.189026,Lee,Lee County
17105,182.4,204.31326,-21.913269,Livingston,Livingston County
17107,210.7,215.35185,-4.6518555,Logan,Logan County
17109,199.1,216.9903,-17.89029,McDonough,McDonough County
17111,180.3,187.10379,-6.803787,McHenry,McHenry County
17113,201.8,213.136,-11.335999,McLean,McLean County
17115,210.3,217.07367,-6.7736664,Macon,Macon County
17117,192.9,202.05887,-9.1588745,Macoupin,Macoupin County
17119,186.9,189.93015,-3.0301514,Madison,Madison County
17121,185.1,186.61598,-1.515976,Marion,Marion County
17123,207.1,212.74408,-5.6440735,Marshall,Marshall County
17125,195.6,196.02367,-0.42366028,Mason,Mason County
17127,164.2,178.23892,-14.038925,Massac,Massac County
17129,216.3,205.99731,10.302689,Menard,Menard County
17131,192.1,220.29982,-28.199814,Mercer,Mercer County
17133,157.8,167.56386,-9.763855,Monroe,Monroe County
17135,191.8,207.08376,-15.283752,Montgomery,Montgomery County
17137,203.9,211.1355,-7.235504,Morgan,Morgan County
17139,204.0,207.63734,-3.6373444,Moultrie,Moultrie County
17141,191.8,210.24591,-18.445908,Ogle,Ogle County
17143,214.7,208.1962,6.5037994,Peoria,Peoria County
17145,159.6,158.34428,1.255722,Perry,Perry County
17147,211.7,222.39728,-10.697281,Piatt,Piatt County
17149,185.5,200.73032,-15.230316,Pike,Pike County
17151,186.9,175.05487,11.845123,Pope,Pope County
17153,176.3,174.53023,1.7697754,Pulaski,Pulaski County
17155,196.3,203.08304,-6.7830353,Putnam,Putnam County
17157,168.0,161.00056,6.9994354,Randolph,Randolph County
17159,167.2,184.15407,-16.954071,Richland,Richland County
17161,199.3,205.97134,-6.671341,Rock Island,Rock Island County
17163,163.2,181.87361,-18.673615,St. Clair,St. Clair County
17165,192.0,195.57716,-3.5771637,Saline,Saline County
17167,203.9,213.56198,-9.661987,Sangamon,Sangamon County
17169,183.8,194.88524,-11.085236,Schuyler,Schuyler County
17171,189.2,194.75165,-5.551651,Scott,Scott County
17173,194.9,204.57684,-9.676849,Shelby,Shelby County
17175,212.4,222.96277,-10.562775,Stark,Stark County
17177,205.0,210.11386,-5.113861,Stephenson,Stephenson County
17179,196.9,202.772,-5.8720093,Tazewell,Tazewell County
17181,155.4,175.18282,-19.782822,Union,Union County
17183,191.0,214.718,-23.718002,Vermilion,Vermilion County
17185,171.7,200.32365,-28.623657,Wabash,Wabash County
17187,211.1,225.59114,-14.491135,Warren,Warren County
17189,180.9,173.12161,7.7783813,Washington,Washington County
17191,170.6,176.70662,-6.106613,Wayne,Wayne County
17193,177.6,191.1563,-13.55629,White,White County
17195,186.7,206.44002,-19.74002,Whiteside,Whiteside County
17197,175.1,180.26555,-5.1655426,Will,Will County
17199,156.3,170.59921,-14.29921,Williamson,Williamson County
17201,193.0,198.1858,-5.1858063,Winnebago,Winnebago County
17203,199.8,201.69719,-1.8971863,Woodford,Woodford County
18001,179.9,188.55782,-8.657822,Adams,Adams County
18003,165.2,176.5654,-11.365402,Allen,Allen County
18005,187.5,192.58253,-5.082535,Bartholomew,Bartholomew County
18007,204.5,220.905,-16.404999,Benton,Benton County
18009,187.9,195.00334,-7.103348,Blackford,Blackford County
18011,221.9,211.49908,10.400909,Boone,Boone County
18015,209.6,214.03581,-4.4358063,Carroll,Carroll County
18017,200.4,200.72766,-0.32766724,Cass,Cass County
18019,173.4,169.3942,4.0057983,Clark,Clark County
18021,189.1,202.33586,-13.235855,Clay,Clay County
18023,207.1,211.28369,-4.1836853,Clinton,Clinton County
18027,192.4,195.81215,-3.4121552,Daviess,Daviess County
18029,173.2,168.99104,4.208954,Dearborn,Dearborn County
18031,209.5,201.03822,8.461777,Decatur,Decatur County
18033,136.6,152.14227,-15.542267,DeKalb,DeKalb County
18035,192.0,192.14893,-0.14892578,Delaware,Delaware County
18037,183.9,182.98299,0.91700745,Dubois,Dubois County
18039,174.8,180.06027,-5.260269,Elkhart,Elkhart County
18041,191.5,202.9562,-11.456207,Fayette,Fayette County
18043,171.2,156.07559,15.124405,Floyd,Floyd County
18045,186.9,213.4878,-26.5878,Fountain,Fountain County
18047,184.9,188.66785,-3.7678528,Franklin,Franklin County
18049,181.0,194.45482,-13.454819,Fulton,Fulton County
18051,200.3,201.81483,-1.5148315,Gibson,Gibson County
18053,187.8,199.5057,-11.705704,Grant,Grant County
18055,184.3,184.58492,-0.2849121,Greene,Greene County
18057,188.7,192.73164,-4.0316467,Hamilton,Hamilton County
18059,188.5,190.80202,-2.3020172,Hancock,Hancock County
18061,182.0,172.1872,9.812805,Harrison,Harrison County
18063,205.2,204.42003,0.77996826,Hendricks,Hendricks County
18065,196.6,203.87042,-7.2704163,Henry,Henry County
18067,213.1,211.75198,1.3480225,Howard,Howard County
18069,186.1,192.59744,-6.4974365,Huntington,Huntington County
18071,185.4,184.60536,0.79463196,Jackson,Jackson County
18073,172.3,195.14754,-22.847534,Jasper,Jasper County
18075,179.9,191.90791,-12.007919,Jay,Jay County
18077,165.0,165.32391,-0.32391357,Jefferson,Jefferson County
18079,177.1,181.79039,-4.690384,Jennings,Jennings County
18081,184.2,185.66695,-1.4669495,Johnson,Johnson County
18083,187.0,193.78592,-6.785919,Knox,Knox County
18085,172.9,187.98805,-15.088058,Kosciusko,Kosciusko County
18087,143.5,166.11092,-22.610916,LaGrange,LaGrange County
18089,171.3,187.11351,-15.813507,Lake,Lake County
18091,147.8,178.96246,-31.16246,LaPorte,LaPorte County
18093,183.4,179.84068,3.559311,Lawrence,Lawrence County
18095,204.7,197.96613,6.7338715,Madison,Madison County
18097,191.9,180.4184,11.481598,Marion,Marion County
18099,175.5,188.58867,-13.088669,Marshall,Marshall County
18101,190.6,184.51567,6.0843353,Martin,Martin County
18103,180.8,190.69295,-9.892944,Miami,Miami County
18105,168.2,172.87035,-4.670349,Monroe,Monroe County
18107,205.0,215.11725,-10.117249,Montgomery,Montgomery County
18109,188.0,195.64003,-7.64003,Morgan,Morgan County
18111,192.9,205.95924,-13.05925,Newton,Newton County
18113,175.3,177.42593,-2.1259308,Noble,Noble County
18115,154.3,161.85843,-7.558426,Ohio,Ohio County
18117,205.3,193.88707,11.412933,Orange,Orange County
18119,168.5,188.82732,-20.327316,Owen,Owen County
18121,196.7,203.53004,-6.8300476,Parke,Parke County
18123,179.7,173.98856,5.711441,Perry,Perry County
18125,181.4,177.42993,3.9700623,Pike,Pike County
18127,182.2,192.81544,-10.615448,Porter,Porter County
18129,199.0,198.86977,0.13023376,Posey,Posey County
18131,172.7,187.88293,-15.182938,Pulaski,Pulaski County
18133,193.5,203.02905,-9.529053,Putnam,Putnam County
18135,183.9,203.60593,-19.705933,Randolph,Randolph County
18137,178.4,178.828,-0.42800903,Ripley,Ripley County
18139,201.9,208.55048,-6.650482,Rush,Rush County
18141,167.7,180.92854,-13.228546,St. Joseph,St. Joseph County
18145,191.0,198.36536,-7.3653564,Shelby,Shelby County
18147,182.7,183.13873,-0.43873596,Spencer,Spencer County
18149,156.8,176.67732,-19.87732,Starke,Starke County
18151,145.6,158.61351,-13.013504,Steuben,Steuben County
18153,182.9,196.22563,-13.325638,Sullivan,Sullivan County
18155,182.2,164.32886,17.87114,Switzerland,Switzerland County
18157,207.1,209.82968,-2.7296753,Tippecanoe,Tippecanoe County
18159,216.7,212.83728,3.8627167,Tipton,Tipton County
18161,208.9,207.79227,1.107727,Union,Union County
18163,204.7,192.2269,12.473099,Vanderburgh,Vanderburgh County
18165,188.8,203.35088,-14.550873,Vermillion,Vermillion County
18167,176.7,192.87134,-16.17134,Vigo,Vigo County
18169,174.2,195.77307,-21.573074,Wabash,Wabash County
18171,206.6,218.81314,-12.213135,Warren,Warren County
18173,176.9,182.52562,-5.6256256,Warrick,Warrick County
18175,172.9,178.00734,-5.1073456,Washington,Washington County
18177,186.6,198.7069,-12.106888,Wayne,Wayne County
18179,188.5,200.0176,-11.517593,Wells,Wells County
18181,178.5,202.84972,-24.349716,White,White County
18183,159.6,178.87273,-19.27272,Whitley,Whitley County
19001,169.7,188.60205,-18.902054,Adair,Adair County
19003,174.2,191.79471,-17.594711,Adams,Adams County
19005,197.4,195.52464,1.875351,Allamakee,Allamakee County
19007,145.0,175.0361,-30.036102,Appanoose,Appanoose County
19009,171.7,201.09262,-29.392624,Audubon,Audubon County
19011,145.6,199.01506,-53.415054,Benton,Benton County
19013,170.8,194.9707,-24.1707,Black Hawk,Black Hawk County
19015,161.6,209.70525,-48.10524,Boone,Boone County
19017,188.7,200.6319,-11.9319,Bremer,Bremer County
19019,189.3,198.2714,-8.97139,Buchanan,Buchanan County
19021,184.9,207.91316,-23.013168,Buena Vista,Buena Vista County
19023,193.9,206.99771,-13.097717,Butler,Butler County
19025,160.5,202.1213,-41.621307,Calhoun,Calhoun County
19027,151.4,206.42308,-55.023087,Carroll,Carroll County
19029,178.5,200.57747,-22.077469,Cass,Cass County
19031,154.1,212.23732,-58.137314,Cedar,Cedar County
19033,183.6,203.99646,-20.396454,Cerro Gordo,Cerro Gordo County
19035,186.8,213.08182,-26.281815,Cherokee,Cherokee County
19037,186.8,193.5607,-6.7606964,Chickasaw,Chickasaw County
19039,156.1,177.00969,-20.909683,Clarke,Clarke County
19041,169.1,205.13377,-36.033768,Clay,Clay County
19043,192.1,203.41098,-11.310974,Clayton,Clayton County
19045,179.4,209.3072,-29.907211,Clinton,Clinton County
19047,182.3,216.08253,-33.78253,Crawford,Crawford County
19049,140.5,191.33022,-50.830215,Dallas,Dallas County
19051,170.9,175.28668,-4.386688,Davis,Davis County
19053,160.2,185.68698,-25.486984,Decatur,Decatur County
19055,191.5,205.11888,-13.618881,Delaware,Delaware County
19057,191.3,208.52911,-17.22911,Des Moines,Des Moines County
