,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,14.391393,13.51384,213.83942,200.8,0.42558682,13.039413,"Adams County, IL"
1,17003,12.437348,10.91606,184.80458,162.20001,0.8981689,22.604568,"Alexander County, IL"
2,17005,14.540165,13.31194,216.05,197.8,0.45556498,18.25,"Bond County, IL"
3,17007,14.648322,14.07916,217.65709,209.2,0.37517804,8.457092,"Boone County, IL"
4,17009,14.337495,13.56095,213.03856,201.5,0.48270965,11.538559,"Brown County, IL"
5,17011,16.145054,15.14923,239.89679,225.1,0.35075086,14.796783,"Bureau County, IL"
6,17013,13.408734,12.50434,199.23825,185.8,0.55773115,13.438248,"Calhoun County, IL"
7,17015,15.654304,15.35786,232.60481,228.2,0.35252315,4.4048157,"Carroll County, IL"
8,17017,15.658423,14.46277,232.66603,214.90001,0.4459822,17.766022,"Cass County, IL"
9,17019,15.670098,14.74543,232.83951,219.1,0.3895172,13.739502,"Champaign County, IL"
10,17021,16.643751,15.20307,247.30685,225.9,0.38026798,21.40686,"Christian County, IL"
11,17023,14.795871,13.93783,219.84949,207.1,0.5151432,12.749481,"Clark County, IL"
12,17025,13.148595,13.70901,195.37288,203.7,0.6312708,-8.327118,"Clay County, IL"
13,17027,13.619119,13.22445,202.36432,196.5,0.5361646,5.864319,"Clinton County, IL"
14,17033,14.39315,14.30798,213.86554,212.59999,0.540006,1.2655487,"Crawford County, IL"
15,17035,14.740205,14.96752,219.02237,222.4,0.49837607,-3.3776245,"Cumberland County, IL"
16,17037,15.156772,15.08193,225.21207,224.1,0.3485904,1.1120605,"DeKalb County, IL"
17,17039,16.224867,15.67417,241.08272,232.9,0.36451694,8.182724,"De Witt County, IL"
18,17041,15.400774,14.133,228.83766,210.00002,0.42871103,18.837646,"Douglas County, IL"
19,17043,12.418317,12.43031,184.5218,184.70001,1.0079731,-0.1782074,"DuPage County, IL"
20,17045,15.669339,14.26087,232.82822,211.90001,0.43818405,20.928207,"Edgar County, IL"
21,17047,13.19354,12.08035,196.04071,179.5,0.6596723,16.54071,"Edwards County, IL"
22,17049,14.478926,14.86657,215.14006,220.90001,0.5328655,-5.7599487,"Effingham County, IL"
23,17053,15.681792,14.97425,233.01326,222.5,0.3962861,10.51326,"Ford County, IL"
24,17055,12.209715,11.85153,181.42221,176.1,0.71822256,5.3222046,"Franklin County, IL"
25,17057,14.985727,14.30125,222.67055,212.50002,0.44201913,10.170532,"Fulton County, IL"
26,17059,13.820912,12.29571,205.36275,182.7,0.74963504,22.66275,"Gallatin County, IL"
27,17061,14.654844,13.95802,217.754,207.40001,0.46209022,10.353989,"Greene County, IL"
28,17063,15.609445,14.49642,231.93826,215.4,0.37080902,16.538269,"Grundy County, IL"
29,17065,13.415513,11.52176,199.33897,171.2,0.6505508,28.138977,"Hamilton County, IL"
30,17067,15.157651,14.41566,225.22513,214.2,0.4006277,11.025131,"Hancock County, IL"
31,17071,15.682483,14.81946,233.02351,220.2,0.39417166,12.823517,"Henderson County, IL"
32,17073,15.781318,15.60687,234.4921,231.9,0.359952,2.592102,"Henry County, IL"
33,17075,15.644475,14.29452,232.45877,212.40001,0.40151668,20.058762,"Iroquois County, IL"
34,17077,11.824923,11.77077,175.70465,174.90001,0.71098125,0.8046417,"Jackson County, IL"
35,17079,14.425733,13.70228,214.34967,203.6,0.537606,10.749664,"Jasper County, IL"
36,17081,12.261455,10.92952,182.19101,162.4,0.66171193,19.791016,"Jefferson County, IL"
37,17083,14.11279,13.87053,209.6997,206.1,0.48717123,3.599701,"Jersey County, IL"
38,17085,14.564064,14.18684,216.40512,210.8,0.40694475,5.605118,"Jo Daviess County, IL"
39,17087,12.224694,11.3064,181.64479,168.0,0.8713674,13.644791,"Johnson County, IL"
40,17089,14.299447,14.4695,212.4732,215.0,0.45429143,-2.5267944,"Kane County, IL"
41,17091,14.767633,14.09935,219.42992,209.5,0.4280731,9.929916,"Kankakee County, IL"
42,17093,14.988482,14.89349,222.71149,221.3,0.37699646,1.4114838,"Kendall County, IL"
43,17095,15.933974,15.4117,236.76039,229.0,0.36108375,7.760391,"Knox County, IL"
44,17097,11.249903,12.72643,167.16052,189.1,0.89601797,-21.939484,"Lake County, IL"
45,17099,15.765908,14.806,234.26312,220.0,0.34269574,14.263123,"LaSalle County, IL"
46,17101,13.39261,12.92833,198.99866,192.1,0.65133625,6.898651,"Lawrence County, IL"
47,17103,15.446713,15.10212,229.52026,224.40001,0.3581009,5.1202545,"Lee County, IL"
48,17105,16.089079,14.36182,239.06506,213.40001,0.3832921,25.665054,"Livingston County, IL"
49,17107,16.782076,15.41843,249.3622,229.1,0.3585256,20.262192,"Logan County, IL"
50,17109,15.789813,14.63775,234.61832,217.5,0.37083626,17.118317,"McDonough County, IL"
51,17113,16.262451,15.63379,241.64117,232.3,0.3751096,9.341171,"McLean County, IL"
52,17115,16.438295,15.64725,244.25401,232.5,0.39087483,11.754013,"Macon County, IL"
53,17117,14.964508,14.07916,222.35526,209.2,0.43206275,13.155258,"Macoupin County, IL"
54,17119,14.304275,13.51384,212.54494,200.8,0.55912,11.744934,"Madison County, IL"
55,17121,13.49602,13.07639,200.53522,194.3,0.5783435,6.235214,"Marion County, IL"
56,17123,16.385971,14.92041,243.47655,221.70001,0.34688324,21.776535,"Marshall County, IL"
57,17125,14.774481,14.79927,219.53166,219.9,0.49224362,-0.3683319,"Mason County, IL"
58,17127,12.861214,11.49484,191.10274,170.8,0.725032,20.302734,"Massac County, IL"
59,17129,16.568739,15.43189,246.19226,229.3,0.3882075,16.892258,"Menard County, IL"
60,17131,16.168673,15.25018,240.24774,226.6,0.34917507,13.647736,"Mercer County, IL"
61,17133,12.023099,11.5083,178.64932,171.0,0.6415053,7.6493225,"Monroe County, IL"
62,17135,15.594174,14.38874,231.71136,213.8,0.41572085,17.911362,"Montgomery County, IL"
63,17137,16.169413,14.67813,240.25873,218.1,0.39943776,22.158722,"Morgan County, IL"
64,17139,15.636127,14.16665,232.33473,210.5,0.45316666,21.834732,"Moultrie County, IL"
65,17141,15.269968,15.79531,226.89403,234.7,0.36973175,-7.805969,"Ogle County, IL"
66,17143,15.882226,15.10885,235.99147,224.5,0.41577613,11.49147,"Peoria County, IL"
67,17145,10.742049,10.86222,159.61441,161.4,0.70048404,-1.7855835,"Perry County, IL"
68,17147,16.019533,14.81273,238.0317,220.1,0.39247802,17.931686,"Piatt County, IL"
69,17153,12.836113,11.83134,190.72977,175.8,0.69456273,14.929764,"Pulaski County, IL"
70,17155,16.026287,14.55026,238.13205,216.2,0.3730047,21.932053,"Putnam County, IL"
71,17157,11.67146,11.54868,173.42438,171.6,0.60275215,1.8243713,"Randolph County, IL"
72,17161,15.576034,15.08866,231.4418,224.20001,0.397632,7.241791,"Rock Island County, IL"
73,17163,13.435249,12.47069,199.63223,185.3,0.5818987,14.33223,"St. Clair County, IL"
74,17165,13.594566,12.16111,201.9995,180.7,0.73106086,21.2995,"Saline County, IL"
75,17167,16.599234,15.56649,246.64537,231.3,0.40526786,15.345367,"Sangamon County, IL"
76,17169,14.253322,13.27829,211.78784,197.3,0.47903663,14.487839,"Schuyler County, IL"
77,17171,14.4451275,13.97821,214.63785,207.70001,0.46465558,6.9378357,"Scott County, IL"
78,17173,15.381375,14.43585,228.54941,214.5,0.49876767,14.049408,"Shelby County, IL"
79,17175,16.682356,16.19238,247.88048,240.60002,0.3509434,7.2804565,"Stark County, IL"
80,17177,14.8023,14.11281,219.94504,209.7,0.38144177,10.245041,"Stephenson County, IL"
81,17179,15.627749,15.47227,232.21025,229.90001,0.41878003,2.3102417,"Tazewell County, IL"
82,17181,12.2192135,11.21218,181.56335,166.6,0.78726184,14.963348,"Union County, IL"
83,17183,15.419679,14.69832,229.11856,218.40001,0.40988395,10.718552,"Vermilion County, IL"
84,17185,13.964829,12.23514,207.50119,181.8,0.6223421,25.701187,"Wabash County, IL"
85,17187,16.459728,14.22722,244.5725,211.4,0.32997963,33.1725,"Warren County, IL"
86,17189,13.033311,12.43704,193.6599,184.8,0.5295799,8.859894,"Washington County, IL"
87,17191,13.320302,12.7197,197.92426,189.0,0.6314993,8.924255,"Wayne County, IL"
88,17193,13.583051,12.80046,201.8284,190.2,0.67859,11.628403,"White County, IL"
89,17195,15.119216,14.79254,224.65402,219.8,0.39010632,4.854019,"Whiteside County, IL"
90,17197,13.969409,13.98494,207.56923,207.8,0.48607543,-0.23077393,"Will County, IL"
91,17199,11.880842,11.66309,176.53555,173.3,0.88139886,3.23555,"Williamson County, IL"
92,17201,14.40655,13.89745,214.06465,206.50002,0.42305943,7.564636,"Winnebago County, IL"
93,17203,16.670212,15.86261,247.70003,235.7,0.35332027,12.0000305,"Woodford County, IL"
94,18001,13.166873,12.55818,195.64447,186.6,0.50696176,9.044464,"Adams County, IN"
95,18003,13.233306,12.43031,196.63159,184.70001,0.55486107,11.93158,"Allen County, IN"
96,18005,13.553153,12.46396,201.38416,185.2,0.60699236,16.184158,"Bartholomew County, IN"
97,18007,15.687724,14.32817,233.1014,212.9,0.40927333,20.2014,"Benton County, IN"
98,18009,13.6264715,12.32263,202.47357,183.1,0.47905242,19.373566,"Blackford County, IN"
99,18011,14.329392,13.13696,212.91817,195.2,0.53020924,17.71817,"Boone County, IN"
