,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17005,13.804872,13.91091,205.12439,206.7,0.5303031,-1.5756073,"Bond County, IL"
1,17007,12.932738,13.46,192.1655,200.0,0.62112534,-7.834503,"Boone County, IL"
2,17009,12.966729,12.0467,192.67056,179.0,0.6924958,13.670563,"Brown County, IL"
3,17011,14.265051,13.69555,211.96213,203.5,0.6001435,8.462128,"Bureau County, IL"
4,17013,13.385694,12.20149,198.89589,181.3,0.57502335,17.595886,"Calhoun County, IL"
5,17015,14.246926,13.7965,211.69281,205.0,0.58517885,6.69281,"Carroll County, IL"
6,17017,14.098126,14.2003,209.48183,211.0,0.63722575,-1.5181732,"Cass County, IL"
7,17019,13.282699,14.96752,197.36551,222.4,0.6397756,-25.034485,"Champaign County, IL"
8,17021,14.568715,14.71178,216.47423,218.59999,0.5199515,-2.125763,"Christian County, IL"
9,17023,13.98911,13.80996,207.86197,205.20001,0.5696378,2.6619568,"Clark County, IL"
10,17025,13.37466,14.133,198.73195,210.00002,0.6237026,-11.268066,"Clay County, IL"
11,17027,13.432266,14.02532,199.5879,208.40001,0.6209202,-8.812103,"Clinton County, IL"
12,17029,14.416207,14.806,214.20813,220.0,0.5241519,-5.79187,"Coles County, IL"
13,17031,11.252761,11.46119,167.20299,170.3,0.97082484,-3.0970154,"Cook County, IL"
14,17033,14.117458,13.6619,209.76907,203.0,0.6162488,6.7690735,"Crawford County, IL"
15,17037,13.779354,13.64171,204.74524,202.70001,0.6164266,2.045227,"DeKalb County, IL"
16,17039,14.275465,14.07916,212.11687,209.2,0.5627693,2.91687,"De Witt County, IL"
17,17045,13.75442,13.99167,204.37474,207.9,0.6105847,-3.5252533,"Edgar County, IL"
18,17047,13.315267,12.57164,197.84943,186.8,0.6578109,11.049423,"Edwards County, IL"
19,17049,13.963169,14.32144,207.47652,212.8,0.53459936,-5.3234863,"Effingham County, IL"
20,17051,13.6111355,13.94456,202.2457,207.2,0.55438775,-4.9543,"Fayette County, IL"
21,17053,13.043796,13.3927,193.81569,199.0,0.6515759,-5.184311,"Ford County, IL"
22,17055,11.9223795,11.95921,177.15274,177.70001,0.74001753,-0.5472717,"Franklin County, IL"
23,17057,12.698035,12.99563,188.67809,193.1,0.7090839,-4.421921,"Fulton County, IL"
24,17059,14.097114,12.90141,209.46677,191.7,0.71838945,17.76677,"Gallatin County, IL"
25,17061,13.718381,13.21772,203.83925,196.40001,0.57137686,7.4392395,"Greene County, IL"
26,17063,13.040908,13.55422,193.77278,201.40001,0.700036,-7.627228,"Grundy County, IL"
27,17067,13.681005,13.52057,203.28387,200.9,0.67004436,2.3838806,"Hancock County, IL"
28,17069,11.4005375,11.83807,169.39877,175.9,0.8667019,-6.5012207,"Hardin County, IL"
29,17073,13.70331,13.62825,203.61531,202.5,0.63514656,1.1153107,"Henry County, IL"
30,17075,12.786599,13.06966,189.99405,194.20001,0.6441451,-4.205963,"Iroquois County, IL"
31,17077,12.537158,12.19476,186.28764,181.20001,0.7807519,5.087631,"Jackson County, IL"
32,17081,11.900247,11.7102,176.82387,174.0,0.7376337,2.8238678,"Jefferson County, IL"
33,17085,12.509893,13.45327,185.88252,199.9,0.6602808,-14.017471,"Jo Daviess County, IL"
34,17089,12.897608,13.89745,191.64351,206.50002,0.68538964,-14.856506,"Kane County, IL"
35,17091,12.483095,12.8543,185.48433,191.0,0.7012636,-5.515671,"Kankakee County, IL"
36,17093,13.152251,14.24068,195.42722,211.59999,0.6544395,-16.172775,"Kendall County, IL"
37,17095,13.547494,13.33213,201.30006,198.1,0.70146984,3.200058,"Knox County, IL"
38,17097,10.641112,11.05066,158.1146,164.2,0.93851876,-6.0854034,"Lake County, IL"
39,17101,13.210582,12.86103,196.29393,191.09999,0.6957118,5.193939,"Lawrence County, IL"
40,17103,14.006166,13.35232,208.1154,198.4,0.6580473,9.715408,"Lee County, IL"
41,17105,13.508506,14.03205,200.72075,208.5,0.659987,-7.779251,"Livingston County, IL"
42,17107,14.453289,14.09935,214.75912,209.5,0.51982963,5.2591248,"Logan County, IL"
43,17113,14.128579,13.84361,209.93431,205.7,0.5952715,4.234314,"McLean County, IL"
44,17115,14.271924,14.88003,212.06425,221.09999,0.5589898,-9.035736,"Macon County, IL"
45,17117,13.81766,13.27156,205.31442,197.2,0.5368541,8.114426,"Macoupin County, IL"
46,17119,13.9593935,13.98494,207.42041,207.8,0.54574645,-0.3795929,"Madison County, IL"
47,17121,13.446669,13.56768,199.80191,201.6,0.61577857,-1.7980957,"Marion County, IL"
48,17123,13.74583,14.43585,204.2471,214.5,0.5943598,-10.252899,"Marshall County, IL"
49,17125,13.319856,13.28502,197.91762,197.4,0.6892783,0.5176239,"Mason County, IL"
50,17129,14.38959,13.5273,213.81264,201.0,0.57890254,12.812637,"Menard County, IL"
51,17133,12.704403,12.4505,188.7727,185.0,0.66187656,3.772705,"Monroe County, IL"
52,17135,14.264849,14.28106,211.95912,212.20001,0.5029803,-0.2408905,"Montgomery County, IL"
53,17139,14.33358,14.92714,212.9804,221.8,0.54391426,-8.819611,"Moultrie County, IL"
54,17141,13.627089,13.20426,202.48274,196.2,0.599432,6.2827454,"Ogle County, IL"
55,17143,13.414454,14.4695,199.32324,215.0,0.6049733,-15.676758,"Peoria County, IL"
56,17147,14.470389,14.32144,215.01321,212.8,0.5859168,2.213211,"Piatt County, IL"
57,17153,12.825458,12.67932,190.57144,188.40001,0.75831836,2.1714325,"Pulaski County, IL"
58,17155,13.563436,13.48019,201.53694,200.3,0.6201016,1.2369385,"Putnam County, IL"
59,17157,12.436544,12.49761,184.79263,185.7,0.74270016,-0.9073639,"Randolph County, IL"
60,17161,13.697278,13.88399,203.52568,206.3,0.70180225,-2.7743225,"Rock Island County, IL"
61,17163,13.602933,13.3927,202.12383,199.0,0.59343433,3.123825,"St. Clair County, IL"
62,17165,13.102231,12.90814,194.68398,191.8,0.69175595,2.8839722,"Saline County, IL"
63,17167,14.339284,14.50988,213.06514,215.6,0.5729454,-2.5348663,"Sangamon County, IL"
64,17169,13.171798,12.24187,195.71765,181.9,0.6737322,13.817657,"Schuyler County, IL"
65,17171,13.813671,12.76681,205.25514,189.70001,0.6319606,15.55513,"Scott County, IL"
66,17173,14.310682,13.9984,212.64015,208.0,0.5240505,4.640152,"Shelby County, IL"
67,17175,14.3305855,14.61756,212.9359,217.20001,0.5539187,-4.2641144,"Stark County, IL"
68,17177,13.24241,13.65517,196.76686,202.90001,0.60554373,-6.133148,"Stephenson County, IL"
69,17179,13.84081,13.78304,205.6584,204.8,0.60888153,0.85839844,"Tazewell County, IL"
70,17181,11.48276,11.01701,170.62051,163.7,0.87872493,6.920517,"Union County, IL"
71,17183,12.906941,13.25137,191.7822,196.90001,0.6151349,-5.117813,"Vermilion County, IL"
72,17185,13.734611,12.64567,204.0804,187.9,0.6422448,16.180405,"Wabash County, IL"
73,17189,12.67918,13.69555,188.39792,203.5,0.6104133,-15.102081,"Washington County, IL"
74,17193,13.576188,13.00236,201.72643,193.20001,0.7321107,8.526413,"White County, IL"
75,17195,13.381362,13.63498,198.83153,202.6,0.7077875,-3.7684784,"Whiteside County, IL"
76,17197,11.606496,12.62548,172.45908,187.59999,0.74307233,-15.140915,"Will County, IL"
77,17201,12.378078,13.17734,183.9239,195.79999,0.668158,-11.876083,"Winnebago County, IL"
78,17203,14.10813,14.81946,209.63046,220.2,0.63200355,-10.569534,"Woodford County, IL"
79,18003,13.005101,13.28502,193.24074,197.4,0.56011736,-4.159256,"Allen County, IN"
80,18005,12.812364,13.46,190.37688,200.0,0.5746939,-9.623123,"Bartholomew County, IN"
81,18007,13.747275,12.787,204.26859,190.0,0.57827955,14.268585,"Benton County, IN"
82,18009,13.942015,13.85707,207.16219,205.90001,0.5874474,1.2621765,"Blackford County, IN"
83,18011,13.850546,14.11954,205.80305,209.8,0.56023985,-3.9969482,"Boone County, IN"
84,18013,10.057071,11.97267,149.43642,177.9,0.91059643,-28.463577,"Brown County, IN"
85,18019,12.218719,12.16784,181.556,180.8,0.7293098,0.7559967,"Clark County, IN"
86,18021,13.288219,13.10331,197.44754,194.7,0.5866769,2.7475433,"Clay County, IN"
