,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,13.6564,13.31194,202.91827,197.8,0.78263736,5.118271,"Adams County, IL"
1,17003,12.45929,12.67932,185.1306,188.40001,0.8466517,-3.2694092,"Alexander County, IL"
2,17007,13.7737,13.06293,204.66122,194.1,0.5917915,10.561218,"Boone County, IL"
3,17009,13.5885725,12.64567,201.91045,187.9,0.8133613,14.010452,"Brown County, IL"
4,17011,15.138131,14.40893,224.93509,214.1,0.6231453,10.835083,"Bureau County, IL"
5,17015,15.060507,14.61083,223.78168,217.1,0.6043994,6.681671,"Carroll County, IL"
6,17017,14.942157,15.04155,222.02313,223.5,0.84570193,-1.4768677,"Cass County, IL"
7,17019,15.761834,14.89349,234.20259,221.3,0.6982826,12.902588,"Champaign County, IL"
8,17021,15.908424,15.67417,236.38075,232.9,0.6765999,3.4807587,"Christian County, IL"
9,17023,14.667001,13.69555,217.93463,203.5,0.7033296,14.434631,"Clark County, IL"
10,17025,13.7570915,12.73989,204.41444,189.3,0.7413489,15.114441,"Clay County, IL"
11,17027,13.991609,12.43704,207.8991,184.8,0.7637481,23.09909,"Clinton County, IL"
12,17029,15.5077715,15.76839,230.42752,234.3,0.6962932,-3.8724823,"Coles County, IL"
13,17033,13.903036,13.07639,206.58301,194.3,0.7523761,12.283005,"Crawford County, IL"
14,17037,14.332042,12.80719,212.95753,190.3,0.54468966,22.657532,"DeKalb County, IL"
15,17039,16.042551,15.1425,238.37372,225.0,0.6925028,13.373718,"De Witt County, IL"
16,17041,15.759767,16.5558,234.17188,246.0,0.6657891,-11.828125,"Douglas County, IL"
17,17045,15.584143,14.34163,231.5623,213.1,0.69333595,18.462296,"Edgar County, IL"
18,17047,13.1677885,11.34678,195.65808,168.6,0.8193346,27.058075,"Edwards County, IL"
19,17049,14.686739,15.82896,218.22792,235.20001,0.65660393,-16.972092,"Effingham County, IL"
20,17053,15.016953,13.57441,223.13452,201.70001,0.68329525,21.43451,"Ford County, IL"
21,17055,12.409846,10.46515,184.39594,155.5,0.8579586,28.895935,"Franklin County, IL"
22,17057,14.688489,14.6714,218.25392,218.0,0.74236965,0.2539215,"Fulton County, IL"
23,17059,13.994525,11.42754,207.94243,169.8,0.7718868,38.142426,"Gallatin County, IL"
24,17061,14.834531,13.94456,220.42393,207.2,0.78331643,13.223938,"Greene County, IL"
25,17063,14.915161,13.5273,221.62201,201.0,0.6209839,20.62201,"Grundy County, IL"
26,17065,13.412232,11.01028,199.29024,163.59999,0.8145878,35.690247,"Hamilton County, IL"
27,17067,14.690811,15.73474,218.28844,233.8,0.79621196,-15.511566,"Hancock County, IL"
28,17071,14.683712,14.35509,218.18294,213.3,0.76742804,4.8829346,"Henderson County, IL"
29,17073,15.108135,14.77235,224.48938,219.5,0.61704475,4.98938,"Henry County, IL"
30,17075,14.703524,13.1908,218.47733,196.0,0.67099243,22.477325,"Iroquois County, IL"
31,17077,12.585849,10.91606,187.01112,162.20001,0.8187429,24.811111,"Jackson County, IL"
32,17079,14.335678,13.84361,213.01157,205.7,0.6662425,7.311569,"Jasper County, IL"
33,17081,12.890855,10.84876,191.54317,161.2,0.8699224,30.34317,"Jefferson County, IL"
34,17085,14.4099045,14.07243,214.11449,209.09999,0.5866102,5.014496,"Jo Daviess County, IL"
35,17089,13.314366,12.74662,197.83606,189.40001,0.69225585,8.43605,"Kane County, IL"
36,17091,14.232699,12.22841,211.48141,181.7,0.69490564,29.781418,"Kankakee County, IL"
37,17093,14.2777405,13.9984,212.15068,208.0,0.581415,4.1506805,"Kendall County, IL"
38,17095,15.3835335,15.24345,228.58148,226.5,0.6640051,2.081482,"Knox County, IL"
39,17099,14.952067,14.4695,222.1704,215.0,0.5940217,7.170395,"LaSalle County, IL"
