,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17007,13.622842,14.32144,202.41965,212.8,0.5460202,-10.380356,"Boone County, IL"
1,17009,12.760255,11.94575,189.6026,177.5,0.6756006,12.1026,"Brown County, IL"
2,17011,14.69839,16.20584,218.40105,240.79999,0.54339236,-22.398941,"Bureau County, IL"
3,17015,14.70518,16.09816,218.50194,239.2,0.49444512,-20.69806,"Carroll County, IL"
4,17023,13.52852,13.9984,201.01813,208.0,0.6462081,-6.9818726,"Clark County, IL"
5,17025,10.817689,11.6429,160.73833,173.00002,0.9052306,-12.261688,"Clay County, IL"
6,17027,11.912024,13.29848,176.99887,197.6,0.75141335,-20.601135,"Clinton County, IL"
7,17029,14.028894,15.31748,208.45311,227.6,0.5347871,-19.146896,"Coles County, IL"
8,17033,12.414457,13.33886,184.46445,198.2,0.8028399,-13.73555,"Crawford County, IL"
9,17035,13.363708,15.22999,198.56921,226.3,0.5731693,-27.73079,"Cumberland County, IL"
10,17041,13.354814,15.16269,198.43706,225.3,0.5510455,-26.862946,"Douglas County, IL"
11,17045,13.663364,14.98098,203.02176,222.6,0.5681726,-19.578247,"Edgar County, IL"
12,17047,11.622798,12.47742,172.70131,185.4,0.952343,-12.698685,"Edwards County, IL"
13,17049,12.969731,14.63775,192.71518,217.5,0.6099407,-24.78482,"Effingham County, IL"
14,17055,10.277844,11.48138,152.71686,170.6,1.0227772,-17.883148,"Franklin County, IL"
15,17057,13.426576,14.02532,199.50336,208.40001,0.5976397,-8.896652,"Fulton County, IL"
16,17061,12.8077345,15.41843,190.30809,229.1,0.65800184,-38.791916,"Greene County, IL"
17,17067,13.482526,15.35786,200.33472,228.2,0.6549662,-27.86528,"Hancock County, IL"
18,17075,12.715887,14.38874,188.94334,213.8,0.63706225,-24.856659,"Iroquois County, IL"
19,17077,10.819663,13.06966,160.76765,194.20001,0.80872315,-33.432358,"Jackson County, IL"
20,17081,10.276057,10.54591,152.6903,156.7,0.97465795,-4.0096893,"Jefferson County, IL"
21,17083,12.755313,13.03601,189.52917,193.7,0.627445,-4.170822,"Jersey County, IL"
22,17085,13.269325,14.28106,197.1668,212.20001,0.59053785,-15.033218,"Jo Daviess County, IL"
23,17089,13.907482,15.72801,206.64906,233.70001,0.59396195,-27.05095,"Kane County, IL"
24,17095,14.430932,16.03086,214.42693,238.20001,0.5771657,-23.773087,"Knox County, IL"
25,17097,11.146177,11.08431,165.61928,164.7,0.9895419,0.919281,"Lake County, IL"
26,17099,13.839994,15.1425,205.64629,225.0,0.5453814,-19.353714,"LaSalle County, IL"
27,17101,11.999882,13.08985,178.30434,194.50002,0.87771314,-16.195679,"Lawrence County, IL"
28,17105,13.117013,15.57322,194.90361,231.40001,0.65888494,-36.4964,"Livingston County, IL"
29,17107,14.392861,15.78185,213.86124,234.5,0.5375422,-20.638763,"Logan County, IL"
30,17113,13.734374,16.60291,204.07689,246.69998,0.589449,-42.623093,"McLean County, IL"
31,17115,13.927756,16.40774,206.95032,243.8,0.57501626,-36.849686,"Macon County, IL"
32,17117,12.973811,13.89072,192.7758,206.40001,0.6330683,-13.624207,"Macoupin County, IL"
33,17119,12.5262165,13.45327,186.12506,199.9,0.7395605,-13.774933,"Madison County, IL"
34,17121,10.913763,12.32263,162.16588,183.1,0.8649955,-20.934128,"Marion County, IL"
35,17129,14.455291,16.26641,214.78886,241.70001,0.5650514,-26.911148,"Menard County, IL"
36,17133,11.350711,12.28225,168.65842,182.50002,0.6806293,-13.8415985,"Monroe County, IL"
37,17135,13.185422,13.7965,195.92009,205.0,0.5610053,-9.07991,"Montgomery County, IL"
38,17137,14.32859,15.37805,212.90625,228.5,0.60818315,-15.59375,"Morgan County, IL"
39,17141,14.315715,15.82223,212.71494,235.1,0.4952793,-22.38507,"Ogle County, IL"
40,17143,14.308972,14.69832,212.61475,218.40001,0.5748951,-5.785263,"Peoria County, IL"
41,17147,14.036292,16.22603,208.56303,241.1,0.5395353,-32.536972,"Piatt County, IL"
42,17149,13.177601,13.47346,195.80388,200.20001,0.6756507,-4.3961334,"Pike County, IL"
43,17151,11.565499,10.57283,171.84991,157.1,0.7953764,14.749908,"Pope County, IL"
44,17153,10.941076,12.1813,162.57172,181.0,0.9561096,-18.428284,"Pulaski County, IL"
45,17157,11.329944,11.62944,168.34984,172.8,0.7728157,-4.450165,"Randolph County, IL"
46,17159,11.383649,12.07362,169.14783,179.4,0.8640478,-10.252167,"Richland County, IL"
47,17163,12.089569,12.6524,179.637,188.0,0.71611875,-8.363007,"St. Clair County, IL"
48,17167,14.35116,16.70386,213.24161,248.2,0.60873187,-34.95839,"Sangamon County, IL"
49,17171,13.434021,13.50711,199.61398,200.7,0.6616536,-1.0860138,"Scott County, IL"
50,17175,15.006324,15.16269,222.97658,225.3,0.51352906,-2.3234253,"Stark County, IL"
51,17177,13.971904,14.83292,207.6063,220.40001,0.5528997,-12.793716,"Stephenson County, IL"
52,17179,14.071736,15.83569,209.08969,235.3,0.5968036,-26.210312,"Tazewell County, IL"
53,17183,12.841416,14.6714,190.80856,218.0,0.61036074,-27.191437,"Vermilion County, IL"
54,17185,12.715249,12.32936,188.93387,183.2,0.7755191,5.7338715,"Wabash County, IL"
55,17189,11.6389475,12.86776,172.94127,191.2,0.7607929,-18.258728,"Washington County, IL"
56,17191,11.504978,12.24187,170.95064,181.9,0.8967217,-10.949356,"Wayne County, IL"
57,17193,12.476872,11.82461,185.39186,175.7,0.8298808,9.691864,"White County, IL"
58,17195,14.4364,15.49246,214.50818,230.20001,0.57509077,-15.6918335,"Whiteside County, IL"
59,17197,12.102416,13.06966,179.82788,194.20001,0.8095744,-14.372131,"Will County, IL"
60,17199,10.116825,9.75177,150.3243,144.90001,1.0109396,5.424286,"Williamson County, IL"
61,17201,13.501313,14.19357,200.61386,210.90001,0.588166,-10.286148,"Winnebago County, IL"
62,18001,12.189246,13.24464,181.11807,196.8,0.7293689,-15.681931,"Adams County, IN"
63,18003,12.048409,13.0562,179.0254,194.0,0.77751285,-14.974594,"Allen County, IN"
64,18005,12.446769,13.37251,184.94456,198.7,0.8210413,-13.755432,"Bartholomew County, IN"
65,18007,13.849046,15.45881,205.78078,229.7,0.5231346,-23.91922,"Benton County, IN"
66,18011,13.406444,14.12627,199.20421,209.90001,0.6404407,-10.695801,"Boone County, IN"
67,18015,13.986456,14.57718,207.82253,216.6,0.5291363,-8.777481,"Carroll County, IN"
68,18017,13.242282,13.55422,196.76497,201.40001,0.6335874,-4.6350403,"Cass County, IN"
69,18019,11.015155,11.63617,163.67244,172.90001,1.0553277,-9.22757,"Clark County, IN"
70,18021,13.060075,12.53799,194.05757,186.3,0.7055397,7.7575684,"Clay County, IN"
71,18023,13.221098,14.34836,196.4502,213.2,0.59813094,-16.749802,"Clinton County, IN"
72,18027,13.126042,13.15715,195.03778,195.5,0.7848985,-0.46221924,"Daviess County, IN"
73,18029,10.26837,12.32936,152.57608,183.2,0.9551635,-30.623917,"Dearborn County, IN"
74,18031,13.652816,14.77235,202.86502,219.5,0.677338,-16.63498,"Decatur County, IN"
75,18033,10.954128,11.53522,162.76566,171.40001,0.79247206,-8.634354,"DeKalb County, IN"
76,18035,12.732148,13.11004,189.18497,194.8,0.7007738,-5.615036,"Delaware County, IN"
77,18037,12.677816,12.80046,188.37766,190.2,0.85539937,-1.8223419,"Dubois County, IN"
78,18039,12.686767,12.06689,188.51065,179.3,0.7315678,9.210648,"Elkhart County, IN"
79,18041,13.201415,13.81669,196.15773,205.3,0.6494034,-9.142273,"Fayette County, IN"
80,18047,12.12317,13.21099,180.13626,196.3,0.73153913,-16.163742,"Franklin County, IN"
81,18049,13.08613,12.71297,194.44473,188.9,0.67572606,5.544739,"Fulton County, IN"
82,18051,13.065044,13.3927,194.13142,199.0,0.82301664,-4.868576,"Gibson County, IN"
83,18057,13.137767,13.8638,195.21199,206.0,0.7946106,-10.78801,"Hamilton County, IN"
