,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17007,13.622842,14.32144,202.41965,212.8,0.5460202,-10.380356
1,17009,12.760255,11.94575,189.6026,177.5,0.6756006,12.1026
2,17011,14.69839,16.20584,218.40105,240.79999,0.54339236,-22.398941
3,17015,14.70518,16.09816,218.50194,239.2,0.49444512,-20.69806
4,17023,13.52852,13.9984,201.01813,208.0,0.6462081,-6.9818726
5,17025,10.817689,11.6429,160.73833,173.00002,0.9052306,-12.261688
6,17027,11.912024,13.29848,176.99887,197.6,0.75141335,-20.601135
7,17029,14.028894,15.31748,208.45311,227.6,0.5347871,-19.146896
8,17033,12.414457,13.33886,184.46445,198.2,0.8028399,-13.73555
9,17035,13.363708,15.22999,198.56921,226.3,0.5731693,-27.73079
10,17041,13.354814,15.16269,198.43706,225.3,0.5510455,-26.862946
11,17045,13.663364,14.98098,203.02176,222.6,0.5681726,-19.578247
12,17047,11.622798,12.47742,172.70131,185.4,0.952343,-12.698685
13,17049,12.969731,14.63775,192.71518,217.5,0.6099407,-24.78482
14,17055,10.277844,11.48138,152.71686,170.6,1.0227772,-17.883148
15,17057,13.426576,14.02532,199.50336,208.40001,0.5976397,-8.896652
16,17061,12.8077345,15.41843,190.30809,229.1,0.65800184,-38.791916
17,17067,13.482526,15.35786,200.33472,228.2,0.6549662,-27.86528
18,17075,12.715887,14.38874,188.94334,213.8,0.63706225,-24.856659
19,17077,10.819663,13.06966,160.76765,194.20001,0.80872315,-33.432358
20,17081,10.276057,10.54591,152.6903,156.7,0.97465795,-4.0096893
21,17083,12.755313,13.03601,189.52917,193.7,0.627445,-4.170822
22,17085,13.269325,14.28106,197.1668,212.20001,0.59053785,-15.033218
23,17089,13.907482,15.72801,206.64906,233.70001,0.59396195,-27.05095
24,17095,14.430932,16.03086,214.42693,238.20001,0.5771657,-23.773087
25,17097,11.146177,11.08431,165.61928,164.7,0.9895419,0.919281
26,17099,13.839994,15.1425,205.64629,225.0,0.5453814,-19.353714
27,17101,11.999882,13.08985,178.30434,194.50002,0.87771314,-16.195679
28,17105,13.117013,15.57322,194.90361,231.40001,0.65888494,-36.4964
29,17107,14.392861,15.78185,213.86124,234.5,0.5375422,-20.638763
30,17113,13.734374,16.60291,204.07689,246.69998,0.589449,-42.623093
31,17115,13.927756,16.40774,206.95032,243.8,0.57501626,-36.849686
32,17117,12.973811,13.89072,192.7758,206.40001,0.6330683,-13.624207
33,17119,12.5262165,13.45327,186.12506,199.9,0.7395605,-13.774933
34,17121,10.913763,12.32263,162.16588,183.1,0.8649955,-20.934128
35,17129,14.455291,16.26641,214.78886,241.70001,0.5650514,-26.911148
36,17133,11.350711,12.28225,168.65842,182.50002,0.6806293,-13.8415985
37,17135,13.185422,13.7965,195.92009,205.0,0.5610053,-9.07991
38,17137,14.32859,15.37805,212.90625,228.5,0.60818315,-15.59375
39,17141,14.315715,15.82223,212.71494,235.1,0.4952793,-22.38507
40,17143,14.308972,14.69832,212.61475,218.40001,0.5748951,-5.785263
41,17147,14.036292,16.22603,208.56303,241.1,0.5395353,-32.536972
42,17149,13.177601,13.47346,195.80388,200.20001,0.6756507,-4.3961334
43,17151,11.565499,10.57283,171.84991,157.1,0.7953764,14.749908
44,17153,10.941076,12.1813,162.57172,181.0,0.9561096,-18.428284
45,17157,11.329944,11.62944,168.34984,172.8,0.7728157,-4.450165
