FIPS,yield,pred,error,NAME,NAMELSAD
5001,53.7,55.257465,-1.5574646,Arkansas,Arkansas County
5003,56.8,54.004955,2.795044,Ashley,Ashley County
5017,51.2,52.39714,-1.1971397,Chicot,Chicot County
5021,54.8,47.864635,6.935364,Clay,Clay County
5029,39.4,38.804783,0.59521866,Conway,Conway County
5031,53.1,47.306316,5.793682,Craighead,Craighead County
5035,52.7,52.132374,0.56762695,Crittenden,Crittenden County
5037,51.1,48.851254,2.248745,Cross,Cross County
5041,56.7,57.564655,-0.86465454,Desha,Desha County
5043,54.5,56.289692,-1.7896919,Drew,Drew County
5045,42.0,34.624313,7.3756866,Faulkner,Faulkner County
5047,35.5,39.913563,-4.413563,Franklin,Franklin County
5055,51.0,45.628002,5.371998,Greene,Greene County
5063,43.4,38.545025,4.8549767,Independence,Independence County
5067,42.2,39.08081,3.1191902,Jackson,Jackson County
5069,53.1,52.642452,0.45754623,Jefferson,Jefferson County
5075,42.0,41.73689,0.2631111,Lawrence,Lawrence County
5077,48.5,48.133354,0.3666458,Lee,Lee County
5079,57.8,54.944496,2.855503,Lincoln,Lincoln County
5085,42.5,48.272705,-5.772705,Lonoke,Lonoke County
5093,56.7,48.666454,8.033546,Mississippi,Mississippi County
5095,47.2,45.556572,1.6434288,Monroe,Monroe County
5107,52.9,53.44933,-0.54932785,Phillips,Phillips County
5111,55.5,49.703876,5.7961235,Poinsett,Poinsett County
5117,50.9,47.766006,3.133995,Prairie,Prairie County
5119,46.7,42.06198,4.6380196,Pulaski,Pulaski County
5121,48.2,42.91841,5.2815895,Randolph,Randolph County
5123,49.7,48.408566,1.2914352,St. Francis,St. Francis County
5145,42.6,37.5516,5.048397,White,White County
5147,44.6,40.370174,4.229824,Woodruff,Woodruff County
5149,42.6,37.671635,4.928364,Yell,Yell County
17001,55.9,55.93847,-0.038467407,Adams,Adams County
17003,42.3,39.756912,2.543087,Alexander,Alexander County
17005,54.5,53.993595,0.5064049,Bond,Bond County
17007,47.4,50.83149,-3.431488,Boone,Boone County
17009,57.1,54.794106,2.305893,Brown,Brown County
17011,59.1,61.43515,-2.3351517,Bureau,Bureau County
17013,53.6,54.64343,-1.0434303,Calhoun,Calhoun County
17015,64.3,63.20007,1.0999336,Carroll,Carroll County
17017,62.9,57.735554,5.164448,Cass,Cass County
17019,64.3,60.212795,4.087208,Champaign,Champaign County
17021,65.6,62.11435,3.485649,Christian,Christian County
17023,56.5,56.262154,0.23784637,Clark,Clark County
17025,44.3,47.428455,-3.128456,Clay,Clay County
17027,50.8,49.04476,1.7552376,Clinton,Clinton County
17029,64.3,59.70881,4.591194,Coles,Coles County
17033,52.7,53.557186,-0.85718536,Crawford,Crawford County
17035,54.1,56.451344,-2.351345,Cumberland,Cumberland County
17037,53.6,58.362244,-4.762245,DeKalb,DeKalb County
17039,65.9,61.45145,4.448551,De Witt,De Witt County
17041,63.7,60.47391,3.2260895,Douglas,Douglas County
17045,64.7,59.19323,5.5067673,Edgar,Edgar County
17047,55.6,50.424377,5.175621,Edwards,Edwards County
17049,55.3,55.760536,-0.46053696,Effingham,Effingham County
17051,53.5,55.163822,-1.6638222,Fayette,Fayette County
17053,62.4,57.410492,4.9895096,Ford,Ford County
17055,46.4,44.815094,1.5849075,Franklin,Franklin County
17057,60.1,57.8022,2.2977982,Fulton,Fulton County
17059,54.5,50.884747,3.6152534,Gallatin,Gallatin County
17061,63.9,58.066517,5.8334846,Greene,Greene County
17063,57.3,58.251045,-0.951046,Grundy,Grundy County
17065,51.3,48.541233,2.7587662,Hamilton,Hamilton County
17067,66.1,61.14836,4.9516373,Hancock,Hancock County
17071,61.6,60.60375,0.99625015,Henderson,Henderson County
17073,58.9,60.389786,-1.4897842,Henry,Henry County
17075,57.1,54.200016,2.8999825,Iroquois,Iroquois County
17077,50.1,45.99918,4.1008186,Jackson,Jackson County
17079,54.6,54.606575,-0.006576538,Jasper,Jasper County
17081,40.9,44.9002,-4.0001984,Jefferson,Jefferson County
17083,56.9,57.008698,-0.108695984,Jersey,Jersey County
17085,53.4,54.832054,-1.4320526,Jo Daviess,Jo Daviess County
17087,48.0,39.390305,8.609695,Johnson,Johnson County
17089,53.6,55.244358,-1.6443596,Kane,Kane County
17091,52.2,54.754417,-2.5544167,Kankakee,Kankakee County
17093,58.9,55.811115,3.0888863,Kendall,Kendall County
17095,63.7,61.93828,1.7617226,Knox,Knox County
17099,60.8,58.968094,1.8319054,LaSalle,LaSalle County
17101,51.0,51.054,-0.054000854,Lawrence,Lawrence County
17103,59.4,59.201015,0.19898605,Lee,Lee County
17105,58.8,58.235085,0.5649147,Livingston,Livingston County
17107,64.7,63.046387,1.6536102,Logan,Logan County
17109,64.7,61.93089,2.7691078,McDonough,McDonough County
17111,47.2,49.518845,-2.3188438,McHenry,McHenry County
17113,66.8,61.634754,5.165249,McLean,McLean County
17115,66.2,62.139004,4.060993,Macon,Macon County
17117,61.3,59.237484,2.0625153,Macoupin,Macoupin County
17119,56.7,54.539154,2.1608467,Madison,Madison County
17121,45.9,51.18991,-5.2899094,Marion,Marion County
17123,60.1,59.672367,0.42763138,Marshall,Marshall County
17125,62.1,58.043354,4.0566444,Mason,Mason County
17129,63.9,60.65715,3.2428513,Menard,Menard County
17131,60.0,60.809353,-0.8093529,Mercer,Mercer County
17133,43.4,46.37269,-2.9726868,Monroe,Monroe County
17135,61.9,59.13738,2.7626228,Montgomery,Montgomery County
17137,60.2,59.495987,0.7040138,Morgan,Morgan County
17139,66.4,61.04829,5.3517113,Moultrie,Moultrie County
17141,55.0,58.427593,-3.4275932,Ogle,Ogle County
17143,63.9,59.53899,4.3610115,Peoria,Peoria County
17145,42.7,45.455757,-2.7557564,Perry,Perry County
17147,69.4,62.96584,6.434162,Piatt,Piatt County
17149,57.7,57.3166,0.38339996,Pike,Pike County
17151,44.6,39.117714,5.4822845,Pope,Pope County
17153,44.5,46.472286,-1.9722862,Pulaski,Pulaski County
17155,57.2,59.288776,-2.0887756,Putnam,Putnam County
17157,44.4,43.484463,0.9155388,Randolph,Randolph County
17159,48.8,49.933323,-1.1333237,Richland,Richland County
17161,58.6,57.282784,1.317215,Rock Island,Rock Island County
17163,50.9,49.3238,1.5762024,St. Clair,St. Clair County
17165,49.9,46.525723,3.374279,Saline,Saline County
17167,70.3,62.20713,8.092873,Sangamon,Sangamon County
17169,58.6,55.939877,2.660122,Schuyler,Schuyler County
17171,62.9,56.1835,6.716503,Scott,Scott County
17173,61.0,57.56838,3.4316216,Shelby,Shelby County
17175,64.6,62.082443,2.5175552,Stark,Stark County
17177,59.2,57.19977,2.000229,Stephenson,Stephenson County
17179,66.8,61.556656,5.243347,Tazewell,Tazewell County
17181,51.6,42.61452,8.985477,Union,Union County
17183,64.9,58.54549,6.3545113,Vermilion,Vermilion County
17185,54.4,53.21962,1.1803818,Wabash,Wabash County
17187,63.3,62.598843,0.7011566,Warren,Warren County
17189,48.3,44.55947,3.740528,Washington,Washington County
17191,47.5,49.224834,-1.7248344,Wayne,Wayne County
17193,52.8,51.545773,1.2542267,White,White County
17195,58.7,57.763927,0.9360733,Whiteside,Whiteside County
17197,50.9,54.425755,-3.525753,Will,Will County
17199,47.2,43.097603,4.102398,Williamson,Williamson County
