,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,17001,76.66664,185.7,8.421529
1,17005,68.0352,194.5,8.968233
2,17007,53.466717,212.7,8.382089
3,17009,78.74899,192.4,8.570925
4,17011,77.17873,223.5,8.306741
5,17013,82.04645,197.4,8.948831
6,17015,72.65999,229.5,8.310652
7,17017,89.34419,215.8,8.260627
8,17019,76.251205,218.2,8.118014
9,17021,95.3584,216.8,7.926039
10,17023,86.8492,204.6,8.473968
11,17025,64.7099,178.3,9.086341
12,17027,60.10792,156.6,9.279692
13,17029,92.10648,221.3,7.982539
14,17033,73.27768,194.3,8.781509
15,17035,86.61044,206.6,8.4850025
16,17037,61.54082,222.8,7.809977
17,17041,86.067856,211.6,7.8950057
18,17045,86.219055,208.5,8.0180435
19,17047,63.164528,184.8,9.39478
20,17049,80.85831,186.0,8.671694
21,17051,69.76485,172.2,8.823974
22,17053,68.22421,223.3,8.366787
23,17055,53.355984,173.7,9.768156
24,17057,71.0761,201.2,8.538429
25,17061,93.3231,203.6,8.339245
26,17067,81.192184,204.2,8.082395
27,17071,82.15742,229.7,8.006959
28,17073,71.52091,223.5,8.191827
29,17075,67.44651,216.5,8.303904
30,17077,52.648037,165.2,9.816515
31,17079,76.66348,191.8,8.447201
32,17081,50.725346,155.7,9.4218025
33,17083,88.03223,201.9,8.394979
34,17085,61.68386,211.2,9.229087
35,17087,59.81786,159.6,10.289164
36,17089,60.05158,209.1,8.222326
37,17091,69.30205,207.5,8.229272
38,17093,66.583824,206.2,7.97257
39,17095,72.38677,219.0,8.268828
40,17097,53.501328,192.9,8.66627
41,17099,72.21849,199.7,7.992638
42,17101,71.648735,186.3,9.345273
43,17103,72.034485,207.7,8.075077
44,17105,71.031395,220.1,8.435619
45,17107,80.08129,211.1,8.287594
46,17109,78.48464,224.2,8.028611
47,17113,74.20571,223.3,8.341339
48,17115,87.407166,225.3,8.270079
49,17117,90.02197,199.3,8.308421
50,17119,77.53519,189.3,8.848644
51,17121,65.55092,157.8,8.9934435
52,17125,80.79495,208.1,8.718905
53,17127,57.413548,174.9,9.655561
54,17129,81.36079,214.4,8.351001
55,17131,82.85643,226.6,7.991396
56,17133,56.125072,154.0,9.378266
57,17135,86.4005,202.6,8.265405
58,17137,87.94641,200.2,8.227403
59,17139,93.90399,220.5,8.007356
60,17141,66.15725,216.8,8.281082
61,17143,74.493286,220.0,8.396667
62,17145,45.94377,165.2,9.39914
63,17147,90.86598,223.2,7.867278
64,17149,88.30005,189.8,8.57629
65,17151,63.619804,161.3,9.928631
66,17153,65.65427,161.7,9.507483
67,17155,74.81468,213.7,8.422755
68,17157,51.734642,161.7,9.66533
69,17159,67.42935,192.5,9.038503
70,17161,78.86045,218.9,8.174444
71,17163,63.894287,174.0,9.279904
72,17165,63.50673,170.3,9.474823
73,17167,88.96326,221.1,8.242898
74,17169,74.347,188.8,8.509078
75,17171,82.83508,196.3,8.588764
76,17173,82.99607,196.6,8.441878
77,17175,78.4581,234.1,8.10427
78,17177,63.09691,217.0,8.7657795
79,17179,74.62334,222.0,8.473898
80,17181,56.242104,142.3,10.057439
81,17183,70.84531,204.2,8.029866
82,17185,71.456505,184.1,9.130224
83,17189,54.68522,178.6,9.338517
84,17191,63.16447,185.1,9.225119
85,17193,62.318497,171.0,9.267376
86,17195,73.908356,201.3,8.426793
87,17197,60.95674,195.2,8.362616
88,17199,55.74,170.3,10.101324
89,17201,59.041027,190.4,8.596673
90,17203,69.83236,223.2,8.35178
91,18001,49.028114,202.8,8.409724
92,18003,48.957775,190.4,8.567219
93,18005,56.062916,195.0,8.986576
