,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,17001,101.28183,185.7,8.341008
1,17005,94.1849,194.5,8.582224
2,17007,89.0281,212.7,7.3052154
3,17009,105.850845,192.4,8.2860985
4,17011,117.95773,223.5,6.8150616
5,17013,109.77065,197.4,8.6016865
6,17015,111.46193,229.5,6.9959364
7,17017,122.88112,215.8,7.5379953
8,17019,112.736664,218.2,6.9003067
9,17021,133.54958,216.8,6.6897526
10,17023,120.9096,204.6,7.445858
11,17025,88.40935,178.3,8.959289
12,17027,81.47647,156.6,9.353685
13,17029,128.4195,221.3,6.8458004
14,17033,104.13599,194.3,7.9699893
15,17035,119.99124,206.6,7.5040603
16,17037,101.487175,222.8,6.3827534
17,17041,122.68617,211.6,6.7265205
18,17045,125.78276,208.5,6.6272335
19,17047,89.387474,184.8,9.183755
20,17049,107.97486,186.0,8.117506
21,17051,93.81369,172.2,8.615831
22,17053,105.740685,223.3,7.0818486
23,17055,75.72624,173.7,9.845256
24,17057,101.12477,201.2,7.9254885
25,17061,128.51595,203.6,7.4030256
26,17067,111.51815,204.2,7.532767
27,17071,118.808105,229.7,6.9479113
28,17073,108.637436,223.5,6.990014
29,17075,105.17966,216.5,6.986985
30,17077,74.85142,165.2,9.904005
31,17079,108.50328,191.8,7.5680494
32,17081,70.59073,155.7,9.66119
33,17083,122.11569,201.9,7.5486107
34,17085,97.27017,211.2,8.110134
35,17087,83.91275,159.6,10.135825
36,17089,94.110565,209.1,7.2380114
37,17091,105.03825,207.5,7.0622435
38,17093,103.09897,206.2,6.7124276
39,17095,108.545364,219.0,7.15117
40,17097,73.833405,192.9,8.7046795
41,17099,111.92766,199.7,6.556959
42,17101,101.65575,186.3,8.6327305
43,17103,112.039764,207.7,6.617495
44,17105,109.51375,220.1,7.133922
45,17107,115.3084,211.1,7.226273
46,17109,113.66872,224.2,7.087892
47,17113,111.76197,223.3,7.0943694
48,17115,123.876305,225.3,7.14766
49,17117,126.16785,199.3,7.2376432
50,17119,105.23144,189.3,8.330785
51,17121,87.81275,157.8,9.044399
52,17125,111.45376,208.1,8.122212
53,17127,84.10357,174.9,9.37876
54,17129,114.69729,214.4,7.4890013
55,17131,120.17086,226.6,6.846801
56,17133,74.75906,154.0,9.636049
57,17135,122.01428,202.6,7.172599
58,17137,123.88824,200.2,7.282169
59,17139,131.12442,220.5,6.7849374
60,17141,104.45933,216.8,6.9564223
61,17143,107.57504,220.0,7.494063
62,17145,63.63282,165.2,9.850391
63,17147,130.1646,223.2,6.4971395
64,17149,115.669136,189.8,8.297972
65,17151,91.30129,161.3,9.50119
66,17153,91.66782,161.7,9.204591
67,17155,110.680466,213.7,7.2870665
68,17157,70.76254,161.7,9.911113
69,17159,97.337616,192.5,8.387098
70,17161,113.32931,218.9,7.1302156
71,17163,86.02174,174.0,9.366086
72,17165,89.98172,170.3,9.199089
73,17167,125.516464,221.1,7.1668468
74,17169,102.07622,188.8,8.115076
75,17171,114.53296,196.3,7.987166
76,17173,116.65007,196.6,7.449315
77,17175,117.93974,234.1,6.780775
78,17177,100.65787,217.0,7.518397
79,17179,107.67389,222.0,7.614389
80,17181,81.45196,142.3,9.9552555
81,17183,108.16022,204.2,6.72684
82,17185,102.31714,184.1,8.382735
83,17189,74.29573,178.6,9.519282
84,17191,89.16733,185.1,9.01894
85,17193,90.60155,171.0,8.861127
86,17195,111.475174,201.3,7.1715136
87,17197,89.48568,195.2,7.7104387
88,17199,78.894714,170.3,10.148206
89,17201,92.22579,190.4,7.61092
90,17203,106.541504,223.2,7.22748
91,18001,81.80295,202.8,7.5940447
92,18003,80.26634,190.4,7.8521824
93,18005,88.32608,195.0,8.189704
94,18007,106.77576,222.2,6.69002
95,18009,87.93893,200.3,7.2950697
96,18011,102.515114,207.2,6.594061
97,18013,98.580536,183.5,9.255662
98,18019,97.17498,188.9,8.942263
99,18021,107.64278,194.3,7.3769627
100,18023,113.00166,234.4,6.1661325
101,18027,108.80302,213.9,8.208039
102,18029,75.83948,189.1,9.200806
103,18031,94.972725,221.9,7.5073442
104,18035,87.613396,191.4,6.9889154
105,18039,91.73433,181.7,7.686381
106,18041,93.79271,208.0,7.543236
