,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,17001,8.638557,197.8,4.429368
1,17003,4.8270764,188.4,4.5875053
2,17007,13.712142,194.1,4.433935
3,17009,8.663452,187.9,4.5143466
4,17011,12.513853,214.1,4.551287
5,17015,15.013229,217.1,4.6060853
6,17017,10.597584,223.5,4.625054
7,17019,11.107891,221.3,4.8163404
8,17021,9.92333,232.9,4.7234917
9,17023,8.143556,203.5,4.626112
10,17025,3.764711,189.3,4.1908937
11,17027,4.1919,184.8,4.3324275
12,17029,9.284406,234.3,4.84431
13,17033,6.3326316,194.3,4.463469
14,17037,13.720294,190.3,4.4331007
15,17039,11.942887,225.0,4.8165236
16,17041,11.346483,246.0,4.850718
17,17045,9.655806,213.1,4.75896
18,17047,4.6340575,168.6,4.389547
19,17049,6.2746634,235.2,4.4922338
20,17053,10.468547,201.7,4.7537217
21,17055,3.7260585,155.5,4.2639365
22,17057,9.839125,218.0,4.6671677
23,17059,7.365175,169.8,4.7604337
24,17061,8.146999,207.2,4.50537
25,17063,12.681923,201.0,4.670417
26,17065,4.867067,163.6,4.4472218
27,17067,11.0807495,233.8,4.6562076
28,17071,11.929557,213.3,4.623784
29,17073,12.0418625,219.5,4.5764236
30,17075,9.773512,196.0,4.727934
31,17077,3.8297706,162.2,4.316417
32,17079,5.874,205.7,4.418601
33,17081,3.7330985,161.2,4.2706733
34,17085,12.347,209.1,4.617226
35,17089,13.222523,189.4,4.397266
36,17091,10.684783,181.7,4.6092963
37,17093,13.073254,208.0,4.5872498
38,17095,12.661023,226.5,4.697788
39,17099,12.183231,215.0,4.53607
40,17101,5.4975095,166.0,4.4828615
41,17103,12.639923,205.9,4.5193543
42,17105,11.86011,207.5,4.7624426
43,17107,11.476948,236.2,4.6820455
44,17109,10.952934,228.9,4.65102
45,17111,12.965366,190.8,4.384267
46,17113,12.457489,229.3,4.7018185
47,17115,11.561769,239.9,4.8383617
48,17117,7.6065507,215.3,4.5573893
49,17119,6.0549417,197.8,4.402805
50,17121,3.945239,199.2,4.2298365
51,17123,13.543487,213.9,4.4938154
52,17131,12.190367,231.3,4.7077646
53,17133,4.244347,173.6,4.2343774
54,17135,8.106917,222.8,4.6325307
