,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,17001,200.93439,185.7,10.354667
1,17005,187.76212,194.5,9.946426
2,17007,204.04141,212.7,8.589381
3,17009,204.13171,192.4,10.163817
4,17011,222.10802,223.5,8.410276
5,17013,207.991,197.4,11.11656
6,17015,220.28506,229.5,9.041652
7,17017,217.74324,215.8,9.817543
8,17019,215.78262,218.2,8.333683
9,17021,226.4018,216.8,8.406183
10,17023,211.69261,204.6,9.509848
11,17025,184.823,178.3,10.485069
12,17027,177.49167,156.6,11.1717825
13,17029,222.7714,221.3,8.629011
14,17033,201.91508,194.3,9.2985325
15,17035,212.59705,206.6,9.305281
16,17037,213.83826,222.8,7.610627
17,17041,221.97287,211.6,8.374221
18,17045,224.59114,208.5,8.368252
19,17047,181.41013,184.8,10.851827
20,17049,204.78487,186.0,9.542231
21,17051,187.6918,172.2,9.925147
22,17053,212.75037,223.3,8.264749
23,17055,176.71216,173.7,11.728593
24,17057,204.11339,201.2,9.578889
25,17061,218.56714,203.6,9.923322
26,17067,213.48967,204.2,9.323403
27,17071,224.38208,229.7,8.524609
28,17073,217.10379,223.5,8.875417
29,17075,210.56613,216.5,8.256257
30,17077,177.31677,165.2,11.590673
31,17079,207.77287,191.8,8.729803
32,17081,168.97366,155.7,11.6078825
33,17083,219.60126,201.9,9.741301
34,17085,204.54878,211.2,9.903787
35,17087,177.19333,159.6,12.513861
36,17089,203.54662,209.1,9.262957
37,17091,207.90637,207.5,8.612922
38,17093,210.62746,206.2,8.281819
39,17095,218.26306,219.0,8.562561
40,17097,166.4371,192.9,13.144313
41,17099,216.26672,199.7,7.788127
42,17101,194.36374,186.3,9.897252
43,17103,214.94966,207.7,8.260261
44,17105,217.0502,220.1,8.319439
45,17107,220.48114,211.1,8.890094
46,17109,216.5579,224.2,8.525583
47,17113,221.19014,223.3,8.23236
48,17115,224.28256,225.3,8.698371
49,17117,217.29666,199.3,9.142032
50,17119,200.26868,189.3,10.092642
51,17121,186.93071,157.8,10.519347
52,17125,206.74548,208.1,10.719642
53,17127,181.02711,174.9,11.3376255
54,17129,214.53207,214.4,9.485386
55,17131,228.35223,226.6,8.806341
56,17133,167.14725,154.0,12.526125
57,17135,213.06244,202.6,8.917038
58,17137,218.91026,200.2,9.504053
59,17139,227.58176,220.5,8.321128
60,17141,213.70657,216.8,8.691666
61,17143,213.46994,220.0,9.142334
62,17145,164.14743,165.2,11.767191
63,17147,232.38794,223.2,7.837206
64,17149,210.34113,189.8,10.631277
65,17151,187.46191,161.3,11.48693
66,17153,179.86873,161.7,11.427487
67,17155,213.50635,213.7,8.907029
68,17157,168.55344,161.7,11.619536
69,17159,191.32874,192.5,9.63623
70,17161,218.45114,218.9,9.688586
71,17163,187.85947,174.0,11.346912
72,17165,184.61479,170.3,10.732145
73,17167,220.73907,221.1,9.259206
74,17169,201.8002,188.8,9.945432
75,17171,207.72292,196.3,10.258639
76,17173,212.73647,196.6,8.965601
77,17175,226.44086,234.1,7.977604
78,17177,209.90715,217.0,9.188692
79,17179,213.85971,222.0,9.382519
80,17181,175.50407,142.3,12.039364
81,17183,212.63708,204.2,8.161431
82,17185,191.8063,184.1,9.777884
83,17189,177.37862,178.6,11.015174
84,17191,187.18195,185.1,10.686527
85,17193,187.84476,171.0,9.989111
86,17195,208.27887,201.3,9.470826
87,17197,195.68013,195.2,9.90312
88,17199,175.46576,170.3,12.305453
89,17201,193.81631,190.4,9.982849
90,17203,218.50388,223.2,8.342639
91,18001,205.48448,202.8,7.6347938
92,18003,201.38905,190.4,8.453751
93,18005,194.71677,195.0,8.822811
94,18007,212.26334,222.2,7.9341116
95,18009,211.55695,200.3,7.407803
96,18011,214.27448,207.2,7.2502375
97,18013,185.94972,183.5,12.094093
98,18019,193.28995,188.9,10.318306
99,18021,210.49379,194.3,8.87783
100,18023,224.38443,234.4,6.67188
101,18027,203.50984,213.9,9.894445
102,18029,179.91058,189.1,10.545017
103,18031,209.01944,221.9,7.6991034
104,18035,205.86127,191.4,7.646895
105,18039,202.83994,181.7,9.701462
106,18041,206.61319,208.0,7.988192
107,18047,199.7269,198.4,8.709388
108,18051,198.31989,202.5,9.952495
109,18053,219.62267,219.2,6.946329
110,18055,188.65948,189.6,10.1395445
111,18057,190.83688,205.8,9.21969
112,18059,197.11635,206.9,8.538731
113,18061,182.65456,188.3,10.714927
114,18063,211.50233,222.0,8.222699
115,18065,209.33,197.4,7.5390787
116,18067,221.73447,215.6,7.2321467
117,18069,214.47202,211.7,7.3412933
118,18073,202.0909,200.1,9.529643
119,18075,207.58893,198.7,7.6306505
120,18077,187.7839,182.9,9.7048
121,18079,193.62776,191.9,9.056683
122,18081,203.238,224.4,9.165179
123,18083,194.26947,202.0,9.920315
124,18085,211.19081,198.0,8.32129
125,18087,185.09106,182.4,10.576656
126,18089,207.48126,207.5,10.020972
127,18091,200.63237,177.4,9.358317
128,18095,209.22447,207.6,7.800546
129,18097,191.53464,185.9,12.130635
130,18099,214.4924,196.9,8.621169
131,18103,209.65314,202.0,7.8087244
132,18105,182.92133,182.6,11.185081
133,18107,218.82195,228.0,7.1175933
134,18109,211.37685,200.0,8.333038
135,18111,210.11304,219.3,8.98292
136,18113,200.52435,195.3,8.958791
137,18115,168.74617,165.2,12.124098
138,18119,196.2197,191.8,9.712827
139,18125,196.48792,199.1,10.290137
140,18127,209.8686,201.7,8.966168
141,18129,201.72836,198.8,9.364061
142,18131,210.16376,197.1,9.4453945
143,18133,215.50777,202.3,8.037036
144,18135,211.37671,193.2,7.101734
145,18137,191.60245,180.9,8.695361
146,18139,215.22383,221.5,7.0733123
147,18141,210.01207,184.1,9.532634
148,18143,198.12463,192.6,9.239763
149,18145,201.51993,200.6,7.9091396
150,18149,196.17538,189.0,10.618949
151,18151,193.33723,182.8,9.378098
152,18153,203.08336,199.2,9.7697315
153,18155,169.07947,181.0,11.783645
154,18157,212.34708,222.4,8.044846
155,18159,222.0159,208.8,7.0200715
156,18161,220.5184,221.8,7.1885366
157,18163,195.077,186.4,9.94733
158,18167,198.71237,198.8,10.017573
159,18169,215.04668,206.8,7.6187186
160,18173,183.45737,194.8,10.801526
161,18177,208.8375,194.2,7.8468976
162,18179,220.18298,205.6,6.7903805
