,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,17001,183.58197,197.8,9.229185
1,17003,169.30438,188.4,12.00905
2,17007,187.05527,194.1,5.7735314
3,17009,182.58884,187.9,9.445798
4,17011,209.01205,214.1,6.2782793
5,17015,205.613,217.1,6.246491
6,17017,203.05624,223.5,7.9761314
7,17019,214.9989,221.3,6.827055
8,17021,214.21768,232.9,7.018367
9,17023,196.18022,203.5,8.945751
10,17025,179.33981,189.3,10.325912
11,17027,179.58578,184.8,10.782377
12,17029,212.30145,234.3,7.0951276
13,17033,183.57214,194.3,10.10611
14,17037,191.68079,190.3,5.483208
15,17039,222.16742,225.0,6.740264
16,17041,210.64825,246.0,6.9172664
17,17045,210.6868,213.1,6.859976
18,17047,161.39221,168.6,11.960973
19,17049,199.1029,235.2,8.547644
20,17053,192.92273,201.7,6.610751
21,17055,163.51175,155.5,11.560644
22,17057,201.53714,218.0,8.134837
23,17059,173.02725,169.8,10.338235
24,17061,189.1978,207.2,9.358583
25,17063,194.94557,201.0,6.6657066
26,17065,170.21439,163.6,10.647508
27,17067,199.58989,233.8,8.068218
28,17071,200.79082,213.3,7.612967
29,17073,208.90344,219.5,6.4273243
30,17075,186.83203,196.0,6.7580876
31,17077,160.61615,162.2,12.061091
32,17079,196.50137,205.7,8.837672
33,17081,170.07611,161.2,11.294941
34,17085,196.0805,209.1,6.3630867
35,17089,179.1311,189.4,7.0891376
36,17091,178.42236,181.7,7.248783
37,17093,184.01822,208.0,6.6659784
38,17095,211.68459,226.5,6.9785404
39,17099,199.87488,215.0,6.2634387
40,17101,171.23329,166.0,11.148617
41,17103,193.46692,205.9,5.8136597
42,17105,191.84291,207.5,6.9004965
43,17107,220.3986,236.2,6.903697
44,17109,207.18402,228.9,7.0620666
45,17111,173.39775,190.8,6.927096
46,17113,217.41385,229.3,6.3848567
47,17115,215.7189,239.9,7.0041676
48,17117,200.41188,215.3,8.435648
49,17119,184.69041,197.8,10.221673
50,17121,185.13971,199.2,9.84756
51,17123,205.9727,213.9,6.630998
52,17131,202.1395,231.3,7.2793674
53,17133,171.98108,173.6,11.803627
54,17135,206.75667,222.8,7.695974
55,17137,206.0469,228.5,8.037931
56,17139,214.39426,233.9,6.990181
57,17141,195.65977,198.2,5.9375343
58,17143,205.86354,228.9,7.4498158
59,17145,157.2029,147.7,11.966205
60,17147,223.4444,241.8,6.625769
61,17149,179.0357,182.6,9.73313
62,17155,198.1023,206.2,7.2281523
63,17157,165.39029,165.4,11.758718
64,17159,177.90742,167.7,10.249716
65,17161,196.89249,223.4,7.526078
66,17163,181.60242,186.4,11.039175
67,17165,165.30325,160.5,10.264416
68,17167,215.54622,236.4,7.7792335
69,17169,194.82399,202.5,9.075726
70,17173,206.61026,225.4,7.5452113
71,17175,215.19214,234.0,6.243261
72,17177,198.78864,209.1,5.8173933
73,17179,212.78452,235.4,7.4058266
74,17183,204.99066,218.8,6.887984
75,17187,214.85197,241.7,6.711636
76,17189,173.13258,180.7,11.288406
77,17191,176.22334,177.2,10.770948
78,17193,175.72656,172.4,10.61363
79,17195,198.94307,215.9,6.441781
80,17197,176.25961,186.3,8.216348
81,17199,160.81079,165.4,12.036586
82,17201,186.32594,184.4,6.337564
83,17203,214.3476,223.7,6.9089875
84,18001,191.77115,194.5,7.4208875
85,18003,188.57172,181.7,7.7198753
86,18005,180.69678,189.3,9.8036785
87,18007,203.23166,201.7,6.3568177
88,18009,198.57933,201.0,6.9812975
89,18011,206.63864,198.9,7.257466
90,18015,213.9859,204.7,7.114165
91,18017,202.71211,195.5,7.380701
92,18019,176.0672,178.7,12.780975
93,18021,195.55496,181.5,8.4001465
94,18023,214.98259,213.9,6.898893
95,18027,170.29016,196.2,10.891227
96,18029,173.50443,176.7,11.517976
97,18031,201.0805,206.8,8.165208
98,18033,173.35043,159.5,8.405171
99,18035,192.42206,208.1,7.7299943
100,18037,168.1661,187.1,12.398101
101,18039,180.71289,172.5,8.398479
102,18041,197.52676,198.6,8.336701
103,18047,186.59566,185.7,9.241354
104,18049,197.17712,187.2,7.604326
105,18051,169.68365,184.0,11.429038
106,18053,205.30064,204.4,6.584637
107,18055,176.36646,179.1,9.299578
108,18057,193.93918,174.5,8.283141
109,18059,196.03838,187.5,7.8011255
110,18061,169.23015,189.2,12.499317
111,18063,194.29236,206.9,8.303114
112,18065,199.22424,198.5,7.6095157
113,18067,212.82889,215.7,7.1713924
114,18069,205.54292,183.0,6.6786017
115,18071,176.02481,173.2,10.054661
116,18073,180.94147,164.5,8.004737
117,18075,194.9148,188.6,7.67458
118,18077,168.96884,185.0,12.327083
119,18079,183.54001,181.6,10.354688
120,18083,172.34625,179.4,10.331404
121,18085,193.18015,179.8,7.4086924
122,18087,165.38333,142.1,8.916796
123,18091,178.50447,159.0,7.5357447
124,18093,165.69583,192.1,12.518688
125,18095,206.91144,205.1,7.065501
126,18099,188.17148,175.6,7.9851766
127,18101,167.31274,182.9,12.553986
128,18103,197.27133,191.4,7.524106
129,18105,166.83368,181.8,11.902512
130,18109,188.09402,197.0,8.44088
131,18111,195.81845,198.9,7.134163
132,18113,180.83182,170.7,7.799228
133,18115,165.85464,180.0,12.138419
134,18117,179.24313,206.7,11.238951
135,18119,180.68156,172.7,10.230525
136,18121,197.98346,192.7,8.919227
137,18127,186.01187,182.1,7.673798
138,18129,183.01266,182.1,10.486227
139,18131,181.19536,169.1,8.029398
140,18133,195.93762,196.8,8.146658
141,18135,198.80801,184.8,7.074104
142,18137,185.54773,182.9,9.700311
143,18139,212.13777,203.9,7.0436006
144,18141,182.05087,164.2,7.4822626
145,18143,187.56372,180.2,10.646974
146,18145,196.05258,194.3,7.981344
147,18151,166.72395,150.0,8.490496
148,18153,183.13303,187.3,9.754387
149,18155,168.53226,178.0,11.889929
150,18157,199.84755,201.1,7.5860624
151,18159,215.87444,215.5,6.601102
152,18161,203.36209,203.9,7.539745
153,18163,173.9501,179.6,11.204239
154,18165,199.75601,197.5,8.308543
155,18167,178.34193,176.4,10.263926
156,18169,208.95436,201.4,6.9658136
157,18171,205.50186,206.4,7.31021
158,18173,153.53923,161.2,12.507506
159,18175,173.22043,184.1,11.396643
160,18177,191.02034,191.7,8.39736
161,18179,204.32495,204.1,6.6363287
162,18181,194.86743,196.9,7.2109847
163,18183,194.54538,180.7,7.557326
164,19001,153.42041,149.5,9.759505
165,19003,165.23155,171.6,9.678078
166,19005,173.62683,198.4,6.514701
167,19009,183.10957,180.0,7.122219
168,19011,199.43863,214.6,5.945841
169,19013,193.91263,206.2,5.975235
170,19015,172.1281,193.7,6.7750573
171,19017,183.91708,212.4,6.577712
172,19019,191.00235,207.1,6.16603
173,19021,182.282,193.1,6.0567627
174,19023,186.51024,211.3,6.5495653
175,19025,178.72388,193.3,6.4165215
176,19027,195.88394,208.4,6.427497
177,19029,176.41666,169.5,8.155762
178,19031,200.04272,222.3,6.1732516
179,19033,157.83305,184.4,7.2139544
180,19035,196.14944,213.3,6.225052
181,19037,171.16553,192.9,6.4530187
182,19039,140.47195,161.8,11.938291
