,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,4.236237,4.08511,62.94557,60.700005,0.23227316,2.2455673
1,17005,4.338333,3.85629,64.4626,57.300003,0.21476187,7.1625977
2,17007,4.1411963,4.01108,61.53338,59.6,0.12410243,1.9333801
3,17009,4.2878532,4.19952,63.712532,62.4,0.22803558,1.3125305
4,17011,4.570708,4.50237,67.91542,66.9,0.14159799,1.015419
5,17013,4.144412,4.01781,61.58116,59.699997,0.27899563,1.8811646
6,17015,4.521397,4.73792,67.182724,70.4,0.13184623,-3.2172775
7,17017,4.6041484,4.08511,68.41231,60.700005,0.25011772,7.712303
8,17019,4.6103883,4.85906,68.50503,72.2,0.16009274,-3.6949692
9,17021,4.7997217,4.51583,71.318306,67.1,0.20951143,4.2183075
10,17023,4.4957137,4.26009,66.801094,63.3,0.30486506,3.5010948
11,17025,4.1445184,3.66112,61.58274,54.4,0.22652803,7.1827393
12,17027,4.065466,3.32462,60.40811,49.4,0.23205574,11.00811
13,17029,4.80968,4.79849,71.46627,71.3,0.23083144,0.1662674
14,17033,4.439045,4.09184,65.95906,60.8,0.2571888,5.1590614
15,17035,4.518914,4.33412,67.14583,64.399994,0.29401442,2.7458344
16,17037,4.3022494,4.36104,63.92644,64.8,0.11535125,-0.87356186
17,17041,4.777622,4.58313,70.98993,68.1,0.17190972,2.8899307
18,17045,4.784903,4.45526,71.098114,66.2,0.20690563,4.898117
19,17047,4.1313915,3.74861,61.38769,55.7,0.22205986,5.6876907
20,17049,4.439567,3.99089,65.96682,59.3,0.29766044,6.6668205
21,17051,4.304867,3.7688,63.965332,56.0,0.22362946,7.965332
22,17053,4.4574018,4.75811,66.23183,70.700005,0.14169131,-4.468178
23,17055,3.6479137,3.37173,54.20377,50.100002,0.20392132,4.1037674
24,17057,4.318938,4.2399,64.17441,63.000004,0.18328226,1.1744041
25,17061,4.654348,4.46872,69.15822,66.4,0.27758092,2.7582169
26,17063,4.3911786,4.07838,65.247826,60.600002,0.15436867,4.6478233
27,17067,4.5339637,4.3745,67.369446,65.0,0.2277843,2.3694458
28,17071,4.625745,4.4418,68.73321,66.0,0.15312399,2.7332077
29,17073,4.4506974,4.38796,66.13221,65.2,0.13131282,0.9322128
30,17075,4.4081554,4.41488,65.500084,65.6,0.13544753,-0.09991455
31,17079,4.5081367,4.15241,66.98569,61.7,0.25870022,5.2856865
32,17081,3.6120167,3.26405,53.670383,48.5,0.22235776,5.1703835
33,17083,4.5951586,4.3072,68.27873,64.0,0.29299417,4.2787323
