,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,4.5195208,0.0,67.15484,0.0,0.2527595,67.15484
1,17003,3.6752017,0.0,54.609238,0.0,0.24381545,54.609238
2,17005,3.9196832,0.0,58.24195,0.0,0.23716897,58.24195
3,17007,4.398201,0.0,65.35217,0.0,0.1987957,65.35217
4,17009,4.477723,0.0,66.533775,0.0,0.23219453,66.533775
5,17011,4.8936234,0.0,72.71357,0.0,0.2205507,72.71357
6,17013,4.1744175,0.0,62.027008,0.0,0.23778431,62.027008
7,17015,4.682991,0.0,69.58382,0.0,0.18209584,69.58382
8,17017,4.7563524,0.0,70.67388,0.0,0.28786686,70.67388
9,17019,4.8390493,0.0,71.902664,0.0,0.36161223,71.902664
10,17021,4.8374243,0.0,71.87852,0.0,0.26211786,71.87852
11,17023,4.2019997,0.0,62.436844,0.0,0.21830824,62.436844
12,17025,3.501814,0.0,52.032898,0.0,0.2336067,52.032898
13,17027,3.6276972,0.0,53.903378,0.0,0.240798,53.903378
14,17029,4.6620517,0.0,69.27268,0.0,0.23828834,69.27268
15,17031,3.2532554,0.0,48.339603,0.0,0.36398327,48.339603
16,17033,3.9301612,0.0,58.39764,0.0,0.20975538,58.39764
17,17035,4.1727924,0.0,62.00286,0.0,0.21865721,62.00286
18,17037,4.537942,0.0,67.42856,0.0,0.2222715,67.42856
19,17039,4.9443655,0.0,73.467545,0.0,0.28179902,73.467545
20,17041,4.7397785,0.0,70.42762,0.0,0.2908414,70.42762
21,17043,3.7418802,0.0,55.600002,0.0,0.5010675,55.600002
22,17045,4.726904,0.0,70.23631,0.0,0.29105592,70.23631
23,17047,3.617472,0.0,53.751442,0.0,0.24610521,53.751442
24,17049,4.0365634,0.0,59.978653,0.0,0.22889416,59.978653
25,17051,3.8549106,0.0,57.279503,0.0,0.23312613,57.279503
26,17053,4.6939588,0.0,69.74679,0.0,0.2952063,69.74679
27,17055,3.0511398,0.0,45.336403,0.0,0.29695192,45.336403
28,17057,4.5847726,0.0,68.124405,0.0,0.26304594,68.124405
29,17059,3.9360898,0.0,58.485733,0.0,0.23823568,58.485733
30,17061,4.602663,0.0,68.390236,0.0,0.2186497,68.390236
31,17063,4.71383,0.0,70.04205,0.0,0.3165072,70.04205
32,17065,3.4814708,0.0,51.73062,0.0,0.275377,51.73062
33,17067,4.8242645,0.0,71.68298,0.0,0.23688294,71.68298
34,17069,3.4526446,0.0,51.302296,0.0,0.2896096,51.302296
35,17071,4.8869095,0.0,72.613815,0.0,0.19544084,72.613815
36,17073,4.8629236,0.0,72.25741,0.0,0.20278363,72.25741
37,17075,4.745295,0.0,70.50958,0.0,0.28604788,70.50958
38,17077,3.4150856,0.0,50.744213,0.0,0.3000599,50.744213
39,17079,4.0241046,0.0,59.79353,0.0,0.20702605,59.79353
40,17081,3.060612,0.0,45.477146,0.0,0.2862593,45.477146
41,17083,4.4460583,0.0,66.06327,0.0,0.20322086,66.06327
42,17085,4.265417,0.0,63.379154,0.0,0.18328555,63.379154
43,17087,3.2470386,0.0,48.24723,0.0,0.30878922,48.24723
44,17089,4.2829823,0.0,63.640156,0.0,0.25992867,63.640156
45,17091,4.5770454,0.0,68.00959,0.0,0.36633328,68.00959
46,17093,4.5409746,0.0,67.47362,0.0,0.28120282,67.47362
47,17095,4.884778,0.0,72.58214,0.0,0.21095857,72.58214
48,17097,3.65569,0.0,54.319317,0.0,0.30043152,54.319317
49,17099,4.7873588,0.0,71.134605,0.0,0.25303057,71.134605
50,17101,3.9177263,0.0,58.21287,0.0,0.2198595,58.21287
51,17103,4.7144957,0.0,70.05194,0.0,0.21361439,70.05194
52,17105,4.8260794,0.0,71.709946,0.0,0.3064516,71.709946
53,17107,5.004802,0.0,74.36556,0.0,0.26317444,74.36556
54,17109,4.8748226,0.0,72.43421,0.0,0.24076071,72.43421
55,17111,4.110175,0.0,61.07244,0.0,0.2141188,61.07244
56,17113,4.9071407,0.0,72.91442,0.0,0.28009105,72.91442
57,17115,4.9626007,0.0,73.738495,0.0,0.27086782,73.738495
58,17117,4.6032515,0.0,68.39898,0.0,0.20544168,68.39898
59,17119,4.05303,0.0,60.223328,0.0,0.24844494,60.223328
60,17121,3.5374734,0.0,52.562756,0.0,0.24887967,52.562756
61,17123,4.875857,0.0,72.449585,0.0,0.25955933,72.449585
62,17125,4.5971017,0.0,68.3076,0.0,0.32883888,68.3076
63,17127,3.5155115,0.0,52.236427,0.0,0.25775146,52.236427
64,17129,4.88782,0.0,72.627335,0.0,0.2615761,72.627335
65,17131,4.7872186,0.0,71.13252,0.0,0.19882062,71.13252
66,17133,3.72463,0.0,55.34369,0.0,0.2811074,55.34369
67,17135,4.436595,0.0,65.92266,0.0,0.21299985,65.92266
68,17137,4.8549185,0.0,72.138466,0.0,0.27996075,72.138466
69,17139,4.6844444,0.0,69.605415,0.0,0.24174389,69.605415
70,17141,4.627862,0.0,68.76466,0.0,0.20228148,68.76466
71,17143,4.8105197,0.0,71.478745,0.0,0.28870794,71.478745
72,17145,3.047075,0.0,45.276005,0.0,0.28992373,45.276005
73,17147,5.032893,0.0,74.78296,0.0,0.29678068,74.78296
74,17149,4.5353384,0.0,67.38987,0.0,0.24671149,67.38987
75,17151,3.4215937,0.0,50.840916,0.0,0.28218952,50.840916
76,17153,3.507581,0.0,52.118587,0.0,0.22729464,52.118587
77,17155,4.7428665,0.0,70.4735,0.0,0.22153743,70.4735
78,17157,3.3006852,0.0,49.044357,0.0,0.28083017,49.044357
79,17159,3.6836622,0.0,54.73495,0.0,0.22267927,54.73495
80,17161,4.6507096,0.0,69.10416,0.0,0.20195645,69.10416
81,17163,3.7637002,0.0,55.924225,0.0,0.24184942,55.924225
82,17165,3.6848018,0.0,54.751884,0.0,0.27107364,54.751884
83,17167,4.979686,0.0,73.99236,0.0,0.27425718,73.99236
84,17169,4.5073857,0.0,66.974525,0.0,0.25601828,66.974525
85,17171,4.660564,0.0,69.25058,0.0,0.284075,69.25058
86,17173,4.303675,0.0,63.947624,0.0,0.21941048,63.947624
87,17175,5.00357,0.0,74.34725,0.0,0.23788053,74.34725
88,17177,4.456259,0.0,66.21484,0.0,0.17456871,66.21484
89,17179,4.8908024,0.0,72.67165,0.0,0.33653146,72.67165
90,17181,3.4435833,0.0,51.167656,0.0,0.29228497,51.167656
91,17183,4.669984,0.0,69.39055,0.0,0.33601668,69.39055
92,17185,4.008941,0.0,59.568222,0.0,0.23027548,59.568222
93,17187,4.963597,0.0,73.753296,0.0,0.20062135,73.753296
94,17189,3.3522966,0.0,49.81124,0.0,0.25362378,49.81124
95,17191,3.4826646,0.0,51.74836,0.0,0.24776813,51.74836
96,17193,3.742142,0.0,55.603893,0.0,0.25734693,55.603893
97,17195,4.697621,0.0,69.8012,0.0,0.20845844,69.8012
98,17197,4.228848,0.0,62.83578,0.0,0.3189568,62.83578
99,17199,3.1765993,0.0,47.200584,0.0,0.29526234,47.200584
100,17201,4.150401,0.0,61.67015,0.0,0.2163798,61.67015
101,17203,4.9280396,0.0,73.22496,0.0,0.27665356,73.22496
102,18001,4.042803,0.0,60.071365,0.0,0.23799276,60.071365
