,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,12.219429,11.94575,181.56656,177.5,0.7586951,4.066559,"Adams County, IL"
1,17003,10.667915,12.22841,158.51286,181.7,1.018069,-23.187134,"Alexander County, IL"
2,17005,11.2140875,12.49088,166.62834,185.6,0.83802795,-18.971664,"Bond County, IL"
3,17007,12.958424,12.93506,192.54716,192.2,0.63710517,0.34716797,"Boone County, IL"
4,17009,11.457623,12.20149,170.247,181.3,0.83231777,-11.053009,"Brown County, IL"
5,17011,13.077282,13.41962,194.31326,199.4,0.66207755,-5.086731,"Bureau County, IL"
6,17013,11.965044,11.88518,177.78668,176.6,0.6681934,1.186676,"Calhoun County, IL"
7,17015,14.028242,13.43981,208.44342,199.7,0.61383253,8.743423,"Carroll County, IL"
8,17017,13.138614,13.78304,195.22458,204.8,0.6279088,-9.575424,"Cass County, IL"
9,17019,13.79077,12.96871,204.91486,192.7,0.5742306,12.214859,"Champaign County, IL"
10,17021,13.857639,13.33213,205.90846,198.1,0.5431746,7.8084564,"Christian County, IL"
11,17023,12.907564,13.41962,191.79144,199.4,0.74007016,-7.608551,"Clark County, IL"
12,17025,10.383551,11.42081,154.28754,169.7,0.93817693,-15.41246,"Clay County, IL"
13,17027,10.882489,11.8448,161.70117,176.0,0.9447288,-14.298828,"Clinton County, IL"
14,17029,13.169968,13.64171,195.69046,202.70001,0.6560256,-7.009552,"Coles County, IL"
15,17033,11.575512,12.06016,171.99869,179.2,0.83128345,-7.201309,"Crawford County, IL"
16,17035,11.849087,12.50434,176.0637,185.8,0.7803546,-9.736298,"Cumberland County, IL"
17,17037,13.104639,12.80046,194.71976,190.2,0.6004435,4.51976,"DeKalb County, IL"
18,17039,13.921259,13.49365,206.85378,200.50002,0.52696854,6.35376,"De Witt County, IL"
19,17041,13.866758,13.84361,206.04396,205.7,0.600746,0.34396362,"Douglas County, IL"
20,17045,13.295362,12.71297,197.55368,188.9,0.6605622,8.653687,"Edgar County, IL"
21,17047,10.912307,11.66309,162.14423,173.3,0.9552998,-11.155777,"Edwards County, IL"
22,17049,11.699977,12.84084,173.8481,190.8,0.75725585,-16.951904,"Effingham County, IL"
23,17051,11.024365,12.24187,163.8093,181.9,0.84372336,-18.090698,"Fayette County, IL"
24,17053,12.975437,12.87449,192.79996,191.3,0.6569827,1.4999542,"Ford County, IL"
25,17055,9.873845,11.01701,146.7139,163.7,1.1266224,-16.9861,"Franklin County, IL"
26,17057,12.420996,12.37647,184.5616,183.9,0.74992985,0.66160583,"Fulton County, IL"
27,17059,11.8702345,11.89191,176.37793,176.7,0.8873422,-0.32206726,"Gallatin County, IL"
28,17061,12.686005,12.83411,188.49933,190.70001,0.7009854,-2.2006836,"Greene County, IL"
29,17063,12.80039,12.3832,190.19896,184.0,0.68424267,6.1989594,"Grundy County, IL"
30,17065,10.412649,11.40735,154.7199,169.5,1.0350077,-14.780106,"Hamilton County, IL"
31,17067,13.433357,13.69555,199.60413,203.5,0.7013832,-3.895874,"Hancock County, IL"
32,17071,13.688278,13.41962,203.39195,199.4,0.71469027,3.9919586,"Henderson County, IL"
33,17073,13.498508,13.99167,200.57219,207.9,0.6654053,-7.3278046,"Henry County, IL"
34,17075,12.323935,12.80046,183.11938,190.2,0.72806907,-7.080612,"Iroquois County, IL"
35,17077,10.476473,11.87172,155.66824,176.40001,1.0117763,-20.731766,"Jackson County, IL"
36,17079,11.87364,11.89864,176.42853,176.8,0.7595859,-0.37147522,"Jasper County, IL"
37,17081,9.578606,10.23633,142.32698,152.1,1.1319296,-9.7730255,"Jefferson County, IL"
38,17083,12.077322,12.93506,179.455,192.2,0.7088168,-12.744995,"Jersey County, IL"
39,17085,12.588425,13.00909,187.04941,193.3,0.74566865,-6.250595,"Jo Daviess County, IL"
40,17087,9.371378,11.11123,139.24782,165.1,1.3896091,-25.852188,"Johnson County, IL"
41,17089,12.648472,11.83807,187.94164,175.9,0.70269674,12.041641,"Kane County, IL"
42,17091,11.706677,11.58906,173.94766,172.2,0.94310474,1.7476654,"Kankakee County, IL"
43,17093,13.144669,12.25533,195.31454,182.1,0.6490465,13.214539,"Kendall County, IL"
44,17095,13.786951,13.72247,204.85811,203.90001,0.642156,0.95809937,"Knox County, IL"
45,17097,10.216651,11.08431,151.80759,164.7,1.096276,-12.89241,"Lake County, IL"
46,17099,13.067635,12.47069,194.1699,185.3,0.6170836,8.869904,"LaSalle County, IL"
47,17101,11.249893,11.46792,167.16037,170.40001,0.8623067,-3.2396393,"Lawrence County, IL"
48,17103,13.088184,13.0562,194.47525,194.0,0.655562,0.47525024,"Lee County, IL"
49,17105,12.972099,12.20822,192.75037,181.4,0.6587245,11.350372,"Livingston County, IL"
50,17107,13.502354,14.10608,200.62933,209.6,0.5477895,-8.970673,"Logan County, IL"
51,17109,13.369925,13.33213,198.66159,198.1,0.6882625,0.5615845,"McDonough County, IL"
52,17111,12.576237,12.07362,186.8683,179.4,0.70788014,7.4683075,"McHenry County, IL"
53,17113,13.800787,13.50711,205.0637,200.7,0.58347857,4.3637085,"McLean County, IL"
54,17115,13.915368,14.07916,206.76625,209.2,0.5507229,-2.4337463,"Macon County, IL"
55,17117,12.602111,12.91487,187.25276,191.90001,0.66553646,-4.6472473,"Macoupin County, IL"
56,17119,12.318997,12.51107,183.04602,185.90001,0.7943807,-2.8539886,"Madison County, IL"
57,17121,10.384758,12.38993,154.30547,184.1,0.99367,-29.79454,"Marion County, IL"
58,17123,13.501484,13.8638,200.61641,206.0,0.60868526,-5.3835907,"Marshall County, IL"
59,17125,12.575239,13.09658,186.85349,194.59999,0.7061378,-7.7465057,"Mason County, IL"
60,17127,11.14846,10.99009,165.6532,163.3,1.053626,2.3531952,"Massac County, IL"
61,17129,13.515623,14.48296,200.82649,215.2,0.6060575,-14.373505,"Menard County, IL"
