,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,12.878745,13.51384,191.36322,200.8,0.81718093,-9.436783
1,17003,10.8756,10.91606,161.59882,162.20001,1.5081995,-0.6011963
2,17005,12.417023,13.31194,184.50256,197.8,0.92559016,-13.29744
3,17007,13.725007,14.07916,203.9377,209.2,0.7779578,-5.2622986
4,17009,12.31836,13.56095,183.03656,201.5,0.9698256,-18.46344
5,17011,14.748479,15.14923,219.14531,225.1,0.7329891,-5.9546967
6,17013,11.400057,12.50434,169.39163,185.8,1.0347891,-16.408371
7,17015,14.367774,15.35786,213.48846,228.2,0.7525927,-14.711533
8,17017,13.903973,14.46277,206.59692,214.90001,0.821236,-8.303085
9,17019,14.271076,14.74543,212.05165,219.1,0.8648076,-7.048355
10,17021,14.226441,15.20307,211.38843,225.9,0.7535844,-14.511566
11,17023,13.580973,13.93783,201.79752,207.1,0.95382714,-5.30249
12,17025,11.4351635,13.70901,169.91328,203.7,1.242483,-33.786713
13,17027,11.916482,13.22445,177.06511,196.5,1.1133429,-19.43489
14,17033,12.431545,14.30798,184.71835,212.59999,1.1392014,-27.881638
15,17035,12.36067,14.96752,183.66524,222.4,1.0903634,-38.734756
16,17037,14.282051,15.08193,212.21472,224.1,0.6998524,-11.885284
17,17039,14.375953,15.67417,213.61,232.9,0.7587413,-19.289993
18,17041,14.586292,14.133,216.7354,210.00002,0.8862238,6.735382
19,17043,10.292466,12.43031,152.93411,184.70001,1.1590579,-31.7659
20,17045,14.002995,14.26087,208.06827,211.90001,0.9569108,-3.8317413
21,17047,11.637109,12.08035,172.91396,179.5,1.3582402,-6.5860443
22,17049,12.911321,14.86657,191.84726,220.90001,1.0381229,-29.05275
23,17053,13.995812,14.97425,207.96155,222.5,0.8663515,-14.538452
24,17055,10.430593,11.85153,154.98651,176.1,1.4845418,-21.113495
25,17057,13.27296,14.30125,197.2208,212.50002,0.87297636,-15.279221
26,17059,12.7958555,12.29571,190.13159,182.7,1.2974231,7.431595
27,17061,12.798598,13.95802,190.17233,207.40001,0.92821485,-17.227676
28,17063,14.0850935,14.49642,209.28816,215.4,0.7870823,-6.1118317
29,17065,11.57512,11.52176,171.99287,171.2,1.4267777,0.7928772
30,17067,14.44093,14.41566,214.57549,214.2,0.7221169,0.37548828
31,17071,14.540198,14.81946,216.05049,220.2,0.73738205,-4.1495056
32,17073,14.832812,15.60687,220.3984,231.9,0.69895285,-11.501587
33,17075,13.499522,14.29452,200.58725,212.40001,0.93439144,-11.812759
34,17077,10.46938,11.77077,155.56287,174.90001,1.347854,-19.337143
35,17079,12.419274,13.70228,184.53603,203.6,1.0893937,-19.06398
36,17081,9.993966,10.92952,148.49875,162.4,1.5115774,-13.901245
37,17083,12.105578,13.87053,179.87486,206.1,0.97745186,-26.225143
38,17085,13.338262,14.18684,198.19112,210.8,0.8635918,-12.608887
39,17087,10.110628,11.3064,150.23222,168.0,1.4205525,-17.767776
40,17089,13.540476,14.4695,201.19579,215.0,0.79223686,-13.8042145
41,17091,13.471036,14.09935,200.16399,209.5,0.87923694,-9.336014
42,17093,14.251242,14.89349,211.75694,221.3,0.7210149,-9.54306
43,17095,14.8558035,15.4117,220.74002,229.0,0.77232265,-8.259979
44,17097,11.171939,12.72643,166.00206,189.1,1.0143647,-23.097946
45,17099,14.586814,14.806,216.74315,220.0,0.7344786,-3.2568512
46,17101,11.238643,12.92833,166.99321,192.1,1.403164,-25.106796
47,17103,14.436631,15.10212,214.51161,224.40001,0.7407371,-9.888397
48,17105,14.538882,14.36182,216.03094,213.40001,0.8198282,2.6309357
49,17107,14.621798,15.41843,217.26297,229.1,0.76226526,-11.837036
50,17109,14.365252,14.63775,213.45099,217.5,0.77199167,-4.049011
51,17113,14.834115,15.63379,220.41776,232.3,0.73540306,-11.882248
52,17115,14.675351,15.64725,218.05872,232.5,0.7590229,-14.441284
53,17117,12.528026,14.07916,186.15195,209.2,0.8882501,-23.04805
54,17119,12.779798,13.51384,189.89297,200.8,0.89765173,-10.907028
55,17121,11.677129,13.07639,173.5086,194.3,1.1953548,-20.791397
56,17123,15.011165,14.92041,223.04851,221.70001,0.6903107,1.3484955
57,17125,13.131858,14.79927,195.12419,219.9,0.96684885,-24.775803
58,17127,11.021857,11.49484,163.77203,170.8,1.4711343,-7.0279694
59,17129,14.37311,15.43189,213.56775,229.3,0.75377023,-15.732254
60,17131,14.899053,15.25018,221.38266,226.6,0.76200634,-5.217346
61,17133,10.541468,11.5083,156.63399,171.0,1.305584,-14.366013
62,17135,13.329962,14.38874,198.06778,213.8,0.8305705,-15.7322235
63,17137,13.633485,14.67813,202.57779,218.1,0.82707155,-15.522217
64,17139,14.25833,14.16665,211.86226,210.5,0.8985757,1.3622589
65,17141,13.992351,15.79531,207.91011,234.7,0.7651953,-26.789886
66,17143,15.016021,15.10885,223.12067,224.5,0.72581315,-1.3793335
67,17145,9.888617,10.86222,146.93338,161.4,1.322565,-14.466614
