,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,4.0600014,3.82264,60.326916,56.8,0.1888027,3.5269165
1,17003,3.026638,2.58432,44.972332,38.4,0.227757,6.5723305
2,17007,4.298642,4.19279,63.87284,62.3,0.13742468,1.5728416
3,17009,3.8397179,3.4996,57.053757,52.0,0.21405442,5.0537567
4,17011,4.4021873,4.32066,65.4114,64.200005,0.17251538,1.2113953
5,17015,4.3277807,4.6437,64.30581,69.0,0.16983956,-4.694191
6,17017,4.1449146,4.19952,61.588627,62.4,0.20061338,-0.81137466
7,17019,4.356978,4.55621,64.73965,67.700005,0.17134799,-2.9603577
8,17021,4.4591904,4.23317,66.2584,62.9,0.1477947,3.3583984
9,17025,3.6006422,3.53325,53.50137,52.500004,0.16397081,1.0013657
10,17027,3.5364952,3.64093,52.54822,54.1,0.17277378,-1.5517769
11,17029,4.230062,4.21298,62.85382,62.6,0.16101407,0.25382233
12,17033,3.6798644,3.79572,54.67852,56.4,0.16756979,-1.7214813
13,17035,4.0112906,3.9707,59.60313,59.0,0.16395071,0.60313034
14,17037,4.391719,4.54275,65.25585,67.5,0.13295732,-2.2441483
15,17039,4.472624,4.17933,66.45801,62.1,0.14365627,4.3580093
16,17041,4.362385,4.53602,64.819984,67.4,0.15406157,-2.580017
17,17045,4.2318964,4.3745,62.881077,65.0,0.15797384,-2.1189232
18,17047,3.5669394,3.21021,53.000584,47.7,0.19147944,5.300583
19,17049,3.9132218,3.91686,58.145943,58.2,0.15575568,-0.054058075
20,17051,3.7373266,3.74188,55.53234,55.6,0.15944561,-0.06765747
21,17053,4.2458267,4.07165,63.088066,60.5,0.17051187,2.588066
22,17055,3.0528517,3.04196,45.36184,45.2,0.19131003,0.16183853
23,17057,4.1272373,3.79572,61.325962,56.4,0.18750201,4.9259605
24,17059,3.546125,3.25732,52.691307,48.399998,0.17894028,4.2913094
25,17061,4.145588,4.20625,61.598633,62.500004,0.17599165,-0.901371
26,17063,4.245143,3.9034,63.077904,58.0,0.1596934,5.0779037
27,17065,3.167451,3.10253,47.06465,46.100002,0.19263466,0.9646492
28,17067,4.248878,4.28701,63.133404,63.700005,0.18052272,-0.5666008
29,17069,3.2117772,2.67854,47.723286,39.8,0.22178973,7.9232864
30,17071,4.215231,3.88994,62.633446,57.8,0.16272497,4.8334465
31,17073,4.450165,4.13222,66.12429,61.399998,0.16018048,4.7242928
32,17075,4.135357,3.97743,61.44661,59.100002,0.16982383,2.3466072
33,17079,3.843235,3.91013,57.106018,58.100002,0.15418288,-0.9939842
34,17081,3.0700808,3.25732,45.617844,48.399998,0.20126884,-2.782154
35,17083,4.1520257,3.72169,61.69429,55.3,0.17643988,6.394291
36,17085,4.0674424,4.07838,60.43748,60.600002,0.16913554,-0.16252136
37,17089,4.1962776,4.34085,62.35182,64.5,0.13751891,-2.148178
38,17091,4.137411,3.75534,61.477135,55.800003,0.1641586,5.6771317
39,17095,4.351595,4.28028,64.65966,63.600002,0.1769818,1.059658
40,17097,3.5041757,3.53325,52.06799,52.500004,0.17030214,-0.43201447
41,17099,4.352281,4.11876,64.66985,61.2,0.1541655,3.4698524
42,17103,4.2882113,4.09184,63.71785,60.8,0.1576151,2.9178505
43,17105,4.251634,4.07838,63.174355,60.600002,0.17758654,2.5743523
44,17107,4.4230504,4.48218,65.721405,66.600006,0.16161083,-0.8786011
45,17109,4.359255,4.20625,64.773476,62.500004,0.18876068,2.2734718
46,17111,3.978036,3.97743,59.109005,59.100002,0.14629862,0.009002686
47,17113,4.458907,4.29374,66.254196,63.8,0.15041944,2.454197
