,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,3.9253314,3.68804,58.325874,54.8,0.17073967,3.525875
1,17003,3.293116,3.27751,48.93189,48.7,0.21573676,0.23188782
2,17005,3.9649575,3.9707,58.914673,59.0,0.16919653,-0.08532715
3,17007,4.1670055,3.5669,61.916874,53.0,0.14680108,8.916874
4,17009,3.9459872,4.13222,58.632797,61.399998,0.18461847,-2.7672005
5,17011,4.423539,4.36104,65.72867,64.8,0.15785488,0.92866516
6,17013,3.8285491,3.64093,56.887802,54.1,0.17435811,2.7878036
7,17015,4.4213133,4.58313,65.695595,68.1,0.1917716,-2.4044037
8,17017,4.382273,4.2399,65.1155,63.000004,0.1940134,2.1154976
9,17019,4.397651,4.44853,65.344,66.100006,0.1514491,-0.75600433
10,17021,4.5244093,4.43507,67.22748,65.9,0.15502478,1.3274765
11,17023,4.197845,3.93032,62.37511,58.4,0.14555871,3.975109
12,17025,3.9249036,3.52652,58.31952,52.4,0.17310956,5.9195175
13,17027,3.9083421,3.53325,58.073433,52.500004,0.17098327,5.573429
14,17029,4.451759,4.48218,66.14798,66.600006,0.14325204,-0.45202637
15,17033,4.0671797,3.78899,60.43358,56.3,0.1465258,4.1335793
16,17035,4.1238627,3.80245,61.27582,56.5,0.14984362,4.7758217
17,17037,4.2660174,3.9707,63.388077,59.0,0.12805943,4.388077
18,17039,4.468872,4.46872,66.40226,66.4,0.15256688,0.0022583008
19,17041,4.3408103,4.51583,64.49941,67.1,0.14408548,-2.600586
20,17045,4.3675194,4.1053,64.89628,61.0,0.13800178,3.8962784
21,17047,3.9754393,3.68131,59.070423,54.7,0.16919896,4.3704224
22,17049,4.153253,3.89667,61.71253,57.9,0.16359642,3.8125267
23,17051,3.982765,3.66112,59.17927,54.4,0.16046688,4.77927
24,17053,4.3397326,3.78899,64.4834,56.3,0.13850185,8.183399
25,17055,3.6346424,3.44576,54.006573,51.2,0.19699584,2.806572
26,17057,4.0655174,3.93032,60.40888,58.4,0.18175593,2.0088768
27,17059,4.0425053,3.87648,60.066944,57.600002,0.17910141,2.4669418
28,17061,4.1976624,4.38796,62.3724,65.2,0.16274484,-2.8275986
29,17063,4.1513004,3.78226,61.683514,56.2,0.14393431,5.483513
30,17065,3.7946942,3.48614,56.384758,51.8,0.18744317,4.5847588
