,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,3.524638,3.99089,52.372036,59.3,0.23424524,-6.9279633
1,17005,3.61092,4.5091,53.654087,67.0,0.23431467,-13.345913
2,17007,3.920744,4.05819,58.257713,60.3,0.16561691,-2.042286
3,17009,3.3937492,4.05819,50.42718,60.3,0.2364957,-9.872818
4,17011,4.1159124,4.61005,61.15769,68.5,0.2289415,-7.342312
5,17013,3.4842153,3.94378,51.7714,58.6,0.24695057,-6.828598
6,17015,3.9538507,4.63697,58.74964,68.9,0.19687657,-10.15036
7,17017,3.7645137,4.83887,55.93631,71.9,0.25698915,-15.963692
8,17019,4.161849,4.56967,61.840252,67.9,0.2281233,-6.0597496
9,17021,4.13728,4.95328,61.475185,73.6,0.22605763,-12.124813
10,17023,3.7542286,4.31393,55.783485,64.1,0.1930475,-8.316513
11,17025,3.377882,3.93705,50.191414,58.500004,0.24866502,-8.30859
12,17027,3.3424487,4.04473,49.664913,60.100002,0.2370906,-10.435089
13,17029,4.1686077,5.04077,61.94068,74.9,0.19069368,-12.95932
14,17033,3.4917393,4.2399,51.883198,63.000004,0.21061268,-11.116806
15,17035,3.8676963,4.52256,57.469486,67.200005,0.19000329,-9.730518
16,17037,4.011475,4.11203,59.60587,61.100002,0.16320257,-1.494133
17,17039,4.212211,5.0475,62.588577,75.0,0.23480268,-12.411423
18,17041,4.1615562,5.25613,61.835903,78.100006,0.20551969,-16.264103
19,17045,4.180806,4.67735,62.121933,69.5,0.19891737,-7.378067
20,17047,3.1110024,2.96793,46.22589,44.100002,0.25260413,2.1258888
21,17049,3.725944,4.85233,55.363213,72.100006,0.20779112,-16.736794
22,17051,3.5300114,4.00435,52.451878,59.500004,0.23129807,-7.048126
23,17053,3.8470764,4.08511,57.163097,60.700005,0.23364328,-3.5369072
24,17055,2.9314413,3.19675,43.55782,47.5,0.20665498,-3.9421806
25,17057,3.670659,4.19952,54.54174,62.4,0.24938186,-7.858261
26,17059,3.1884356,3.365,47.376457,50.0,0.23089619,-2.6235428
27,17061,3.6397805,4.71773,54.08292,70.1,0.24331555,-16.017078
28,17063,3.9608016,3.93705,58.85292,58.500004,0.23310953,0.35291672
29,17065,3.0640817,3.44576,45.5287,51.2,0.25702956,-5.671299
30,17067,3.773907,4.69754,56.075886,69.799995,0.2918448,-13.72411
31,17069,2.682365,2.91409,39.856834,43.3,0.23759408,-3.4431648
32,17071,3.7555068,4.05146,55.80248,60.199997,0.2647983,-4.397518
33,17073,3.994858,4.25336,59.35896,63.199997,0.22437638,-3.8410378
34,17075,3.857209,3.72169,57.313656,55.3,0.21801996,2.0136566
35,17077,3.0691195,3.29097,45.603558,48.9,0.21573606,-3.296444
36,17079,3.6014483,4.08511,53.513348,60.700005,0.21534729,-7.186657
37,17081,3.015605,3.45922,44.808395,51.399998,0.23871255,-6.5916023
38,17089,3.7538636,3.96397,55.77806,58.9,0.20541173,-3.1219406
39,17091,3.6087294,3.64766,53.621536,54.2,0.23911394,-0.5784645
40,17093,3.7440727,4.09184,55.63258,60.8,0.20464769,-5.1674194
41,17095,4.049011,4.31393,60.163616,64.1,0.2462497,-3.9363823
42,17097,3.0814915,2.77949,45.78739,41.3,0.27821875,4.4873924
43,17099,4.074353,4.51583,60.54017,67.1,0.21006826,-6.5598297
44,17101,3.2461357,3.64093,48.233814,54.1,0.22683635,-5.866184
45,17103,3.9805918,4.28701,59.14698,63.700005,0.19105889,-4.5530243
46,17105,3.8711271,4.1053,57.520462,61.0,0.262732,-3.479538
47,17107,4.1606593,4.71773,61.822575,70.1,0.24816708,-8.277424
48,17109,3.9835289,4.66389,59.190624,69.299995,0.27686313,-10.109371
49,17111,3.65501,3.96397,54.30921,58.9,0.17877717,-4.59079
50,17113,4.181092,4.54275,62.12618,67.5,0.23460986,-5.3738213
51,17115,4.157314,5.06096,61.772865,75.2,0.21860315,-13.427132
52,17117,3.7974138,4.69081,56.425167,69.700005,0.2338188,-13.2748375
53,17119,3.563888,4.20625,52.955246,62.500004,0.21584246,-9.544758
54,17121,3.386719,4.07165,50.32272,60.5,0.25668257,-10.17728
55,17123,4.0693755,4.40815,60.466206,65.5,0.2296455,-5.0337944
56,17129,4.0078063,4.61678,59.551357,68.6,0.25691307,-9.048641
57,17131,3.8247092,4.25336,56.830746,63.199997,0.24739501,-6.3692513
58,17133,3.2210474,3.64093,47.86103,54.1,0.21176648,-6.238968
59,17135,3.8346891,4.9129,56.97904,73.0,0.23572524,-16.020962
60,17137,3.9170077,5.37054,58.202194,79.8,0.24056663,-21.597809
61,17139,4.2081203,5.10807,62.52779,75.9,0.1984253,-13.372211
62,17141,4.0069695,4.32739,59.53892,64.3,0.17269191,-4.7610817
63,17143,3.873582,4.48218,57.55694,66.600006,0.2843806,-9.043068
64,17145,2.9710093,3.53325,44.145756,52.500004,0.19278839,-8.354248
65,17147,4.32374,5.20902,64.245766,77.4,0.22625309,-13.154236
66,17149,3.3545704,4.11876,49.845028,61.2,0.24613467,-11.354973
67,17153,2.7947593,3.24386,41.526886,48.2,0.24920414,-6.673115
68,17157,3.1965098,3.50633,47.496433,52.100002,0.17760046,-4.603569
69,17159,3.3890018,3.78899,50.35664,56.3,0.24349739,-5.9433594
70,17161,3.6132927,4.07165,53.689342,60.5,0.24022545,-6.8106575
71,17163,3.4921176,3.7688,51.88882,56.0,0.2005283,-4.1111794
72,17165,2.9319658,3.32462,43.565613,49.4,0.23354767,-5.8343887
73,17167,4.1460443,5.41092,61.60541,80.4,0.23532903,-18.79459
74,17169,3.5595233,4.03127,52.890392,59.9,0.24730809,-7.009609
75,17173,3.9189425,4.73792,58.23094,70.4,0.20181096,-12.16906
76,17177,3.9597597,4.26009,58.83744,63.3,0.1712721,-4.4625587
77,17179,4.081059,4.85233,60.63981,72.100006,0.26186815,-11.460197
78,17183,4.0333424,4.82541,59.930794,71.7,0.21006851,-11.769203
79,17187,4.0783663,4.54275,60.599796,67.5,0.24936053,-6.9002037
80,17189,3.128942,3.86302,46.49245,57.4,0.2198306,-10.907551
81,17191,3.2122397,3.56017,47.73016,52.899998,0.25177276,-5.169838
82,17193,3.1591325,3.5669,46.941048,53.0,0.25331044,-6.0589523
83,17195,3.9049273,4.21971,58.022694,62.699997,0.21393572,-4.6773033
84,17197,3.5090134,3.88994,52.139874,57.8,0.25193965,-5.6601257
85,17199,2.797248,3.06888,41.56386,45.600002,0.24433121,-4.0361404
86,17201,3.8492708,3.79572,57.195705,56.4,0.176586,0.7957039
87,17203,4.089093,4.35431,60.759186,64.700005,0.24880041,-3.9408188
88,18001,3.7821286,4.05819,56.198048,60.3,0.16633818,-4.1019516
89,18003,3.580587,3.91686,53.203373,58.2,0.17122467,-4.996628
90,18005,3.6586452,3.73515,54.363228,55.500004,0.22365907,-1.136776
91,18007,4.0229564,4.47545,59.77647,66.5,0.22214316,-6.72353
92,18009,3.8142905,3.86302,56.675938,57.4,0.17257017,-0.7240639
93,18011,3.9301276,4.11876,58.39714,61.2,0.19403316,-2.8028603
94,18015,4.1164284,4.30047,61.165356,63.899998,0.19768381,-2.734642
95,18017,3.9695501,4.15914,58.982914,61.800003,0.18383165,-2.817089
96,18019,3.4388914,3.35154,51.097942,49.800003,0.24327874,1.2979393
97,18021,3.6748395,3.55344,54.603855,52.800003,0.1798447,1.8038521
98,18023,4.1931496,4.38796,62.305344,65.2,0.18466173,-2.8946533
99,18025,2.8198404,3.22367,41.899563,47.9,0.3228909,-6.0004387
100,18027,3.410587,3.65439,50.677372,54.300003,0.24914318,-3.622631
101,18029,3.494725,3.64093,51.927563,54.1,0.23363215,-2.1724358
102,18031,3.931952,4.23317,58.42425,62.9,0.19024925,-4.47575
103,18033,3.1877716,3.31789,47.366592,49.3,0.15616326,-1.9334068
104,18035,3.8459957,3.8361,57.147038,57.000004,0.1649675,0.14703369
105,18037,3.4264536,3.9707,50.913128,59.0,0.23296875,-8.086872
106,18039,3.4548697,3.87648,51.33536,57.600002,0.14467354,-6.264641
107,18041,3.9251425,3.8361,58.32307,57.000004,0.18362194,1.3230667
108,18047,3.8007941,3.9707,56.475395,59.0,0.20700337,-2.5246048
109,18049,3.7235878,3.86975,55.328197,57.5,0.15819566,-2.1718025
110,18051,3.093653,3.78899,45.968098,56.3,0.22622134,-10.331902
111,18053,3.942282,3.99762,58.57774,59.4,0.17783588,-0.8222618
112,18055,3.4320388,3.58036,50.99612,53.2,0.21535043,-2.2038803
113,18057,3.7057376,4.22644,55.062965,62.8,0.21953045,-7.737034
114,18059,3.6742957,3.84283,54.595776,57.1,0.18634412,-2.5042229
115,18061,3.3728826,3.47268,50.117126,51.600002,0.22846569,-1.4828758
116,18063,3.7483575,4.05146,55.69625,60.199997,0.1891428,-4.503746
117,18065,3.868829,3.82937,57.486317,56.9,0.16997181,0.58631516
118,18067,4.044498,4.20625,60.096554,62.500004,0.19068356,-2.40345
119,18069,3.8741627,3.93705,57.565567,58.500004,0.16650742,-0.9344368
120,18071,3.5129795,3.44576,52.198803,51.2,0.21772246,0.9988022
121,18073,3.7224708,3.82937,55.311604,56.9,0.21934938,-1.588398
122,18075,3.8029466,4.00435,56.507378,59.500004,0.18443795,-2.9926262
123,18077,3.3886662,3.25059,50.35165,48.300003,0.23321068,2.0516472
124,18079,3.4555964,3.7015,51.346157,55.0,0.21511433,-3.653843
125,18083,3.419787,3.53325,50.81407,52.500004,0.22460462,-1.6859322
126,18085,3.5880501,4.07838,53.314266,60.600002,0.14316632,-7.285736
127,18087,3.4526062,3.56017,51.301727,52.899998,0.14214157,-1.5982704
128,18089,3.6259606,3.74861,53.87757,55.7,0.25802365,-1.8224297
129,18091,3.5897589,3.92359,53.339657,58.3,0.17154424,-4.9603424
130,18093,3.4219704,3.53325,50.846516,52.500004,0.23971038,-1.6534882
131,18095,3.883225,4.07165,57.700222,60.5,0.1729388,-2.799778
132,18099,3.5636926,3.58709,52.952343,53.3,0.13392553,-0.34765625
133,18103,3.7974346,3.7015,56.425476,55.0,0.17449446,1.4254761
134,18105,3.4386132,3.00831,51.093807,44.7,0.20805608,6.3938065
135,18107,3.9999444,4.29374,59.43454,63.8,0.18227372,-4.3654594
136,18109,3.854996,3.82937,57.280773,56.9,0.17999655,0.38077164
137,18111,3.931078,3.9707,58.411263,59.0,0.22559209,-0.5887375
138,18113,3.4066732,3.47268,50.619217,51.600002,0.1351618,-0.98078537
139,18115,3.4472804,3.365,51.22259,50.0,0.22540663,1.2225914
140,18117,3.8899217,3.75534,57.79973,55.800003,0.2311377,1.9997253
141,18121,3.748797,3.80245,55.702778,56.5,0.17887618,-0.79722214
142,18123,3.2718174,3.0285,48.615417,45.0,0.24597888,3.6154175
143,18127,3.6700916,4.01781,54.53331,59.699997,0.2101513,-5.166687
144,18129,3.2718463,3.66112,48.615845,54.4,0.23636003,-5.784157
145,18131,3.4195619,3.66785,50.810726,54.5,0.20847297,-3.6892738
146,18133,3.8425,3.86302,57.095097,57.4,0.16711017,-0.30490494
147,18135,3.9504764,3.91686,58.6995,58.2,0.16146612,0.49950027
148,18137,3.553681,3.43903,52.80358,51.1,0.20437774,1.7035828
149,18139,4.125247,3.89667,61.29639,57.9,0.17595962,3.396389
150,18141,3.4598455,3.66112,51.409294,54.4,0.1343133,-2.9907074
151,18143,3.4824312,3.33808,51.744892,49.6,0.23471433,2.1448936
152,18145,3.940118,3.7688,58.54559,56.0,0.20833002,2.5455894
153,18147,3.3216107,3.43903,49.355286,51.1,0.22694463,-1.7447128
154,18149,3.2157674,3.62074,47.782578,53.8,0.19283661,-6.0174217
155,18151,3.1952991,3.15637,47.478443,46.899998,0.1446659,0.57844543
156,18153,3.4718225,3.73515,51.587257,55.500004,0.20465752,-3.9127464
157,18155,3.3527021,3.20348,49.81727,47.600002,0.23532878,2.217266
158,18157,3.8873684,4.25336,57.76179,63.199997,0.20055076,-5.4382057
159,18161,4.019573,4.02454,59.7262,59.8,0.19211374,-0.07379913
160,18163,3.2549424,3.73515,48.364674,55.500004,0.19638602,-7.13533
161,18165,3.7959142,4.05819,56.402885,60.3,0.20332316,-3.8971138
162,18167,3.3711348,3.46595,50.091156,51.5,0.18139635,-1.408844
163,18169,3.835321,3.98416,56.988426,59.2,0.1593594,-2.2115746
164,18171,3.8907528,4.47545,57.812077,66.5,0.21369343,-8.687923
165,18173,2.9287043,3.35154,43.51715,49.800003,0.22943258,-6.282852
166,18175,3.6488574,3.51979,54.217793,52.3,0.22545297,1.9177933
167,18177,3.8974633,3.98416,57.91179,59.2,0.16863371,-1.2882118
168,18179,3.9048533,4.1053,58.021595,61.0,0.17729758,-2.978405
169,18181,3.8766994,4.06492,57.60326,60.4,0.21119758,-2.7967415
170,18183,3.6266856,3.68131,53.888344,54.7,0.14684974,-0.81165695
171,19001,3.2250552,3.37173,47.92058,50.100002,0.25499588,-2.1794205
172,19003,3.4706635,3.58036,51.570038,53.2,0.2754921,-1.6299629
173,19005,3.3743687,3.55344,50.13921,52.800003,0.14673895,-2.6607933
174,19007,3.090654,3.03523,45.923534,45.1,0.30100933,0.8235359
175,19009,3.7807968,3.51979,56.178257,52.3,0.26467088,3.8782578
176,19011,3.9780464,4.1053,59.10916,61.0,0.2007868,-1.8908386
177,19013,3.7703714,3.93032,56.02335,58.4,0.17432748,-2.3766518
