,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,3.2017465,3.35154,47.57424,49.800003,0.1550892,-2.2257614,"Adams County, IL"
1,17005,3.2221975,3.47941,47.87812,51.7,0.13499992,-3.8218803,"Bond County, IL"
2,17007,3.3951395,3.365,50.447838,50.0,0.11793006,0.44783783,"Boone County, IL"
3,17009,3.274797,3.78226,48.659687,56.2,0.16277869,-7.5403137,"Brown County, IL"
4,17011,3.6620421,3.86302,54.413704,57.4,0.13403016,-2.9862976,"Bureau County, IL"
5,17013,3.375595,3.15637,50.157433,46.899998,0.15323335,3.2574348,"Calhoun County, IL"
6,17015,3.9279866,4.35431,58.36533,64.700005,0.10659474,-6.334675,"Carroll County, IL"
7,17019,3.933422,3.55344,58.446095,52.800003,0.1258519,5.6460915,"Champaign County, IL"
8,17025,2.9217532,2.72565,43.413868,40.5,0.15262747,2.913868,"Clay County, IL"
9,17027,3.3834627,3.49287,50.274334,51.9,0.13258979,-1.6256676,"Clinton County, IL"
10,17029,3.8271124,4.28701,56.866455,63.700005,0.13100445,-6.8335495,"Coles County, IL"
11,17033,3.2498834,3.33135,48.2895,49.5,0.14168775,-1.2104988,"Crawford County, IL"
12,17035,3.1998565,3.40538,47.54616,50.600002,0.14739236,-3.0538406,"Cumberland County, IL"
13,17037,3.2802284,3.74188,48.74039,55.6,0.123204604,-6.8596077,"DeKalb County, IL"
14,17041,3.9112947,4.19952,58.117306,62.4,0.1193122,-4.282696,"Douglas County, IL"
15,17045,3.945706,4.00435,58.628616,59.500004,0.12528646,-0.8713875,"Edgar County, IL"
16,17049,3.3323278,3.46595,49.51453,51.5,0.13975218,-1.9854698,"Effingham County, IL"
17,17051,3.1821954,3.29097,47.283737,48.9,0.14141472,-1.6162643,"Fayette County, IL"
18,17053,3.6568305,3.53998,54.336266,52.6,0.13396385,1.7362671,"Ford County, IL"
19,17055,2.9230635,2.61797,43.43334,38.9,0.17010918,4.5333366,"Franklin County, IL"
20,17057,3.3229172,3.62747,49.3747,53.9,0.15534772,-4.525303,"Fulton County, IL"
21,17059,3.116391,3.19675,46.305958,47.5,0.17185707,-1.1940422,"Gallatin County, IL"
22,17061,3.7038178,4.08511,55.034443,60.700005,0.13677822,-5.6655617,"Greene County, IL"
23,17063,3.3388746,3.2977,49.61181,49.0,0.13078998,0.6118088,"Grundy County, IL"
24,17069,2.9541938,3.01504,43.895897,44.8,0.19874083,-0.9041023,"Hardin County, IL"
25,17073,3.5255845,3.53998,52.3861,52.6,0.14031924,-0.2138977,"Henry County, IL"
26,17075,3.447634,3.04869,51.227844,45.300003,0.13135496,5.927841,"Iroquois County, IL"
27,17077,2.9275706,2.66508,43.500305,39.600002,0.18484166,3.900303,"Jackson County, IL"
28,17079,3.2821279,3.62747,48.768616,53.9,0.1407414,-5.131386,"Jasper County, IL"
29,17081,2.8709886,2.51702,42.659565,37.4,0.16716988,5.2595634,"Jefferson County, IL"
30,17083,3.646664,4.04473,54.1852,60.100002,0.13284197,-5.9148026,"Jersey County, IL"
31,17085,3.5778594,3.74188,53.162846,55.6,0.12028406,-2.4371529,"Jo Daviess County, IL"
32,17089,3.256334,3.38519,48.38535,50.3,0.13800222,-1.91465,"Kane County, IL"
33,17091,3.2584548,3.51979,48.416862,52.3,0.138003,-3.8831367,"Kankakee County, IL"
