,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,3.395079,3.76207,50.446938,55.9,0.21188833,-5.453064
1,17003,2.6160474,2.84679,38.871433,42.300003,0.21278243,-3.4285698
2,17005,3.4213583,3.66785,50.83742,54.5,0.17962746,-3.6625786
3,17007,3.350301,3.19002,49.78159,47.4,0.12175426,2.381588
4,17009,3.2586548,3.84283,48.419834,57.1,0.21149689,-8.680164
5,17011,3.9893744,3.97743,59.27748,59.100002,0.12290189,0.17747879
6,17013,3.3616278,3.60728,49.949894,53.600002,0.2057145,-3.6501083
7,17015,4.041378,4.32739,60.050194,64.3,0.12235815,-4.2498093
8,17017,3.460581,4.23317,51.420223,62.9,0.21094774,-11.479778
9,17019,3.900829,4.32739,57.9618,64.3,0.14666513,-6.3382034
10,17021,3.9380896,4.41488,58.51545,65.6,0.15687424,-7.084549
11,17023,3.6895897,3.80245,54.82303,56.5,0.19473512,-1.6769714
12,17025,3.0267413,2.98139,44.97387,44.3,0.21478574,0.6738701
13,17027,3.1467495,3.41884,46.75705,50.8,0.19370459,-4.0429497
14,17029,3.9408724,4.32739,58.556797,64.3,0.18621437,-5.743206
15,17033,3.4346592,3.54671,51.035057,52.7,0.2084567,-1.6649437
16,17035,3.654744,3.64093,54.30526,54.1,0.18144356,0.20526123
17,17037,3.6729052,3.60728,54.575115,53.600002,0.11359244,0.9751129
18,17039,3.7888157,4.43507,56.297413,65.9,0.15497513,-9.602589
19,17041,3.9374316,4.28701,58.50567,63.700005,0.14354101,-5.194336
20,17045,4.0572653,4.35431,60.28626,64.700005,0.16434978,-4.413746
21,17047,3.206268,3.74188,47.64143,55.6,0.18987349,-7.9585686
22,17049,3.665445,3.72169,54.464268,55.3,0.1884931,-0.8357315
23,17051,3.413831,3.60055,50.72557,53.5,0.19005078,-2.7744293
24,17053,3.711243,4.19952,55.144768,62.4,0.13708927,-7.255234
25,17055,2.915943,3.12272,43.327534,46.4,0.20290802,-3.0724678
26,17057,3.4529011,4.04473,51.30611,60.100002,0.17696057,-8.793892
27,17059,3.3701231,3.66785,50.076126,54.5,0.16380915,-4.423874
28,17061,3.577181,4.30047,53.152767,63.899998,0.18575892,-10.747231
29,17063,3.6638563,3.85629,54.44066,57.300003,0.12820062,-2.8593445
30,17065,3.2358077,3.45249,48.080353,51.300003,0.183986,-3.2196503
31,17067,3.6703427,4.44853,54.53704,66.100006,0.20656963,-11.562965
32,17071,3.699313,4.14568,54.967503,61.6,0.16627462,-6.632496
33,17073,3.8824108,3.96397,57.688126,58.9,0.12743664,-1.2118759
34,17075,3.6190798,3.84283,53.775333,57.1,0.12052679,-3.324665
35,17077,2.9409895,3.37173,43.699696,50.100002,0.20535357,-6.4003067
36,17079,3.6067183,3.67458,53.591656,54.600002,0.18615437,-1.0083466
37,17081,2.9265492,2.75257,43.48513,40.899998,0.20276831,2.5851326
38,17083,3.5467322,3.82937,52.70033,56.9,0.19449577,-4.1996727
39,17085,3.527272,3.59382,52.411175,53.4,0.14291354,-0.98882675
40,17087,3.0107045,3.2304,44.73558,48.0,0.24195394,-3.2644196
41,17089,3.46302,3.60728,51.456467,53.600002,0.12855136,-2.1435356
42,17091,3.5617926,3.51306,52.92411,52.2,0.1339179,0.72410965
43,17093,3.4031327,3.96397,50.56661,58.9,0.12617688,-8.333393
44,17095,3.8743465,4.28701,57.5683,63.700005,0.15554447,-6.131706
45,17099,3.71044,4.09184,55.13284,60.8,0.12232801,-5.66716
46,17101,3.2691443,3.4323,48.575695,51.0,0.19744349,-2.424305
47,17103,3.8137915,3.99762,56.66852,59.4,0.11461755,-2.7314796
48,17105,3.6834824,3.95724,54.73228,58.800003,0.14010876,-4.0677223
49,17107,3.883021,4.35431,57.697193,64.700005,0.15456803,-7.0028114
50,17109,3.7578123,4.35431,55.836735,64.700005,0.17326872,-8.86327
51,17111,3.215546,3.17656,47.779285,47.2,0.13120194,0.57928467
52,17113,3.8229043,4.49564,56.80393,66.799995,0.15955749,-9.996067
53,17115,3.9193633,4.45526,58.237198,66.2,0.13697398,-7.962799
54,17117,3.7443726,4.12549,55.63704,61.300003,0.16279219,-5.662964
55,17119,3.4728892,3.81591,51.603107,56.7,0.16636826,-5.0968933
56,17121,3.2399247,3.08907,48.141525,45.9,0.19389352,2.2415237
57,17123,3.7827404,4.04473,56.207138,60.100002,0.14064738,-3.8928642
58,17125,3.5281308,4.17933,52.423935,62.1,0.18406498,-9.676064
59,17129,3.782132,4.30047,56.198097,63.899998,0.156802,-7.7019005
