FIPS,yield,pred,error,NAME,NAMELSAD
5001,59.8,62.74732,-2.947319,Arkansas,Arkansas County
5003,54.9,62.14243,-7.242428,Ashley,Ashley County
5017,52.0,61.22382,-9.22382,Chicot,Chicot County
5021,50.8,60.29911,-9.499111,Clay,Clay County
5029,37.0,45.53683,-8.536831,Conway,Conway County
5031,50.0,61.66185,-11.66185,Craighead,Craighead County
5037,53.3,62.414036,-9.114037,Cross,Cross County
5041,59.5,65.149704,-5.649704,Desha,Desha County
5043,56.9,62.436512,-5.5365105,Drew,Drew County
5045,43.2,46.948814,-3.7488136,Faulkner,Faulkner County
5055,41.5,57.474197,-15.974197,Greene,Greene County
5067,40.1,53.274673,-13.174675,Jackson,Jackson County
5069,56.5,63.83106,-7.3310585,Jefferson,Jefferson County
5075,40.4,52.03421,-11.634209,Lawrence,Lawrence County
5077,44.4,58.468365,-14.068363,Lee,Lee County
5079,55.4,65.38793,-9.98793,Lincoln,Lincoln County
5093,50.5,63.795315,-13.295315,Mississippi,Mississippi County
5095,47.3,56.682766,-9.382767,Monroe,Monroe County
5107,50.5,61.277637,-10.7776375,Phillips,Phillips County
5111,56.4,62.857006,-6.4570045,Poinsett,Poinsett County
5117,53.6,59.93404,-6.3340416,Prairie,Prairie County
5119,44.3,50.006603,-5.706604,Pulaski,Pulaski County
5123,46.2,58.48382,-12.283821,St. Francis,St. Francis County
5147,45.8,53.171345,-7.3713455,Woodruff,Woodruff County
17001,59.3,65.20872,-5.908718,Adams,Adams County
17005,67.0,58.732548,8.267452,Bond,Bond County
17007,60.3,59.678467,0.62153244,Boone,Boone County
17009,60.3,65.20682,-4.9068184,Brown,Brown County
17011,68.5,67.247375,1.2526245,Bureau,Bureau County
17013,58.6,60.311096,-1.7110977,Calhoun,Calhoun County
17015,68.9,66.29991,2.60009,Carroll,Carroll County
17017,71.9,70.063965,1.8360367,Cass,Cass County
17019,67.9,71.34383,-3.4438248,Champaign,Champaign County
17021,73.6,71.28653,2.313469,Christian,Christian County
17023,64.1,62.804646,1.2953529,Clark,Clark County
17025,58.5,60.065315,-1.5653152,Clay,Clay County
17027,60.1,60.93214,-0.8321419,Clinton,Clinton County
17029,74.9,70.99773,3.902275,Coles,Coles County
17033,63.0,62.029144,0.9708557,Crawford,Crawford County
17035,67.2,65.71633,1.4836655,Cumberland,Cumberland County
17037,61.1,65.47561,-4.3756104,DeKalb,DeKalb County
17039,75.0,71.084915,3.9150848,De Witt,De Witt County
17041,78.1,72.36194,5.73806,Douglas,Douglas County
17045,69.5,70.22025,-0.720253,Edgar,Edgar County
17047,44.1,60.743603,-16.643604,Edwards,Edwards County
17049,72.1,65.494064,6.605934,Effingham,Effingham County
17051,59.5,62.854336,-3.3543358,Fayette,Fayette County
17053,60.7,67.977486,-7.277485,Ford,Ford County
17055,47.5,56.534687,-9.034687,Franklin,Franklin County
17057,62.4,66.52245,-4.122452,Fulton,Fulton County
17059,50.0,59.537262,-9.537262,Gallatin,Gallatin County
17061,70.1,68.137886,1.9621124,Greene,Greene County
17063,58.5,66.08073,-7.5807266,Grundy,Grundy County
