FIPS,yield,pred,error,NAME,NAMELSAD
5001,59.8,61.035957,-1.2359581,Arkansas,Arkansas County
5003,54.9,59.906944,-5.0069427,Ashley,Ashley County
5017,52.0,57.163208,-5.163208,Chicot,Chicot County
5021,50.8,57.543877,-6.7438774,Clay,Clay County
5029,37.0,43.188057,-6.188057,Conway,Conway County
5031,50.0,59.607124,-9.607124,Craighead,Craighead County
5037,53.3,59.20149,-5.9014893,Cross,Cross County
5041,59.5,61.72312,-2.2231216,Desha,Desha County
5043,56.9,59.66237,-2.7623672,Drew,Drew County
5045,43.2,45.793854,-2.593853,Faulkner,Faulkner County
5055,41.5,54.072258,-12.572258,Greene,Greene County
5067,40.1,50.97409,-10.874092,Jackson,Jackson County
5069,56.5,60.08924,-3.589241,Jefferson,Jefferson County
5075,40.4,48.787403,-8.387402,Lawrence,Lawrence County
5077,44.4,55.83693,-11.436928,Lee,Lee County
5079,55.4,61.897434,-6.4974327,Lincoln,Lincoln County
5093,50.5,61.01645,-10.516449,Mississippi,Mississippi County
5095,47.3,54.22776,-6.927761,Monroe,Monroe County
5107,50.5,58.374134,-7.874134,Phillips,Phillips County
5111,56.4,59.780373,-3.380371,Poinsett,Poinsett County
5117,53.6,57.700047,-4.100048,Prairie,Prairie County
5119,44.3,49.19729,-4.8972893,Pulaski,Pulaski County
5123,46.2,54.891182,-8.691181,St. Francis,St. Francis County
5147,45.8,49.632828,-3.8328285,Woodruff,Woodruff County
17001,59.3,61.721558,-2.4215584,Adams,Adams County
17005,67.0,56.18779,10.81221,Bond,Bond County
17007,60.3,56.962708,3.3372917,Boone,Boone County
17009,60.3,61.567886,-1.2678871,Brown,Brown County
17011,68.5,65.16702,3.3329773,Bureau,Bureau County
17013,58.6,58.124645,0.47535324,Calhoun,Calhoun County
17015,68.9,62.829376,6.0706253,Carroll,Carroll County
17017,71.9,67.3671,4.532898,Cass,Cass County
17019,67.9,70.14767,-2.2476654,Champaign,Champaign County
17021,73.6,69.27481,4.3251877,Christian,Christian County
17023,64.1,60.51083,3.5891685,Clark,Clark County
17025,58.5,56.914375,1.5856247,Clay,Clay County
17027,60.1,58.57762,1.522377,Clinton,Clinton County
17029,74.9,67.74201,7.1579895,Coles,Coles County
17033,63.0,59.557545,3.4424553,Crawford,Crawford County
17035,67.2,62.21718,4.9828186,Cumberland,Cumberland County
17037,61.1,61.589092,-0.48909378,DeKalb,DeKalb County
17039,75.0,69.97442,5.0255814,De Witt,De Witt County
17041,78.1,70.86147,7.2385254,Douglas,Douglas County
17045,69.5,66.77059,2.7294083,Edgar,Edgar County
