,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,3.5411367,3.82264,52.617188,56.8,0.24500237,-4.1828117
1,17003,2.8816757,2.58432,42.818363,38.4,0.23883449,4.4183617
2,17007,3.777831,4.19279,56.134193,62.3,0.19305411,-6.165806
3,17009,3.3333051,3.4996,49.529053,52.0,0.25804937,-2.4709473
4,17011,4.0171766,4.32066,59.69059,64.200005,0.21244109,-4.5094147
5,17015,3.963943,4.6437,58.8996,69.0,0.2157909,-10.100399
6,17017,3.8010337,4.19952,56.47896,62.4,0.26267254,-5.9210434
7,17019,3.9791942,4.55621,59.126213,67.700005,0.19535056,-8.5737915
8,17021,4.0701203,4.23317,60.477272,62.9,0.21413554,-2.4227295
9,17025,3.0829816,3.53325,45.809532,52.500004,0.22965114,-6.6904716
10,17027,3.166067,3.64093,47.044086,54.1,0.22021917,-7.055912
11,17029,3.8934522,4.21298,57.85219,62.6,0.20296685,-4.7478104
12,17033,3.3417916,3.79572,49.65515,56.4,0.21349001,-6.74485
13,17035,3.621912,3.9707,53.817413,59.0,0.20784906,-5.1825867
14,17037,3.9632635,4.54275,58.889503,67.5,0.17873885,-8.6104965
15,17039,4.173765,4.17933,62.017315,62.1,0.19459929,-0.08268356
16,17041,3.9944987,4.53602,59.353622,67.4,0.1911133,-8.046379
17,17045,3.8453312,4.3745,57.137165,65.0,0.18741587,-7.862835
18,17047,3.0733643,3.21021,45.66663,47.7,0.23089148,-2.033371
19,17049,3.490782,3.91686,51.868977,58.2,0.21491045,-6.331024
20,17051,3.3925622,3.74188,50.409542,55.6,0.22367784,-5.1904564
21,17053,3.7771385,4.07165,56.1239,60.5,0.2116421,-4.3760986
22,17055,2.8777988,3.04196,42.760754,45.2,0.23890892,-2.4392471
23,17057,3.8118863,3.79572,56.640213,56.4,0.22561483,0.24021149
24,17059,3.2904372,3.25732,48.892082,48.399998,0.21770845,0.4920845
25,17061,3.7279727,4.20625,55.393356,62.500004,0.22661893,-7.1066475
26,17063,3.8877912,3.9034,57.76807,58.0,0.20791596,-0.23192978
27,17065,2.9001622,3.10253,43.09305,46.100002,0.23548827,-3.0069542
28,17067,3.6614635,4.28701,54.405106,63.700005,0.24558407,-9.294899
29,17069,3.164299,2.67854,47.017815,39.8,0.24372256,7.2178154
30,17071,3.8987923,3.88994,57.931534,57.8,0.22480167,0.13153458
31,17073,4.001728,4.13222,59.46104,61.399998,0.2108395,-1.9389572
32,17075,3.8083944,3.97743,56.58833,59.100002,0.20803946,-2.511673
33,17079,3.476659,3.91013,51.659126,58.100002,0.20794514,-6.440876
34,17081,2.830722,3.25732,42.06125,48.399998,0.23374519,-6.338749
35,17083,3.7149196,3.72169,55.199398,55.3,0.21552052,-0.1006012
36,17085,3.3879874,4.07838,50.341568,60.600002,0.23987858,-10.258434
37,17089,3.767345,4.34085,55.978382,64.5,0.18944418,-8.521618
38,17091,3.6669717,3.75534,54.48695,55.800003,0.20236512,-1.3130531
39,17095,4.0254245,4.28028,59.813145,63.600002,0.21617284,-3.7868576
40,17097,3.0469973,3.53325,45.27485,52.500004,0.21698774,-7.225155
41,17099,4.00215,4.11876,59.46731,61.2,0.20863955,-1.7326889
42,17103,3.9328413,4.09184,58.437466,60.8,0.20340739,-2.3625336
43,17105,3.8564725,4.07838,57.30271,60.600002,0.2192115,-3.2972908
44,17107,4.109548,4.48218,61.06312,66.600006,0.20955852,-5.5368843
45,17109,3.926548,4.20625,58.343952,62.500004,0.24068454,-4.1560516
46,17111,3.547981,3.97743,52.718887,59.100002,0.1982268,-6.381115
47,17113,4.0569553,4.29374,60.281654,63.8,0.20182398,-3.5183449
48,17115,4.1310225,4.58986,61.382206,68.2,0.20627533,-6.817791
49,17117,3.6682873,4.26682,54.506496,63.4,0.21595696,-8.893505
50,17119,3.511753,3.68131,52.18058,54.7,0.20340051,-2.5194206
51,17121,3.2382684,3.58709,48.116917,53.3,0.22058913,-5.1830826
52,17123,4.0951943,4.26009,60.849842,63.3,0.21614648,-2.4501572
53,17125,3.6591132,3.98416,54.370182,59.2,0.26701206,-4.8298187
54,17127,3.0390234,3.19675,45.156364,47.5,0.23857775,-2.3436356
55,17129,3.9518814,4.28028,58.72038,63.600002,0.22445706,-4.8796234
56,17131,3.9412522,4.03127,58.562443,59.9,0.22250883,-1.3375587
57,17133,3.1142144,3.25732,46.273617,48.399998,0.19758001,-2.126381
58,17135,3.7609959,4.13895,55.88404,61.5,0.21528375,-5.615959
59,17137,4.0223594,4.06492,59.767597,60.4,0.23950636,-0.6324043
60,17139,4.006061,4.61005,59.525425,68.5,0.19735484,-8.974575
61,17141,3.9099588,4.41488,58.097458,65.6,0.20240155,-7.5025406
62,17143,3.9959598,4.038,59.37533,60.000004,0.21112002,-0.62467194
63,17145,2.9249763,3.2304,43.461758,48.0,0.23002669,-4.5382423
64,17147,4.239965,4.79849,63.000965,71.3,0.19853988,-8.299038
65,17149,3.592898,3.91013,53.3863,58.100002,0.2414433,-4.713703
66,17151,3.1400273,2.36223,46.657166,35.100002,0.24506763,11.557163
67,17153,3.1372786,2.98812,46.616325,44.4,0.21761633,2.2163239
68,17155,4.0671625,4.26009,60.433323,63.3,0.21736668,-2.8666763
69,17157,3.0688343,3.365,45.599323,50.0,0.20779218,-4.4006767
70,17159,3.1007404,3.48614,46.07341,51.8,0.22835715,-5.726589
71,17161,3.8630679,3.9034,57.40071,58.0,0.21625063,-0.59928894
72,17163,3.3504148,3.52652,49.78328,52.4,0.20157671,-2.616722
73,17165,3.0190253,3.14964,44.85922,46.800003,0.23772736,-1.9407845
74,17167,4.0415835,4.45526,60.05325,66.2,0.22846353,-6.1467476
75,17169,3.567029,3.82937,53.00192,56.9,0.24412253,-3.8980827
76,17171,3.7458274,3.89667,55.658653,57.9,0.2423754,-2.2413483
77,17173,3.6633177,3.86975,54.432655,57.5,0.22266322,-3.0673447
78,17175,4.039432,4.38796,60.02128,65.2,0.20066983,-5.1787186
79,17177,3.7167847,4.46199,55.227116,66.299995,0.21372983,-11.07288
80,17179,4.103808,4.3745,60.97783,65.0,0.21644749,-4.022171
81,17181,2.9907691,2.94774,44.439365,43.800003,0.24455449,0.63936234
82,17183,3.8258312,4.34758,56.847416,64.6,0.19612186,-7.7525826
83,17185,3.4412508,3.71496,51.133,55.2,0.2195012,-4.0670013
84,17187,4.0488677,4.21298,60.161484,62.6,0.21064998,-2.4385147
85,17189,2.9810452,3.28424,44.294876,48.8,0.22026174,-4.505123
86,17191,2.9624448,3.25059,44.018497,48.300003,0.23967089,-4.2815056
87,17193,3.120498,3.1631,46.36698,47.0,0.22413145,-0.6330185
88,17195,3.905531,4.09184,58.031662,60.8,0.21528429,-2.7683372
89,17197,3.5347152,3.71496,52.52177,55.2,0.21430835,-2.6782303
90,17199,2.964323,2.86025,44.046406,42.5,0.2591568,1.5464058
91,17201,3.513458,3.95051,52.205914,58.7,0.2229606,-6.494087
92,17203,4.015082,4.5091,59.659466,67.0,0.21243078,-7.340534
93,18001,3.6171656,3.95051,53.746887,58.7,0.1932962,-4.9531136
94,18003,3.494615,3.68804,51.92593,54.8,0.20240875,-2.8740692
95,18005,3.5630572,3.68804,52.9429,54.8,0.22217622,-1.8570976
96,18007,3.9818254,4.16587,59.16531,61.900005,0.19095385,-2.7346954
97,18009,3.4827542,4.27355,51.74969,63.5,0.22243823,-11.750309
98,18011,3.7277086,4.18606,55.38943,62.2,0.18437001,-6.81057
99,18013,3.2816863,3.47941,48.762054,51.7,0.28963026,-2.9379463
100,18015,3.9246345,4.38123,58.31552,65.1,0.190799,-6.784477
101,18017,3.7305777,4.038,55.43206,60.000004,0.18840528,-4.5679436
102,18019,3.523364,3.0285,52.353107,45.0,0.23592925,7.3531075
103,18023,3.9366593,4.41488,58.494194,65.6,0.19520457,-7.1058044
104,18027,3.4839196,3.72842,51.76701,55.4,0.20500329,-3.6329918
105,18031,3.8996959,4.11203,57.94496,61.100002,0.20636524,-3.1550407
106,18033,3.148099,3.31116,46.777103,49.2,0.23029755,-2.4228973
107,18035,3.8278694,3.99762,56.877705,59.4,0.21061774,-2.522297
108,18037,3.5311446,3.58036,52.468716,53.2,0.22362562,-0.7312851
109,18039,3.4672117,3.64766,51.51875,54.2,0.19753954,-2.6812515
110,18041,3.5108733,3.88994,52.167507,57.8,0.22042021,-5.632492
111,18045,3.7946286,3.99762,56.383785,59.4,0.18733461,-3.0162163
112,18047,3.5724638,3.81591,53.082672,56.7,0.23894906,-3.6173286
113,18049,3.4725957,3.78899,51.598747,56.3,0.18144831,-4.701252
114,18051,3.3069887,3.72169,49.13802,55.3,0.22048455,-6.1619797
115,18053,3.5759988,3.99089,53.135197,59.3,0.19854552,-6.1648026
116,18055,3.3316317,3.41884,49.504185,50.8,0.20094828,-1.2958145
117,18057,3.6641817,4.038,54.445496,60.000004,0.2058041,-5.554508
118,18059,3.6471784,3.79572,54.192844,56.4,0.19835137,-2.2071571
119,18061,3.2507954,3.23713,48.30305,48.1,0.25039735,0.20305252
120,18063,3.5958138,4.15241,53.429626,61.7,0.18575533,-8.270374
121,18065,3.5979385,4.09184,53.461197,60.8,0.20729458,-7.3388023
122,18067,3.8125653,4.22644,56.650303,62.8,0.19253387,-6.1496964
123,18069,3.6370468,3.87648,54.0423,57.600002,0.20833315,-3.557701
124,18071,3.5273726,3.7015,52.41267,55.0,0.21341416,-2.5873299
125,18073,3.5126145,3.68131,52.193382,54.7,0.21025293,-2.5066185
126,18075,3.2757401,3.96397,48.673702,58.9,0.22649299,-10.226299
127,18077,3.4408631,2.94774,51.12724,43.800003,0.26023,7.327236
128,18079,3.4079213,3.49287,50.63776,51.9,0.22242342,-1.2622414
129,18083,3.3677197,3.80918,50.040413,56.600002,0.21150671,-6.5595894
130,18085,3.5629015,3.58709,52.940586,53.3,0.18553899,-0.35941315
131,18087,3.3732,3.69477,50.12184,54.9,0.19610998,-4.77816
132,18089,3.3628697,3.68804,49.968346,54.8,0.2085319,-4.8316536
133,18091,3.4147215,3.7688,50.738804,56.0,0.18793091,-5.261196
134,18093,3.477557,3.19675,51.672466,47.5,0.24386485,4.1724663
135,18095,3.7776604,4.1726,56.131657,61.999996,0.20017707,-5.8683395
136,18099,3.4629498,3.66112,51.45542,54.4,0.17134146,-2.94458
137,18101,3.5597258,3.72169,52.8934,55.3,0.2509426,-2.406601
138,18103,3.4519775,3.75534,51.292385,55.800003,0.19351177,-4.507618
139,18105,3.3424408,3.51306,49.6648,52.2,0.25568745,-2.535202
140,18107,3.895053,4.3072,57.875973,64.0,0.17903134,-6.1240273
141,18109,3.464205,3.66112,51.47407,54.4,0.21557966,-2.92593
142,18111,3.7253988,4.13895,55.35511,61.5,0.20326118,-6.14489
143,18113,3.3230157,3.6342,49.376163,54.000004,0.19613455,-4.6238403
144,18115,3.3782282,3.77553,50.196556,56.100002,0.22760235,-5.903446
145,18117,3.6416342,3.7015,54.110466,55.0,0.2569353,-0.889534
146,18119,3.1993344,3.29097,47.538403,48.9,0.24487048,-1.361599
147,18121,3.5157125,4.07838,52.239414,60.600002,0.1955891,-8.360588
148,18125,3.1151114,3.4323,46.286945,51.0,0.23030408,-4.7130547
149,18127,3.5013478,3.84283,52.02597,57.1,0.18792693,-5.074028
150,18129,3.4345257,3.62747,51.033073,53.9,0.20962366,-2.866928
151,18131,3.3761365,3.37173,50.165478,50.100002,0.21477024,0.065475464
