,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17003,3.5397854,3.93705,52.597107,58.500004,0.24442783,-5.902897,"Alexander County, IL"
1,17005,4.404315,4.3745,65.443016,65.0,0.19063352,0.44301605,"Bond County, IL"
2,17007,4.128553,4.65716,61.345512,69.2,0.21201168,-7.8544846,"Boone County, IL"
3,17009,4.1383276,3.99762,61.490753,59.4,0.1853263,2.0907516,"Brown County, IL"
4,17011,4.503398,4.46872,66.915276,66.4,0.19389822,0.51527405,"Bureau County, IL"
5,17015,4.4422293,4.61678,66.00638,68.6,0.18697706,-2.5936203,"Carroll County, IL"
6,17017,4.656419,4.60332,69.18899,68.4,0.1865126,0.7889862,"Cass County, IL"
7,17019,4.564293,5.06769,67.82011,75.299995,0.1822995,-7.479889,"Champaign County, IL"
8,17021,4.7565827,4.79176,70.67731,71.2,0.16820796,-0.5226898,"Christian County, IL"
9,17023,4.3181505,4.40815,64.16271,65.5,0.17428632,-1.3372879,"Clark County, IL"
10,17025,4.0808334,3.98416,60.636456,59.2,0.19110888,1.4364548,"Clay County, IL"
11,17027,4.1370597,4.28028,61.471912,63.600002,0.19597021,-2.12809,"Clinton County, IL"
12,17031,3.8381863,3.08234,57.031,45.8,0.20773824,11.230999,"Cook County, IL"
13,17033,4.1769094,4.3745,62.064034,65.0,0.1906266,-2.9359665,"Crawford County, IL"
14,17037,4.416479,4.30047,65.623764,63.899998,0.18345399,1.7237663,"DeKalb County, IL"
15,17039,4.6980553,4.75811,69.807655,70.700005,0.17887715,-0.89234924,"De Witt County, IL"
16,17045,4.4491215,4.76484,66.10879,70.8,0.17298967,-4.6912155,"Edgar County, IL"
17,17047,4.103998,4.24663,60.980656,63.100002,0.20037334,-2.1193466,"Edwards County, IL"
18,17049,4.305898,4.35431,63.980656,64.700005,0.18270521,-0.7193489,"Effingham County, IL"
19,17051,4.207653,4.27355,62.520847,63.5,0.19069496,-0.9791527,"Fayette County, IL"
20,17053,4.309671,4.48891,64.03671,66.700005,0.19761732,-2.663292,"Ford County, IL"
21,17055,3.6242619,3.58709,53.852333,53.3,0.23682082,0.55233383,"Franklin County, IL"
22,17057,4.241269,4.40815,63.020344,65.5,0.1904784,-2.4796562,"Fulton County, IL"
23,17059,3.9947157,4.20625,59.356846,62.500004,0.20633052,-3.143158,"Gallatin County, IL"
24,17063,4.198575,4.00435,62.38596,59.500004,0.19421084,2.8859558,"Grundy County, IL"
