,FIPS,y_test_pred,y_test
214,19119,199.00743,200.2
215,19121,174.27776,202.0
216,19123,194.53856,214.9
217,19125,181.48822,203.7
218,19127,204.80922,216.3
219,19129,194.22163,204.3
220,19131,178.50407,171.8
221,19133,186.4398,165.4
222,19135,162.66066,181.1
223,19137,184.93748,206.2
224,19139,186.87587,211.9
225,19141,208.97594,212.7
226,19143,198.09818,203.7
227,19145,193.9404,206.6
228,19147,197.4009,211.7
229,19149,201.8862,205.7
230,19151,199.50099,218.1
231,19153,181.36595,206.4
232,19155,190.00264,198.5
233,19157,192.05809,204.9
234,19161,193.86171,199.1
235,19163,188.30208,210.1
236,19165,187.5327,196.0
237,19167,207.42384,211.4
238,19169,198.97032,211.4
239,19171,188.89893,197.4
240,19173,178.39159,192.9
241,19175,180.07115,217.0
242,19177,157.93861,189.3
243,19179,172.03233,202.9
244,19181,172.43752,199.2
245,19183,181.66692,188.3
246,19187,200.26796,212.8
247,19189,206.08919,211.3
248,19191,181.15593,195.3
249,19193,180.8343,168.3
250,19195,185.4943,187.6
251,19197,198.07591,202.5
252,20001,102.80787,96.7
253,20005,167.74394,183.2
254,20009,113.160286,125.8
255,20011,106.45392,116.0
256,20013,186.05563,188.6
257,20015,77.75208,97.0
258,20017,79.36321,110.1
259,20019,74.8852,92.2
260,20021,85.9399,118.5
261,20023,77.336006,112.7
262,20029,104.57325,69.5
263,20031,96.15507,91.8
264,20035,94.38561,110.9
265,20037,93.79255,112.7
266,20039,75.44851,103.5
267,20041,80.77815,104.9
268,20045,131.40254,131.8
269,20047,136.08891,157.3
270,20049,61.84515,98.9
271,20053,76.5445,97.3
272,20059,110.00408,117.2
273,20061,122.407906,124.4
274,20063,71.41403,57.6
275,20065,72.367,63.5
276,20067,115.70279,150.4
277,20069,145.68156,203.7
278,20073,65.18416,66.3
279,20077,98.333855,101.6
280,20081,142.2304,184.5
281,20085,146.35759,170.7
282,20087,163.253,185.3
283,20091,123.83954,135.6
284,20095,123.65964,136.0
285,20097,148.60423,139.8
286,20099,81.86707,94.8
287,20101,63.421124,65.9
288,20103,155.18196,161.4
289,20105,60.81273,68.0
290,20109,65.63001,84.6
291,20111,98.493904,93.7
292,20113,93.48557,93.7
293,20115,65.04868,90.6
294,20117,143.97589,135.8
295,20119,155.9521,211.1
296,20121,115.89648,137.0
297,20123,73.59771,61.5
298,20125,79.01762,118.4
299,20127,66.11155,83.8
300,20131,163.78433,169.5
301,20133,93.51983,86.7
302,20139,100.62995,101.1
303,20143,95.63891,93.6
304,20151,134.9612,181.2
305,20153,65.84428,104.1
306,20155,123.58127,186.7
307,20159,94.324265,112.4
308,20161,113.18639,143.5
309,20163,56.417507,71.3
310,20167,69.494286,55.0
311,20169,84.273186,103.2
312,20173,115.30959,132.1
313,20175,145.55843,181.1
314,20177,146.03885,137.9
315,20179,90.64988,96.3
316,20181,73.98676,97.9
317,20183,97.14188,90.9
318,20189,144.34227,150.0
319,20191,98.30016,120.5
320,20193,83.38602,108.7
321,20197,124.444176,97.8
322,20205,83.604195,101.3
392,26005,165.1375,176.1
393,26007,125.43075,160.4
394,26009,130.1553,141.1
395,26011,161.34427,158.5
396,26015,157.04791,158.6
397,26017,165.89165,177.5
398,26023,170.48474,168.9
399,26025,163.17955,148.3
400,26027,169.91261,156.3
401,26043,109.24789,146.3
402,26045,153.41862,164.7
403,26047,109.64379,123.1
404,26049,156.14488,157.3
405,26051,151.10399,152.6
406,26055,109.99488,126.9
407,26057,167.41595,168.6
408,26059,159.743,160.7
409,26063,166.80864,193.3
410,26065,165.58699,180.2
411,26067,167.5342,175.0
412,26073,156.08716,151.7
413,26075,159.48137,164.8
414,26077,167.21101,145.0
415,26081,158.71834,178.4
416,26087,157.51103,170.1
417,26091,166.97917,191.5
418,26093,161.32365,160.9
419,26099,165.32887,174.6
420,26101,136.66635,131.9
421,26105,136.9483,153.0
422,26107,153.88658,131.2
423,26109,115.70789,133.6
424,26111,166.40779,177.9
425,26113,154.34744,160.9
426,26115,164.00163,192.5
427,26117,164.29895,153.7
428,26119,129.80644,149.4
429,26121,150.296,138.6
430,26123,152.92387,157.3
431,26125,161.42055,160.2
432,26127,141.22183,151.5
433,26129,150.09413,161.0
434,26137,113.808914,154.4
435,26139,156.49915,180.5
436,26141,113.07642,118.0
437,26145,165.62209,178.5
438,26147,157.1769,167.3
439,26149,164.84807,123.0
440,26151,164.76303,184.6
441,26155,157.3279,164.8
442,26157,166.19194,181.7
443,26159,163.65797,184.8
444,26161,157.52052,186.8
445,26163,159.46696,159.1
446,27001,113.46667,129.9
447,27005,159.77187,167.7
448,27009,134.86668,164.6
449,27011,170.66139,180.6
450,27013,183.90112,199.2
451,27015,175.83545,193.2
452,27017,121.58173,144.2
453,27019,170.51292,192.2
454,27021,120.51795,144.8
455,27023,178.6084,194.9
456,27025,128.49495,155.4
457,27027,162.43086,161.0
458,27033,187.32268,202.6
459,27035,114.36857,128.3
460,27037,172.87428,183.1
461,27039,179.59093,189.6
462,27045,170.31436,183.0
463,27047,182.0995,182.7
464,27049,181.49504,195.9
465,27051,169.95676,187.4
466,27055,165.4913,177.0
467,27059,133.08629,154.8
468,27063,189.4511,204.7
469,27067,180.7506,203.7
470,27073,168.32779,183.9
471,27079,176.1982,193.3
472,27081,168.46748,181.5
473,27085,174.6154,177.4
474,27087,161.56729,183.0
475,27089,151.59927,163.8
476,27093,172.90123,192.9
477,27095,128.30989,137.4
478,27097,134.52534,145.0
479,27099,162.28926,170.1
480,27103,183.1046,196.1
481,27105,192.46593,198.7
482,27107,159.63626,166.1
483,27109,160.90915,174.8
484,27111,156.80174,157.9
485,27115,130.77406,151.9
486,27117,161.44377,161.8
487,27119,157.70107,146.9
488,27121,172.2314,179.5
489,27125,156.00755,170.8
490,27127,171.82808,176.0
491,27129,182.02708,208.3
492,27131,174.51717,194.6
493,27139,168.41396,191.9
494,27141,145.77432,173.2
495,27143,173.06154,182.7
496,27145,154.24162,187.3
497,27147,178.91025,189.9
498,27149,173.21837,195.3
499,27151,178.06673,197.0
500,27153,140.50127,148.3
501,27155,160.99675,187.5
502,27159,137.76323,152.4
503,27161,188.74907,201.6
504,27163,155.0183,194.6
505,27165,186.53568,209.3
506,27167,147.46156,142.5
507,27169,168.6141,197.8
508,27171,154.4611,180.6
509,27173,172.59654,179.1
510,29003,188.57225,175.7
511,29007,144.64516,115.3
512,29011,113.169914,149.0
513,29013,141.26183,143.6
514,29017,139.35591,119.2
515,29019,145.18434,122.8
516,29021,191.59851,175.2
517,29025,153.98286,148.7
518,29027,142.65227,141.4
519,29031,146.89595,140.0
520,29033,164.3108,154.8
521,29045,160.14163,166.6
522,29047,178.30606,190.6
523,29049,188.57225,189.1
524,29051,117.93449,130.8
525,29053,140.1025,105.0
526,29057,99.1016,95.2
527,29059,87.38128,124.1
528,29061,165.80608,146.0
529,29063,178.78017,190.4
530,29069,148.1921,164.0
531,29071,135.46248,131.5
532,29073,121.68264,113.5
533,29075,174.57297,160.0
534,29079,162.7547,156.1
535,29083,119.20194,123.6
536,29085,46.509804,101.2
537,29087,205.37598,219.0
538,29089,157.65236,149.1
539,29095,179.95326,186.7
540,29097,101.923836,141.5
541,29099,116.13799,118.1
542,29101,128.47372,129.3
543,29103,145.72446,130.9
544,29105,116.33467,144.0
545,29107,185.16457,176.7
546,29109,94.8197,88.4
547,29111,140.07047,147.7
548,29113,146.52849,159.2
549,29115,139.65578,157.2
550,29117,156.0194,142.7
551,29121,142.1423,136.8
552,29125,109.23564,75.9
553,29127,141.26003,124.9
554,29131,110.275276,112.1
555,29133,159.54485,177.3
556,29135,132.43965,113.9
557,29137,114.70341,82.0
558,29139,147.52122,139.6
559,29143,162.68184,186.4
560,29151,128.7897,113.3
561,29155,160.48134,188.8
562,29157,135.99675,133.1
563,29159,134.97531,121.3
564,29165,186.98842,166.7
565,29167,99.57435,142.3
566,29171,136.09055,144.0
567,29173,129.95625,97.2
568,29175,142.7701,105.2
569,29177,171.00908,173.0
570,29183,165.49487,165.9
571,29185,81.64808,79.8
572,29186,133.79128,148.7
573,29187,127.61961,139.3
574,29195,178.80388,175.7
575,29199,156.23055,167.6
576,29201,158.17024,178.8
577,29205,139.52763,105.4
578,29207,159.64792,173.4
579,29211,146.38853,147.2
580,29217,85.802,104.7
581,29219,149.12035,143.5
582,29223,104.391624,89.9
583,29227,174.19508,170.4
584,31001,190.5121,204.5
585,31013,106.836876,160.3
586,31015,153.74605,171.5
587,31017,186.75212,211.9
588,31019,182.03197,196.4
589,31021,185.3763,174.3
590,31023,186.52034,187.0
591,31025,191.081,195.7
592,31027,198.78444,196.9
593,31029,133.9808,164.8
594,31033,62.71398,99.4
595,31035,182.40446,193.7
596,31037,190.07573,173.8
597,31039,183.7153,164.8
598,31041,162.77829,193.2
599,31043,197.35686,196.7
600,31047,187.27026,234.5
601,31049,71.48475,118.5
602,31051,199.06017,178.8
603,31053,194.84035,198.2
604,31055,162.35796,165.6
605,31057,112.14637,155.3
606,31059,187.76598,186.6
607,31061,166.84023,196.8
608,31065,94.88189,116.8
609,31067,160.28705,164.6
610,31069,86.52186,141.2
611,31071,158.6469,192.9
612,31073,162.2762,206.6
613,31077,171.95796,193.4
614,31079,190.72331,214.9
615,31081,203.9071,218.9
616,31083,148.9089,191.7
617,31085,116.07977,132.5
618,31087,77.39694,109.6
619,31089,194.12578,223.7
620,31093,171.77003,216.6
621,31095,147.84319,140.8
622,31097,170.14278,173.6
623,31099,193.25328,202.8
624,31103,166.84216,215.0
625,31107,174.27927,167.0
626,31109,155.24431,139.6
627,31111,151.82637,189.7
628,31113,158.19466,202.6
629,31115,150.90666,178.5
630,31119,186.3624,175.0
631,31121,181.91458,198.9
632,31123,121.10436,173.1
633,31127,193.08253,189.9
634,31133,158.9233,173.8
635,31137,206.99515,227.2
636,31141,199.05922,207.4
637,31143,186.88316,190.3
638,31147,184.0815,194.8
639,31149,181.68904,232.3
640,31151,162.97008,157.6
641,31153,172.98642,182.4
642,31155,189.00111,191.3
643,31157,126.49947,186.5
644,31163,168.58417,198.2
645,31165,136.98216,161.5
646,31167,176.40932,163.2
647,31169,156.6136,166.6
648,31175,169.195,210.1
649,31177,171.55856,155.3
650,31179,185.24876,160.3
651,31181,130.75229,147.3
652,31183,175.9129,225.8
653,38001,91.48696,96.9
654,38003,149.73189,143.1
655,38005,125.39927,101.5
656,38009,121.965904,113.3
657,38011,94.64025,112.0
658,38015,130.33382,138.7
659,38017,160.80048,161.3
660,38019,108.289055,92.4
661,38021,149.4777,167.5
662,38025,79.177414,109.5
663,38027,136.12743,146.5
664,38029,132.39787,144.8
665,38031,139.0713,154.6
666,38033,91.560875,104.6
667,38035,144.24739,134.3
668,38037,97.923225,125.9
669,38039,144.04524,147.5
670,38041,103.553635,116.9
671,38043,132.65858,127.0
672,38045,156.53154,161.9
673,38047,129.47159,139.3
674,38049,117.90473,107.9
675,38051,131.15733,140.6
676,38055,123.75172,118.4
677,38059,110.77593,134.5
678,38061,106.85799,64.5
679,38063,128.02226,120.1
680,38065,117.28434,130.0
681,38067,141.21754,122.1
682,38069,101.619194,106.0
683,38071,121.55815,104.7
684,38073,158.54427,176.2
685,38075,113.724434,98.4
686,38077,162.42226,165.1
687,38079,96.17701,58.2
688,38081,157.79543,160.3
689,38083,127.99125,122.3
690,38085,90.63588,121.9
691,38087,94.83571,106.2
692,38089,91.71047,112.5
693,38091,150.36882,151.2
694,38093,143.61305,153.9
695,38097,154.68214,153.1
696,38099,132.69035,124.9
697,38101,125.01815,121.5
698,38103,141.54468,155.7
699,38105,99.95962,85.2
700,39003,165.05338,190.3
701,39007,162.07011,179.7
702,39009,145.09114,195.9
703,39011,168.45262,194.4
704,39013,120.53396,165.0
705,39015,172.45323,210.7
706,39017,151.36287,194.4
707,39019,135.31187,153.7
708,39021,175.219,203.3
709,39023,170.93541,194.7
710,39027,189.16502,222.1
711,39029,148.1969,181.1
712,39031,154.67055,182.7
713,39033,172.25691,205.1
714,39037,179.53453,210.4
715,39039,157.63582,172.1
716,39041,163.99149,193.7
717,39043,163.12465,190.4
718,39045,167.12178,193.6
719,39047,189.72029,209.8
720,39051,173.0296,200.5
721,39053,153.92786,180.1
722,39055,149.45299,179.5
723,39057,183.98357,214.4
724,39059,142.83522,170.5
725,39065,164.9504,188.8
726,39067,150.65321,176.6
727,39069,168.3299,199.4
728,39071,175.13383,205.3
729,39075,145.55342,175.5
730,39077,169.79399,199.4
731,39079,147.71826,144.5
732,39081,146.30379,161.9
733,39083,161.96454,183.5
734,39089,162.84038,185.4
735,39091,167.33002,183.2
736,39093,158.13374,192.7
737,39095,170.37442,200.4
738,39097,173.33595,203.1
739,39099,151.15086,189.6
740,39103,152.64238,187.9
741,39105,134.08629,170.1
742,39107,173.6603,204.7
743,39109,178.17644,200.7
744,39111,111.66677,148.5
745,39113,165.58058,198.6
746,39115,145.72981,173.8
747,39119,157.5211,181.8
748,39121,135.32443,162.0
749,39123,159.32722,193.6
750,39125,157.96538,184.0
751,39127,158.96683,191.9
752,39129,177.49345,201.5
753,39131,152.7454,178.9
754,39133,155.18263,180.9
755,39135,178.32887,210.9
756,39137,163.2881,199.9
757,39139,165.41875,179.4
758,39141,168.5742,205.9
759,39145,152.26778,190.3
760,39147,169.16225,199.1
761,39149,169.7021,202.2
762,39151,147.83876,194.9
763,39155,161.24402,207.0
764,39157,139.17693,183.3
765,39159,168.894,205.0
766,39161,167.96175,196.0
767,39165,163.19815,209.4
768,39167,139.41853,173.9
769,39169,154.5622,193.6
770,39173,166.93544,218.6
771,39175,172.3117,199.3
772,46003,130.80144,124.6
773,46009,158.47691,157.9
774,46011,164.30023,164.7
775,46013,159.49644,175.6
776,46015,137.5306,130.4
777,46019,138.25508,140.5
778,46021,136.39255,161.4
779,46023,137.6104,133.6
780,46025,153.5613,164.7
781,46027,185.30516,175.6
782,46031,101.6356,125.3
783,46035,157.13329,158.6
784,46043,144.94923,150.2
785,46045,144.1663,149.4
786,46051,156.26933,143.1
787,46055,63.383644,82.9
788,46057,162.58618,175.8
789,46059,149.10225,151.7
790,46061,167.45435,168.0
791,46065,111.03744,135.8
792,46067,163.5006,151.5
793,46073,138.91942,141.2
794,46083,165.78731,152.5
795,46085,101.082794,131.1
796,46087,152.80194,148.6
797,46089,134.8415,158.7
798,46091,152.48341,161.3
799,46097,139.41422,138.7
800,46101,172.23326,174.6
801,46105,73.1952,88.8
802,46109,154.8929,150.1
803,46115,155.22343,171.3
804,46119,118.38226,134.0
805,46125,167.66441,158.0
806,46127,187.70355,177.9
807,46135,168.32797,176.4
808,55005,142.1477,150.4
809,55007,113.31115,122.9
810,55009,150.76003,175.6
811,55011,160.94695,186.2
812,55013,131.13414,124.3
813,55015,151.09163,172.9
814,55017,155.01407,167.1
815,55019,151.09601,149.4
816,55021,160.54778,185.1
817,55023,158.46935,154.5
818,55025,157.13084,196.9
819,55027,165.6659,199.9
820,55029,135.09273,165.1
821,55033,168.17897,182.9
822,55035,157.50093,169.0
823,55039,160.6073,192.5
824,55043,171.8372,207.8
825,55045,166.74094,185.2
826,55049,157.80705,195.5
827,55053,155.39174,160.5
828,55055,159.07127,180.8
829,55057,151.64156,142.3
830,55059,152.70787,182.5
831,55061,146.51216,167.0
832,55063,157.34962,162.7
833,55065,180.7022,210.0
834,55067,137.05627,149.1
835,55069,137.52296,146.8
836,55071,153.76778,171.8
837,55073,145.6739,153.8
838,55075,148.20943,161.6
839,55077,148.93922,159.1
840,55079,137.3312,197.3
841,55081,145.94728,157.5
842,55083,154.85924,168.7
843,55087,156.38646,163.1
844,55089,141.08112,182.3
845,55091,164.17372,182.9
846,55093,172.00627,200.0
847,55095,146.32787,145.3
848,55097,147.7469,149.6
849,55099,126.788795,134.6
850,55101,148.59627,191.5
851,55103,148.38156,148.8
852,55105,162.50682,187.2
853,55107,138.72174,155.6
854,55109,161.93935,182.3
855,55111,145.30423,158.6
856,55113,123.98777,133.0
857,55115,154.99037,165.1
858,55117,150.7808,183.0
859,55119,142.33504,167.1
860,55121,155.3301,147.1
861,55123,147.45677,140.0
862,55127,163.87047,192.4
863,55129,122.040886,132.6
864,55131,142.89261,164.4
865,55133,140.63774,172.4
866,55135,143.87187,162.4
867,55137,160.99606,179.7
868,55139,145.73018,176.1
869,55141,147.47487,157.0
