FIPS,yield,pred,error,NAME,NAMELSAD
5001,43.2,44.660305,-1.4603043,Arkansas,Arkansas County
5003,43.3,34.677017,8.622982,Ashley,Ashley County
5017,39.9,34.663513,5.2364883,Chicot,Chicot County
5021,37.9,34.409966,3.490036,Clay,Clay County
5029,26.4,31.200308,-4.800308,Conway,Conway County
5031,38.7,36.431057,2.2689438,Craighead,Craighead County
5033,23.3,28.927341,-5.627342,Crawford,Crawford County
5035,34.3,37.24194,-2.9419403,Crittenden,Crittenden County
5037,36.5,38.346375,-1.8463745,Cross,Cross County
5041,47.6,41.53482,6.065178,Desha,Desha County
5043,44.9,39.232845,5.667156,Drew,Drew County
5055,31.9,34.104073,-2.204073,Greene,Greene County
5063,29.0,30.02884,-1.0288391,Independence,Independence County
5067,24.9,30.309406,-5.4094067,Jackson,Jackson County
5069,38.8,40.80508,-2.0050812,Jefferson,Jefferson County
5075,28.4,31.768255,-3.3682556,Lawrence,Lawrence County
5077,26.3,33.025063,-6.7250633,Lee,Lee County
5079,45.2,39.70777,5.4922295,Lincoln,Lincoln County
5081,24.9,28.59515,-3.6951504,Little River,Little River County
5083,31.2,26.408241,4.7917595,Logan,Logan County
5085,35.8,37.95845,-2.158451,Lonoke,Lonoke County
5091,16.6,22.161875,-5.5618744,Miller,Miller County
5093,34.6,37.800888,-3.2008896,Mississippi,Mississippi County
5095,33.1,34.618435,-1.5184364,Monroe,Monroe County
5105,29.2,30.378716,-1.1787148,Perry,Perry County
5107,36.0,35.033012,0.9669876,Phillips,Phillips County
5111,35.2,37.519997,-2.3199959,Poinsett,Poinsett County
5115,25.8,30.930033,-5.1300335,Pope,Pope County
5117,40.6,38.960705,1.6392937,Prairie,Prairie County
5119,25.1,29.890692,-4.7906914,Pulaski,Pulaski County
5121,34.1,35.169094,-1.0690956,Randolph,Randolph County
5123,32.3,34.59025,-2.2902489,St. Francis,St. Francis County
5131,30.1,30.452839,-0.35283852,Sebastian,Sebastian County
5145,21.0,27.639524,-6.6395245,White,White County
5147,26.4,31.751856,-5.351856,Woodruff,Woodruff County
17001,48.7,45.13686,3.5631409,Adams,Adams County
17003,39.8,39.00842,0.7915802,Alexander,Alexander County
17005,49.9,42.891846,7.008156,Bond,Bond County
17007,58.1,53.040207,5.0597916,Boone,Boone County
17009,48.1,45.804153,2.295845,Brown,Brown County
17011,55.0,53.173035,1.8269653,Bureau,Bureau County
17013,50.3,47.287663,3.0123367,Calhoun,Calhoun County
17015,58.9,56.363922,2.5360794,Carroll,Carroll County
17017,53.3,48.757072,4.542927,Cass,Cass County
17019,56.2,51.82872,4.3712807,Champaign,Champaign County
17021,60.5,53.92511,6.57489,Christian,Christian County
17023,49.4,45.4502,3.9498024,Clark,Clark County
17025,44.2,41.773197,2.4268036,Clay,Clay County
17027,49.8,43.595448,6.2045517,Clinton,Clinton County
17029,58.0,51.62968,6.3703194,Coles,Coles County
17033,45.5,43.610874,1.8891258,Crawford,Crawford County
17035,49.9,45.944435,3.9555664,Cumberland,Cumberland County
17037,57.3,53.781776,3.5182228,DeKalb,DeKalb County
17039,59.7,52.99593,6.704071,De Witt,De Witt County
17041,57.4,52.54863,4.851372,Douglas,Douglas County
17045,53.9,51.611095,2.288906,Edgar,Edgar County
17047,45.2,41.95703,3.2429695,Edwards,Edwards County
17049,49.8,44.944717,4.855282,Effingham,Effingham County
17051,49.7,43.62956,6.070442,Fayette,Fayette County
17053,47.0,47.558628,-0.5586281,Ford,Ford County
17055,36.6,39.63299,-3.0329933,Franklin,Franklin County
17057,49.1,47.793705,1.3062935,Fulton,Fulton County
17059,40.4,43.04595,-2.6459503,Gallatin,Gallatin County
17061,54.0,50.011375,3.9886246,Greene,Greene County
17063,47.4,48.466503,-1.0665016,Grundy,Grundy County
17065,37.1,37.871277,-0.7712784,Hamilton,Hamilton County
17067,49.5,43.75256,5.7474403,Hancock,Hancock County
17069,21.0,35.233356,-14.233356,Hardin,Hardin County
17071,49.3,49.35945,-0.059452057,Henderson,Henderson County
17073,56.6,52.009575,4.5904236,Henry,Henry County
17075,46.1,46.065647,0.03435135,Iroquois,Iroquois County
17077,41.6,39.799026,1.800972,Jackson,Jackson County
17079,46.7,43.963642,2.7363586,Jasper,Jasper County
17081,39.9,38.954987,0.94501495,Jefferson,Jefferson County
17083,52.2,48.95315,3.246849,Jersey,Jersey County
17085,55.1,53.20252,1.89748,Jo Daviess,Jo Daviess County
17087,31.3,38.02284,-6.7228394,Johnson,Johnson County
17089,56.8,51.72345,5.0765495,Kane,Kane County
17091,45.1,47.14241,-2.0424118,Kankakee,Kankakee County
17093,51.7,50.66252,1.0374794,Kendall,Kendall County
17095,58.7,51.112144,7.5878563,Knox,Knox County
17097,49.7,45.888226,3.8117752,Lake,Lake County
17099,52.1,50.035892,2.064106,LaSalle,LaSalle County
17101,44.7,45.094242,-0.39424133,Lawrence,Lawrence County
17103,56.2,53.59674,2.60326,Lee,Lee County
17105,51.1,50.278984,0.8210144,Livingston,Livingston County
