FIPS,yield,pred,error,NAME,NAMELSAD
5001,190.1,189.41078,0.68922424,Arkansas,Arkansas County
5003,186.0,181.59882,4.401184,Ashley,Ashley County
5017,181.9,181.37137,0.5286255,Chicot,Chicot County
5029,161.4,136.76518,24.634811,Conway,Conway County
5035,187.9,190.62807,-2.7280731,Crittenden,Crittenden County
5037,194.1,198.82625,-4.726242,Cross,Cross County
5041,186.0,184.8254,1.1746063,Desha,Desha County
5043,182.0,174.42671,7.573288,Drew,Drew County
5067,183.7,175.50652,8.193481,Jackson,Jackson County
5069,190.0,183.20949,6.790512,Jefferson,Jefferson County
5071,141.5,130.3626,11.137405,Johnson,Johnson County
5073,150.9,142.60405,8.295944,Lafayette,Lafayette County
5077,186.4,185.1187,1.2812958,Lee,Lee County
5079,180.7,176.56795,4.1320496,Lincoln,Lincoln County
5083,161.5,137.32224,24.177765,Logan,Logan County
5085,189.8,181.40796,8.392044,Lonoke,Lonoke County
5095,173.8,179.04617,-5.24617,Monroe,Monroe County
5107,186.5,180.84882,5.651184,Phillips,Phillips County
5111,176.6,195.53383,-18.933823,Poinsett,Poinsett County
5117,189.0,180.76025,8.239746,Prairie,Prairie County
5123,178.9,192.80443,-13.904434,St. Francis,St. Francis County
5145,185.3,172.26242,13.037582,White,White County
5147,194.0,181.98767,12.012329,Woodruff,Woodruff County
5149,157.2,133.32741,23.87259,Yell,Yell County
17005,206.7,186.91798,19.782013,Bond,Bond County
17007,200.0,207.70811,-7.7081146,Boone,Boone County
17009,179.0,180.70093,-1.7009277,Brown,Brown County
17011,203.5,219.3406,-15.840607,Bureau,Bureau County
17013,181.3,179.3371,1.9629059,Calhoun,Calhoun County
17015,205.0,224.89143,-19.891434,Carroll,Carroll County
17017,211.0,204.71568,6.284317,Cass,Cass County
17019,222.4,208.3028,14.0971985,Champaign,Champaign County
17021,218.6,205.78215,12.817856,Christian,Christian County
17023,205.2,194.52466,10.675339,Clark,Clark County
17025,210.0,176.22208,33.777924,Clay,Clay County
17027,208.4,185.2473,23.152695,Clinton,Clinton County
17029,220.0,208.49419,11.505814,Coles,Coles County
17031,170.3,140.14409,30.155914,Cook,Cook County
17033,203.0,189.96706,13.032944,Crawford,Crawford County
17037,202.7,215.92868,-13.228683,DeKalb,DeKalb County
17039,209.2,209.36694,-0.16694641,De Witt,De Witt County
17045,207.9,201.10724,6.792755,Edgar,Edgar County
17047,186.8,171.91754,14.882462,Edwards,Edwards County
17049,212.8,189.43492,23.365082,Effingham,Effingham County
17051,207.2,180.64745,26.552551,Fayette,Fayette County
17053,199.0,202.0881,-3.0881042,Ford,Ford County
17055,177.7,153.35657,24.34343,Franklin,Franklin County
17057,193.1,191.5016,1.5984039,Fulton,Fulton County
17059,191.7,191.5822,0.11779785,Gallatin,Gallatin County
17061,196.4,187.9535,8.446487,Greene,Greene County
17063,201.4,207.47884,-6.078842,Grundy,Grundy County
17067,200.9,202.2719,-1.3719025,Hancock,Hancock County
17069,175.9,155.79108,20.108917,Hardin,Hardin County
17073,202.5,218.24428,-15.744278,Henry,Henry County
17075,194.2,195.97183,-1.7718353,Iroquois,Iroquois County
17077,181.2,166.68057,14.519424,Jackson,Jackson County
17081,174.0,156.48315,17.516846,Jefferson,Jefferson County
17085,199.9,205.33287,-5.4328766,Jo Daviess,Jo Daviess County
17089,206.5,202.41698,4.083023,Kane,Kane County
17091,191.0,192.8913,-1.8912964,Kankakee,Kankakee County
17093,211.6,208.5836,3.0164032,Kendall,Kendall County
17095,198.1,213.3585,-15.258499,Knox,Knox County
17097,164.2,166.43979,-2.2397919,Lake,Lake County
17101,191.1,179.23851,11.861496,Lawrence,Lawrence County
17103,198.4,216.83815,-18.438156,Lee,Lee County
17105,208.5,208.05864,0.44136047,Livingston,Livingston County
17107,209.5,208.2399,1.2601013,Logan,Logan County
17113,205.7,212.21391,-6.513916,McLean,McLean County
17115,221.1,207.68759,13.412415,Macon,Macon County
17117,197.2,186.59949,10.60051,Macoupin,Macoupin County
17119,207.8,192.34424,15.455765,Madison,Madison County
17121,201.6,180.21748,21.382523,Marion,Marion County
17123,214.5,213.37935,1.1206512,Marshall,Marshall County
17125,197.4,195.00168,2.3983154,Mason,Mason County
17129,201.0,204.86093,-3.8609314,Menard,Menard County
17133,185.0,175.96654,9.033463,Monroe,Monroe County
17135,212.2,193.06134,19.138657,Montgomery,Montgomery County
17139,221.8,207.7679,14.0321045,Moultrie,Moultrie County
17141,196.2,217.4645,-21.264496,Ogle,Ogle County
17143,215.0,209.79567,5.2043304,Peoria,Peoria County
17147,212.8,214.1027,-1.3027039,Piatt,Piatt County
17153,188.4,175.4112,12.9888,Pulaski,Pulaski County
17155,200.3,208.76312,-8.4631195,Putnam,Putnam County
17157,185.7,168.78668,16.913315,Randolph,Randolph County
17161,206.3,215.05565,-8.755646,Rock Island,Rock Island County
17163,199.0,186.44572,12.5542755,St. Clair,St. Clair County
17165,191.8,172.1019,19.698105,Saline,Saline County
17167,215.6,207.25893,8.34108,Sangamon,Sangamon County
17169,181.9,189.33223,-7.4322357,Schuyler,Schuyler County
17171,189.7,188.95312,0.74687195,Scott,Scott County
17173,208.0,196.24614,11.75386,Shelby,Shelby County
17175,217.2,221.60521,-4.4052124,Stark,Stark County
17177,202.9,214.35913,-11.459137,Stephenson,Stephenson County
17179,204.8,207.85301,-3.053009,Tazewell,Tazewell County
17181,163.7,160.31665,3.3833466,Union,Union County
17183,196.9,195.90211,0.997879,Vermilion,Vermilion County
17185,187.9,180.91988,6.980118,Wabash,Wabash County
17189,203.5,174.6524,28.847595,Washington,Washington County
17193,193.2,183.24622,9.953781,White,White County
17195,202.6,216.55037,-13.950363,Whiteside,Whiteside County
17197,187.6,185.00385,2.596161,Will,Will County
17201,195.8,201.39285,-5.5928497,Winnebago,Winnebago County
17203,220.2,214.08537,6.114624,Woodford,Woodford County
18003,197.4,181.72572,15.674271,Allen,Allen County
18005,200.0,172.11418,27.885818,Bartholomew,Bartholomew County
18007,190.0,207.46315,-17.46315,Benton,Benton County
18009,205.9,184.45435,21.445648,Blackford,Blackford County
18011,209.8,199.00769,10.792313,Boone,Boone County
18013,177.9,132.92073,44.979263,Brown,Brown County
18019,180.8,163.81763,16.982376,Clark,Clark County
18021,194.7,184.23619,10.463806,Clay,Clay County
18023,210.3,202.2018,8.098206,Clinton,Clinton County
18027,216.4,192.30347,24.096527,Daviess,Daviess County
18029,156.7,155.08046,1.6195374,Dearborn,Dearborn County
18031,186.3,179.56694,6.7330627,Decatur,Decatur County
18033,178.9,172.01389,6.8861084,DeKalb,DeKalb County
18035,200.2,188.1982,12.001801,Delaware,Delaware County
18037,191.2,174.74382,16.456177,Dubois,Dubois County
18039,179.0,181.93388,-2.9338837,Elkhart,Elkhart County
18041,197.9,185.41916,12.480835,Fayette,Fayette County
18043,176.9,136.84254,40.05745,Floyd,Floyd County
18047,174.4,173.05516,1.3448334,Franklin,Franklin County
18049,185.0,194.64656,-9.646561,Fulton,Fulton County
18053,210.3,190.79973,19.500275,Grant,Grant County
18055,198.8,179.247,19.553009,Greene,Greene County
18057,216.0,182.90921,33.09079,Hamilton,Hamilton County
18059,190.2,178.43388,11.766113,Hancock,Hancock County
18061,188.4,155.70737,32.692627,Harrison,Harrison County
18063,208.3,191.90558,16.394424,Hendricks,Hendricks County
18065,204.2,191.98955,12.210449,Henry,Henry County
18067,227.0,200.82094,26.179062,Howard,Howard County
18069,205.9,185.84532,20.054672,Huntington,Huntington County
18077,170.6,159.80978,10.790222,Jefferson,Jefferson County
18079,171.9,162.94716,8.952835,Jennings,Jennings County
18081,171.9,172.6823,-0.78230286,Johnson,Johnson County
18083,202.9,191.40526,11.494736,Knox,Knox County
18085,188.9,181.84325,7.0567474,Kosciusko,Kosciusko County
18087,161.0,175.22336,-14.223358,LaGrange,LaGrange County
18091,170.0,185.79158,-15.79158,LaPorte,LaPorte County
18093,192.4,169.08563,23.314362,Lawrence,Lawrence County
18095,216.3,190.4211,25.878906,Madison,Madison County
18097,181.9,161.1905,20.709488,Marion,Marion County
18099,185.5,185.98573,-0.48573303,Marshall,Marshall County
18101,208.2,174.6766,33.52339,Martin,Martin County
18105,182.8,152.69608,30.103928,Monroe,Monroe County
18107,217.9,201.68721,16.212784,Montgomery,Montgomery County
18109,195.7,183.39156,12.308441,Morgan,Morgan County
18111,182.7,204.51125,-21.811249,Newton,Newton County
18113,187.7,183.12494,4.575058,Noble,Noble County
18115,141.4,160.23454,-18.834549,Ohio,Ohio County
18117,200.3,183.36865,16.93135,Orange,Orange County
18119,184.0,172.01198,11.988022,Owen,Owen County
18127,178.0,193.77554,-15.775543,Porter,Porter County
18129,220.0,188.61873,31.381271,Posey,Posey County
18133,196.3,187.80792,8.492081,Putnam,Putnam County
18135,205.0,189.42798,15.5720215,Randolph,Randolph County
18137,173.3,157.8171,15.48291,Ripley,Ripley County
18139,197.2,192.0488,5.1511993,Rush,Rush County
18141,163.0,186.3387,-23.3387,St. Joseph,St. Joseph County
18143,170.0,162.23422,7.7657776,Scott,Scott County
18145,189.1,181.05338,8.046631,Shelby,Shelby County
18147,187.9,178.89493,9.005066,Spencer,Spencer County
18151,176.0,177.75638,-1.7563782,Steuben,Steuben County
