FIPS,yield,pred,error,NAME,NAMELSAD
5001,53.7,54.599545,-0.89954376,Arkansas,Arkansas County
5003,56.8,57.548332,-0.748333,Ashley,Ashley County
5017,51.2,55.7398,-4.5397987,Chicot,Chicot County
5021,54.8,50.510147,4.289852,Clay,Clay County
5029,39.4,39.26975,0.13025284,Conway,Conway County
5031,53.1,51.633724,1.4662743,Craighead,Craighead County
5035,52.7,49.481316,3.2186852,Crittenden,Crittenden County
5037,51.1,50.456696,0.6433029,Cross,Cross County
5041,56.7,58.164215,-1.4642143,Desha,Desha County
5043,54.5,55.667843,-1.1678429,Drew,Drew County
5045,42.0,37.42763,4.5723686,Faulkner,Faulkner County
5047,35.5,39.88017,-4.380169,Franklin,Franklin County
5055,51.0,47.71418,3.28582,Greene,Greene County
5063,43.4,41.7806,1.6194,Independence,Independence County
5067,42.2,42.24253,-0.04253006,Jackson,Jackson County
5069,53.1,53.35141,-0.25141144,Jefferson,Jefferson County
5075,42.0,44.457565,-2.4575653,Lawrence,Lawrence County
5077,48.5,50.90851,-2.4085083,Lee,Lee County
5079,57.8,56.175667,1.6243324,Lincoln,Lincoln County
5085,42.5,48.86821,-6.36821,Lonoke,Lonoke County
5093,56.7,51.33323,5.3667717,Mississippi,Mississippi County
5095,47.2,48.22719,-1.0271873,Monroe,Monroe County
5107,52.9,54.66967,-1.7696686,Phillips,Phillips County
5111,55.5,51.75272,3.7472801,Poinsett,Poinsett County
5117,50.9,50.134914,0.7650871,Prairie,Prairie County
5119,46.7,44.62919,2.0708122,Pulaski,Pulaski County
5121,48.2,45.464966,2.735035,Randolph,Randolph County
5123,49.7,47.9357,1.7643013,St. Francis,St. Francis County
5145,42.6,40.262947,2.3370514,White,White County
5147,44.6,41.728645,2.8713531,Woodruff,Woodruff County
5149,42.6,39.923313,2.6766853,Yell,Yell County
17001,55.9,53.262993,2.6370087,Adams,Adams County
17003,42.3,44.900074,-2.6000748,Alexander,Alexander County
17005,54.5,50.49332,4.0066795,Bond,Bond County
17007,47.4,53.98895,-6.5889473,Boone,Boone County
17009,57.1,53.216087,3.8839111,Brown,Brown County
17011,59.1,60.113823,-1.0138245,Bureau,Bureau County
17013,53.6,51.94238,1.6576195,Calhoun,Calhoun County
17015,64.3,61.336136,2.9638672,Carroll,Carroll County
17017,62.9,57.44729,5.452713,Cass,Cass County
17019,64.3,59.754517,4.5454865,Champaign,Champaign County
17021,65.6,59.302956,6.297043,Christian,Christian County
17023,56.5,52.885273,3.614727,Clark,Clark County
17025,44.3,49.60976,-5.309761,Clay,Clay County
17027,50.8,51.192352,-0.39235306,Clinton,Clinton County
17029,64.3,58.34338,5.956623,Coles,Coles County
17033,52.7,52.070404,0.6295967,Crawford,Crawford County
17035,54.1,54.803787,-0.70378876,Cumberland,Cumberland County
17037,53.6,58.933617,-5.333618,DeKalb,DeKalb County
17039,65.9,60.70276,5.1972427,De Witt,De Witt County
17041,63.7,59.252064,4.447937,Douglas,Douglas County
17045,64.7,57.6888,7.011196,Edgar,Edgar County
17047,55.6,50.181034,5.4189644,Edwards,Edwards County
17049,55.3,54.497437,0.8025627,Effingham,Effingham County
17051,53.5,52.177227,1.322773,Fayette,Fayette County
17053,62.4,56.033215,6.366787,Ford,Ford County
17055,46.4,46.81273,-0.41272736,Franklin,Franklin County
17057,60.1,55.62744,4.472557,Fulton,Fulton County
17059,54.5,50.55015,3.9498482,Gallatin,Gallatin County
17061,63.9,56.6555,7.244503,Greene,Greene County
17063,57.3,56.108505,1.191494,Grundy,Grundy County
17065,51.3,46.719322,4.580677,Hamilton,Hamilton County
17067,66.1,56.77606,9.32394,Hancock,Hancock County
17071,61.6,56.93753,4.662468,Henderson,Henderson County
17073,58.9,58.385536,0.51446533,Henry,Henry County
17075,57.1,53.87174,3.22826,Iroquois,Iroquois County
17077,50.1,46.236256,3.8637428,Jackson,Jackson County
17079,54.6,52.91634,1.6836586,Jasper,Jasper County
17081,40.9,48.196693,-7.296692,Jefferson,Jefferson County
17083,56.9,54.618782,2.2812195,Jersey,Jersey County
17085,53.4,54.00166,-0.60165787,Jo Daviess,Jo Daviess County
17087,48.0,45.250507,2.7494926,Johnson,Johnson County
17089,53.6,56.978405,-3.3784065,Kane,Kane County
17091,52.2,53.255165,-1.0551643,Kankakee,Kankakee County
17093,58.9,53.613575,5.2864265,Kendall,Kendall County
17095,63.7,59.945366,3.7546349,Knox,Knox County
17099,60.8,57.60469,3.1953087,LaSalle,LaSalle County
17101,51.0,51.807217,-0.80721664,Lawrence,Lawrence County
17103,59.4,58.275784,1.124218,Lee,Lee County
17105,58.8,57.162365,1.6376343,Livingston,Livingston County
17107,64.7,60.727856,3.9721413,Logan,Logan County
17109,64.7,59.144962,5.5550346,McDonough,McDonough County
17111,47.2,53.3849,-6.1848984,McHenry,McHenry County
17113,66.8,60.94744,5.852562,McLean,McLean County
17115,66.2,60.483913,5.7160835,Macon,Macon County
17117,61.3,56.323906,4.9760933,Macoupin,Macoupin County
17119,56.7,51.29209,5.4079094,Madison,Madison County
17121,45.9,50.919296,-5.0192947,Marion,Marion County
17123,60.1,57.20441,2.895588,Marshall,Marshall County
17125,62.1,54.519608,7.580391,Mason,Mason County
17129,63.9,58.355747,5.5442543,Menard,Menard County
17131,60.0,58.00944,1.9905586,Mercer,Mercer County
17133,43.4,47.7714,-4.371399,Monroe,Monroe County
17135,61.9,55.723564,6.1764374,Montgomery,Montgomery County
17137,60.2,58.37175,1.8282509,Morgan,Morgan County
17139,66.4,58.958817,7.441185,Moultrie,Moultrie County
17141,55.0,57.844227,-2.8442268,Ogle,Ogle County
17143,63.9,58.01471,5.885292,Peoria,Peoria County
17145,42.7,47.028065,-4.328064,Perry,Perry County
17147,69.4,63.49292,5.9070816,Piatt,Piatt County
17149,57.7,54.05939,3.6406097,Pike,Pike County
17151,44.6,44.322025,0.27797318,Pope,Pope County
17153,44.5,49.762363,-5.2623634,Pulaski,Pulaski County
17155,57.2,57.5319,-0.33189774,Putnam,Putnam County
17157,44.4,47.46756,-3.0675583,Randolph,Randolph County
17159,48.8,50.44022,-1.6402206,Richland,Richland County
17161,58.6,56.979515,1.6204834,Rock Island,Rock Island County
17163,50.9,48.730553,2.1694489,St. Clair,St. Clair County
17165,49.9,47.10806,2.7919426,Saline,Saline County
17167,70.3,59.989017,10.310986,Sangamon,Sangamon County
17169,58.6,54.925983,3.674015,Schuyler,Schuyler County
17171,62.9,55.91831,6.9816933,Scott,Scott County
17173,61.0,55.442337,5.557663,Shelby,Shelby County
17175,64.6,60.95452,3.6454773,Stark,Stark County
17177,59.2,57.025883,2.174118,Stephenson,Stephenson County
