,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,3.9463868,3.68804,58.638737,54.8,0.19278029,3.8387375,"Adams County, IL"
1,17003,3.2491589,3.27751,48.278736,48.7,0.22945917,-0.42126465,"Alexander County, IL"
2,17005,3.8420582,3.9707,57.08853,59.0,0.23259087,-1.9114685,"Bond County, IL"
3,17007,4.0349827,3.5669,59.955166,53.0,0.1670289,6.955166,"Boone County, IL"
4,17009,3.803413,4.13222,56.51431,61.399998,0.2303377,-4.885689,"Brown County, IL"
5,17011,4.286242,4.36104,63.68859,64.8,0.15972148,-1.111412,"Bureau County, IL"
6,17013,3.902504,3.64093,57.986687,54.1,0.17646725,3.8866882,"Calhoun County, IL"
7,17015,4.3070726,4.58313,63.998108,68.1,0.16891123,-4.1018906,"Carroll County, IL"
8,17017,4.338427,4.2399,64.464,63.000004,0.18141827,1.4639931,"Cass County, IL"
9,17019,4.220376,4.44853,62.709896,66.100006,0.15559603,-3.39011,"Champaign County, IL"
10,17021,4.3641834,4.43507,64.84671,65.9,0.18016042,-1.0532913,"Christian County, IL"
11,17023,3.9780703,3.93032,59.109512,58.4,0.18765165,0.7095108,"Clark County, IL"
12,17025,3.4062662,3.52652,50.613167,52.4,0.28644556,-1.7868347,"Clay County, IL"
13,17027,3.6659913,3.53325,54.47238,52.500004,0.24330433,1.9723778,"Clinton County, IL"
14,17029,4.2511835,4.48218,63.16766,66.600006,0.1976464,-3.4323463,"Coles County, IL"
15,17033,3.8236628,3.78899,56.815197,56.3,0.205634,0.51519775,"Crawford County, IL"
16,17035,3.9291482,3.80245,58.382587,56.5,0.2217836,1.8825874,"Cumberland County, IL"
17,17037,4.0854917,3.9707,60.705673,59.0,0.1548854,1.7056732,"DeKalb County, IL"
18,17039,4.357188,4.46872,64.74277,66.4,0.14556575,-1.6572342,"De Witt County, IL"
19,17041,4.295589,4.51583,63.827473,67.1,0.16474977,-3.2725258,"Douglas County, IL"
20,17045,4.203392,4.1053,62.457535,61.0,0.16548343,1.4575348,"Edgar County, IL"
21,17047,3.574469,3.68131,53.11247,54.7,0.23557352,-1.587532,"Edwards County, IL"
22,17049,3.8105884,3.89667,56.620926,57.9,0.2464619,-1.2790756,"Effingham County, IL"
23,17051,3.7928295,3.66112,56.35705,54.4,0.22341388,1.9570503,"Fayette County, IL"
24,17053,4.0287304,3.78899,59.862267,56.3,0.15772432,3.5622673,"Ford County, IL"
25,17055,3.2923064,3.44576,48.919857,51.2,0.2716626,-2.2801437,"Franklin County, IL"
26,17057,4.0526915,3.93032,60.2183,58.4,0.18244298,1.8182983,"Fulton County, IL"
27,17059,3.7798185,3.87648,56.163723,57.600002,0.22486122,-1.4362793,"Gallatin County, IL"
28,17061,4.14765,4.38796,61.62927,65.2,0.1650581,-3.5707283,"Greene County, IL"
29,17063,3.924498,3.78226,58.31349,56.2,0.16632675,2.113491,"Grundy County, IL"
30,17065,3.3820562,3.48614,50.253437,51.8,0.27082637,-1.5465622,"Hamilton County, IL"
31,17067,4.207412,4.48218,62.51726,66.600006,0.1930786,-4.0827446,"Hancock County, IL"
32,17069,3.3602285,3.41884,49.929104,50.8,0.29338855,-0.8708954,"Hardin County, IL"
33,17071,4.2100806,4.17933,62.55692,62.1,0.18911637,0.45692062,"Henderson County, IL"
34,17073,4.252664,4.19279,63.18966,62.3,0.1646069,0.8896599,"Henry County, IL"
