,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,4.066067,3.82264,60.417046,56.8,0.2276222,3.6170464
1,17003,2.968216,2.58432,44.104248,38.4,0.25353578,5.7042465
2,17007,4.4270906,4.19279,65.78143,62.3,0.16078332,3.4814339
3,17009,4.0269313,3.4996,59.835533,52.0,0.23511398,7.835533
4,17011,4.6822305,4.32066,69.57252,64.200005,0.17844652,5.372513
5,17015,4.6437654,4.6437,69.00098,69.0,0.20193759,0.0009765625
6,17017,4.54434,4.19952,67.52363,62.4,0.20842053,5.1236267
7,17019,4.668113,4.55621,69.362755,67.700005,0.1526227,1.6627502
8,17021,4.673062,4.23317,69.43629,62.9,0.16383754,6.5362854
9,17025,3.2543283,3.53325,48.355545,52.500004,0.20758832,-4.144459
10,17027,3.4206367,3.64093,50.8267,54.1,0.1899081,-3.2733002
11,17029,4.392654,4.21298,65.269745,62.6,0.1376875,2.6697464
12,17033,3.5922008,3.79572,53.375942,56.4,0.19697598,-3.0240593
13,17035,3.9471006,3.9707,58.64934,59.0,0.17314948,-0.35065842
14,17037,4.6325583,4.54275,68.83445,67.5,0.14705433,1.3344498
15,17039,4.767014,4.17933,70.832306,62.1,0.14215444,8.732307
16,17041,4.538237,4.53602,67.432945,67.4,0.13654988,0.032943726
17,17045,4.3313885,4.3745,64.35941,65.0,0.15077588,-0.64058685
18,17047,3.220251,3.21021,47.8492,47.7,0.21740562,0.14920044
19,17049,3.7415195,3.91686,55.594643,58.2,0.18579818,-2.6053581
20,17051,3.6531062,3.74188,54.280926,55.6,0.18244275,-1.3190727
21,17053,4.4706903,4.07165,66.429276,60.5,0.16413797,5.9292755
22,17055,3.1293888,3.04196,46.499092,45.2,0.212628,1.2990913
23,17057,4.4428244,3.79572,66.01522,56.4,0.2023789,9.615219
24,17059,3.5123978,3.25732,52.19016,48.399998,0.21643586,3.7901611
25,17061,4.3815603,4.20625,65.10491,62.500004,0.18843949,2.604908
26,17063,4.49101,3.9034,66.73121,58.0,0.1653512,8.731209
27,17065,3.057467,3.10253,45.430416,46.100002,0.21692486,-0.6695862
28,17067,4.2702684,4.28701,63.45124,63.700005,0.22209826,-0.24876404
29,17069,3.490622,2.67854,51.8666,39.8,0.23506224,12.066601
30,17071,4.4887934,3.88994,66.698265,57.8,0.20752306,8.898266
31,17073,4.6684384,4.13222,69.367584,61.399998,0.1735447,7.9675865
32,17075,4.4285774,3.97743,65.80353,59.100002,0.15495956,6.7035255
33,17079,3.6842399,3.91013,54.743534,58.100002,0.18576661,-3.3564682
34,17081,3.191975,3.25732,47.42905,48.399998,0.20348984,-0.97094727
35,17083,4.1955085,3.72169,62.340393,55.3,0.18114388,7.040394
36,17085,4.257151,4.07838,63.256332,60.600002,0.19597079,2.65633
37,17089,4.432837,4.34085,65.86682,64.5,0.15750934,1.3668213
38,17091,4.334481,3.75534,64.405365,55.800003,0.16967557,8.605362
39,17095,4.7493505,4.28028,70.56985,63.600002,0.18237448,6.969845
40,17097,3.837573,3.53325,57.02189,52.500004,0.18507922,4.521885
41,17099,4.635556,4.11876,68.87899,61.2,0.17051367,7.6789894
42,17103,4.6267586,4.09184,68.74827,60.8,0.16933282,7.948269
43,17105,4.5748887,4.07838,67.97755,60.600002,0.1793936,7.3775444
44,17107,4.741476,4.48218,70.45284,66.600006,0.1633099,3.8528366
45,17109,4.720643,4.20625,70.14329,62.500004,0.19709702,7.643284
46,17111,4.2021422,3.97743,62.438965,59.100002,0.16187604,3.3389626
47,17113,4.6767097,4.29374,69.490486,63.8,0.15986204,5.690487
48,17115,4.7321973,4.58986,70.314964,68.2,0.14010777,2.1149673
49,17117,4.295968,4.26682,63.833107,63.4,0.16581112,0.43310547
50,17119,3.9188929,3.68131,58.230206,54.7,0.16228822,3.5302048
51,17121,3.4130101,3.58709,50.713375,53.3,0.18748897,-2.5866241
52,17123,4.725398,4.26009,70.213936,63.3,0.16518173,6.9139366
53,17125,4.307929,3.98416,64.01083,59.2,0.23463847,4.810833
54,17127,3.2210054,3.19675,47.86041,47.5,0.24327406,0.36040878
55,17129,4.581436,4.28028,68.07483,63.600002,0.18933795,4.474827
56,17131,4.5308647,4.03127,67.3234,59.9,0.21647643,7.423401
57,17133,3.525836,3.25732,52.389835,48.399998,0.18154366,3.9898376
58,17135,4.2846074,4.13895,63.664303,61.5,0.15969175,2.1643028
59,17137,4.587245,4.06492,68.16115,60.4,0.19519985,7.7611465
60,17139,4.539408,4.61005,67.45035,68.5,0.13844955,-1.0496521
61,17141,4.554341,4.41488,67.672226,65.6,0.17218806,2.0722275
62,17143,4.711697,4.038,70.01036,60.000004,0.15923841,10.010357
63,17145,3.1210265,3.2304,46.374836,48.0,0.21245682,-1.625164
64,17147,4.813849,4.79849,71.52821,71.3,0.13759907,0.22821045
65,17149,4.1790395,3.91013,62.095684,58.100002,0.22480157,3.9956818
66,17151,3.386085,2.36223,50.3133,35.100002,0.24048693,15.213299
67,17153,3.3657193,2.98812,50.01069,44.4,0.21120732,5.6106873
68,17155,4.7442064,4.26009,70.49341,63.3,0.17836311,7.193409
