,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17007,3.9994884,4.23317,59.42776,62.9,0.20621388,-3.4722404,"Boone County, IL"
1,17009,3.6818795,4.07838,54.70846,60.600002,0.26801318,-5.8915405,"Brown County, IL"
2,17011,4.444879,4.90617,66.04575,72.9,0.22407463,-6.854248,"Bureau County, IL"
3,17015,4.3423543,4.73119,64.522354,70.3,0.19546923,-5.777649,"Carroll County, IL"
4,17023,3.4814038,4.26009,51.729626,63.3,0.23722842,-11.570374,"Clark County, IL"
5,17025,2.7672615,3.6342,41.118298,54.000004,0.24163596,-12.881706,"Clay County, IL"
6,17027,2.9351807,3.7688,43.613384,56.0,0.24348263,-12.386616,"Clinton County, IL"
7,17029,4.021524,4.79176,59.755184,71.2,0.21848252,-11.444813,"Coles County, IL"
8,17031,3.5293956,2.88717,52.44273,42.9,0.27479407,9.542728,"Cook County, IL"
9,17033,3.3067007,3.91686,49.13374,58.2,0.24795699,-9.066261,"Crawford County, IL"
10,17041,4.09924,4.711,60.909954,70.0,0.2182251,-9.090046,"Douglas County, IL"
11,17045,3.9162898,4.79176,58.19153,71.2,0.22799279,-13.008469,"Edgar County, IL"
12,17049,3.315329,3.74861,49.261948,55.7,0.23161814,-6.438053,"Effingham County, IL"
13,17051,3.203034,3.62074,47.593372,53.8,0.24470921,-6.206627,"Fayette County, IL"
14,17055,2.5711164,3.16983,38.20381,47.100002,0.32559317,-8.896191,"Franklin County, IL"
15,17057,3.6526108,4.19952,54.273563,62.4,0.25426248,-8.126438,"Fulton County, IL"
16,17061,3.8842473,4.74465,57.715412,70.5,0.26653707,-12.784588,"Greene County, IL"
17,17067,4.153506,4.32739,61.71628,64.3,0.22332133,-2.5837212,"Hancock County, IL"
18,17075,3.9826665,4.39469,59.17781,65.3,0.22380452,-6.1221924,"Iroquois County, IL"
19,17077,2.8128538,3.4323,41.79575,51.0,0.32968977,-9.20425,"Jackson County, IL"
20,17081,2.5540104,3.13618,37.949635,46.6,0.3145989,-8.650364,"Jefferson County, IL"
21,17083,3.6876087,4.28701,54.79359,63.700005,0.26836067,-8.906414,"Jersey County, IL"
22,17085,3.5705447,3.6342,53.054157,54.000004,0.2613791,-0.94584656,"Jo Daviess County, IL"
23,17089,4.2040634,4.28701,62.46751,63.700005,0.21491379,-1.2324944,"Kane County, IL"
24,17095,4.1228523,4.54948,61.260807,67.6,0.24437602,-6.3391914,"Knox County, IL"
25,17097,3.445126,3.45249,51.190582,51.300003,0.2600255,-0.10942078,"Lake County, IL"
26,17099,4.353583,4.5091,64.68919,67.0,0.21515356,-2.3108063,"LaSalle County, IL"
27,17101,3.0761385,3.78899,45.707855,56.3,0.25202644,-10.592144,"Lawrence County, IL"
28,17105,4.2723937,4.66389,63.48282,69.299995,0.23521778,-5.817177,"Livingston County, IL"
29,17107,4.444038,4.9802,66.03326,74.0,0.22195762,-7.9667435,"Logan County, IL"
30,17113,4.4207926,4.99366,65.68786,74.2,0.21315557,-8.512138,"McLean County, IL"
31,17115,4.5581365,5.23594,67.72862,77.8,0.21634991,-10.071381,"Macon County, IL"
32,17117,3.8393264,4.38123,57.04794,65.1,0.2489422,-8.052059,"Macoupin County, IL"
33,17119,3.3424482,3.62747,49.664906,53.9,0.22604883,-4.235096,"Madison County, IL"
34,17121,2.7819347,3.4996,41.336327,52.0,0.24828653,-10.663673,"Marion County, IL"
35,17125,4.0231957,4.5091,59.780025,67.0,0.24416684,-7.2199745,"Mason County, IL"
