,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,3.8404567,4.11876,57.064735,61.2,0.22613606,-4.1352654
1,17003,2.9518225,3.45249,43.86066,51.300003,0.2960073,-7.4393425
2,17005,3.793217,3.94378,56.36281,58.6,0.24683025,-2.2371902
3,17007,4.0596905,4.18606,60.322296,62.2,0.18258482,-1.8777046
4,17009,3.9837978,4.33412,59.19462,64.399994,0.24941751,-5.2053757
5,17011,4.4826946,4.54275,66.60765,67.5,0.18419458,-0.89234924
6,17013,3.6542013,3.88994,54.297195,57.8,0.24091096,-3.5028038
7,17015,4.471654,4.63697,66.443596,68.9,0.16375719,-2.4564056
8,17017,4.564714,4.34758,67.82636,64.6,0.22749202,3.2263641
9,17019,4.446537,4.67062,66.07039,69.4,0.23990148,-3.3296127
10,17021,4.840498,4.67735,71.92419,69.5,0.19706336,2.4241867
11,17023,3.9981534,4.12549,59.40793,61.300003,0.23929642,-1.8920746
12,17025,3.4723866,3.85629,51.595642,57.300003,0.26628497,-5.704361
13,17027,3.6359165,3.67458,54.025505,54.600002,0.25880682,-0.5744972
14,17033,3.672198,4.15914,54.56461,61.800003,0.26417688,-7.2353935
15,17035,3.8427265,4.52256,57.09846,67.200005,0.27364483,-10.101543
16,17037,4.2252264,4.36777,62.781967,64.9,0.17353252,-2.1180344
17,17039,4.7070923,4.5764,69.94194,68.0,0.19430858,1.9419403
18,17041,4.522335,4.6437,67.196655,69.0,0.2270921,-1.8033447
19,17045,4.361642,4.56967,64.808945,67.9,0.25570318,-3.0910568
20,17047,3.532087,3.60055,52.48272,53.5,0.24252664,-1.0172806
21,17049,3.979964,4.03127,59.137653,59.9,0.257887,-0.7623482
22,17053,4.361647,4.48891,64.80902,66.700005,0.23218963,-1.8909836
23,17055,2.9908612,3.1631,44.44073,47.0,0.25512433,-2.559269
