,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,11.337237,11.31313,168.4582,168.1,0.5517831,0.35820007
1,17003,11.074106,9.70466,164.54839,144.20001,0.88520205,20.348373
2,17005,11.184836,12.36974,166.19371,183.79999,0.6235812,-17.606277
3,17007,12.093399,12.0467,179.6939,179.0,0.45548517,0.69389343
4,17011,12.4058075,12.10727,184.33592,179.90001,0.4731586,4.435913
5,17013,12.44891,11.50157,184.97638,170.9,0.5443921,14.0763855
6,17015,13.538217,13.87053,201.16222,206.1,0.38078284,-4.93779
7,17017,13.038477,13.83688,193.73666,205.59999,0.5053096,-11.863327
8,17019,13.368868,12.16784,198.64589,180.8,0.46644917,17.845886
9,17021,13.109025,13.37251,194.78493,198.7,0.4544703,-3.9150696
10,17025,10.468703,9.45565,155.5528,140.5,0.7356016,15.052795
11,17027,11.641875,12.24187,172.98477,181.9,0.58435035,-8.915222
12,17029,12.949278,12.3832,192.41127,184.0,0.5191216,8.41127
13,17031,10.021178,11.7102,148.90309,174.0,0.917206,-25.096909
14,17033,11.734542,9.84599,174.3617,146.3,0.6131398,28.061691
15,17035,11.114879,10.87568,165.15422,161.6,0.6335177,3.5542145
16,17037,11.652299,12.70624,173.13966,188.8,0.4567716,-15.660339
17,17041,13.592053,13.02928,201.96216,193.59999,0.47343358,8.362167
18,17049,11.565911,11.70347,171.85603,173.90001,0.60398436,-2.0439758
19,17051,11.354661,11.18526,168.7171,166.2,0.6160056,2.517105
20,17053,12.633235,11.34678,187.71523,168.6,0.4897532,19.11522
21,17055,10.555246,9.12588,156.83873,135.6,0.8042191,21.238724
22,17057,11.74626,11.83134,174.53581,175.8,0.5657364,-1.2641907
23,17059,13.233707,11.19872,196.63756,166.4,0.61275315,30.237564
24,17061,12.98149,12.90141,192.8899,191.7,0.52056485,1.1898956
25,17063,11.792886,11.0372,175.22862,164.0,0.47438234,11.228622
26,17071,12.796,13.00236,190.13373,193.20001,0.47180283,-3.0662842
27,17073,12.207032,12.5851,181.38235,187.0,0.5090536,-5.6176453
28,17075,11.747897,10.26998,174.56013,152.6,0.51298946,21.960129
29,17077,10.619797,10.14211,157.79787,150.7,0.820658,7.09787
30,17079,11.425289,11.7102,169.76656,174.0,0.6206162,-4.233444
31,17081,10.020548,8.70189,148.89372,129.3,0.7994076,19.59372
32,17083,12.733934,12.34955,189.2115,183.5,0.5176162,5.711502
33,17085,12.854184,12.71297,190.99828,188.9,0.424174,2.0982819
34,17089,11.373178,11.83134,168.99223,175.8,0.5448176,-6.80777
35,17093,11.372439,12.93506,168.98128,192.2,0.48387697,-23.21872
36,17095,12.998139,13.20426,193.13728,196.2,0.47389674,-3.0627136
37,17097,9.868651,8.6817,146.63672,129.0,0.8188797,17.636719
38,17099,11.857755,11.83134,176.19249,175.8,0.45825264,0.39248657
39,17101,11.289642,10.44496,167.751,155.2,0.671729,12.55101
40,17103,11.813632,12.20822,175.53688,181.4,0.4755993,-5.8631134
41,17105,12.278464,12.03324,182.44376,178.8,0.4745285,3.643753
42,17107,13.42281,13.06966,199.4474,194.20001,0.47868684,5.2473907
43,17109,12.017203,12.70624,178.56172,188.8,0.4862376,-10.238281
44,17113,13.473869,13.37924,200.20609,198.8,0.45328495,1.4060822
45,17115,13.46066,13.75612,200.00981,204.4,0.46506318,-4.3901825
46,17117,12.8313465,12.3159,190.65894,183.0,0.50715643,7.6589355
47,17119,12.580628,13.34559,186.93356,198.3,0.55021614,-11.36644
48,17121,10.551038,10.30363,156.7762,153.1,0.67664945,3.6761932
49,17123,12.932906,12.44377,192.168,184.90001,0.45556125,7.26799
50,17125,12.083877,11.3737,179.5524,169.0,0.60103333,10.552399
51,17127,11.64644,10.47188,173.0526,155.6,0.7669081,17.45259
52,17131,13.003812,12.65913,193.22157,188.1,0.481377,5.121567
53,17133,11.388828,10.35074,169.2248,153.8,0.6704113,15.424789
54,17135,12.847558,12.63221,190.89983,187.7,0.48391303,3.199829
55,17137,13.337432,13.85034,198.17879,205.8,0.48082983,-7.621216
56,17139,12.662983,12.74662,188.15726,189.40001,0.49787185,-1.2427521
57,17141,12.6394205,12.86776,187.80714,191.2,0.42407116,-3.3928528
58,17143,12.668191,13.01582,188.23463,193.4,0.5098721,-5.1653595
59,17147,14.064313,13.43981,208.97939,199.7,0.42128825,9.279388
60,17153,12.083646,12.12073,179.54898,180.1,0.73089314,-0.5510254
61,17157,10.789371,9.71812,160.31755,144.4,0.7405169,15.917557
62,17163,12.1928625,12.41012,181.17181,184.40001,0.59166706,-3.2281952
63,17167,13.351638,13.88399,198.38986,206.3,0.4748425,-7.910141
64,17169,11.056805,10.97663,164.2913,163.1,0.6169246,1.1912994
65,17173,11.8430605,11.77077,175.97415,174.90001,0.55473435,1.0741425
66,17175,13.478978,13.65517,200.282,202.90001,0.43410635,-2.6180115
67,17177,13.088466,13.16388,194.47943,195.6,0.3896771,-1.120575
68,17179,12.781157,13.83688,189.91318,205.59999,0.51991,-15.686813
69,17181,10.891135,8.80957,161.82965,130.90001,0.8420212,30.929642
70,17185,11.460019,10.51226,170.28261,156.20001,0.6180831,14.082596
71,17187,13.176564,13.06293,195.78847,194.1,0.43194363,1.6884613
72,17189,10.781701,11.26602,160.20358,167.4,0.6801689,-7.196411
73,17193,11.4442,11.56887,170.04755,171.9,0.7270757,-1.8524475
74,17195,12.024209,12.9216,178.66582,192.0,0.49523756,-13.334183
75,17199,10.679344,9.78542,158.68268,145.40001,0.82734746,13.282669
76,17201,12.188163,12.90814,181.10197,191.8,0.4637742,-10.698029
77,17203,12.717405,12.35628,188.96591,183.6,0.46475884,5.365906
78,18001,11.134652,11.42081,165.44803,169.7,0.62356263,-4.2519684
79,18003,11.613355,12.2486,172.56099,182.0,0.61908567,-9.439011
80,18007,13.094386,12.53126,194.5674,186.2,0.47587225,8.367401
81,18011,10.465001,11.93229,155.49779,177.3,0.6239742,-21.802216
82,18015,13.140932,13.09658,195.25902,194.59999,0.4981905,0.6590271
83,18019,10.929265,8.89706,162.39621,132.20001,0.813917,30.196198
84,18025,10.578034,8.58075,157.17734,127.50001,0.97831327,29.67733
85,18027,11.340194,11.31986,168.50214,168.20001,0.6518768,0.30212402
86,18029,9.479976,8.6817,140.86145,129.0,0.88601226,11.86145
87,18031,11.989693,12.10727,178.15294,179.90001,0.5626077,-1.7470703
88,18033,11.367782,11.25929,168.91206,167.3,0.6091112,1.6120605
89,18035,10.781338,10.59975,160.19818,157.5,0.5663594,2.6981812
90,18037,10.903982,11.00355,162.02054,163.5,0.8084171,-1.4794617
91,18039,11.726547,10.41804,174.2429,154.8,0.5970121,19.442902
92,18041,12.6334,11.94575,187.71768,177.5,0.5092424,10.217682
93,18043,10.673301,9.7585,158.59288,145.0,0.8510415,13.59288
94,18047,11.279969,10.2296,167.60727,152.0,0.6325983,15.607269
95,18049,12.68525,11.62944,188.48811,172.8,0.53005046,15.68811
96,18051,12.093207,12.0467,179.69104,179.0,0.6622608,0.69104004
97,18055,10.1926,8.99801,151.45023,133.7,0.7216136,17.750229
98,18057,10.343667,10.54591,153.6949,156.7,0.7315811,-3.0050964
99,18059,10.06294,9.30086,149.52362,138.20001,0.6599234,11.323608
100,18061,11.000554,8.99801,163.45549,133.7,0.8109016,29.755493
101,18063,11.52938,11.85826,171.31322,176.2,0.5866146,-4.88678
102,18067,12.261376,12.49761,182.18985,185.7,0.5494026,-3.510147
103,18069,12.075887,12.16784,179.43369,180.8,0.562679,-1.3663177
104,18075,10.504016,11.08431,156.0775,164.7,0.6810265,-8.622498
105,18077,10.587127,8.29136,157.31244,123.2,0.8143852,34.112442
106,18079,9.838311,9.07204,146.1859,134.8,0.8111456,11.385895
107,18081,11.221185,11.38716,166.7338,169.20001,0.6746002,-2.466217
108,18085,12.542069,11.68328,186.36061,173.6,0.50309926,12.760605
109,18087,11.464141,8.94417,170.34384,132.9,0.5468588,37.443848
110,18091,11.942384,9.96713,177.44998,148.09999,0.57814574,29.34999
111,18093,10.896853,8.74227,161.91461,129.90001,0.81369436,32.014603
112,18095,10.499551,10.68724,156.01115,158.8,0.62828696,-2.7888489
113,18097,10.984647,9.70466,163.21912,144.20001,0.89225256,19.019104
114,18099,12.09986,10.57956,179.7899,157.20001,0.5441051,22.58989
115,18105,10.992912,9.0182,163.34193,134.0,0.8077835,29.341934
116,18107,12.3237505,12.81392,183.11665,190.40001,0.5133926,-7.2833557
117,18111,12.217351,12.28225,181.53568,182.50002,0.56608963,-0.9643402
118,18113,12.392481,12.08035,184.13791,179.5,0.49862742,4.637909
119,18115,10.758704,9.1528,159.86188,136.0,0.7790425,23.861877
