,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,26059,6.2197256,41.3,1.1158559
1,17029,10.168558,63.7,1.1584907
2,18171,9.772291,60.7,1.1274503
3,26087,6.1544237,33.5,1.0492443
4,17057,8.96278,53.9,1.0932126
5,29001,7.417385,37.4,0.9649893
6,19025,8.904995,55.1,0.8941584
8,39071,7.0662994,49.6,1.0724826
9,17117,9.172668,58.3,1.0474585
10,55059,7.9983034,43.6,1.0372958
11,39037,8.675642,47.0,1.2338146
12,55025,9.502993,54.5,1.0205898
13,19021,9.416829,53.5,0.9571413
14,17179,9.929963,63.8,1.1323888
15,27155,6.5574937,38.8,1.3919896
16,39099,5.690954,46.4,1.2228438
17,17145,6.271369,35.6,0.9689657
18,55055,8.582982,48.1,0.94787186
19,19083,9.155288,53.9,0.87577957
20,31059,10.438406,62.5,0.8858019
21,55021,8.886366,48.9,1.0313916
22,19049,8.752138,54.4,0.855307
23,27063,7.735941,46.7,1.063673
25,29151,6.610132,46.3,1.0184629
26,27151,7.273815,42.8,1.2641568
27,19111,8.586447,54.8,1.0431206
28,31055,9.162622,53.4,0.82760024
29,38045,5.447531,34.7,1.3626639
30,27091,8.328634,53.9,1.0334582
32,39155,6.012985,47.2,1.2775408
33,19139,9.931181,55.2,0.97278994
34,26129,6.497034,43.4,1.2987584
35,38073,6.150254,40.3,1.4020172
36,18057,8.764925,48.8,1.1889977
38,26037,7.019101,38.7,1.0172967
39,39151,5.9420247,48.2,1.0770528
40,55139,7.9332085,41.9,1.1319602
41,26125,5.193798,34.4,1.0042344
42,38101,4.858683,33.2,1.1074905
43,27115,5.905633,35.4,1.3345627
44,18085,7.79253,49.0,1.1327802
45,26065,7.1665306,39.3,1.0891232
46,31173,9.46385,56.0,0.902401
47,18113,7.076845,54.3,1.1514487
49,20115,5.8963757,35.1,0.92221254
50,20081,11.372842,65.0,0.8899534
51,18173,7.8510075,53.6,1.0434227
52,20111,5.1896887,34.0,0.9088847
53,20077,3.8318415,31.0,0.91063464
54,17059,8.165049,47.5,1.0362195
55,19027,9.3437395,58.8,0.8831861
57,20139,5.8124123,41.0,0.9291662
58,39041,7.095847,42.5,1.0948579
59,17119,8.138338,56.6,0.93231994
60,29031,6.629022,43.6,0.98524
61,55061,6.9924335,42.1,1.1952236
62,19089,9.259693,52.1,1.1046675
63,55027,8.869625,51.0,0.98633415
64,19023,9.148224,55.0,0.94838905
65,29185,5.7493463,42.3,0.9067877
66,20167,5.053009,30.3,0.8089127
67,17181,6.653708,34.0,1.0143571
68,55023,6.828895,44.8,0.981563
69,19051,7.1300793,54.6,0.9359791
70,18001,7.8050165,50.8,1.1971805
71,20195,1.4034232,34.8,0.88715744
72,39129,8.086412,48.1,1.1148045
73,19113,9.658482,56.5,0.9113897
74,31089,11.459813,60.0,1.1490382
75,38013,3.9875984,29.3,1.0802741
77,39157,6.274517,52.8,1.1154735
78,31119,9.852865,57.8,0.95670813
79,19141,10.135216,56.0,0.9682639
80,46083,8.978502,49.2,0.99383026
81,38075,5.192809,30.7,1.0856172
82,18059,8.006738,42.3,1.173888
84,18025,6.604061,46.3,1.1744542
85,20027,7.2776146,45.3,0.8296256
86,31147,8.038837,54.9,0.8925345
87,55141,6.9752283,40.6,1.4519597
88,19169,8.179319,50.0,0.82749885
89,38103,4.956881,30.9,1.3198653
90,27117,8.240621,44.8,1.3014935
91,18087,7.0696144,47.5,1.0981513
93,20055,12.0307665,56.2,0.9202868
94,26067,7.482234,45.7,0.969829
95,26155,6.9971027,34.6,1.0564418
96,18115,6.873728,30.8,1.1241255
98,20117,5.899976,48.0,0.849497
99,46079,8.574278,42.0,1.2161622
100,26063,7.7757816,43.5,1.0699613
101,17033,8.418748,49.5,1.0272005
102,19001,8.603508,53.3,0.880128
103,18177,8.737586,50.1,1.2313254
104,18175,7.347803,44.1,1.105963
106,20079,6.683821,37.3,0.912096
107,26091,7.0962877,45.6,1.1717085
108,17061,9.197204,60.7,1.0602573
109,55001,8.023774,48.6,1.1988711
110,19029,9.08799,56.9,0.86861855
112,39043,6.4718866,51.5,1.0079144
113,17089,9.6273365,50.3,1.1212717
114,29033,6.394577,43.5,0.93232954
115,55063,7.671303,47.7,1.1214558
116,39009,6.23587,58.6,1.2222054
117,19091,8.467596,54.9,0.9085849
118,19057,9.304335,55.1,1.0745518
119,29187,6.31276,48.1,1.0220093
120,27039,8.6833,48.7,1.2661506
121,27005,4.765464,35.2,1.5603889
123,20169,5.223468,43.0,0.8455468
124,29095,6.4139223,41.6,0.8829025
125,27159,0.8378984,42.7,1.482216
126,39103,5.5284557,44.2,1.1082684
127,19087,9.497494,56.9,1.0211079
129,18003,7.3772755,52.3,1.197905
130,39131,6.819224,42.9,1.1735104
131,31125,10.269104,62.0,0.95130616
132,19115,9.444053,54.3,1.0305309
133,38017,5.3193407,34.9,1.4139404
134,27095,6.1443415,33.6,1.3001938
135,18065,8.418537,45.8,1.2676654
136,29183,7.1252537,46.6,0.95875454
137,39159,7.658517,44.2,1.1478589
