,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,39083,7.593903,49.1,1.7714955
2,17075,7.5377507,57.1,1.3959016
3,26115,7.0328097,45.2,1.7742654
4,20167,7.1662555,25.2,1.7269909
6,18037,6.4627347,63.6,1.6533598
7,39095,7.420941,46.3,1.7067221
9,46015,8.376942,36.9,1.6772627
10,55055,8.219553,46.1,1.8398558
11,19023,8.249826,55.9,1.4866396
12,17171,7.266169,62.9,1.4685385
13,17119,6.609814,56.7,1.4534246
14,18065,7.7840104,49.2,1.5869333
15,39123,7.3267903,42.3,1.7275535
16,31129,10.944878,59.5,1.5341446
17,46043,6.9729133,42.7,1.6242269
18,55083,6.416321,42.8,1.9775927
19,29007,6.1578827,54.4,1.4831262
20,19051,7.473972,37.6,1.5657535
21,17147,9.165649,69.4,1.3207052
22,20013,8.501375,49.4,1.5259329
24,18109,7.260308,49.0,1.5488263
25,39167,8.430937,49.6,2.2048366
26,27149,7.5408463,46.4,1.5622103
27,31141,10.11258,60.7,1.60386
28,55095,6.771406,41.8,1.9696482
29,26057,7.47541,42.5,1.8257165
30,19063,7.5681586,58.9,1.4413284
31,55027,8.777048,53.0,1.8073725
32,27011,7.3397813,45.5,1.5523709
33,20041,7.36085,28.8,1.6537309
34,18137,7.338742,57.4,1.758368
35,31169,11.187536,56.2,1.5484934
36,55123,8.482702,44.8,1.8609761
37,29047,6.981628,50.2,1.6848214
38,19091,7.759089,58.0,1.2987325
39,38019,3.9920206,31.8,1.7045468
40,27055,8.851614,53.4,1.7372874
41,18149,6.3972964,48.9,1.6189224
42,29075,5.9772744,45.1,1.584246
43,19135,7.871321,51.0,1.6425886
44,17005,6.2598977,54.5,1.4380194
45,38063,4.9079585,33.7,1.5566319
46,27083,8.056152,50.3,1.6191162
47,20081,11.72909,59.7,1.8925298
48,39009,8.610426,44.3,2.2897668
50,31023,9.692354,56.8,1.6199362
51,29119,7.336164,51.5,2.043491
52,19163,8.372456,63.4,1.4800723
53,17033,6.755626,52.7,1.4912661
54,38091,5.928945,37.3,1.4476616
55,27095,6.2587276,36.4,1.7892377
56,20125,4.7185025,37.0,1.638185
58,31051,8.835713,55.8,1.6440005
59,29147,7.6347413,51.2,1.5423844
60,19175,8.373245,44.5,1.5852194
61,17045,7.7398076,64.7,1.3170651
62,38103,4.751557,35.3,1.6819041
64,18031,8.287894,59.5,1.5231197
66,29159,6.6776767,50.9,1.595874
67,17073,8.394815,58.9,1.4431792
68,18059,7.557861,48.9,1.510032
69,39093,6.542668,41.7,1.7903285
71,46013,7.287233,38.1,1.5835557
72,55053,7.305155,48.0,1.9938458
73,19021,8.417952,56.5,1.4444969
74,17169,7.658873,58.6,1.5427903
75,17117,7.609938,61.3,1.4073437
76,26157,7.8989224,47.5,1.7888129
77,18071,7.4758325,50.5,1.6069137
78,55081,7.3287716,41.4,1.9834442
79,29005,8.241525,54.2,1.5061909
80,19049,8.117426,54.6,1.5148638
81,17145,5.3881755,42.7,1.5065551
82,20003,5.640983,47.1,1.6394248
84,18099,7.2892356,52.0,1.6143128
85,39165,7.037425,48.6,1.6136245
86,27139,7.3094225,52.7,1.6352298
87,31163,10.237131,61.4,1.6415007
88,55093,8.546949,50.4,1.935997
89,29033,6.684702,46.8,1.510232
90,26063,7.889525,52.3,1.875972
91,19061,9.208017,59.6,1.607148
92,55025,8.189612,52.2,1.7807515
93,27009,6.481234,40.6,1.7804184
94,20047,9.694795,53.4,1.7908014
96,18143,8.076113,50.6,1.7715834
97,55121,7.4222903,46.9,1.9072239
98,46111,8.676788,52.5,1.629011
99,26091,7.2923203,46.3,1.7578251
100,19089,7.7065034,51.6,1.5474027
101,38017,6.1525702,37.6,1.4573513
102,27053,6.6590195,45.7,1.6546428
103,39003,7.9707465,49.3,1.5915649
104,18171,8.2172985,64.9,1.4423382
105,29073,5.6631927,45.3,1.8352427
106,19133,8.339505,57.1,1.6098481
107,38061,3.8161836,29.9,1.7003226
108,27081,7.9828324,47.6,1.6112466
109,20087,7.316577,52.8,1.5918512
110,39015,7.475037,49.9,1.652495
111,31021,8.448936,55.6,1.567745
112,29117,6.3710732,45.6,1.5312401
113,19161,8.947912,57.8,1.4587357
114,17039,8.550789,65.9,1.3414062
115,27093,6.722572,46.5,1.5609303
116,20115,6.599318,25.7,1.5650216
117,29145,5.578398,58.0,1.8765634
118,19173,8.119455,52.8,1.5476158
119,17067,7.7100463,66.1,1.4274044
120,38101,4.6964965,26.5,1.7127999
121,27121,7.6050935,46.1,1.638374
122,20159,7.276859,29.3,1.7020642
124,18029,6.9910607,47.9,1.9399897
126,29157,5.1917024,48.5,1.6515366
127,17163,5.952623,50.9,1.4445276
128,17079,6.816117,54.6,1.4452676
129,26119,4.1306863,41.8,2.1163914
131,18057,7.545649,58.5,1.5179683
132,39115,8.445983,44.4,2.2527485
133,31089,11.031293,61.5,1.7004894
134,55043,8.936912,56.2,1.734507
135,19011,8.69338,57.6,1.4705497
136,17175,8.517145,64.6,1.4450079
137,17107,8.200172,64.7,1.34175
138,26147,6.8588123,40.6,1.894911
140,18069,8.093438,51.4,1.6123197
141,39127,7.8841195,54.1,1.8855089
142,31133,7.31748,36.5,1.5753886
143,55087,6.5857735,46.8,1.8288231
144,26017,7.717691,45.7,1.7674758
145,19055,8.69788,63.0,1.5280347
146,17203,7.6646714,60.4,1.3739538
147,55019,7.85158,44.8,2.0416477
148,17151,6.005692,44.6,1.6332223
149,27003,5.717372,35.5,1.7249209
150,20001,3.8934531,41.5,1.6278336
152,18097,6.4731293,44.0,1.5612192
153,39155,7.2069354,42.9,2.164094
154,55115,7.2418685,44.5,1.988853
155,19083,8.107587,59.7,1.4275638
156,27015,7.663193,54.8,1.5803982
157,20045,6.901898,46.3,1.5986656
158,18141,7.147473,49.4,1.6370896
159,55127,7.404425,48.8,1.7962767
160,46109,7.0218477,44.6,1.5848459
161,19095,8.76543,56.7,1.5425233
162,29201,5.3016624,47.5,1.4769174
163,27043,8.048776,59.4,1.3991083
164,20073,4.8278966,36.4,1.6010374
165,39001,7.659411,46.9,1.9267617
166,18169,7.630717,49.5,1.6309545
167,19123,8.469269,54.4,1.4994365
168,38051,5.7764,30.9,1.6318365
169,27087,6.423103,37.4,1.5599693
170,20085,7.1973233,42.9,1.6379861
171,31011,9.97818,61.8,1.5963941
172,29107,7.712071,57.5,1.5141962
173,19167,9.046186,65.2,1.5892657
174,17037,8.431792,53.6,1.5190302
175,38095,3.675755,34.5,1.7731023
176,20113,6.620882,29.3,1.6586552
