,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,39071,24.682632,55.7,2.2475922
1,55005,21.755486,41.6,3.7947664
2,39037,23.117046,62.3,2.089931
3,55137,23.284294,42.0,2.6470504
4,31179,23.00497,40.7,1.9501542
5,29051,20.928333,46.0,2.1494875
6,38039,20.931313,33.8,2.812366
7,17109,30.43864,67.8,2.1680448
8,46023,20.515991,35.9,2.214662
9,38005,17.213682,29.3,3.0413535
10,39043,22.87324,52.1,1.934023
11,39009,26.850811,58.6,3.6639287
12,20115,18.006123,11.2,2.0190787
13,29207,25.131023,53.4,2.2965248
15,29113,25.268627,50.3,2.1980498
16,38075,14.710514,31.7,2.9565125
17,17145,20.691906,48.3,2.0734727
18,46059,17.328478,43.1,2.8149197
19,39079,23.255175,50.4,2.4377685
20,55013,19.992249,35.0,4.0509014
21,20151,23.406807,35.0,2.0562656
23,18181,24.478039,60.0,2.0096264
24,46135,22.235157,45.3,2.1761272
25,19027,27.774654,56.8,2.1140027
26,39115,25.95829,47.6,3.5910406
28,19089,25.582863,51.0,1.9320508
29,27027,19.604778,40.2,2.6370516
30,38083,15.891636,33.1,2.889239
31,39151,20.983753,57.1,2.111276
32,55059,21.174557,55.3,2.117891
33,18057,22.17564,60.1,2.0836947
34,27149,22.624203,48.2,2.7376957
36,18031,24.573498,64.4,1.9992296
37,31067,22.786346,45.4,2.0185618
38,19125,30.17686,56.0,2.192485
39,29157,23.481651,47.2,2.466092
40,27063,23.015789,54.1,2.2637691
41,17163,25.125916,51.0,2.0016587
42,26117,21.55776,44.8,2.2228627
43,55095,21.73769,40.8,3.8263297
44,18093,28.51412,59.2,2.8536575
45,31129,21.900482,43.7,1.9860238
47,19161,25.64484,58.1,2.0745625
48,27099,24.306149,45.4,1.8888116
49,17199,23.075207,49.9,2.8087366
50,55131,22.913483,52.1,2.6016612
51,18129,27.957603,61.9,2.450752
52,26067,22.267986,45.7,2.1358957
53,19197,26.903885,60.8,2.0476034
54,46009,20.061924,41.8,2.0106342
55,17005,28.565865,57.3,2.1831129
56,39003,21.757149,59.8,1.9543041
57,20011,21.50204,23.1,2.4195619
58,31137,28.847288,66.6,1.948897
60,19169,27.590822,64.1,1.9482399
61,29009,20.658405,39.6,2.871892
62,17075,25.25078,65.6,2.1102183
63,46045,16.613182,46.8,2.7165263
64,27107,20.10765,38.4,3.0101871
65,39065,20.982746,62.1,1.91286
66,39039,19.648626,47.2,2.1139674
67,55139,21.253666,55.7,2.6261783
68,29079,23.508015,44.4,1.9435644
69,29045,25.327599,52.5,2.22513
70,39011,21.806343,58.0,1.9281751
71,29201,24.887054,56.3,2.526062
73,29115,21.235756,44.9,1.982865
74,38069,16.922428,26.5,3.0441155
75,17147,34.104626,74.2,2.437641
76,55015,22.111748,52.5,2.7073076
78,18183,21.26651,53.3,2.145263
79,29151,23.234732,41.5,2.5809655
80,19021,25.584637,61.1,1.950636
81,38105,11.210102,26.1,2.9622903
82,39109,24.13266,60.6,2.1513834
84,31025,24.871576,58.6,2.0821679
85,19091,26.172443,56.9,1.8970323
86,19057,27.875042,65.6,2.1548426
87,39145,22.92337,54.6,2.3975694
88,55053,24.198778,43.1,3.0338795
89,18059,21.494928,61.2,1.994224
90,27151,20.954573,47.4,2.8700013
92,31061,25.650139,51.6,1.8748465
93,19127,30.125458,61.7,2.05911
94,29159,22.71764,38.4,1.9770094
95,27057,12.785093,34.3,4.273797
96,17157,23.065523,50.8,2.1749017
97,26119,19.235424,32.0,3.2059307
98,55089,21.648376,55.7,2.516273
99,18095,23.302582,64.1,1.9012855
101,31097,22.277937,48.8,2.2702177
102,26025,20.729362,42.2,2.1683872
103,19163,26.509262,66.3,1.9525263
104,27093,21.878378,51.7,2.83857
105,17193,24.355072,60.1,2.2565193
106,26155,20.3387,42.6,1.998082
107,18131,22.274197,53.2,2.0905058
108,31167,23.120232,41.0,1.9746242
109,17033,29.089457,60.8,2.4156234
110,46011,21.579945,44.4,2.7554762
111,27129,21.109734,53.3,2.5938196
112,17007,22.302137,59.6,1.9639751
113,20005,25.607723,51.1,2.2377322
114,18167,27.474268,60.7,2.3090308
115,31139,23.242775,49.3,1.9421232
116,19171,28.442661,56.1,2.066134
117,29011,21.662542,45.6,2.0914004
118,55001,22.984386,44.2,2.7582285
119,39033,23.035406,63.1,1.933341
120,20041,17.947441,14.9,1.8133277
121,31175,25.724255,52.0,1.9729202
122,29073,21.207077,34.8,2.710453
123,29047,23.19096,48.2,2.1201143
124,38035,18.940582,33.2,2.8119712
125,17105,26.833126,67.7,2.2172334
126,38001,11.9261,33.7,2.7799804
127,39103,22.38668,50.6,2.2257144
128,20111,18.333344,24.0,2.0062954
129,20077,17.412373,22.2,1.9894167
131,29109,21.068861,41.9,2.137832
132,38071,16.79275,23.9,2.7364516
133,17141,25.398172,61.8,2.0052676
134,39075,23.538322,49.0,2.2309296
135,55009,20.143917,51.5,3.02341
137,18177,24.619267,61.1,2.2401438
138,29145,20.22626,46.2,2.298052
139,19023,27.08614,50.9,2.0976558
140,20183,18.340744,25.2,1.9210786
142,31027,26.25668,57.3,2.0771961
143,19085,24.224863,55.4,2.1739044
144,19059,24.09608,56.8,1.9986831
145,27023,22.695683,49.1,2.8441298
146,39147,21.387997,57.6,2.0118704
147,26141,17.689552,30.4,3.7164996
148,55055,22.66098,53.5,2.3624818
149,18053,23.438553,64.9,2.0290046
150,18027,31.608196,62.9,2.5310867
151,31063,22.95541,54.7,2.0842028
152,19121,27.159588,61.3,2.1234906
153,27059,18.29058,44.8,3.236757
