,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,19013,24.811188,58.4,1.9282815
1,19111,24.079838,64.7,2.1525693
2,17109,26.71492,69.3,2.1218994
3,39063,21.640686,59.2,1.9403067
4,19049,21.992458,52.8,1.9329056
5,39001,20.111479,45.5,2.4944174
6,17145,16.291187,52.5,1.9998604
7,39099,17.376425,47.8,2.3739815
8,46077,16.395535,50.3,1.8849239
9,55117,17.996628,46.7,2.2255619
10,27079,19.621601,50.4,2.2449503
11,55025,23.05643,55.1,2.2384164
12,39037,24.685066,60.4,2.115081
13,17053,25.885063,60.7,1.9199827
14,31109,23.798197,48.8,2.170063
15,20137,22.628248,47.8,2.3845077
17,18135,23.812962,58.2,2.06752
18,55121,20.031889,39.6,2.5567348
19,31047,27.109264,72.2,2.230879
20,17057,25.04049,62.4,2.1808558
21,29186,18.494347,56.8,2.1940777
22,29143,18.131016,49.8,1.9081951
24,26037,19.909706,41.4,2.2348924
25,18171,27.000736,66.5,2.1467032
26,27023,17.566792,52.6,2.293021
27,17153,18.290182,48.2,2.0844684
28,31083,25.900604,66.2,2.3301787
29,46085,17.901012,37.2,2.2525206
30,18079,21.798927,55.0,2.2029953
31,55065,25.738157,62.7,2.2099369
32,27027,16.129364,45.6,2.2601998
33,19161,21.958275,60.7,1.8720834
34,17189,18.675766,57.4,1.980748
35,39113,22.929104,54.9,2.183649
36,18083,22.959286,52.5,1.9887203
37,38035,14.607458,34.9,2.4366777
38,55101,18.090548,51.5,2.1418424
39,27063,16.023205,49.3,2.2411795
40,19197,17.351303,52.6,2.102359
41,39149,24.741966,62.0,2.148329
42,18179,24.432602,61.0,2.0307188
43,18021,23.681824,52.8,2.0764596
45,38071,13.763118,30.4,2.459278
46,27001,10.64952,28.6,2.9126139
47,19073,22.032621,55.5,1.8995838
48,17103,26.452206,63.7,2.0054462
49,29187,18.81535,53.7,2.5016737
50,38009,14.37884,24.0,2.3998628
51,19011,25.00839,61.0,2.0073445
52,19109,18.514688,54.2,2.061596
53,17107,28.704102,70.1,2.1536024
54,39061,22.29201,51.2,2.410144
55,26087,17.901043,44.3,2.1652298
57,46039,15.452744,51.7,2.4899993
58,19047,24.303898,61.7,1.9683883
59,55019,18.680302,38.9,2.8651323
60,17143,26.300798,66.6,2.1801836
61,39097,23.271097,57.8,1.9761547
62,20099,13.78428,33.7,2.2070174
63,17051,23.35984,59.5,2.0769687
64,31107,21.339478,58.8,1.9503297
65,20037,14.271047,38.7,2.2270064
66,18133,24.724426,57.4,2.0596838
67,31143,26.843676,64.3,2.0469906
68,20073,17.053324,34.8,2.4126468
69,29141,19.789438,34.1,2.4855707
70,18169,23.9334,59.2,2.0737784
71,17183,26.862873,71.7,2.00827
72,31081,27.07587,63.5,2.0897634
73,46083,17.76564,48.4,1.8516349
75,18077,20.156782,48.3,2.2864017
76,38029,14.285134,29.9,2.3494964
77,55063,19.695286,43.5,2.4165778
78,27025,15.556998,37.3,2.8767352
79,19159,21.509998,47.2,2.2530723
80,17187,26.844398,67.5,2.0714173
81,29085,18.477524,34.0,2.5239654
82,18015,28.786003,63.9,2.2335658
84,55099,16.697886,39.0,3.9901319
85,19195,17.886927,53.7,2.1147814
86,39147,18.249342,54.8,1.9253596
87,18177,24.140385,59.2,2.1583345
88,18019,21.423717,49.8,2.3772786
90,27157,20.531776,57.3,2.3669481
91,38069,14.280522,28.6,2.5771823
92,19103,23.13407,59.9,2.0529442
93,17101,21.555286,54.1,2.045644
94,39055,20.844412,40.0,3.1517112
95,26049,18.259436,43.8,2.257123
96,19009,24.201199,52.3,2.0330708
97,19107,24.109852,57.7,2.0579937
98,17105,26.403168,61.0,1.9734416
99,46037,14.335193,40.0,2.137609
100,19045,25.57325,58.3,2.0283813
101,55017,17.62727,40.8,3.0261462
102,17141,27.160686,64.3,2.0790248
103,39095,17.800692,56.4,2.0728896
104,20097,30.46799,63.3,2.3946314
105,18127,23.15586,59.7,2.0273416
107,46073,19.094435,48.0,2.015099
108,55113,16.745842,30.4,3.9133947
109,39033,22.3583,59.7,1.9580855
110,17049,24.78738,72.1,2.0619326
111,29135,18.662792,37.2,2.2231886
112,20133,14.836053,38.9,2.2643285
113,18131,23.928532,54.5,2.0295544
114,27111,16.043243,44.3,2.3874664
115,26125,20.351522,43.0,2.6406367
116,31141,26.025349,54.7,1.9462384
117,29139,20.047157,43.4,2.126625
119,18167,22.440067,51.5,2.082069
120,27019,19.361803,54.5,2.4244423
121,17023,25.149773,64.1,2.163318
122,31079,27.466072,66.5,2.1381204
123,29175,16.704153,46.9,2.041271
124,18075,23.628197,59.5,2.0975142
125,38027,14.414173,25.1,2.511754
126,55061,18.316055,50.8,2.3873587
127,19157,24.19998,58.2,2.0515702
128,39109,25.01789,59.7,2.2360404
129,20015,17.745783,47.6,2.3323338
130,29083,18.523834,43.4,2.2432415
132,18111,26.341076,59.0,2.0219867
133,27151,17.399433,53.8,2.1722677
134,55097,18.15006,40.6,2.4974594
135,38063,13.665579,32.4,2.5220032
136,27059,14.902684,36.7,2.8175387
137,19193,22.620987,59.5,1.8840642
138,39145,19.62271,45.9,2.539488
139,31023,24.297867,56.0,2.0497777
140,20019,15.63547,33.8,2.279241
141,18017,26.612408,61.8,2.1520398
143,27155,17.05804,51.9,2.2129412
144,38067,17.417728,31.9,2.5030754
145,19101,23.37441,62.0,2.1761723
146,17099,26.151447,67.1,1.9330683
147,39053,20.776703,44.3,2.7271116
148,31027,23.061893,60.0,1.8657806
149,20183,22.184258,45.8,2.4553094
150,38005,14.50101,29.4,2.5451722
151,19039,20.462189,47.9,2.177938
152,19105,24.194729,60.1,1.9890084
153,17135,26.554417,73.0,2.1762497
154,39057,24.40186,58.0,2.1596348
155,29219,21.147823,46.2,2.163433
157,19043,23.362171,58.8,2.0703495
158,55015,19.209465,49.8,2.146713
159,17139,28.672712,75.9,2.0865266
160,39093,17.593714,50.9,2.1685076
161,20127,16.749096,32.8,2.3111532
163,55111,20.719946,48.7,2.3916833
164,27073,17.802063,55.8,2.3481624
165,39031,21.440662,48.9,2.5631652
166,17047,20.979984,44.1,1.9972383
167,29133,17.538002,53.0,1.8683434
168,20131,20.712755,41.5,2.1165073
169,26027,19.374838,49.0,2.1017327
170,18129,22.701082,54.4,2.0696132
171,38081,15.877725,48.3,2.145714
172,27109,19.802235,54.9,2.3117614
173,31041,21.82183,63.4,2.0946887
174,26123,19.023682,39.0,2.6578307
175,31139,22.536552,57.3,1.8482138
176,29137,20.624973,48.6,2.1465933
178,18165,26.181713,60.3,2.160465
179,46015,20.056475,53.4,2.0688777
180,55055,21.8629,51.1,2.243486
181,19151,17.60182,49.7,1.8383149
182,17179,27.628376,72.1,2.1613812
183,17021,28.367416,73.6,2.162466
184,31077,24.018185,59.7,1.9688672
185,46111,18.83066,48.2,1.9604564
186,18073,25.18618,56.9,2.0691676
187,27053,19.137749,49.2,2.736552
188,39107,24.310083,65.2,2.0950024
189,26163,17.922081,39.1,2.6721897
190,20013,25.280495,48.6,2.247367
191,46115,16.61496,40.4,1.8623384
192,18011,26.105556,61.2,2.0481267
194,18109,24.481522,56.9,2.147728
195,27149,15.654874,51.2,2.0969753
196,38061,14.018726,26.8,2.5458174
197,55095,17.719662,37.4,3.1222854
198,19191,20.991707,51.7,2.0846622
199,39143,18.277727,53.1,1.8917329
200,31021,22.304129,55.4,1.982659
201,29117,18.444942,43.5,2.0768526
202,18047,24.151455,59.0,2.2516453
204,38065,14.368072,27.1,2.4909444
205,19099,25.26326,60.7,2.0827029
206,17097,18.983189,41.3,2.3592076
207,39051,18.498322,52.6,1.8754457
208,31025,23.538422,55.7,2.0227723
209,26077,20.555016,49.0,2.1733007
210,46029,14.864041,46.4,2.5125422
211,38003,13.486911,36.6,2.311058
212,19037,19.41044,53.2,1.9525603
213,19135,22.589813,50.4,2.2403426
214,17133,18.57147,54.1,2.0574276
215,39087,18.88499,37.0,2.850768
218,19041,17.610619,52.6,1.904192
219,55013,15.882662,33.7,3.1937366
220,17137,27.819874,79.8,2.2296066
221,39091,22.807194,59.1,2.1010342
222,20125,14.951754,39.6,2.2220812
224,18123,21.797718,45.0,2.5017254
225,55109,18.71183,42.3,3.0094874
226,27103,20.331562,53.4,2.0729446
227,39029,19.389914,53.4,2.3483374
228,17045,28.15541,69.5,2.1631885
229,31133,20.890755,45.3,2.1127615
230,20063,24.863995,50.9,2.7090027
231,29131,18.060556,42.8,2.4782066
233,26025,17.986954,44.5,2.0678005
234,31071,20.344736,61.7,1.9757913
235,17081,18.549593,51.4,2.020254
236,26121,18.790747,42.1,2.35757
237,31137,28.029251,67.2,2.2074344
238,29167,17.732788,35.0,2.5447097
239,18163,21.568462,55.5,1.9849325
240,46013,15.677245,38.7,1.997329
241,55053,19.194399,43.0,2.5695531
242,27015,17.661978,51.9,2.2705371
243,19149,23.887188,61.3,1.8870088
244,17177,27.187908,63.3,2.2033613
245,17019,28.497969,67.9,2.1029835
246,26157,19.680765,49.6,2.1546729
247,46109,16.877747,49.3,2.3556383
249,18071,22.126888,51.2,2.19083
250,55057,17.736568,38.9,2.3635893
251,19153,22.448399,53.4,1.992489
252,26161,17.280941,42.7,2.1987715
253,20011,16.019928,38.2,2.3129864
254,29079,20.651995,38.4,2.118144
255,18009,23.314161,57.4,1.9255266
257,18107,27.255451,63.8,2.1023698
258,27147,18.529512,53.7,2.1366248
259,55093,19.124556,48.6,2.9562616
260,19189,17.98722,51.8,2.1018019
261,39141,22.338121,50.0,2.2485108
262,31019,25.139091,69.6,2.159454
263,20175,31.032623,65.8,2.9004734
265,19097,24.36978,58.1,2.1087925
266,17095,27.272106,64.1,2.1916847
267,26075,18.666342,38.3,2.1723664
268,46027,18.340967,52.7,1.8677657
269,19035,23.294834,64.3,1.9420111
270,19133,21.99443,55.3,1.9863752
271,17131,25.36934,63.2,2.1809022
272,26111,18.36335,50.5,2.1821136
274,19071,25.768068,50.6,2.0921257
275,55011,19.791393,44.3,2.6925833
276,39023,23.563654,57.1,2.1187048
277,17039,29.145594,75.0,2.1514072
278,39089,21.069328,48.5,2.1940706
279,20123,21.614143,43.0,2.3114014
281,18121,25.66888,56.5,2.2313297
282,46067,16.607685,51.0,1.809055
283,27101,17.505795,49.9,2.3953514
284,39027,22.485994,57.8,2.0367103
285,31131,23.183716,44.9,2.0597537
286,20061,19.994009,44.6,2.4026325
287,26023,18.176933,49.5,2.0314808
288,18157,26.234432,63.2,2.1153383
289,27105,17.798693,49.4,2.1092663
290,17079,23.434572,60.7,2.0359151
291,31167,23.622776,60.7,1.9405385
292,20065,24.411287,54.5,2.656534
293,29165,22.581123,44.8,2.312081
294,18161,25.812946,59.8,2.1453898
295,46011,17.510612,53.6,2.228955
296,27013,18.353155,52.9,2.2300882
297,19147,17.172195,48.8,2.0257776
298,17017,26.971989,71.9,2.2011101
299,31073,26.269108,66.8,2.250978
300,26155,19.001656,47.1,2.2242196
301,46107,14.473973,28.9,2.1916275
303,18069,23.907204,58.5,2.083128
304,55087,18.467693,48.0,2.390184
305,38021,14.545447,43.3,2.223073
306,27049,19.824238,56.2,2.493565
307,19183,23.539986,61.5,2.1105573
308,39135,24.723555,59.9,2.1050475
309,29077,16.252728,35.1,2.354964
310,18007,26.719465,66.5,1.9568642
312,18105,22.145,44.7,2.5084198
313,27145,17.320612,50.8,2.2591746
314,19187,19.776573,51.1,1.906518
315,20173,19.793367,43.5,2.2166657
316,29113,18.422098,42.9,2.0249705
317,19095,23.652332,56.0,2.1076274
318,17093,24.55819,60.8,1.9473289
319,39047,23.285698,58.6,1.9663942
320,31181,24.576965,53.7,2.169449
321,20177,21.585304,37.7,2.3825815
322,26073,17.630795,39.3,2.2636254
323,46025,15.373125,46.9,2.1401968
324,19033,17.437008,51.7,2.1041615
325,55005,17.831642,42.5,3.289526
326,19131,18.375822,55.6,1.9743735
327,17129,27.98375,68.6,2.1748886
328,39083,21.885067,50.8,2.2325578
329,31185,27.681011,60.9,2.1479623
331,19069,19.30469,58.5,2.162159
332,39021,24.183718,56.2,2.0991206
333,17037,25.679756,61.1,1.9757303
334,20121,16.945564,42.2,2.2565305
335,46065,16.336266,32.0,2.173619
336,55105,24.653074,54.4,2.196725
337,27099,19.02887,56.5,1.9333869
338,39025,19.807478,50.3,2.2604685
339,17041,28.37642,78.1,2.0542765
340,20059,15.759195,43.4,2.1590755
341,20157,24.132866,51.0,2.3171065
342,26021,17.500242,47.1,2.1369243
343,18155,21.736069,47.6,2.5365615
344,55141,18.008747,37.7,2.660965
345,27135,14.582032,33.9,2.8734815
346,31067,23.215508,51.1,2.1255531
347,17077,17.194338,48.9,2.0906086
348,26117,18.420174,38.5,2.3413136
349,20095,20.403896,46.0,2.2407203
350,29163,19.312557,48.3,2.0411
351,18063,24.396475,60.2,2.0288699
352,27011,15.9769745,51.5,2.2498589
353,19145,24.070972,50.5,2.096281
354,17173,26.697945,70.4,2.119654
355,17015,28.24035,68.9,2.15493
356,31103,22.025185,60.8,2.3581007
357,29071,20.505455,41.9,2.3696723
358,18067,27.141712,62.5,2.0840433
359,38019,14.613463,31.8,2.5979564
360,27047,18.069574,51.8,2.0107632
361,19181,22.60815,52.0,2.1390252
362,39133,18.791927,43.4,2.4545164
363,18005,23.390488,55.5,2.13882
364,18103,24.202602,55.0,2.0685644
365,27143,19.220285,54.6,2.0882607
366,55089,18.94515,48.8,2.3540883
367,38055,15.134296,25.5,2.5279336
368,19185,22.685154,49.0,2.2177255
369,39137,22.324804,61.5,2.0546508
370,31015,20.66322,60.9,2.1409981
371,29013,18.866192,49.2,2.2041266
372,20171,26.738419,51.5,2.774693
373,29111,18.584396,43.8,1.9966319
374,18041,24.909206,57.0,2.1971176
375,19093,22.93855,63.8,1.8632534
376,17091,24.812288,54.2,1.9387397
377,39045,22.1038,55.4,2.1732395
378,31179,24.070637,58.2,1.8435781
379,29207,19.249615,51.2,1.9711933
380,29049,20.834003,40.7,2.230676
381,46023,18.31073,52.2,2.01435
382,19031,24.303524,63.3,2.0356963
384,26107,18.061447,39.3,2.4802203
386,46059,15.634582,38.3,1.9564165
387,19067,17.712317,49.8,2.0346305
388,55039,18.826908,51.4,2.192418
389,39019,18.909445,41.0,2.5940342
390,17035,25.453346,67.2,2.0700781
391,26015,18.656004,46.3,2.267852
392,18117,25.872154,55.8,2.433129
393,55135,18.693304,44.5,2.5461154
394,27097,16.367641,44.6,3.01557
395,17071,25.27119,60.2,2.1375756
396,31127,24.56097,48.8,2.1237886
397,29125,19.130928,26.5,2.5821843
398,18153,23.154625,55.5,2.0529897
399,55139,19.635994,50.6,2.302178
400,27133,19.971754,55.6,2.1481116
401,17167,28.74361,80.4,2.216606
402,17075,25.288933,55.3,1.9063145
403,26115,17.024445,44.7,2.1097379
404,31163,23.881039,62.2,2.1637695
406,18061,21.358246,51.6,2.289868
407,27009,15.4005575,45.6,2.8531456
408,19143,18.259226,57.2,2.008744
409,17013,22.68686,58.6,2.1675377
410,26151,18.803795,52.4,2.0797424
411,29069,17.28422,40.8,2.041271
412,18065,24.244514,56.9,2.031613
413,38017,15.702433,43.2,2.2671196
414,27045,19.430183,53.4,2.1144621
415,19179,24.23674,60.2,2.1345286
416,39131,22.679775,53.1,2.6650465
417,29007,20.274712,49.0,1.9943268
418,20005,23.535591,47.4,2.1995301
419,29073,20.112457,44.6,2.4975598
420,18003,20.629387,58.2,2.0532866
422,38053,14.722383,20.5,2.6571076
423,19087,24.753391,62.3,2.126754
424,39167,19.471762,46.0,2.8243377
425,29011,17.04638,37.0,2.1998413
426,29109,15.458674,41.4,2.242788
427,18039,19.78004,57.6,2.0086675
428,19091,17.833607,50.4,1.9954625
429,17089,23.84283,58.9,2.0465198
430,31177,23.120003,54.5,2.0269754
431,29205,20.853165,47.4,2.0927079
433,46021,14.716563,29.4,2.3363986
434,19029,23.60125,52.6,2.0531178
435,19127,25.484411,61.9,2.0338075
436,39079,19.728493,55.4,2.5584958
438,26105,17.722359,45.1,2.5605059
440,46057,16.969255,54.5,2.2926152
441,19065,21.91909,56.5,1.8654135
442,39175,20.22678,58.3,1.8910313
443,39017,20.804228,51.1,2.2060704
444,17033,23.757784,63.0,2.0926776
445,20117,21.433945,38.6,2.2537985
447,18115,21.963205,50.0,2.6252394
448,55133,20.793396,46.8,2.3966656
449,17069,18.472118,43.3,2.2576015
450,29123,19.33926,49.3,2.6264136
452,26017,20.283672,56.3,2.1360335
453,18151,17.95188,46.9,2.0159829
454,38103,14.427401,30.2,2.4567883
455,27131,19.032845,55.8,2.4018006
456,17165,18.648771,49.4,1.9841003
457,17007,25.695923,60.3,2.1647916
458,17073,26.702892,63.2,2.0872307
459,20091,10.998195,34.1,2.2796977
460,29159,18.969723,42.7,2.0428534
461,18059,23.679573,57.1,1.9967966
462,46005,18.201248,46.1,1.8936461
463,27039,19.482283,57.4,2.1465805
464,19141,20.056595,59.9,1.8382485
465,17169,25.480288,59.9,2.248777
466,17011,27.671555,68.5,2.0926938
467,31099,27.17268,63.6,2.1491332
468,26149,19.32192,52.0,2.022336
469,46101,20.390644,56.7,2.1615705
470,18095,24.612852,60.5,1.966471
471,27043,18.262539,51.9,2.1055872
472,19177,22.431389,54.2,2.1629217
473,39129,22.522757,57.5,1.994861
474,29005,25.628704,47.5,2.14727
475,20003,17.582153,48.0,2.2103627
476,29103,19.280256,39.1,2.0336173
477,18001,22.365856,60.3,2.0667858
478,18099,20.263649,53.3,2.0139084
479,19085,23.548626,52.6,2.0583699
480,39165,21.440994,52.8,2.3048475
481,31011,24.606129,64.0,1.8960834
482,26063,18.920382,56.6,2.4292052
483,29107,21.132742,52.2,2.0401297
484,18037,23.857443,59.0,2.2124076
485,19023,21.633905,56.1,2.0569096
486,19089,19.08942,53.7,1.9342983
487,17119,21.99474,62.5,2.0204484
488,39041,21.98459,54.5,2.1507742
489,31175,23.47589,65.2,2.0356798
490,20203,20.61135,52.5,2.8928869
491,26067,20.223183,50.5,2.2011495
