,FIPS,y_test_pred,y_test,y_test_pred_uncertainty
0,19013,55.08908,58.4,1.9655112
1,19111,50.87887,64.7,2.514711
2,17109,58.891476,69.3,2.4066408
3,39063,54.63588,59.2,2.2811387
4,19049,49.504604,52.8,2.2298746
5,39001,48.636063,45.5,3.163057
6,17145,48.11705,52.5,2.302084
7,39099,45.51338,47.8,2.7358136
8,46077,44.068943,50.3,1.6577799
9,55117,47.422356,46.7,2.316103
10,27079,48.544975,50.4,2.113071
11,55025,53.806156,55.1,2.3342936
12,39037,56.957104,60.4,2.3977418
13,17053,53.01358,60.7,2.3546624
14,31109,52.289017,48.8,2.667562
15,20137,48.70366,47.8,3.2108364
17,18135,56.650978,58.2,2.35067
18,55121,43.74733,39.6,2.6428232
19,31047,61.93599,72.2,2.3282323
20,17057,56.453903,62.4,2.5378108
21,29186,49.72706,56.8,2.889116
22,29143,47.79547,49.8,2.5306215
24,26037,46.596493,41.4,2.4914591
25,18171,56.246605,66.5,2.5576992
26,27023,45.757915,52.6,2.2775788
27,17153,47.412117,48.2,2.6135275
28,31083,54.934555,66.2,2.792936
29,46085,31.683521,37.2,3.1044009
30,18079,53.042103,55.0,2.6978297
31,55065,56.013958,62.7,2.23929
32,27027,39.291836,45.6,2.0807793
33,19161,55.958282,60.7,1.942537
34,17189,52.634926,57.4,2.2896352
35,39113,50.15818,54.9,2.5406086
36,18083,49.654495,52.5,2.669661
37,38035,34.39332,34.9,2.3567686
38,55101,45.9138,51.5,2.412452
39,27063,47.09302,49.3,2.134235
40,19197,48.632233,52.6,2.0961673
41,39149,57.47074,62.0,2.4277463
42,18179,58.7507,61.0,2.3303921
43,18021,54.221107,52.8,2.5707903
45,38071,27.41869,30.4,2.52932
46,27001,28.648834,28.6,3.0042567
47,19073,51.936462,55.5,2.059414
48,17103,57.029366,63.7,2.1831903
49,29187,46.17502,53.7,3.4016852
50,38009,28.823452,24.0,2.6311476
51,19011,57.455055,61.0,2.0924938
52,19109,50.58529,54.2,1.9606931
53,17107,60.074196,70.1,2.6334982
54,39061,48.513542,51.2,3.0278733
55,26087,46.036694,44.3,2.302662
57,46039,42.844315,51.7,2.3157866
58,19047,58.15007,61.7,2.0123065
59,55019,41.802284,38.9,3.0446296
60,17143,56.880165,66.6,2.5241244
61,39097,55.782166,57.8,2.2832863
62,20099,34.602135,33.7,2.9747574
63,17051,56.44841,59.5,2.5511994
64,31107,53.444267,58.8,1.8285221
65,20037,36.615456,38.7,2.9733784
66,18133,55.95912,57.4,2.4104052
67,31143,60.261997,64.3,2.1846156
68,20073,37.63485,34.8,3.248552
69,29141,42.327396,34.1,3.5977504
70,18169,58.369728,59.2,2.372838
71,17183,57.93338,71.7,2.3636134
72,31081,62.179897,63.5,2.219707
73,46083,48.290024,48.4,1.8131813
75,18077,50.60094,48.3,2.9804945
76,38029,32.781925,29.9,2.5642958
77,55063,46.74228,43.5,2.4795897
78,27025,35.807396,37.3,3.025836
79,19159,44.768555,47.2,2.6859899
80,17187,60.02211,67.5,2.2969024
81,29085,38.72249,34.0,3.842388
82,18015,59.665154,63.9,2.638865
84,55099,38.22614,39.0,4.445237
85,19195,50.734627,53.7,1.8925822
86,39147,48.89705,54.8,2.3231628
87,18177,56.214767,59.2,2.4441504
88,18019,51.822212,49.8,3.1100633
90,27157,49.550373,57.3,2.2772355
91,38069,27.697008,28.6,2.8636582
92,19103,53.621674,59.9,2.2499752
93,17101,48.98507,54.1,2.6934597
94,39055,44.672703,40.0,4.0405927
95,26049,46.85949,43.8,2.353908
96,19009,53.508244,52.3,2.1659973
97,19107,54.78132,57.7,2.2944098
98,17105,53.501488,61.0,2.453979
99,46037,37.14438,40.0,2.018706
100,19045,56.16295,58.3,2.1792293
101,55017,39.52541,40.8,3.308226
102,17141,57.808254,64.3,2.195463
103,39095,46.93875,56.4,2.3744438
104,20097,55.22018,63.3,3.508613
105,18127,54.974926,59.7,2.4139318
107,46073,41.303238,48.0,2.0426638
108,55113,39.0349,30.4,4.3032336
109,39033,55.190285,59.7,2.2355213
110,17049,57.36847,72.1,2.5946157
111,29135,39.10367,37.2,3.0431688
112,20133,38.617607,38.9,3.0129936
113,18131,51.92577,54.5,2.2690837
114,27111,40.10191,44.3,2.2156634
115,26125,45.758484,43.0,2.792461
116,31141,55.462593,54.7,2.0791154
117,29139,45.492386,43.4,2.9390163
119,18167,50.122543,51.5,2.6769247
120,27019,46.164986,54.5,2.3374248
121,17023,55.68542,64.1,2.742917
122,31079,61.73247,66.5,2.3110027
123,29175,43.798065,46.9,2.5519574
124,18075,56.933094,59.5,2.4006789
125,38027,29.486252,25.1,2.618541
126,55061,47.291447,50.8,2.4741108
127,19157,54.78726,58.2,2.2990856
128,39109,55.906364,59.7,2.6009743
129,20015,41.439377,47.6,3.2251177
130,29083,44.40401,43.4,2.979946
132,18111,56.560257,59.0,2.3939621
133,27151,46.22493,53.8,2.1245115
134,55097,43.29029,40.6,2.4573147
135,38063,29.806793,32.4,2.5914018
136,27059,34.69917,36.7,2.9156325
137,19193,56.332726,59.5,1.8845534
138,39145,50.946472,45.9,3.383955
139,31023,56.99684,56.0,2.3032348
140,20019,37.011658,33.8,3.1437237
141,18017,57.619865,61.8,2.4935431
143,27155,44.977257,51.9,1.9998583
144,38067,30.898432,31.9,2.5095975
145,19101,52.531326,62.0,2.481112
146,17099,56.60412,67.1,2.2370095
147,39053,46.769188,44.3,3.7615263
148,31027,56.779503,60.0,1.7831298
149,20183,43.77949,45.8,3.3655348
150,38005,29.143791,29.4,2.7084894
151,19039,44.264843,47.9,2.71206
152,19105,55.571648,60.1,2.0243986
153,17135,58.889435,73.0,2.720769
154,39057,57.50687,58.0,2.4338899
155,29219,45.871643,46.2,3.12253
157,19043,55.46664,58.8,2.0300975
158,55015,49.750164,49.8,2.2154803
159,17139,60.654144,75.9,2.5890203
160,39093,49.13247,50.9,2.5901139
161,20127,33.13144,32.8,3.41358
163,55111,49.8747,48.7,2.4896593
164,27073,47.022667,55.8,2.2914796
165,39031,50.160347,48.9,3.365034
166,17047,48.798714,44.1,2.5586352
167,29133,49.09656,53.0,2.276762
168,20131,42.339775,41.5,2.8204367
169,26027,50.53354,49.0,2.3088737
170,18129,51.830658,54.4,2.6181643
171,38081,45.25905,48.3,1.8729587
172,27109,48.815346,54.9,2.2144132
173,31041,53.354088,63.4,2.1618986
174,26123,42.90012,39.0,3.2169163
175,31139,55.032234,57.3,1.7483253
176,29137,48.216003,48.6,2.7350307
178,18165,55.612854,60.3,2.6268394
179,46015,42.932774,53.4,2.2820642
180,55055,52.55262,51.1,2.40486
181,19151,49.199917,49.7,1.825193
182,17179,59.490715,72.1,2.5510333
183,17021,60.48512,73.6,2.6561
184,31077,56.347378,59.7,1.957974
185,46111,42.73976,48.2,1.9103045
186,18073,52.916348,56.9,2.4494472
187,27053,43.633545,49.2,2.7825918
188,39107,57.324986,65.2,2.4057689
189,26163,39.785072,39.1,3.1893861
190,20013,52.480667,48.6,2.8959424
191,46115,38.350887,40.4,1.9352138
192,18011,57.03001,61.2,2.3825872
194,18109,56.022346,56.9,2.6878355
195,27149,43.994957,51.2,1.953366
196,38061,25.979872,26.8,3.0173376
197,55095,40.366806,37.4,3.3709226
198,19191,52.038338,51.7,2.0161095
199,39143,49.90264,53.1,2.2685103
200,31021,56.042244,55.4,2.0911527
201,29117,44.0765,43.5,2.6559412
202,18047,55.571426,59.0,2.6931772
204,38065,26.043438,27.1,3.1256292
205,19099,56.022045,60.7,2.3562214
206,17097,44.363544,41.3,2.8164468
207,39051,53.082405,52.6,2.0155168
208,31025,56.704506,55.7,2.3760803
209,26077,51.663986,49.0,2.4364965
210,46029,40.141296,46.4,2.3653922
211,38003,43.226532,36.6,2.0180962
212,19037,52.116596,53.2,1.8549218
213,19135,44.44508,50.4,2.78728
214,17133,51.360252,54.1,2.580041
215,39087,43.60347,37.0,4.012091
218,19041,48.301903,52.6,1.9105134
219,55013,36.878334,33.7,3.4565635
220,17137,57.215477,79.8,2.8333457
221,39091,54.803146,59.1,2.421123
222,20125,38.23573,39.6,2.982283
224,18123,48.458694,45.0,3.5575643
225,55109,40.26166,42.3,3.2694545
226,27103,49.716873,53.4,1.9607042
227,39029,47.296776,53.4,2.8533876
228,17045,58.550423,69.5,2.5932765
229,31133,47.860794,45.3,2.606241
230,20063,50.286057,50.9,3.7933311
231,29131,38.623657,42.8,3.4871464
233,26025,48.25441,44.5,2.255264
234,31071,50.850487,61.7,1.918892
235,17081,49.989582,51.4,2.387446
236,26121,46.411453,42.1,2.6455667
237,31137,63.297222,67.2,2.3507802
238,29167,34.674202,35.0,3.912814
239,18163,50.29345,55.5,2.571989
240,46013,38.00005,38.7,1.9505001
241,55053,43.10578,43.0,2.5763988
242,27015,45.88538,51.9,2.2568574
243,19149,58.52318,61.3,1.8120463
244,17177,58.29914,63.3,2.2996168
245,17019,59.25358,67.9,2.5318873
246,26157,49.58879,49.6,2.2241619
247,46109,43.22885,49.3,2.2165427
249,18071,51.812065,51.2,2.8004115
250,55057,46.240173,38.9,2.4008589
251,19153,49.175957,53.4,2.3172913
252,26161,43.93602,42.7,2.4476202
253,20011,37.30113,38.2,3.1031446
254,29079,44.523067,38.4,2.8879786
255,18009,55.249405,57.4,2.2782009
257,18107,56.675995,63.8,2.4672914
258,27147,51.12976,53.7,1.9567702
259,55093,44.879578,48.6,3.1056638
260,19189,49.45312,51.8,1.989732
261,39141,53.42152,50.0,2.7582316
262,31019,57.81858,69.6,2.3639245
263,20175,58.040504,65.8,4.5047994
265,19097,53.976814,58.1,2.205512
266,17095,58.85688,64.1,2.4465072
267,26075,45.10055,38.3,2.3287315
268,46027,45.508904,52.7,1.9216942
269,19035,57.983047,64.3,1.89761
270,19133,53.534912,55.3,2.0901945
271,17131,56.525726,63.2,2.432854
272,26111,48.11217,50.5,2.3028095
274,19071,57.4444,50.6,2.408659
275,55011,44.872086,44.3,2.825357
276,39023,54.432213,57.1,2.4282925
277,17039,60.171707,75.0,2.6334035
278,39089,52.34863,48.5,2.5238657
279,20123,40.443928,43.0,3.3640983
281,18121,55.32638,56.5,2.677183
282,46067,43.899513,51.0,1.7428288
283,27101,45.061954,49.9,2.3136396
284,39027,56.951725,57.8,2.2497053
285,31131,50.884247,44.9,2.564865
286,20061,42.842644,44.6,3.4598022
287,26023,50.471527,49.5,2.2023478
288,18157,55.59237,63.2,2.525275
289,27105,47.933735,49.4,2.0019767
