,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,11.651237,12.93506,173.12387,192.2,0.8601744,-19.076126
1,17003,9.841292,10.72762,146.2302,159.40001,1.1028612,-13.169815
2,17005,10.666291,11.48811,158.48872,170.7,0.9548602,-12.211273
3,17007,11.790805,12.78027,175.1977,189.9,0.6581476,-14.702301
4,17009,11.484045,12.69951,170.6396,188.7,0.87200797,-18.060394
5,17011,12.715067,14.49642,188.93115,215.4,0.6350754,-26.468842
6,17013,11.476976,10.4988,170.53458,156.0,0.9336392,14.534576
7,17015,13.54773,16.0174,201.30357,238.00002,0.60014176,-36.69644
8,17017,12.269063,13.10331,182.30406,194.7,0.8012558,-12.395935
9,17019,12.669087,13.91764,188.24796,206.8,0.71377045,-18.552048
10,17021,13.142277,14.806,195.279,220.0,0.6879846,-24.720993
11,17023,10.862379,12.51107,161.40236,185.90001,0.90004057,-24.49765
12,17025,10.57631,8.04908,157.15172,119.6,0.9578601,37.55172
13,17027,10.8393,10.59975,161.05943,157.5,1.0013793,3.559433
14,17029,12.599765,14.01859,187.21791,208.3,0.7595422,-21.082092
15,17033,10.38745,11.60925,154.34547,172.5,0.9901082,-18.154526
16,17035,11.1554,12.19476,165.75632,181.20001,0.88656485,-15.443695
17,17037,12.647138,13.73593,187.92181,204.1,0.6057525,-16.178192
18,17039,12.989284,13.53403,193.0057,201.1,0.6931958,-8.094299
19,17041,12.955443,14.26087,192.50287,211.90001,0.7077875,-19.39714
20,17045,12.932325,13.89072,192.15936,206.40001,0.71789515,-14.240646
21,17047,10.100416,11.53522,150.08047,171.40001,1.0471141,-21.319534
22,17049,11.191682,12.70624,166.29543,188.8,0.88730305,-22.504578
23,17051,10.893711,11.46119,161.86792,170.3,0.9131184,-8.432083
24,17053,11.411279,14.29452,169.55838,212.40001,0.7581303,-42.84163
25,17055,9.35613,10.5661,139.02124,157.0,1.0614158,-17.97876
26,17057,11.431241,13.36578,169.855,198.6,0.87644744,-28.74501
27,17059,11.8913965,12.80719,176.69237,190.3,0.83444124,-13.6076355
28,17061,11.940822,13.48692,177.42677,200.40001,0.81808436,-22.973236
29,17063,12.011831,14.04551,178.48189,208.70001,0.7057696,-30.218124
30,17065,9.831172,11.72366,146.07982,174.20001,1.0152833,-28.120193
31,17067,12.667187,15.00117,188.21971,222.90001,0.7919311,-34.680298
32,17071,12.946336,15.06847,192.36755,223.90001,0.7664656,-31.532455
33,17073,12.415133,14.64448,184.4745,217.6,0.6676842,-33.125504
34,17075,10.533955,13.3927,156.52235,199.0,0.81238824,-42.477646
35,17077,9.333516,11.21891,138.68523,166.70001,1.1389661,-28.014786
36,17079,10.555165,12.07362,156.83752,179.4,0.9405152,-22.56247
37,17081,10.056126,8.60767,149.42238,127.9,1.0246783,21.522377
38,17083,11.909144,11.5756,176.95609,172.0,0.84179527,4.956085
39,17085,12.129404,12.87449,180.22888,191.3,0.7058755,-11.071121
40,17087,9.870946,10.22287,146.67082,151.9,1.0990748,-5.2291718
41,17089,12.205066,11.87172,181.35313,176.40001,0.68437034,4.953125
42,17091,11.301515,13.18407,167.92741,195.9,0.78333825,-27.97258
43,17093,11.637983,14.09935,172.92694,209.5,0.7397034,-36.57306
44,17095,13.080012,15.44535,194.35382,229.5,0.67600924,-35.14618
45,17097,10.62975,9.73158,157.94577,144.59999,0.9235217,13.345779
46,17099,12.171753,14.13973,180.85814,210.1,0.6494503,-29.241867
47,17101,11.276561,11.11123,167.55663,165.1,0.9386198,2.4566193
48,17103,12.182601,14.0657,181.01933,209.0,0.6473135,-27.980667
49,17105,11.843605,14.12627,175.98224,209.90001,0.7340367,-33.91777
50,17107,12.958735,14.3349,192.55179,213.0,0.71203333,-20.448212
51,17109,12.705993,14.92714,188.79633,221.8,0.7347086,-33.003677
52,17111,11.570926,11.96594,171.93054,177.8,0.6898965,-5.869461
53,17113,13.113311,15.06847,194.8486,223.90001,0.67200655,-29.051407
54,17115,12.608949,14.57045,187.35437,216.5,0.7400606,-29.14563
55,17117,12.091018,12.82738,179.65851,190.6,0.7818163,-10.941498
56,17119,11.466222,11.97267,170.37477,177.9,0.9010078,-7.525223
57,17121,9.954607,9.69793,147.91393,144.1,1.0027547,3.813919
58,17123,12.700295,15.52611,188.71167,230.7,0.6425496,-41.988327
59,17125,11.504889,13.58114,170.94931,201.8,0.9308998,-30.850693
60,17127,11.193439,12.03324,166.32152,178.8,0.9319872,-12.478485
61,17129,12.315307,14.85311,182.99118,220.70001,0.7726471,-37.70883
62,17131,13.146142,16.06451,195.33644,238.70001,0.69800526,-43.36357
63,17133,9.859375,8.99801,146.49889,133.7,1.0554078,12.798889
64,17135,12.32537,13.2581,183.14072,197.0,0.76181173,-13.859283
65,17137,12.809947,13.25137,190.34097,196.90001,0.733877,-6.5590363
66,17139,12.76757,14.50988,189.71129,215.6,0.7431964,-25.888718
67,17141,12.362844,13.9311,183.69754,207.0,0.6448186,-23.30246
68,17143,12.659051,15.32421,188.09883,227.70001,0.72002107,-39.60118
69,17145,9.091025,8.27117,135.0821,122.899994,1.1077819,12.182114
