,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,12.838186,13.51384,190.76057,200.8,0.61571544,-10.039429,"Adams County, IL"
1,17003,10.282093,10.91606,152.77998,162.20001,1.2690611,-9.420029,"Alexander County, IL"
2,17005,11.802364,13.31194,175.36946,197.8,0.8379758,-22.430542,"Bond County, IL"
3,17007,11.982256,14.07916,178.04243,209.2,0.7024157,-31.157562,"Boone County, IL"
4,17009,12.709188,13.56095,188.84381,201.5,0.6935464,-12.656189,"Brown County, IL"
5,17011,14.056928,15.14923,208.86966,225.1,0.57084495,-16.230347,"Bureau County, IL"
6,17013,11.282057,12.50434,167.63829,185.8,0.8699374,-18.161713,"Calhoun County, IL"
7,17015,14.056955,15.35786,208.87007,228.2,0.5574327,-19.329926,"Carroll County, IL"
8,17017,13.95583,14.46277,207.36746,214.90001,0.7049366,-7.532547,"Cass County, IL"
9,17019,12.809851,14.74543,190.33954,219.1,0.8129693,-28.760468,"Champaign County, IL"
10,17021,14.147712,15.20307,210.2186,225.9,0.679961,-15.6813965,"Christian County, IL"
11,17023,12.29842,13.93783,182.74026,207.1,0.93282384,-24.359741,"Clark County, IL"
12,17025,10.576287,13.70901,157.15137,203.7,1.1304185,-46.54863,"Clay County, IL"
13,17027,11.109041,13.22445,165.06747,196.5,1.0100632,-31.432526,"Clinton County, IL"
14,17033,11.444574,14.30798,170.05312,212.59999,1.0952982,-42.546875,"Crawford County, IL"
15,17035,11.851341,14.96752,176.0972,222.4,0.95987177,-46.302795,"Cumberland County, IL"
16,17037,12.651613,15.08193,187.98831,224.1,0.6385171,-36.111694,"DeKalb County, IL"
17,17039,13.560685,15.67417,201.49606,232.9,0.68532836,-31.40393,"De Witt County, IL"
18,17041,12.717004,14.133,188.95995,210.00002,0.9044619,-21.04007,"Douglas County, IL"
19,17043,10.335362,12.43031,153.5715,184.70001,0.99296135,-31.12851,"DuPage County, IL"
20,17045,13.15559,14.26087,195.47682,211.90001,0.8999291,-16.423187,"Edgar County, IL"
21,17047,10.991167,12.08035,163.31601,179.5,1.1813338,-16.18399,"Edwards County, IL"
22,17049,12.079346,14.86657,179.48508,220.90001,0.9446884,-41.414932,"Effingham County, IL"
23,17053,12.689314,14.97425,188.5485,222.5,0.78314865,-33.951508,"Ford County, IL"
24,17055,9.56788,11.85153,142.1676,176.1,1.2003819,-33.932404,"Franklin County, IL"
25,17057,13.49941,14.30125,200.58559,212.50002,0.64097685,-11.914429,"Fulton County, IL"
26,17059,12.139933,12.29571,180.38533,182.7,1.1277331,-2.3146667,"Gallatin County, IL"
27,17061,12.079412,13.95802,179.48607,207.40001,0.821479,-27.91394,"Greene County, IL"
28,17063,12.881574,14.49642,191.40526,215.4,0.6881106,-23.994736,"Grundy County, IL"
29,17065,11.070014,11.52176,164.48758,171.2,1.1734513,-6.7124176,"Hamilton County, IL"
30,17067,14.092988,14.41566,209.40547,214.2,0.5570311,-4.794525,"Hancock County, IL"
31,17071,14.381186,14.81946,213.68774,220.2,0.5883626,-6.512253,"Henderson County, IL"
32,17073,14.148392,15.60687,210.2287,231.9,0.5469383,-21.671295,"Henry County, IL"
33,17075,12.545125,14.29452,186.40602,212.40001,0.7794536,-25.993988,"Iroquois County, IL"
34,17077,9.482717,11.77077,140.90218,174.90001,1.1584336,-33.997833,"Jackson County, IL"
35,17079,11.63137,13.70228,172.82867,203.6,0.98745733,-30.771332,"Jasper County, IL"
36,17081,9.6365,10.92952,143.18723,162.4,1.2283158,-19.212769,"Jefferson County, IL"
37,17083,10.916451,13.87053,162.20583,206.1,0.9790523,-43.89418,"Jersey County, IL"
38,17085,12.803978,14.18684,190.25227,210.8,0.6386907,-20.54773,"Jo Daviess County, IL"
39,17087,11.070421,11.3064,164.49364,168.0,1.1022162,-3.506363,"Johnson County, IL"
40,17089,11.784134,14.4695,175.09857,215.0,0.7272392,-39.90143,"Kane County, IL"
41,17091,12.473684,14.09935,185.3445,209.5,0.73371726,-24.155502,"Kankakee County, IL"
42,17093,12.609961,14.89349,187.3694,221.3,0.6553014,-33.930603,"Kendall County, IL"
43,17095,14.313024,15.4117,212.67494,229.0,0.5956148,-16.325058,"Knox County, IL"
44,17097,10.40055,12.72643,154.54012,189.1,0.83638126,-34.55989,"Lake County, IL"
45,17099,13.30032,14.806,197.62733,220.0,0.64834934,-22.372665,"LaSalle County, IL"
46,17101,10.854711,12.92833,161.28842,192.1,1.2011104,-30.811584,"Lawrence County, IL"
47,17103,13.27041,15.10212,197.1829,224.40001,0.6378526,-27.217102,"Lee County, IL"
48,17105,13.405686,14.36182,199.19296,213.40001,0.7347732,-14.2070465,"Livingston County, IL"
49,17107,14.138029,15.41843,210.07472,229.1,0.6983669,-19.025284,"Logan County, IL"
50,17109,14.364061,14.63775,213.4333,217.5,0.5927943,-4.066696,"McDonough County, IL"
51,17113,13.950707,15.63379,207.29135,232.3,0.6660498,-25.008652,"McLean County, IL"
52,17115,13.807682,15.64725,205.16615,232.5,0.75643116,-27.333847,"Macon County, IL"
53,17117,12.040115,14.07916,178.90216,209.2,0.81183445,-30.297836,"Macoupin County, IL"
54,17119,12.228071,13.51384,181.69496,200.8,0.8910412,-19.105042,"Madison County, IL"
55,17121,10.583714,13.07639,157.26172,194.3,1.1214561,-37.038284,"Marion County, IL"
56,17123,14.371944,14.92041,213.55045,221.70001,0.59435445,-8.149567,"Marshall County, IL"
57,17125,13.165,14.79927,195.61664,219.9,0.8263498,-24.283356,"Mason County, IL"
58,17127,10.459866,11.49484,155.42148,170.8,1.2399484,-15.378525,"Massac County, IL"
59,17129,14.402599,15.43189,214.00594,229.3,0.6682847,-15.294067,"Menard County, IL"
