,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,3.9162881,3.68804,58.1915,54.8,0.15958837,3.3915024
1,17003,3.3038454,3.27751,49.091312,48.7,0.20084581,0.39131165
2,17005,3.984435,3.9707,59.204086,59.0,0.17477217,0.2040863
3,17007,4.1524844,3.5669,61.701107,53.0,0.16211544,8.701107
4,17009,3.8870547,4.13222,57.75713,61.399998,0.1777046,-3.642868
5,17011,4.4123816,4.36104,65.56288,64.8,0.16132365,0.7628784
6,17013,3.8609996,3.64093,57.36998,54.1,0.17467746,3.2699814
7,17015,4.3522677,4.58313,64.669655,68.1,0.1683353,-3.4303436
8,17017,4.320196,4.2399,64.19311,63.000004,0.19128728,1.1931038
9,17019,4.3319654,4.44853,64.36799,66.100006,0.15080468,-1.7320175
10,17021,4.4281826,4.43507,65.79766,65.9,0.15823385,-0.1023407
11,17023,4.0930367,3.93032,60.817783,58.4,0.15083669,2.4177818
12,17025,3.8429317,3.52652,57.101513,52.4,0.20629303,4.7015114
13,17027,3.8422456,3.53325,57.091316,52.500004,0.18472986,4.5913124
14,17029,4.3416486,4.48218,64.51186,66.600006,0.16172373,-2.0881424
15,17033,4.0447974,3.78899,60.101,56.3,0.15094614,3.8010025
16,17035,3.9378414,3.80245,58.51176,56.5,0.17028777,2.0117607
17,17037,4.1467934,3.9707,61.616543,59.0,0.13606808,2.6165428
18,17039,4.3707137,4.46872,64.94374,66.4,0.15339142,-1.4562607
19,17041,4.2852635,4.51583,63.67405,67.1,0.14852828,-3.425949
20,17045,4.262312,4.1053,63.333015,61.0,0.13588765,2.3330154
21,17047,3.9930983,3.68131,59.332813,54.7,0.1871301,4.6328125
22,17049,4.021229,3.89667,59.7508,57.9,0.17917955,1.8507996
23,17051,3.871536,3.66112,57.52654,54.4,0.17684272,3.1265373
24,17053,4.206283,3.78899,62.500492,56.3,0.1424176,6.200493
25,17055,3.4692044,3.44576,51.54836,51.2,0.20318268,0.34835815
26,17057,4.0594964,3.93032,60.319412,58.4,0.18007866,1.9194107
27,17059,3.9419684,3.87648,58.573082,57.600002,0.19832088,0.9730797
28,17061,4.156552,4.38796,61.761543,65.2,0.1536951,-3.4384537
29,17063,3.9663935,3.78226,58.936012,56.2,0.15644181,2.7360115
30,17065,3.7192445,3.48614,55.263664,51.8,0.19692296,3.463665
31,17067,4.2533107,4.48218,63.19927,66.600006,0.17814684,-3.4007378
32,17069,3.3772168,3.41884,50.18153,50.8,0.241623,-0.61846924
33,17071,4.262583,4.17933,63.33704,62.1,0.17503214,1.2370415
34,17073,4.352316,4.19279,64.67037,62.3,0.16872978,2.3703728
35,17075,4.158596,4.038,61.79192,60.000004,0.13875167,1.7919159
36,17077,3.6539516,3.51306,54.293488,52.2,0.21310095,2.0934868
37,17079,3.9850974,3.66785,59.21393,54.5,0.15966521,4.713928
38,17081,3.3515038,3.20348,49.799465,47.600002,0.2164476,2.199463
39,17083,4.1686687,4.39469,61.941586,65.3,0.16423835,-3.3584175
40,17085,4.0137134,3.97743,59.63913,59.100002,0.17796625,0.53912735
41,17087,3.2816443,3.08234,48.761433,45.8,0.26078364,2.9614334
42,17089,3.836003,3.7688,56.99856,56.0,0.15394402,0.99856186
43,17091,3.9196794,3.68804,58.241894,54.8,0.15928459,3.4418945
44,17093,3.9686706,3.86975,58.969845,57.5,0.1505466,1.4698448
45,17095,4.285782,4.30047,63.68175,63.899998,0.1738893,-0.21824646
46,17097,3.1715531,3.48614,47.125603,51.8,0.20561443,-4.6743965
47,17099,4.243254,3.99089,63.04984,59.3,0.14251493,3.7498398
48,17101,4.023268,3.89667,59.781105,57.9,0.17095274,1.8811035
49,17103,4.2789197,4.35431,63.57979,64.700005,0.15060553,-1.1202164
50,17105,4.092036,3.7688,60.80291,56.0,0.16202158,4.80291
51,17107,4.478821,4.62351,66.55009,68.7,0.18980846,-2.14991
52,17109,4.3105507,4.38123,64.04979,65.1,0.1576268,-1.050209
53,17111,3.958168,3.53325,58.81379,52.500004,0.16101524,6.3137856
54,17113,4.2879105,4.30047,63.71338,63.899998,0.15503557,-0.1866188
55,17115,4.3917823,4.45526,65.2568,66.2,0.17388189,-0.94319916
56,17117,4.228907,4.53602,62.83666,67.4,0.15153733,-4.563343
57,17119,3.9229367,3.93705,58.290295,58.500004,0.18395932,-0.20970917
58,17121,3.8166928,3.69477,56.71163,54.9,0.19572757,1.8116302
