FIPS,yield,pred,error,NAME,NAMELSAD
5001,187.0,202.22308,-15.2230835,Arkansas,Arkansas County
5003,194.5,201.09053,-6.5905304,Ashley,Ashley County
5017,181.4,197.49387,-16.093872,Chicot,Chicot County
5021,189.7,190.05206,-0.35206604,Clay,Clay County
5031,196.4,196.77335,-0.37335205,Craighead,Craighead County
5035,175.2,185.80914,-10.609146,Crittenden,Crittenden County
5037,186.2,191.33267,-5.132675,Cross,Cross County
5041,192.3,203.87546,-11.575455,Desha,Desha County
5043,186.1,203.892,-17.791992,Drew,Drew County
5055,176.3,186.20393,-9.903931,Greene,Greene County
5067,177.0,178.75304,-1.7530365,Jackson,Jackson County
5069,192.7,196.97755,-4.2775574,Jefferson,Jefferson County
5077,168.4,186.13138,-17.731384,Lee,Lee County
5079,193.2,192.70059,0.4994049,Lincoln,Lincoln County
5085,185.3,196.16289,-10.8628845,Lonoke,Lonoke County
5093,200.0,192.04243,7.9575653,Mississippi,Mississippi County
5095,173.2,192.93843,-19.738434,Monroe,Monroe County
5107,166.7,195.20651,-28.506516,Phillips,Phillips County
5111,197.2,197.64825,-0.44825745,Poinsett,Poinsett County
5117,191.1,192.29953,-1.1995239,Prairie,Prairie County
5121,176.2,177.64021,-1.4402161,Randolph,Randolph County
5123,180.3,187.75099,-7.450989,St. Francis,St. Francis County
5145,184.7,176.12508,8.574921,White,White County
5147,188.1,174.76942,13.330582,Woodruff,Woodruff County
17001,197.8,206.16403,-8.364029,Adams,Adams County
17003,188.4,178.05843,10.341568,Alexander,Alexander County
17007,194.1,201.11134,-7.0113373,Boone,Boone County
17009,187.9,205.12718,-17.227188,Brown,Brown County
17011,214.1,223.7741,-9.674088,Bureau,Bureau County
17015,217.1,218.25336,-1.1533508,Carroll,Carroll County
17017,223.5,226.4063,-2.9062958,Cass,Cass County
17019,221.3,227.03366,-5.733658,Champaign,Champaign County
17021,232.9,232.89334,0.006652832,Christian,Christian County
17023,203.5,191.32347,12.176529,Clark,Clark County
17025,189.3,189.56241,-0.2624054,Clay,Clay County
17027,184.8,192.69363,-7.893631,Clinton,Clinton County
17029,234.3,212.62885,21.671158,Coles,Coles County
17033,194.3,180.97762,13.322388,Crawford,Crawford County
17037,190.3,209.76561,-19.465607,DeKalb,DeKalb County
17039,225.0,231.42273,-6.4227295,De Witt,De Witt County
17041,246.0,228.87791,17.122086,Douglas,Douglas County
17045,213.1,221.11885,-8.018845,Edgar,Edgar County
17047,168.6,168.64938,-0.04937744,Edwards,Edwards County
17049,235.2,202.15196,33.048035,Effingham,Effingham County
17053,201.7,218.59863,-16.898636,Ford,Ford County
17055,155.5,176.67085,-21.170853,Franklin,Franklin County
17057,218.0,217.51784,0.48216248,Fulton,Fulton County
17059,169.8,193.8074,-24.0074,Gallatin,Gallatin County
17061,207.2,216.747,-9.546997,Greene,Greene County
17063,201.0,221.2032,-20.203201,Grundy,Grundy County
17065,163.6,177.86032,-14.260315,Hamilton,Hamilton County
17067,233.8,219.82622,13.973785,Hancock,Hancock County
17071,213.3,218.6762,-5.37619,Henderson,Henderson County
17073,219.5,221.94855,-2.4485474,Henry,Henry County
17075,196.0,214.28346,-18.283463,Iroquois,Iroquois County
17077,162.2,171.71616,-9.516159,Jackson,Jackson County
17079,205.7,196.53853,9.1614685,Jasper,Jasper County
17081,161.2,178.30634,-17.106339,Jefferson,Jefferson County
17085,209.1,204.3754,4.7246094,Jo Daviess,Jo Daviess County
17089,189.4,193.08891,-3.688919,Kane,Kane County
17091,181.7,204.46312,-22.763123,Kankakee,Kankakee County
17093,208.0,205.68872,2.3112793,Kendall,Kendall County
17095,226.5,228.93752,-2.4375153,Knox,Knox County
17099,215.0,221.30424,-6.304245,LaSalle,LaSalle County
17101,166.0,183.54982,-17.54982,Lawrence,Lawrence County
17103,205.9,205.7775,0.12249756,Lee,Lee County
17105,207.5,225.0334,-17.533401,Livingston,Livingston County
17107,236.2,234.7453,1.4546967,Logan,Logan County
17109,228.9,226.65234,2.2476501,McDonough,McDonough County
17111,190.8,189.27104,1.5289612,McHenry,McHenry County
17113,229.3,232.80153,-3.5015259,McLean,McLean County
17115,239.9,235.43755,4.462448,Macon,Macon County
17117,215.3,222.23427,-6.934265,Macoupin,Macoupin County
17119,197.8,202.59688,-4.796875,Madison,Madison County
17121,199.2,193.20184,5.9981537,Marion,Marion County
17123,213.9,225.24915,-11.349152,Marshall,Marshall County
17131,231.3,220.58795,10.712051,Mercer,Mercer County
17133,173.6,187.7873,-14.187286,Monroe,Monroe County
17135,222.8,221.40196,1.3980408,Montgomery,Montgomery County
17137,228.5,233.13623,-4.6362305,Morgan,Morgan County
17139,233.9,229.12094,4.7790527,Moultrie,Moultrie County
17141,198.2,206.09363,-7.893631,Ogle,Ogle County
17143,228.9,221.67967,7.2203217,Peoria,Peoria County
17145,147.7,176.68579,-28.985794,Perry,Perry County
17147,241.8,237.88284,3.91716,Piatt,Piatt County
17149,182.6,207.84038,-25.240372,Pike,Pike County
17155,206.2,215.8087,-9.608704,Putnam,Putnam County
17157,165.4,174.80707,-9.407074,Randolph,Randolph County
17159,167.7,187.29239,-19.592392,Richland,Richland County
17161,223.4,210.25885,13.141144,Rock Island,Rock Island County
17163,186.4,194.10413,-7.704132,St. Clair,St. Clair County
17165,160.5,184.71649,-24.216492,Saline,Saline County
17167,236.4,236.9347,-0.5346985,Sangamon,Sangamon County
17169,202.5,212.84314,-10.34314,Schuyler,Schuyler County
17173,225.4,213.52834,11.871658,Shelby,Shelby County
17175,234.0,233.16367,0.8363342,Stark,Stark County
17177,209.1,206.01378,3.0862274,Stephenson,Stephenson County
17179,235.4,225.66153,9.738464,Tazewell,Tazewell County
17183,218.8,219.97044,-1.1704407,Vermilion,Vermilion County
17187,241.7,231.84593,9.854065,Warren,Warren County
17189,180.7,185.62222,-4.922226,Washington,Washington County
17191,177.2,181.78317,-4.5831757,Wayne,Wayne County
17193,172.4,192.8955,-20.495499,White,White County
17195,215.9,213.16994,2.7300568,Whiteside,Whiteside County
17197,186.3,195.29277,-8.992767,Will,Will County
17199,165.4,178.28726,-12.887268,Williamson,Williamson County
17201,184.4,194.22917,-9.829178,Winnebago,Winnebago County
17203,223.7,229.77448,-6.074478,Woodford,Woodford County
18001,194.5,191.65097,2.8490295,Adams,Adams County
18003,181.7,185.2517,-3.5516968,Allen,Allen County
