FIPS,yield,pred,error,NAME,NAMELSAD
5001,187.0,219.36348,-32.36348,Arkansas,Arkansas County
5003,194.5,206.05415,-11.554153,Ashley,Ashley County
5017,181.4,197.51216,-16.112167,Chicot,Chicot County
5021,189.7,215.00069,-25.30069,Clay,Clay County
5031,196.4,218.29414,-21.89415,Craighead,Craighead County
5035,175.2,202.09407,-26.894073,Crittenden,Crittenden County
5037,186.2,209.84184,-23.641846,Cross,Cross County
5041,192.3,214.54077,-22.240768,Desha,Desha County
5043,186.1,212.26912,-26.169113,Drew,Drew County
5055,176.3,210.77531,-34.47531,Greene,Greene County
5067,177.0,206.48427,-29.484268,Jackson,Jackson County
5069,192.7,211.3352,-18.635208,Jefferson,Jefferson County
5077,168.4,205.95837,-37.55838,Lee,Lee County
5079,193.2,213.44247,-20.242477,Lincoln,Lincoln County
5085,185.3,209.15126,-23.851257,Lonoke,Lonoke County
5093,200.0,214.4984,-14.498398,Mississippi,Mississippi County
5095,173.2,205.66539,-32.465393,Monroe,Monroe County
5107,166.7,209.10065,-42.40065,Phillips,Phillips County
5111,197.2,216.23514,-19.035141,Poinsett,Poinsett County
5117,191.1,207.61537,-16.515366,Prairie,Prairie County
5121,176.2,204.32756,-28.127563,Randolph,Randolph County
5123,180.3,204.51851,-24.218506,St. Francis,St. Francis County
5145,184.7,205.93474,-21.234741,White,White County
5147,188.1,198.6686,-10.568588,Woodruff,Woodruff County
17001,197.8,231.89809,-34.098083,Adams,Adams County
17003,188.4,192.87927,-4.4792786,Alexander,Alexander County
17007,194.1,214.55595,-20.455948,Boone,Boone County
17009,187.9,226.60243,-38.70244,Brown,Brown County
17011,214.1,231.12465,-17.024643,Bureau,Bureau County
17015,217.1,225.81656,-8.716553,Carroll,Carroll County
17017,223.5,232.35692,-8.856918,Cass,Cass County
17019,221.3,229.13661,-7.836609,Champaign,Champaign County
17021,232.9,237.53453,-4.6345367,Christian,Christian County
17023,203.5,199.56993,3.930069,Clark,Clark County
17025,189.3,202.42575,-13.125748,Clay,Clay County
17027,184.8,208.33478,-23.534775,Clinton,Clinton County
17029,234.3,217.57632,16.723679,Coles,Coles County
17033,194.3,196.7063,-2.4062958,Crawford,Crawford County
17037,190.3,224.28516,-33.985153,DeKalb,DeKalb County
17039,225.0,231.38396,-6.383957,De Witt,De Witt County
17041,246.0,234.3452,11.6548,Douglas,Douglas County
17045,213.1,224.22882,-11.128815,Edgar,Edgar County
17047,168.6,195.36478,-26.76477,Edwards,Edwards County
17049,235.2,214.81793,20.382065,Effingham,Effingham County
17053,201.7,226.80103,-25.101028,Ford,Ford County
17055,155.5,195.0493,-39.5493,Franklin,Franklin County
17057,218.0,227.71967,-9.719666,Fulton,Fulton County
17059,169.8,212.4228,-42.622803,Gallatin,Gallatin County
17061,207.2,229.52843,-22.32843,Greene,Greene County
17063,201.0,230.92784,-29.927841,Grundy,Grundy County
17065,163.6,188.83174,-25.231735,Hamilton,Hamilton County
17067,233.8,238.54375,-4.743744,Hancock,Hancock County
17071,213.3,232.68118,-19.38118,Henderson,Henderson County
17073,219.5,230.48793,-10.98793,Henry,Henry County
17075,196.0,220.73051,-24.730515,Iroquois,Iroquois County
17077,162.2,188.43146,-26.23146,Jackson,Jackson County
17079,205.7,210.56548,-4.8654785,Jasper,Jasper County
17081,161.2,192.91345,-31.713455,Jefferson,Jefferson County
17085,209.1,211.27232,-2.1723175,Jo Daviess,Jo Daviess County
17089,189.4,209.25702,-19.857025,Kane,Kane County
17091,181.7,214.43024,-32.73024,Kankakee,Kankakee County
17093,208.0,219.85289,-11.85289,Kendall,Kendall County
17095,226.5,235.4695,-8.969498,Knox,Knox County
17099,215.0,233.54901,-18.549011,LaSalle,LaSalle County
17101,166.0,207.71442,-41.714417,Lawrence,Lawrence County
17103,205.9,223.34602,-17.44603,Lee,Lee County
17105,207.5,233.3798,-25.879807,Livingston,Livingston County
17107,236.2,237.5474,-1.3473969,Logan,Logan County
17109,228.9,237.14018,-8.240189,McDonough,McDonough County
17111,190.8,204.06013,-13.260132,McHenry,McHenry County
17113,229.3,235.72565,-6.425644,McLean,McLean County
17115,239.9,240.04898,-0.14898682,Macon,Macon County
17117,215.3,227.6587,-12.358704,Macoupin,Macoupin County
17119,197.8,214.98546,-17.185455,Madison,Madison County
17121,199.2,205.61107,-6.411072,Marion,Marion County
17123,213.9,238.95386,-25.053864,Marshall,Marshall County
17131,231.3,230.80925,0.49075317,Mercer,Mercer County
17133,173.6,203.27806,-29.678055,Monroe,Monroe County
17135,222.8,228.80626,-6.006256,Montgomery,Montgomery County
17137,228.5,236.80382,-8.303818,Morgan,Morgan County
17139,233.9,233.68303,0.21696472,Moultrie,Moultrie County
17141,198.2,221.51218,-23.31218,Ogle,Ogle County
17143,228.9,232.04495,-3.1449585,Peoria,Peoria County
17145,147.7,189.98105,-42.28105,Perry,Perry County
17147,241.8,237.19485,4.6051483,Piatt,Piatt County
17149,182.6,229.83768,-47.23767,Pike,Pike County
17155,206.2,232.07129,-25.871292,Putnam,Putnam County
17157,165.4,188.66676,-23.26677,Randolph,Randolph County
17159,167.7,207.21574,-39.515747,Richland,Richland County
17161,223.4,226.46635,-3.0663605,Rock Island,Rock Island County
17163,186.4,208.84679,-22.446793,St. Clair,St. Clair County
17165,160.5,203.70181,-43.201813,Saline,Saline County
17167,236.4,241.10153,-4.701538,Sangamon,Sangamon County
17169,202.5,227.80368,-25.30368,Schuyler,Schuyler County
17173,225.4,223.25021,2.1497803,Shelby,Shelby County
17175,234.0,242.52115,-8.521149,Stark,Stark County
17177,209.1,216.70358,-7.6035767,Stephenson,Stephenson County
17179,235.4,232.35092,3.0490723,Tazewell,Tazewell County
17183,218.8,227.08858,-8.288574,Vermilion,Vermilion County
17187,241.7,240.53699,1.1630096,Warren,Warren County
17189,180.7,200.46199,-19.761993,Washington,Washington County
17191,177.2,195.47359,-18.27359,Wayne,Wayne County
17193,172.4,211.52936,-39.129364,White,White County
17195,215.9,223.76624,-7.8662415,Whiteside,Whiteside County
17197,186.3,205.42564,-19.12564,Will,Will County
17199,165.4,193.76248,-28.362488,Williamson,Williamson County
17201,184.4,208.04146,-23.641464,Winnebago,Winnebago County
17203,223.7,237.95192,-14.251923,Woodford,Woodford County
18001,194.5,201.9727,-7.472702,Adams,Adams County
18003,181.7,196.1216,-14.4216,Allen,Allen County
18005,189.3,207.92625,-18.626251,Bartholomew,Bartholomew County
18007,201.7,229.8403,-28.140305,Benton,Benton County
18009,201.0,205.81456,-4.81456,Blackford,Blackford County
18011,198.9,215.62216,-16.722168,Boone,Boone County
18015,204.7,221.02171,-16.321716,Carroll,Carroll County
18017,195.5,213.71596,-18.215958,Cass,Cass County
18019,178.7,192.95268,-14.252686,Clark,Clark County
18021,181.5,205.02826,-23.52826,Clay,Clay County
18023,213.9,221.82549,-7.9254913,Clinton,Clinton County
18027,196.2,221.18446,-24.984467,Daviess,Daviess County
18029,176.7,198.35555,-21.655548,Dearborn,Dearborn County
18031,206.8,219.50455,-12.704544,Decatur,Decatur County
18033,159.5,185.57582,-26.07582,DeKalb,DeKalb County
18035,208.1,210.96448,-2.8644714,Delaware,Delaware County
18037,187.1,206.46495,-19.364944,Dubois,Dubois County
18039,172.5,195.5294,-23.029404,Elkhart,Elkhart County
18041,198.6,211.9068,-13.306793,Fayette,Fayette County
18047,185.7,213.21172,-27.511719,Franklin,Franklin County
