FIPS,yield,pred,error,NAME,NAMELSAD
5001,53.7,55.43814,-1.7381401,Arkansas,Arkansas County
5003,56.8,53.173943,3.6260567,Ashley,Ashley County
5017,51.2,51.967426,-0.76742554,Chicot,Chicot County
5021,54.8,49.107876,5.6921234,Clay,Clay County
5029,39.4,40.384792,-0.9847908,Conway,Conway County
5031,53.1,49.73512,3.3648796,Craighead,Craighead County
5035,52.7,50.856792,1.8432083,Crittenden,Crittenden County
5037,51.1,50.603275,0.49672318,Cross,Cross County
5041,56.7,57.293583,-0.59358215,Desha,Desha County
5043,54.5,55.185387,-0.68538666,Drew,Drew County
5045,42.0,35.784744,6.2152557,Faulkner,Faulkner County
5047,35.5,41.725307,-6.2253075,Franklin,Franklin County
5055,51.0,46.802895,4.1971054,Greene,Greene County
5063,43.4,39.778732,3.6212692,Independence,Independence County
5067,42.2,41.39315,0.80685043,Jackson,Jackson County
5069,53.1,52.81389,0.28610992,Jefferson,Jefferson County
5075,42.0,42.426434,-0.42643356,Lawrence,Lawrence County
5077,48.5,48.247963,0.25203705,Lee,Lee County
5079,57.8,55.888084,1.9119148,Lincoln,Lincoln County
5085,42.5,49.37916,-6.879162,Lonoke,Lonoke County
5093,56.7,49.081806,7.6181946,Mississippi,Mississippi County
5095,47.2,45.89619,1.3038101,Monroe,Monroe County
5107,52.9,53.11511,-0.21510696,Phillips,Phillips County
5111,55.5,50.634674,4.865326,Poinsett,Poinsett County
5117,50.9,49.496357,1.4036446,Prairie,Prairie County
5119,46.7,42.329372,4.3706284,Pulaski,Pulaski County
5121,48.2,43.59008,4.6099205,Randolph,Randolph County
5123,49.7,49.152695,0.54730606,St. Francis,St. Francis County
5145,42.6,37.68634,4.913658,White,White County
5147,44.6,42.051296,2.5487022,Woodruff,Woodruff County
5149,42.6,38.78949,3.8105087,Yell,Yell County
17001,55.9,55.27926,0.6207428,Adams,Adams County
17003,42.3,41.030083,1.2699165,Alexander,Alexander County
17005,54.5,53.63159,0.8684082,Bond,Bond County
17007,47.4,50.994053,-3.5940514,Boone,Boone County
17009,57.1,54.305782,2.7942162,Brown,Brown County
17011,59.1,61.77069,-2.6706924,Bureau,Bureau County
17013,53.6,52.411835,1.1881638,Calhoun,Calhoun County
17015,64.3,62.66313,1.6368713,Carroll,Carroll County
17017,62.9,56.431244,6.4687576,Cass,Cass County
17019,64.3,60.63478,3.6652222,Champaign,Champaign County
17021,65.6,61.88417,3.715828,Christian,Christian County
17023,56.5,55.871635,0.62836456,Clark,Clark County
17025,44.3,47.1393,-2.839302,Clay,Clay County
17027,50.8,49.479626,1.3203735,Clinton,Clinton County
17029,64.3,60.81649,3.4835129,Coles,Coles County
17033,52.7,53.934937,-1.2349358,Crawford,Crawford County
17035,54.1,55.94946,-1.8494606,Cumberland,Cumberland County
17037,53.6,57.277603,-3.6776047,DeKalb,DeKalb County
17039,65.9,61.217155,4.682846,De Witt,De Witt County
17041,63.7,60.00825,3.6917496,Douglas,Douglas County
17045,64.7,60.11441,4.5855865,Edgar,Edgar County
17047,55.6,51.355286,4.244713,Edwards,Edwards County
17049,55.3,55.07836,0.22163773,Effingham,Effingham County
17051,53.5,53.586227,-0.08622742,Fayette,Fayette County
17053,62.4,58.11736,4.2826424,Ford,Ford County
17055,46.4,45.84202,0.5579834,Franklin,Franklin County
17057,60.1,56.997665,3.102333,Fulton,Fulton County
17059,54.5,51.727573,2.7724266,Gallatin,Gallatin County
17061,63.9,57.5212,6.3788033,Greene,Greene County
17063,57.3,57.532143,-0.2321434,Grundy,Grundy County
17065,51.3,49.330883,1.9691162,Hamilton,Hamilton County
17067,66.1,61.707207,4.3927917,Hancock,Hancock County
17071,61.6,60.045475,1.5545235,Henderson,Henderson County
17073,58.9,60.501923,-1.6019211,Henry,Henry County
17075,57.1,54.33939,2.7606087,Iroquois,Iroquois County
17077,50.1,46.453705,3.6462936,Jackson,Jackson County
17079,54.6,55.066227,-0.4662285,Jasper,Jasper County
17081,40.9,44.021854,-3.1218529,Jefferson,Jefferson County
17083,56.9,55.34214,1.5578613,Jersey,Jersey County
17085,53.4,55.22022,-1.8202171,Jo Daviess,Jo Daviess County
17087,48.0,40.943886,7.056114,Johnson,Johnson County
17089,53.6,54.62188,-1.0218811,Kane,Kane County
17091,52.2,54.724403,-2.5244026,Kankakee,Kankakee County
17093,58.9,54.10338,4.796623,Kendall,Kendall County
17095,63.7,61.951775,1.7482262,Knox,Knox County
17099,60.8,58.59509,2.2049103,LaSalle,LaSalle County
17101,51.0,52.272594,-1.2725945,Lawrence,Lawrence County
17103,59.4,58.8151,0.5848999,Lee,Lee County
17105,58.8,58.85673,-0.056732178,Livingston,Livingston County
17107,64.7,62.512684,2.187313,Logan,Logan County
17109,64.7,61.66276,3.0372353,McDonough,McDonough County
17111,47.2,49.63188,-2.431881,McHenry,McHenry County
17113,66.8,62.329967,4.4700356,McLean,McLean County
17115,66.2,61.23323,4.9667664,Macon,Macon County
17117,61.3,58.976295,2.3237038,Macoupin,Macoupin County
17119,56.7,53.41894,3.2810593,Madison,Madison County
17121,45.9,49.777393,-3.8773918,Marion,Marion County
17123,60.1,59.215073,0.88492584,Marshall,Marshall County
17125,62.1,57.07596,5.02404,Mason,Mason County
17129,63.9,59.721004,4.178997,Menard,Menard County
17131,60.0,60.987827,-0.9878273,Mercer,Mercer County
17133,43.4,45.863155,-2.4631538,Monroe,Monroe County
17135,61.9,59.275246,2.6247559,Montgomery,Montgomery County
17137,60.2,58.511086,1.6889153,Morgan,Morgan County
17139,66.4,61.2993,5.1007004,Moultrie,Moultrie County
17141,55.0,57.95361,-2.9536095,Ogle,Ogle County
17143,63.9,59.275753,4.6242485,Peoria,Peoria County
17145,42.7,45.05113,-2.3511276,Perry,Perry County
17147,69.4,62.685688,6.7143135,Piatt,Piatt County
17149,57.7,55.65522,2.0447807,Pike,Pike County
17151,44.6,42.491695,2.108303,Pope,Pope County
17153,44.5,47.471233,-2.9712334,Pulaski,Pulaski County
17155,57.2,58.891003,-1.6910019,Putnam,Putnam County
17157,44.4,43.808624,0.59137726,Randolph,Randolph County
17159,48.8,50.11746,-1.3174591,Richland,Richland County
17161,58.6,57.91559,0.6844101,Rock Island,Rock Island County
17163,50.9,48.918365,1.981636,St. Clair,St. Clair County
17165,49.9,47.72633,2.1736717,Saline,Saline County
17167,70.3,61.085083,9.21492,Sangamon,Sangamon County
17169,58.6,56.029003,2.5709953,Schuyler,Schuyler County
17171,62.9,55.335278,7.564724,Scott,Scott County
17173,61.0,57.490566,3.5094337,Shelby,Shelby County
17175,64.6,62.460167,2.1398315,Stark,Stark County
17177,59.2,57.409794,1.7902069,Stephenson,Stephenson County
17179,66.8,60.559914,6.2400894,Tazewell,Tazewell County
17181,51.6,43.112865,8.487133,Union,Union County
17183,64.9,58.984978,5.915024,Vermilion,Vermilion County
17185,54.4,54.190735,0.20926666,Wabash,Wabash County
17187,63.3,62.78042,0.51958084,Warren,Warren County
17189,48.3,45.38098,2.9190178,Washington,Washington County
17191,47.5,49.76886,-2.2688599,Wayne,Wayne County
17193,52.8,52.2983,0.50169754,White,White County
17195,58.7,58.152782,0.5472183,Whiteside,Whiteside County
17197,50.9,53.350784,-2.4507828,Will,Will County
17199,47.2,44.15157,3.0484314,Williamson,Williamson County
17201,47.2,52.200516,-5.000515,Winnebago,Winnebago County
17203,60.4,59.663754,0.736248,Woodford,Woodford County
18001,51.1,51.397873,-0.29787445,Adams,Adams County
18003,49.9,49.94933,-0.04932785,Allen,Allen County
18005,54.2,55.09572,-0.8957176,Bartholomew,Bartholomew County
18007,59.7,56.739777,2.9602242,Benton,Benton County
18009,54.7,52.087395,2.612606,Blackford,Blackford County
18011,54.5,54.895996,-0.3959961,Boone,Boone County
18013,49.8,46.3602,3.4398003,Brown,Brown County
18015,58.5,58.87523,-0.37522888,Carroll,Carroll County
18017,53.5,55.832157,-2.3321571,Cass,Cass County
18019,47.8,49.563576,-1.7635765,Clark,Clark County
18021,55.6,54.49865,1.1013489,Clay,Clay County
18023,58.0,57.389114,0.6108856,Clinton,Clinton County
18027,58.3,53.72323,4.576771,Daviess,Daviess County
18029,47.9,48.47879,-0.57878876,Dearborn,Dearborn County
18031,59.5,58.707542,0.7924576,Decatur,Decatur County
18033,48.2,48.395615,-0.19561386,DeKalb,DeKalb County
18035,50.8,51.60829,-0.8082924,Delaware,Delaware County
18037,63.6,53.908253,9.691746,Dubois,Dubois County
18039,54.9,53.157528,1.7424736,Elkhart,Elkhart County
18041,52.1,55.855244,-3.7552452,Fayette,Fayette County
18043,50.3,47.58363,2.7163696,Floyd,Floyd County
18045,56.5,57.968166,-1.4681664,Fountain,Fountain County
18047,53.3,53.957752,-0.657753,Franklin,Franklin County
18049,55.8,56.36705,-0.56705093,Fulton,Fulton County
18051,58.5,51.929054,6.5709457,Gibson,Gibson County
18053,52.9,53.345634,-0.44563293,Grant,Grant County
18055,46.3,51.62126,-5.3212624,Greene,Greene County
18057,58.5,51.291054,7.208946,Hamilton,Hamilton County
18059,48.9,51.36181,-2.4618073,Hancock,Hancock County
18061,50.5,50.92381,-0.42380905,Harrison,Harrison County
18063,53.7,54.138622,-0.43862152,Hendricks,Hendricks County
18065,49.2,52.486473,-3.2864723,Henry,Henry County
18067,54.8,54.87516,-0.07516098,Howard,Howard County
18069,51.4,51.719223,-0.3192215,Huntington,Huntington County
18071,50.5,50.56425,-0.064250946,Jackson,Jackson County
18073,52.6,54.868713,-2.268715,Jasper,Jasper County
18075,50.0,50.08385,-0.08385086,Jay,Jay County
18077,45.0,48.800766,-3.800766,Jefferson,Jefferson County
18079,52.3,51.931656,0.36834335,Jennings,Jennings County
18081,59.1,53.892017,5.207981,Johnson,Johnson County
18083,56.6,52.858906,3.7410927,Knox,Knox County
18085,51.1,54.712585,-3.612587,Kosciusko,Kosciusko County
18087,50.2,50.870266,-0.6702652,LaGrange,LaGrange County
18089,50.5,53.09875,-2.598751,Lake,Lake County
18091,50.8,54.934128,-4.1341286,LaPorte,LaPorte County
18093,46.9,49.691162,-2.7911606,Lawrence,Lawrence County
18095,50.2,52.57102,-2.3710175,Madison,Madison County
18097,44.0,47.029,-3.0289993,Marion,Marion County
18099,52.0,54.73693,-2.7369308,Marshall,Marshall County
