,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,12.824815,12.49761,190.56189,185.7,0.7362951,4.8618927,"Adams County, IL"
1,17005,12.487345,13.08985,185.54747,194.50002,0.7165996,-8.952545,"Bond County, IL"
2,17007,13.582817,14.31471,201.82492,212.7,0.46730852,-10.875076,"Boone County, IL"
3,17009,13.191565,12.94852,196.01137,192.4,0.68803775,3.611374,"Brown County, IL"
4,17011,14.549635,15.04155,216.19072,223.5,0.5177377,-7.3092804,"Bureau County, IL"
5,17013,13.239775,13.28502,196.7277,197.4,0.75599056,-0.672287,"Calhoun County, IL"
6,17015,14.652203,15.44535,217.71475,229.5,0.48985073,-11.785248,"Carroll County, IL"
7,17017,14.277674,14.52334,212.14969,215.8,0.70919925,-3.6503143,"Cass County, IL"
8,17019,13.989413,14.68486,207.86647,218.20001,0.55618554,-10.333542,"Champaign County, IL"
9,17021,14.695693,14.59064,218.36096,216.8,0.6657095,1.5609589,"Christian County, IL"
10,17023,13.53862,13.76958,201.1682,204.6,0.7494524,-3.4318085,"Clark County, IL"
11,17025,12.447127,11.99959,184.94989,178.3,0.67712754,6.649887,"Clay County, IL"
12,17027,12.09959,10.53918,179.78589,156.6,0.7879497,23.185883,"Clinton County, IL"
13,17029,14.183327,14.89349,210.7478,221.3,0.6589558,-10.5522,"Coles County, IL"
14,17033,13.099319,13.07639,194.6407,194.3,0.6515334,0.34069824,"Crawford County, IL"
15,17035,13.367556,13.90418,198.62639,206.59999,0.7781373,-7.9736023,"Cumberland County, IL"
16,17037,14.14144,14.99444,210.12541,222.8,0.46186483,-12.674591,"DeKalb County, IL"
17,17041,14.406103,14.24068,214.058,211.59999,0.5614805,2.4580078,"Douglas County, IL"
18,17045,14.5855875,14.03205,216.72493,208.5,0.5392217,8.22493,"Edgar County, IL"
19,17047,12.32295,12.43704,183.10477,184.8,0.7496106,-1.6952362,"Edwards County, IL"
20,17049,13.036647,12.5178,193.70946,186.0,0.7940308,7.7094574,"Effingham County, IL"
21,17051,12.295791,11.58906,182.7012,172.2,0.73830515,10.501205,"Fayette County, IL"
22,17053,13.809078,15.02809,205.1869,223.29999,0.5276232,-18.113083,"Ford County, IL"
23,17055,11.990642,11.69001,178.16704,173.7,0.6718437,4.467041,"Franklin County, IL"
24,17057,13.40159,13.54076,199.1321,201.2,0.6465868,-2.0679016,"Fulton County, IL"
25,17061,14.1639185,13.70228,210.45941,203.6,0.68270284,6.8594055,"Greene County, IL"
26,17067,14.032005,13.74266,208.49934,204.2,0.6363984,4.299347,"Hancock County, IL"
27,17071,14.834341,15.45881,220.42111,229.7,0.55538917,-9.278885,"Henderson County, IL"
28,17073,14.418363,15.04155,214.24016,223.5,0.51664686,-9.259842,"Henry County, IL"
29,17075,13.875048,14.57045,206.16713,216.5,0.5091681,-10.3328705,"Iroquois County, IL"
30,17077,11.905038,11.11796,176.89507,165.2,0.71036685,11.695068,"Jackson County, IL"
31,17079,13.269392,12.90814,197.16779,191.8,0.62552106,5.3677826,"Jasper County, IL"
32,17081,11.204264,10.47861,166.48238,155.7,0.67063075,10.782379,"Jefferson County, IL"
33,17083,14.187913,13.58787,210.81595,201.9,0.65835065,8.915955,"Jersey County, IL"
34,17085,13.726674,14.21376,203.96246,211.20001,0.534276,-7.237549,"Jo Daviess County, IL"
35,17087,11.476389,10.74108,170.52583,159.6,0.7600705,10.925827,"Johnson County, IL"
36,17089,13.471039,14.07243,200.16403,209.09999,0.59310347,-8.935959,"Kane County, IL"
37,17091,13.567085,13.96475,201.59117,207.5,0.55870026,-5.9088287,"Kankakee County, IL"
38,17093,13.841009,13.87726,205.66136,206.20001,0.5096394,-0.5386505,"Kendall County, IL"
39,17095,14.597927,14.7387,216.90828,219.0,0.50473857,-2.0917206,"Knox County, IL"
40,17097,11.237066,12.98217,166.96979,192.90001,0.9517672,-25.930222,"Lake County, IL"
41,17099,14.233479,13.43981,211.493,199.7,0.4978134,11.792999,"LaSalle County, IL"
42,17101,12.840688,12.53799,190.79774,186.3,0.7388106,4.4977417,"Lawrence County, IL"
43,17103,14.305859,13.97821,212.56848,207.70001,0.50304013,4.868469,"Lee County, IL"
44,17105,14.270469,14.81273,212.04263,220.1,0.5099679,-8.057373,"Livingston County, IL"
45,17107,14.278099,14.20703,212.156,211.1,0.5639335,1.0559998,"Logan County, IL"
46,17109,14.30053,15.08866,212.4893,224.20001,0.56733793,-11.710709,"McDonough County, IL"
47,17113,14.468492,15.02809,214.98502,223.29999,0.5173412,-8.314972,"McLean County, IL"
48,17115,14.472247,15.16269,215.04082,225.3,0.6210902,-10.259186,"Macon County, IL"
49,17117,13.97713,13.41289,207.68396,199.3,0.7349087,8.383957,"Macoupin County, IL"
50,17119,12.984126,12.73989,192.92906,189.3,0.77617735,3.6290588,"Madison County, IL"
51,17121,12.534758,10.61994,186.25197,157.8,0.6502557,28.451965,"Marion County, IL"
52,17125,13.156933,14.00513,195.49678,208.1,0.7900113,-12.603226,"Mason County, IL"
53,17127,12.470173,11.77077,185.29231,174.90001,0.6648133,10.392303,"Massac County, IL"
54,17129,13.973741,14.42912,207.63359,214.40001,0.6764758,-6.7664185,"Menard County, IL"
55,17131,14.981764,15.25018,222.61165,226.6,0.5205982,-3.9883575,"Mercer County, IL"
56,17133,11.225489,10.3642,166.79776,154.0,0.78501606,12.79776,"Monroe County, IL"
57,17135,13.65946,13.63498,202.96375,202.6,0.7547719,0.363739,"Montgomery County, IL"
58,17137,14.396748,13.47346,213.91899,200.20001,0.657422,13.718979,"Morgan County, IL"
59,17139,14.569874,14.83965,216.49144,220.5,0.63001204,-4.00856,"Moultrie County, IL"
60,17141,14.3003025,14.59064,212.48592,216.8,0.48196203,-4.314087,"Ogle County, IL"
61,17143,14.156084,14.806,210.343,220.0,0.5697752,-9.656998,"Peoria County, IL"
62,17145,11.222599,11.11796,166.75482,165.2,0.67232513,1.5548248,"Perry County, IL"
63,17147,14.944045,15.02136,222.0512,223.20001,0.5426523,-1.148819,"Piatt County, IL"
64,17149,13.18876,12.77354,195.96968,189.79999,0.73332787,6.169693,"Pike County, IL"
65,17151,12.337059,10.85549,183.3144,161.3,0.72534555,22.014404,"Pope County, IL"
66,17153,12.565987,10.88241,186.716,161.7,0.71485406,25.016006,"Pulaski County, IL"
67,17155,14.105488,14.38201,209.5912,213.70001,0.56187636,-4.1088104,"Putnam County, IL"
68,17157,11.26939,10.88241,167.45007,161.7,0.68756664,5.7500763,"Randolph County, IL"
69,17159,12.606565,12.95525,187.31895,192.5,0.6639894,-5.1810455,"Richland County, IL"
70,17161,14.579132,14.73197,216.62901,218.9,0.6177602,-2.2709808,"Rock Island County, IL"
71,17163,12.665411,11.7102,188.19333,174.0,0.81641245,14.193329,"St. Clair County, IL"
72,17165,12.522715,11.46119,186.07303,170.3,0.84782344,15.7730255,"Saline County, IL"
73,17167,14.414557,14.88003,214.18362,221.09999,0.7017006,-6.9163666,"Sangamon County, IL"
74,17169,12.96223,12.70624,192.60371,188.8,0.6797599,3.803711,"Schuyler County, IL"
75,17171,13.47091,13.21099,200.16211,196.3,0.7116642,3.8621063,"Scott County, IL"
76,17173,13.5501,13.23118,201.33879,196.6,0.72615933,4.738785,"Shelby County, IL"
77,17175,14.948881,15.75493,222.12305,234.09999,0.46438295,-11.976944,"Stark County, IL"
78,17177,14.097561,14.6041,209.47342,217.0,0.481229,-7.526581,"Stephenson County, IL"
79,17179,14.009715,14.9406,208.16814,222.00002,0.6195943,-13.831879,"Tazewell County, IL"
80,17181,11.433077,9.57679,169.88228,142.3,0.80227846,27.582275,"Union County, IL"
81,17183,14.046346,13.74266,208.71242,204.2,0.50050926,4.5124207,"Vermilion County, IL"
82,17185,12.716561,12.38993,188.95337,184.1,0.7395481,4.853363,"Wabash County, IL"
83,17189,12.138346,12.01978,180.36176,178.6,0.67900234,1.7617493,"Washington County, IL"
84,17191,12.643646,12.45723,187.86993,185.09999,0.6742755,2.7699432,"Wayne County, IL"
85,17193,12.606108,11.5083,187.31215,171.0,0.71194786,16.31215,"White County, IL"
