,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,12.850222,13.31194,190.9394,197.8,0.643529,-6.8605957
1,17003,12.18635,12.67932,181.07504,188.40001,0.9283974,-7.3249664
2,17007,13.027453,13.06293,193.57286,194.1,0.47519913,-0.5271454
3,17009,12.889111,12.64567,191.51724,187.9,0.7081612,3.6172485
4,17011,14.701493,14.40893,218.44716,214.1,0.50624967,4.3471527
5,17015,14.604933,14.61083,217.01237,217.1,0.4669027,-0.087631226
6,17017,14.435013,15.04155,214.48756,223.5,0.6552509,-9.012436
7,17019,15.117913,14.89349,224.63467,221.3,0.5631131,3.334671
8,17021,15.356899,15.67417,228.18573,232.9,0.6063127,-4.714264
9,17023,13.47662,13.69555,200.24695,203.5,0.7032074,-3.2530518
10,17025,12.737986,12.73989,189.2717,189.3,0.7711127,-0.028305054
11,17027,12.908981,12.43704,191.8125,184.8,0.8562943,7.012497
12,17029,14.918528,15.76839,221.67203,234.3,0.60170263,-12.627975
13,17033,13.033852,13.07639,193.66794,194.3,0.74639475,-0.6320648
14,17037,13.300383,12.80719,197.62827,190.3,0.46429077,7.3282623
15,17039,15.581469,15.1425,231.52257,225.0,0.5628708,6.5225677
16,17041,14.950249,16.5558,222.14337,246.0,0.5815835,-23.856628
17,17045,14.715112,14.34163,218.6495,213.1,0.5950011,5.5494995
18,17047,11.887875,11.34678,176.64005,168.6,0.8530767,8.040039
19,17049,13.9740505,15.82896,207.6382,235.20001,0.65997493,-27.561813
20,17053,13.568454,13.57441,201.6115,201.70001,0.5667484,-0.088516235
21,17055,11.895458,10.46515,176.75273,155.5,0.85238814,21.252731
22,17057,14.293161,14.6714,212.37982,218.0,0.6245417,-5.620178
23,17059,12.402903,11.42754,184.29276,169.8,0.89813554,14.492752
24,17061,13.36361,13.94456,198.56776,207.2,0.73973143,-8.632233
25,17063,13.714394,13.5273,203.78,201.0,0.5549917,2.7799988
26,17065,12.390827,11.01028,184.11333,163.59999,0.83994037,20.513336
