FIPS,yield,pred,error,NAME,NAMELSAD
5001,43.2,44.26874,-1.0687408,Arkansas,Arkansas County
5003,43.3,33.677776,9.622223,Ashley,Ashley County
5017,39.9,36.265247,3.6347542,Chicot,Chicot County
5021,37.9,34.840336,3.0596657,Clay,Clay County
5029,26.4,27.51445,-1.1144505,Conway,Conway County
5031,38.7,35.230488,3.469513,Craighead,Craighead County
5033,23.3,25.527355,-2.227356,Crawford,Crawford County
5035,34.3,34.099857,0.2001419,Crittenden,Crittenden County
5037,36.5,37.805645,-1.305645,Cross,Cross County
5041,47.6,40.566,7.0339966,Desha,Desha County
5043,44.9,37.596855,7.3031464,Drew,Drew County
5055,31.9,33.19619,-1.2961903,Greene,Greene County
5063,29.0,30.871723,-1.8717232,Independence,Independence County
5067,24.9,29.810825,-4.9108257,Jackson,Jackson County
5069,38.8,39.63883,-0.83882904,Jefferson,Jefferson County
5075,28.4,31.459145,-3.059145,Lawrence,Lawrence County
5077,26.3,32.059002,-5.7590027,Lee,Lee County
5079,45.2,37.633797,7.566204,Lincoln,Lincoln County
5081,24.9,27.29337,-2.3933697,Little River,Little River County
5083,31.2,27.420605,3.779396,Logan,Logan County
5085,35.8,37.690006,-1.890007,Lonoke,Lonoke County
5091,16.6,21.299936,-4.699936,Miller,Miller County
5093,34.6,36.509697,-1.9096985,Mississippi,Mississippi County
5095,33.1,34.01731,-0.9173126,Monroe,Monroe County
5105,29.2,28.30322,0.89678,Perry,Perry County
5107,36.0,35.34369,0.65631104,Phillips,Phillips County
5111,35.2,36.85664,-1.6566391,Poinsett,Poinsett County
5115,25.8,27.273598,-1.4735985,Pope,Pope County
5117,40.6,39.56138,1.03862,Prairie,Prairie County
5119,25.1,28.738497,-3.6384964,Pulaski,Pulaski County
5121,34.1,36.441742,-2.3417435,Randolph,Randolph County
5123,32.3,33.250187,-0.9501877,St. Francis,St. Francis County
5131,30.1,27.288307,2.8116932,Sebastian,Sebastian County
5145,21.0,25.617474,-4.6174736,White,White County
5147,26.4,29.843008,-3.4430084,Woodruff,Woodruff County
17001,48.7,43.328682,5.371319,Adams,Adams County
17003,39.8,38.273743,1.5262566,Alexander,Alexander County
17005,49.9,44.225845,5.674156,Bond,Bond County
17007,58.1,53.27388,4.8261185,Boone,Boone County
17009,48.1,44.784283,3.3157158,Brown,Brown County
17011,55.0,52.330177,2.6698227,Bureau,Bureau County
17013,50.3,47.66984,2.6301575,Calhoun,Calhoun County
17015,58.9,56.58556,2.3144417,Carroll,Carroll County
17017,53.3,50.351444,2.948555,Cass,Cass County
17019,56.2,51.773067,4.4269333,Champaign,Champaign County
17021,60.5,56.414238,4.085762,Christian,Christian County
17023,49.4,45.142242,4.257759,Clark,Clark County
17025,44.2,42.257427,1.9425735,Clay,Clay County
17027,49.8,45.294315,4.505684,Clinton,Clinton County
17029,58.0,52.22787,5.772129,Coles,Coles County
17033,45.5,42.96077,2.5392303,Crawford,Crawford County
17035,49.9,46.619747,3.2802544,Cumberland,Cumberland County
17037,57.3,52.60704,4.692959,DeKalb,DeKalb County
17039,59.7,53.88302,5.8169823,De Witt,De Witt County
17041,57.4,52.140347,5.259655,Douglas,Douglas County
17045,53.9,49.037907,4.862095,Edgar,Edgar County
17047,45.2,41.301064,3.8989372,Edwards,Edwards County
17049,49.8,46.18032,3.6196785,Effingham,Effingham County
17051,49.7,45.06308,4.636921,Fayette,Fayette County
17053,47.0,46.248703,0.751297,Ford,Ford County
17055,36.6,39.54302,-2.9430199,Franklin,Franklin County
17057,49.1,48.761414,0.3385849,Fulton,Fulton County
17059,40.4,40.6007,-0.20069885,Gallatin,Gallatin County
17061,54.0,50.440582,3.5594177,Greene,Greene County
17063,47.4,46.339474,1.0605278,Grundy,Grundy County
17065,37.1,37.246407,-0.14640808,Hamilton,Hamilton County
17067,49.5,43.397915,6.102085,Hancock,Hancock County
17069,21.0,32.908813,-11.908813,Hardin,Hardin County
17071,49.3,49.678646,-0.37864685,Henderson,Henderson County
17073,56.6,53.159748,3.4402504,Henry,Henry County
17075,46.1,44.526638,1.5733604,Iroquois,Iroquois County
17077,41.6,39.73841,1.8615875,Jackson,Jackson County
17079,46.7,43.091496,3.6085052,Jasper,Jasper County
17081,39.9,39.306118,0.5938835,Jefferson,Jefferson County
17083,52.2,50.0768,2.1231995,Jersey,Jersey County
17085,55.1,53.04956,2.050438,Jo Daviess,Jo Daviess County
17087,31.3,37.075584,-5.775585,Johnson,Johnson County
17089,56.8,51.32214,5.4778595,Kane,Kane County
