,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17007,4.0285783,4.23317,59.860004,62.9,0.21743046,-3.039997,"Boone County, IL"
1,17009,3.4870765,4.07838,51.813915,60.600002,0.29772523,-8.786087,"Brown County, IL"
2,17011,4.22826,4.90617,62.827045,72.9,0.22204252,-10.072956,"Bureau County, IL"
3,17015,4.2192183,4.73119,62.692696,70.3,0.21556166,-7.6073074,"Carroll County, IL"
4,17023,3.7263958,4.26009,55.369923,63.3,0.30029878,-7.9300766,"Clark County, IL"
5,17025,3.2919118,3.6342,48.913994,54.000004,0.29117304,-5.08601,"Clay County, IL"
6,17027,3.3024344,3.7688,49.07035,56.0,0.277013,-6.9296494,"Clinton County, IL"
7,17029,4.112418,4.79176,61.10577,71.2,0.25359222,-10.094227,"Coles County, IL"
8,17031,3.404254,2.88717,50.583267,42.9,0.28745914,7.6832657,"Cook County, IL"
9,17033,3.564316,3.91686,52.961605,58.2,0.29256094,-5.2383957,"Crawford County, IL"
10,17041,4.164844,4.711,61.884754,70.0,0.24152118,-8.115246,"Douglas County, IL"
11,17045,4.091387,4.79176,60.793266,71.2,0.27686587,-10.406731,"Edgar County, IL"
12,17049,3.6607015,3.74861,54.393784,55.7,0.27644822,-1.3062172,"Effingham County, IL"
13,17051,3.5223098,3.62074,52.33744,53.8,0.29544333,-1.4625587,"Fayette County, IL"
14,17055,2.8271875,3.16983,42.00873,47.100002,0.36707947,-5.0912704,"Franklin County, IL"
15,17057,3.5094614,4.19952,52.14653,62.4,0.3027786,-10.253471,"Fulton County, IL"
16,17061,3.7617319,4.74465,55.894978,70.5,0.26955822,-14.605022,"Greene County, IL"
17,17067,4.0447044,4.32739,60.09962,64.3,0.24311571,-4.200382,"Hancock County, IL"
18,17075,3.96098,4.39469,58.85557,65.3,0.25553396,-6.4444313,"Iroquois County, IL"
19,17077,2.9646301,3.4323,44.05097,51.0,0.37171972,-6.949032,"Jackson County, IL"
20,17081,2.763703,3.13618,41.065426,46.6,0.35896152,-5.5345726,"Jefferson County, IL"
21,17083,3.5831594,4.28701,53.241596,63.700005,0.29659468,-10.458408,"Jersey County, IL"
22,17085,3.4658527,3.6342,51.498554,54.000004,0.281009,-2.5014496,"Jo Daviess County, IL"
23,17089,3.997264,4.28701,59.39471,63.700005,0.23160921,-4.305294,"Kane County, IL"
24,17095,3.9981496,4.54948,59.40787,67.6,0.26004988,-8.192127,"Knox County, IL"
25,17097,3.2378032,3.45249,48.110004,51.300003,0.30207655,-3.1899986,"Lake County, IL"
26,17099,4.2507005,4.5091,63.160484,67.0,0.2184929,-3.8395157,"LaSalle County, IL"
27,17101,3.428356,3.78899,50.941395,56.3,0.29082498,-5.3586044,"Lawrence County, IL"
28,17105,4.162609,4.66389,61.851547,69.299995,0.24742843,-7.448448,"Livingston County, IL"
29,17107,4.379853,4.9802,65.07954,74.0,0.22179554,-8.920464,"Logan County, IL"
30,17113,4.313375,4.99366,64.09175,74.2,0.2327163,-10.108246,"McLean County, IL"
31,17115,4.3740606,5.23594,64.99347,77.8,0.22618185,-12.806534,"Macon County, IL"
32,17117,3.8031194,4.38123,56.50995,65.1,0.25993615,-8.59005,"Macoupin County, IL"
