,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,3.0701258,3.76207,45.61851,55.9,0.2681621,-10.28149,"Adams County, IL"
1,17003,2.2377062,2.84679,33.24972,42.300003,0.3146016,-9.050282,"Alexander County, IL"
2,17005,2.7724793,3.66785,41.19583,54.5,0.27319136,-13.304169,"Bond County, IL"
3,17007,3.490961,3.19002,51.871635,47.4,0.19510646,4.471634,"Boone County, IL"
4,17009,2.915098,3.84283,43.314976,57.1,0.28903586,-13.785023,"Brown County, IL"
5,17011,3.6249924,3.97743,53.863186,59.100002,0.19336359,-5.2368164,"Bureau County, IL"
6,17013,2.9756432,3.60728,44.214607,53.600002,0.24880022,-9.385395,"Calhoun County, IL"
7,17015,3.8173833,4.32739,56.721893,64.3,0.19049387,-7.5781097,"Carroll County, IL"
8,17017,3.2888317,4.23317,48.86823,62.9,0.2630709,-14.031773,"Cass County, IL"
9,17019,3.658856,4.32739,54.36636,64.3,0.23656134,-9.933643,"Champaign County, IL"
10,17021,3.469306,4.41488,51.549866,65.6,0.22863233,-14.050133,"Christian County, IL"
11,17023,3.1114516,3.80245,46.232567,56.5,0.26615205,-10.267433,"Clark County, IL"
12,17025,2.6726027,2.98139,39.711777,44.3,0.2855339,-4.5882225,"Clay County, IL"
13,17027,2.6735017,3.41884,39.725136,50.8,0.26695824,-11.074863,"Clinton County, IL"
14,17029,3.2861166,4.32739,48.827885,64.3,0.25881323,-15.472118,"Coles County, IL"
15,17033,2.903216,3.54671,43.138424,52.7,0.28031316,-9.561577,"Crawford County, IL"
16,17035,3.1115682,3.64093,46.2343,54.1,0.2685029,-7.8657,"Cumberland County, IL"
17,17037,3.6293473,3.60728,53.927895,53.600002,0.17566858,0.3278923,"DeKalb County, IL"
18,17039,3.6251743,4.43507,53.86589,65.9,0.2587619,-12.034111,"De Witt County, IL"
19,17041,3.5618372,4.28701,52.924774,63.700005,0.23018578,-10.77523,"Douglas County, IL"
20,17045,3.3767128,4.35431,50.174038,64.700005,0.23936616,-14.525967,"Edgar County, IL"
21,17047,2.7076402,3.74188,40.232395,55.6,0.27461132,-15.367603,"Edwards County, IL"
22,17049,3.0620575,3.72169,45.498627,55.3,0.26788193,-9.801373,"Effingham County, IL"
23,17051,2.8335502,3.60055,42.10327,53.5,0.27561682,-11.3967285,"Fayette County, IL"
24,17053,3.4491112,4.19952,51.249794,62.4,0.2523968,-11.1502075,"Ford County, IL"
25,17055,2.3770914,3.12272,35.320824,46.4,0.28950164,-11.079178,"Franklin County, IL"
26,17057,3.1198099,4.04473,46.35676,60.100002,0.26480058,-13.743244,"Fulton County, IL"
27,17059,2.7408757,3.66785,40.72624,54.5,0.2538884,-13.773762,"Gallatin County, IL"
28,17061,3.1646476,4.30047,47.022995,63.899998,0.2437847,-16.877003,"Greene County, IL"
29,17063,3.4143398,3.85629,50.73313,57.300003,0.21263978,-6.5668716,"Grundy County, IL"
30,17065,2.4808636,3.45249,36.86276,51.300003,0.28760362,-14.437244,"Hamilton County, IL"
31,17067,3.2807894,4.44853,48.74873,66.100006,0.25292018,-17.351276,"Hancock County, IL"
32,17071,3.4774818,4.14568,51.67135,61.6,0.22493681,-9.92865,"Henderson County, IL"
33,17073,3.7279243,3.96397,55.392635,58.9,0.18853845,-3.5073662,"Henry County, IL"
34,17075,3.4714193,3.84283,51.58127,57.1,0.21542701,-5.51873,"Iroquois County, IL"
35,17077,2.433331,3.37173,36.15648,50.100002,0.30489153,-13.943523,"Jackson County, IL"
36,17079,2.974014,3.67458,44.190403,54.600002,0.2646794,-10.409599,"Jasper County, IL"
37,17081,2.4554758,2.75257,36.485523,40.899998,0.2982357,-4.4144745,"Jefferson County, IL"
