,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,4.017921,3.68804,59.70165,54.8,0.19495793,4.9016495
1,17003,3.3757744,3.27751,50.160095,48.7,0.27982756,1.4600945
2,17005,3.9177456,3.9707,58.213158,59.0,0.21603873,-0.78684235
3,17007,4.0540833,3.5669,60.23898,53.0,0.16550995,7.2389793
4,17009,3.8597918,4.13222,57.35203,61.399998,0.21371998,-4.047966
5,17011,4.3478594,4.36104,64.60415,64.8,0.16127993,-0.19585419
6,17013,4.090866,3.64093,60.78553,54.1,0.19463319,6.6855316
7,17015,4.3083906,4.58313,64.01769,68.1,0.16069183,-4.082306
8,17017,4.3509965,4.2399,64.650764,63.000004,0.18193609,1.6507607
9,17019,4.387137,4.44853,65.187775,66.100006,0.16648744,-0.91223145
10,17021,4.387339,4.43507,65.19077,65.9,0.1636175,-0.7092285
11,17023,4.3135753,3.93032,64.09473,58.4,0.18708321,5.694725
12,17025,3.6922388,3.52652,54.86239,52.4,0.24694157,2.462387
13,17027,3.8263493,3.53325,56.855114,52.500004,0.2195257,4.35511
14,17029,4.2758245,4.48218,63.5338,66.600006,0.18562143,-3.066208
15,17033,4.0681725,3.78899,60.44833,56.3,0.20993191,4.1483307
16,17035,4.0570803,3.80245,60.283512,56.5,0.2051767,3.783512
17,17037,4.115656,3.9707,61.153877,59.0,0.15951316,2.1538773
18,17039,4.4928827,4.46872,66.75903,66.4,0.16265328,0.35903168
19,17041,4.4053435,4.51583,65.4583,67.1,0.16617301,-1.6417007
20,17045,4.281007,4.1053,63.6108,61.0,0.1756137,2.6108017
21,17047,3.7304811,3.68131,55.430626,54.7,0.25521255,0.73062515
22,17049,3.9919024,3.89667,59.315044,57.9,0.21604466,1.4150429
23,17051,3.9003916,3.66112,57.9553,54.4,0.21354538,3.5552979
24,17053,4.266972,3.78899,63.40226,56.3,0.1687913,7.1022606
25,17055,3.4708652,3.44576,51.573036,51.2,0.291308,0.37303543
26,17057,4.2042627,3.93032,62.47047,58.4,0.18696393,4.070469
27,17059,3.8068504,3.87648,56.565388,57.600002,0.24703345,-1.0346146
28,17061,4.2840543,4.38796,63.656082,65.2,0.18279968,-1.5439148
29,17063,4.1018825,3.78226,60.94922,56.2,0.16562101,4.749218
30,17065,3.6243134,3.48614,53.853096,51.8,0.26283863,2.0530968
31,17067,4.302723,4.48218,63.933475,66.600006,0.1888679,-2.6665306
32,17069,3.447855,3.41884,51.23113,50.8,0.32597095,0.43112946
33,17071,4.3289194,4.17933,64.32272,62.1,0.18141405,2.222725
34,17073,4.3660583,4.19279,64.874565,62.3,0.16470863,2.574566
35,17075,4.183841,4.038,62.167034,60.000004,0.16632816,2.1670303
36,17077,3.503265,3.51306,52.05446,52.2,0.29347458,-0.14554214
37,17079,4.0996227,3.66785,60.91564,54.5,0.20194605,6.415642
38,17081,3.34367,3.20348,49.68306,47.600002,0.3021706,2.0830574
39,17083,4.147509,4.39469,61.62718,65.3,0.18984467,-3.6728249
40,17085,3.9681268,3.97743,58.961765,59.100002,0.19890913,-0.138237
41,17087,3.497035,3.08234,51.961887,45.8,0.35699624,6.161888
42,17089,4.019536,3.7688,59.725647,56.0,0.16593716,3.725647
43,17091,4.0085344,3.68804,59.562176,54.8,0.1682701,4.7621765
44,17093,4.19649,3.86975,62.354977,57.5,0.16217156,4.8549767
45,17095,4.413463,4.30047,65.57895,63.899998,0.17274323,1.6789513
46,17097,3.6731343,3.48614,54.578518,51.8,0.1853284,2.7785187
47,17099,4.2775607,3.99089,63.559597,59.3,0.15747087,4.259598
48,17101,3.8909569,3.89667,57.81511,57.9,0.23058134,-0.08489227
49,17103,4.1680775,4.35431,61.9328,64.700005,0.16312942,-2.7672043
50,17105,4.2862206,3.7688,63.68827,56.0,0.16436867,7.6882706
