,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,end_of_season_NASS_yield(bu/acre),y_test_pred_uncertainty,prediction_error(bu/acre)
175,18147,3.8366733,-1.0,57.00852,-14.858841,0.10892149,71.867355
176,18149,4.1023536,-1.0,60.95622,-14.858841,0.12355986,75.81506
177,18151,3.8898106,-1.0,57.798077,-14.858841,0.1269055,72.65692
178,18153,4.2470117,-1.0,63.10567,-14.858841,0.11253838,77.96451
179,18155,3.5750165,-1.0,53.1206,-14.858841,0.1676588,67.97945
180,18157,4.5422072,-1.0,67.491936,-14.858841,0.12208852,82.35078
181,18159,4.4869647,-1.0,66.6711,-14.858841,0.10977757,81.52994
182,18161,4.419848,-1.0,65.67382,-14.858841,0.108792014,80.53266
183,18163,3.7124686,-1.0,55.162983,-14.858841,0.10647475,70.02182
184,18165,4.335345,-1.0,64.4182,-14.858841,0.14576848,79.27704
185,18167,4.0391536,-1.0,60.017143,-14.858841,0.120370194,74.875984
186,18169,4.2988505,-1.0,63.87594,-14.858841,0.12501495,78.73478
187,18171,4.621191,-1.0,68.66554,-14.858841,0.13850535,83.52438
188,18173,3.5833182,-1.0,53.243958,-14.858841,0.11940813,68.1028
189,18175,3.8479724,-1.0,57.17641,-14.858841,0.12741938,72.03525
190,18177,3.806817,-1.0,56.56489,-14.858841,0.12454265,71.42374
191,18179,4.314033,-1.0,64.10153,-14.858841,0.124686584,78.96037
192,18181,4.4366126,-1.0,65.92292,-14.858841,0.16239673,80.78176
193,18183,4.1802974,-1.0,62.114376,-14.858841,0.12046202,76.97322
194,19001,4.239655,-1.0,62.99636,-14.858841,0.120592006,77.8552
195,19003,4.319235,-1.0,64.178825,-14.858841,0.1265921,79.03767
196,19005,4.2916374,-1.0,63.76876,-14.858841,0.12840547,78.6276
197,19007,4.0227075,-1.0,59.77277,-14.858841,0.12627631,74.63161
198,19009,4.569636,-1.0,67.89949,-14.858841,0.1166752,82.75833
199,19011,4.564337,-1.0,67.820755,-14.858841,0.12532714,82.679596
200,19013,4.3657565,-1.0,64.87008,-14.858841,0.12941939,79.72892
201,19015,4.3565507,-1.0,64.73329,-14.858841,0.1268702,79.59213
202,19017,4.49951,-1.0,66.8575,-14.858841,0.117327064,81.71634
203,19019,4.5108695,-1.0,67.02629,-14.858841,0.12043097,81.88513
204,19021,4.395463,-1.0,65.311485,-14.858841,0.09374013,80.17033
205,19023,4.4079013,-1.0,65.49631,-14.858841,0.12031849,80.35515
206,19025,4.405689,-1.0,65.46343,-14.858841,0.103800796,80.32227
207,19027,4.647629,-1.0,69.05838,-14.858841,0.121377535,83.91722
208,19029,4.531448,-1.0,67.33206,-14.858841,0.11792973,82.1909
209,19031,4.7186,-1.0,70.11292,-14.858841,0.115837015,84.97176
210,19033,4.290177,-1.0,63.747055,-14.858841,0.10569344,78.605896
211,19035,4.55154,-1.0,67.63061,-14.858841,0.09441632,82.48945
212,19037,4.4897437,-1.0,66.71239,-14.858841,0.10881329,81.57123
213,19039,3.9896474,-1.0,59.281536,-14.858841,0.13110566,74.14038
214,19041,4.254728,-1.0,63.220325,-14.858841,0.10309358,78.07916
215,19043,4.534903,-1.0,67.38341,-14.858841,0.12064438,82.24225
216,19045,4.5877395,-1.0,68.168495,-14.858841,0.12072879,83.027336
217,19047,4.632243,-1.0,68.829765,-14.858841,0.09825518,83.68861
218,19049,4.290754,-1.0,63.75563,-14.858841,0.13954124,78.61447
219,19051,4.0986066,-1.0,60.900543,-14.858841,0.13009273,75.759384
220,19053,4.010896,-1.0,59.59727,-14.858841,0.12128013,74.456116
221,19055,4.6556497,-1.0,69.17756,-14.858841,0.120522454,84.0364
222,19057,4.4799743,-1.0,66.56722,-14.858841,0.12350035,81.42606
223,19059,4.195777,-1.0,62.344383,-14.858841,0.10918508,77.203224
224,19061,4.6526637,-1.0,69.133194,-14.858841,0.121191174,83.992035
225,19063,4.2845063,-1.0,63.6628,-14.858841,0.09753977,78.52164
226,19065,4.4280734,-1.0,65.796036,-14.858841,0.113293335,80.65488
227,19067,4.356547,-1.0,64.73324,-14.858841,0.11566174,79.59208
228,19069,4.350347,-1.0,64.64111,-14.858841,0.106284074,79.499954
229,19071,4.504914,-1.0,66.9378,-14.858841,0.18762992,81.79664
230,19073,4.433504,-1.0,65.87673,-14.858841,0.14057508,80.73557
231,19075,4.5580516,-1.0,67.72736,-14.858841,0.113089204,82.586205
232,19077,4.29954,-1.0,63.88618,-14.858841,0.1373344,78.745026
233,19079,4.3050327,-1.0,63.967796,-14.858841,0.10771741,78.82664
234,19081,4.307453,-1.0,64.00376,-14.858841,0.0906395,78.8626
235,19083,4.379249,-1.0,65.070564,-14.858841,0.1111102,79.929405
236,19085,4.304627,-1.0,63.96177,-14.858841,0.14025305,78.82061
237,19087,4.44133,-1.0,65.99302,-14.858841,0.13233998,80.85186
238,19089,4.454132,-1.0,66.18324,-14.858841,0.10790756,81.04208
239,19091,4.199927,-1.0,62.406048,-14.858841,0.09962819,77.26489
240,19093,4.6833634,-1.0,69.589355,-14.858841,0.09583168,84.4482
241,19095,4.5206733,-1.0,67.17197,-14.858841,0.1227573,82.03081
242,19097,4.571638,-1.0,67.929245,-14.858841,0.1219478,82.788086
243,19099,4.5747094,-1.0,67.974884,-14.858841,0.12091315,82.833725
244,19101,4.4385953,-1.0,65.952385,-14.858841,0.13579668,80.811226
245,19103,4.4336486,-1.0,65.87888,-14.858841,0.11917161,80.737724
246,19105,4.557746,-1.0,67.722824,-14.858841,0.12025052,82.581665
247,19107,4.451111,-1.0,66.13835,-14.858841,0.13217622,80.99719
248,19109,4.2765927,-1.0,63.54521,-14.858841,0.09246895,78.40405
249,19111,4.4903545,-1.0,66.721466,-14.858841,0.13331616,81.58031
250,19113,4.393081,-1.0,65.27609,-14.858841,0.1322697,80.13493
251,19115,4.3862214,-1.0,65.174164,-14.858841,0.12013663,80.033005
252,19117,4.067303,-1.0,60.435413,-14.858841,0.12587911,75.29425
253,19119,4.483413,-1.0,66.618324,-14.858841,0.119143836,81.477165
254,19121,4.2235837,-1.0,62.75756,-14.858841,0.123485886,77.6164
255,19123,4.5088353,-1.0,66.99607,-14.858841,0.13727851,81.85491
256,19125,4.3045983,-1.0,63.96134,-14.858841,0.13031553,78.82018
257,19127,4.612848,-1.0,68.54157,-14.858841,0.118391655,83.40041
258,19129,4.4410396,-1.0,65.9887,-14.858841,0.16426696,80.84754
259,19131,4.5338573,-1.0,67.36787,-14.858841,0.11021106,82.22671
260,19133,4.4419208,-1.0,66.00179,-14.858841,0.13111998,80.860634
261,19135,4.1171813,-1.0,61.176544,-14.858841,0.1288863,76.035385
262,19137,4.4725595,-1.0,66.457054,-14.858841,0.13859184,81.315895
263,19139,4.5242457,-1.0,67.22505,-14.858841,0.12007717,82.08389
264,19141,4.4678903,-1.0,66.38767,-14.858841,0.09707834,81.24651
265,19143,4.363294,-1.0,64.833496,-14.858841,0.104704425,79.69234
266,19145,4.5108614,-1.0,67.02618,-14.858841,0.13751294,81.88502
267,19147,4.2604804,-1.0,63.3058,-14.858841,0.09929335,78.16464
268,19149,4.559545,-1.0,67.74956,-14.858841,0.117094375,82.6084
269,19151,4.334755,-1.0,64.40943,-14.858841,0.099501275,79.26827
270,19153,4.17761,-1.0,62.074444,-14.858841,0.13767473,76.93329
271,19155,4.410223,-1.0,65.5308,-14.858841,0.15692112,80.38964
272,19157,4.514581,-1.0,67.08144,-14.858841,0.12512352,81.940285
273,19159,3.9789176,-1.0,59.122105,-14.858841,0.11971235,73.98094
274,19161,4.5198674,-1.0,67.15999,-14.858841,0.09543749,82.01883
275,19163,4.6880527,-1.0,69.65903,-14.858841,0.12806624,84.51787
276,19165,4.511385,-1.0,67.03395,-14.858841,0.10694874,81.89279
277,19167,4.6101,-1.0,68.50074,-14.858841,0.11532137,83.35958
278,19169,4.407471,-1.0,65.489914,-14.858841,0.11482985,80.348755
279,19171,4.541304,-1.0,67.478516,-14.858841,0.12218759,82.33736
280,19173,4.335606,-1.0,64.42208,-14.858841,0.12090863,79.28092
281,19175,4.2199473,-1.0,62.703526,-14.858841,0.1250378,77.56236
282,19177,4.3449283,-1.0,64.5606,-14.858841,0.1333301,79.41944
283,19179,4.4150524,-1.0,65.60256,-14.858841,0.15056595,80.4614
284,19181,4.1127152,-1.0,61.110184,-14.858841,0.1285383,75.969025
285,19183,4.473844,-1.0,66.476135,-14.858841,0.12135086,81.33498
286,19185,4.1184096,-1.0,61.194794,-14.858841,0.12147193,76.053635
287,19187,4.2597823,-1.0,63.29543,-14.858841,0.10861519,78.15427
288,19189,4.343833,-1.0,64.54433,-14.858841,0.09083519,79.40317
289,19191,4.4629593,-1.0,66.3144,-14.858841,0.1186946,81.17324
290,19193,4.542874,-1.0,67.50184,-14.858841,0.11398925,82.36068
291,19195,4.263072,-1.0,63.34431,-14.858841,0.10202849,78.203156
292,19197,4.19905,-1.0,62.393017,-14.858841,0.09808285,77.25186
293,20001,2.9096608,-1.0,43.234188,-14.858841,0.1677952,58.09303
294,20003,3.2005944,-1.0,47.557125,-14.858841,0.1494155,62.415966
295,20005,4.0614505,-1.0,60.348446,-14.858841,0.16264607,75.20729
296,20007,2.0395627,-1.0,30.305538,-14.858841,0.33933923,45.16438
297,20009,2.5860686,-1.0,38.425983,-14.858841,0.37980586,53.284824
298,20011,2.629579,-1.0,39.0725,-14.858841,0.160456,53.93134
299,20013,4.4869866,-1.0,66.671425,-14.858841,0.1734823,81.530266
300,20015,2.8870473,-1.0,42.89818,-14.858841,0.15014021,57.75702
301,20017,3.5129457,-1.0,52.198303,-14.858841,0.13920626,67.057144
302,20019,2.6870832,-1.0,39.926945,-14.858841,0.16491053,54.785786
303,20021,2.0615258,-1.0,30.631886,-14.858841,0.18714803,45.490726
304,20023,3.8509536,-1.0,57.220707,-14.858841,0.46428394,72.079544
305,20027,2.93925,-1.0,43.673847,-14.858841,0.31019703,58.53269
306,20029,2.617341,-1.0,38.890656,-14.858841,0.32142225,53.749496
307,20031,3.287383,-1.0,48.846703,-14.858841,0.14856924,63.705544
308,20033,4.1157513,-1.0,61.155293,-14.858841,0.5648364,76.01413
309,20035,2.732594,-1.0,40.60318,-14.858841,0.15611823,55.46202
310,20037,2.5772796,-1.0,38.295387,-14.858841,0.17785881,53.15423
311,20039,2.365241,-1.0,35.14474,-14.858841,0.47767743,50.003582
312,20041,2.4738593,-1.0,36.758682,-14.858841,0.18868914,51.617523
313,20043,4.599683,-1.0,68.345955,-14.858841,0.16750382,83.204796
314,20045,3.1812534,-1.0,47.26974,-14.858841,0.15201648,62.128582
315,20047,3.8008647,-1.0,56.476444,-14.858841,0.58662516,71.33528
316,20049,3.0795321,-1.0,45.758278,-14.858841,0.15604322,60.61712
317,20051,1.7387668,-1.0,25.83606,-14.858841,0.46793664,40.6949
318,20053,2.4339166,-1.0,36.16518,-14.858841,0.26052374,51.02402
319,20055,4.173072,-1.0,62.00701,-14.858841,0.5287078,76.86585
320,20057,4.044475,-1.0,60.096214,-14.858841,0.5233104,74.955055
321,20059,3.19773,-1.0,47.514565,-14.858841,0.13779362,62.373405
322,20061,3.291638,-1.0,48.909924,-14.858841,0.22623453,63.768764
323,20063,3.531612,-1.0,52.475662,-14.858841,0.52340746,67.3345
324,20065,3.39682,-1.0,50.47281,-14.858841,0.45161358,65.33165
325,20069,4.385203,-1.0,65.159035,-14.858841,0.5398976,80.017876
326,20073,3.3047338,-1.0,49.104515,-14.858841,0.13033624,63.963356
327,20077,2.2443948,-1.0,33.349106,-14.858841,0.22517577,48.207947
328,20079,2.8119683,-1.0,41.78259,-14.858841,0.19808821,56.64143
329,20081,4.349227,-1.0,64.62447,-14.858841,0.57997584,79.483315
330,20083,3.1853743,-1.0,47.33097,-14.858841,0.40365538,62.18981
331,20085,3.639474,-1.0,54.078365,-14.858841,0.18213323,68.93721
332,20087,3.8661685,-1.0,57.446785,-14.858841,0.16790666,72.305626
333,20089,2.9149308,-1.0,43.312492,-14.858841,0.31511,58.171333
334,20091,2.9846997,-1.0,44.34918,-14.858841,0.15828887,59.20802
335,20093,3.4490104,-1.0,51.2483,-14.858841,0.43603948,66.10714
336,20095,2.3602571,-1.0,35.070686,-14.858841,0.2614875,49.929527
337,20097,3.7883086,-1.0,56.289875,-14.858841,0.4870728,71.14871
338,20099,2.067419,-1.0,30.719452,-14.858841,0.18997689,45.578293
339,20103,3.5279655,-1.0,52.42148,-14.858841,0.13699062,67.28032
340,20105,2.672419,-1.0,39.70905,-14.858841,0.26836157,54.56789
341,20107,2.9711118,-1.0,44.147278,-14.858841,0.14280072,59.00612
342,20109,3.895206,-1.0,57.878246,-14.858841,0.539593,72.73709
343,20111,3.3024793,-1.0,49.071014,-14.858841,0.13970406,63.929855
344,20113,2.6927347,-1.0,40.010918,-14.858841,0.20462127,54.86976
345,20115,2.7417955,-1.0,40.739906,-14.858841,0.18356349,55.598747
346,20117,3.7918,-1.0,56.341755,-14.858841,0.23325805,71.20059
347,20119,4.621371,-1.0,68.66821,-14.858841,0.57278645,83.527054
348,20121,3.3228478,-1.0,49.37367,-14.858841,0.12600641,64.23251
349,20123,2.448512,-1.0,36.382053,-14.858841,0.267486,51.240894
350,20125,2.434176,-1.0,36.169033,-14.858841,0.1693023,51.027874
351,20127,2.996468,-1.0,44.524044,-14.858841,0.16194458,59.382885
352,20129,3.4235587,-1.0,50.870113,-14.858841,0.5724758,65.72896
353,20131,4.0941234,-1.0,60.833927,-14.858841,0.16964601,75.692764
354,20133,2.8080826,-1.0,41.724854,-14.858841,0.16260284,56.583694
355,20135,2.9726243,-1.0,44.169754,-14.858841,0.57511336,59.028595
356,20137,2.8285866,-1.0,42.02952,-14.858841,0.46416888,56.88836
357,20139,3.2757401,-1.0,48.673702,-14.858841,0.15322116,63.532543
358,20141,2.7519922,-1.0,40.891415,-14.858841,0.3567683,55.750256
359,20143,2.6545358,-1.0,39.443325,-14.858841,0.24929477,54.302166
360,20145,3.6936107,-1.0,54.882774,-14.858841,0.63970745,69.741615
361,20147,2.883851,-1.0,42.850685,-14.858841,0.38262418,57.709526
362,20149,3.5071392,-1.0,52.112026,-14.858841,0.22020897,66.97087
363,20151,3.1540856,-1.0,46.86606,-14.858841,0.49258882,61.7249
364,20153,2.7515674,-1.0,40.8851,-14.858841,0.42122453,55.743942
365,20155,2.7228875,-1.0,40.458954,-14.858841,0.2835789,55.317795
366,20157,3.5476308,-1.0,52.713684,-14.858841,0.2941393,67.572525
367,20159,2.4891138,-1.0,36.985348,-14.858841,0.27549624,51.84419
