,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),y_test_pred,end_of_season_NASS_yield(bu/acre),y_test_pred_uncertainty,prediction_error(bu/acre)
225,19063,2.9160137,-1.0,43.328583,-14.858841,0.12292522,58.187424
226,19065,3.0285897,-1.0,45.001335,-14.858841,0.14056094,59.860176
227,19067,3.0619316,-1.0,45.496754,-14.858841,0.13451456,60.355595
228,19069,3.237722,-1.0,48.108795,-14.858841,0.12647232,62.967636
229,19071,3.3419237,-1.0,49.657112,-14.858841,0.13219777,64.51595
230,19073,3.3195148,-1.0,49.324142,-14.858841,0.12683055,64.18298
231,19075,3.285853,-1.0,48.823967,-14.858841,0.12907875,63.682808
232,19077,3.2204523,-1.0,47.85219,-14.858841,0.14073339,62.71103
233,19079,3.253129,-1.0,48.337727,-14.858841,0.11991524,63.196568
234,19081,2.9929843,-1.0,44.47228,-14.858841,0.117395304,59.33112
235,19083,3.2973504,-1.0,48.994804,-14.858841,0.12186719,63.853645
236,19085,3.1468272,-1.0,46.758205,-14.858841,0.12918486,61.617046
237,19087,3.3622136,-1.0,49.9586,-14.858841,0.14006814,64.817444
238,19089,2.970837,-1.0,44.143196,-14.858841,0.13552544,59.002037
239,19091,3.1234179,-1.0,46.41037,-14.858841,0.11492772,61.26921
240,19093,3.1997733,-1.0,47.54492,-14.858841,0.11880439,62.403763
241,19095,3.325705,-1.0,49.416122,-14.858841,0.14289653,64.27496
242,19097,3.2449021,-1.0,48.215485,-14.858841,0.16026425,63.074326
243,19099,3.580223,-1.0,53.197968,-14.858841,0.13460456,68.05681
244,19101,3.3928833,-1.0,50.414314,-14.858841,0.14683203,65.273155
245,19103,3.1973557,-1.0,47.509003,-14.858841,0.13451193,62.367844
246,19105,3.2469678,-1.0,48.246178,-14.858841,0.14928736,63.10502
247,19107,3.4762344,-1.0,51.652817,-14.858841,0.14091554,66.51166
248,19109,3.042869,-1.0,45.21351,-14.858841,0.11442065,60.07235
249,19111,3.4464688,-1.0,51.210533,-14.858841,0.1488863,66.069374
250,19113,3.1405025,-1.0,46.664227,-14.858841,0.14898802,61.523067
251,19115,3.371079,-1.0,50.09033,-14.858841,0.13599108,64.94917
252,19117,3.2496886,-1.0,48.286606,-14.858841,0.15366542,63.145447
253,19119,3.0111847,-1.0,44.742714,-14.858841,0.1287436,59.601555
254,19121,3.3411965,-1.0,49.64631,-14.858841,0.14144355,64.50515
255,19123,3.6132426,-1.0,53.6886,-14.858841,0.13614783,68.54744
256,19125,3.3744302,-1.0,50.14012,-14.858841,0.1411521,64.99896
257,19127,3.4964623,-1.0,51.953377,-14.858841,0.13542384,66.81222
258,19129,3.175768,-1.0,47.188232,-14.858841,0.12544692,62.047073
259,19131,3.1017962,-1.0,46.089096,-14.858841,0.1333747,60.947937
260,19133,3.0875926,-1.0,45.878048,-14.858841,0.13016094,60.73689
261,19135,3.2660685,-1.0,48.52999,-14.858841,0.15176445,63.388832
262,19137,3.253831,-1.0,48.348156,-14.858841,0.13628434,63.206997
263,19139,3.3732057,-1.0,50.121925,-14.858841,0.13363257,64.98077
264,19141,3.1391273,-1.0,46.643795,-14.858841,0.11988211,61.502636
265,19143,2.965197,-1.0,44.05939,-14.858841,0.12636189,58.918232
266,19145,3.3321738,-1.0,49.51224,-14.858841,0.13409416,64.37108
267,19147,3.0182934,-1.0,44.848343,-14.858841,0.11746264,59.707184
268,19149,3.079543,-1.0,45.758442,-14.858841,0.12688121,60.617283
269,19151,3.1261153,-1.0,46.45045,-14.858841,0.11218526,61.30929
270,19153,3.2958002,-1.0,48.97177,-14.858841,0.13051733,63.830612
271,19155,3.1566133,-1.0,46.903618,-14.858841,0.1280174,61.76246
272,19157,3.5163894,-1.0,52.24947,-14.858841,0.14022693,67.10831
273,19159,3.0988407,-1.0,46.04518,-14.858841,0.14719182,60.904022
274,19161,3.1656017,-1.0,47.037174,-14.858841,0.11637913,61.896015
275,19163,3.3867345,-1.0,50.32295,-14.858841,0.14039296,65.18179
276,19165,3.2777514,-1.0,48.703587,-14.858841,0.12305559,63.562428
277,19167,3.221294,-1.0,47.864697,-14.858841,0.12123458,62.723537
278,19169,3.4497538,-1.0,51.259342,-14.858841,0.120542884,66.11818
279,19171,3.3999243,-1.0,50.518936,-14.858841,0.13998073,65.37778
280,19173,3.313035,-1.0,49.22786,-14.858841,0.14290385,64.0867
281,19175,3.1357737,-1.0,46.593964,-14.858841,0.14162466,61.452805
282,19177,3.3229995,-1.0,49.375923,-14.858841,0.1560327,64.234764
283,19179,3.482695,-1.0,51.748814,-14.858841,0.14959025,66.60765
284,19181,3.2118487,-1.0,47.72435,-14.858841,0.15638417,62.58319
285,19183,3.3662343,-1.0,50.01834,-14.858841,0.13764486,64.87718
286,19185,3.3666863,-1.0,50.02506,-14.858841,0.14209187,64.883896
287,19187,3.2166991,-1.0,47.79642,-14.858841,0.12269229,62.655262
288,19189,2.9808435,-1.0,44.29188,-14.858841,0.11810914,59.150723
289,19191,2.9512773,-1.0,43.85256,-14.858841,0.15499936,58.7114
290,19193,3.073463,-1.0,45.6681,-14.858841,0.12463264,60.52694
291,19195,2.936242,-1.0,43.629154,-14.858841,0.12895635,58.487995
292,19197,3.1012383,-1.0,46.080807,-14.858841,0.12307218,60.939648
293,20001,2.0924454,-1.0,31.091314,-14.858841,0.24728982,45.950157
294,20003,2.2513685,-1.0,33.45273,-14.858841,0.20923778,48.31157
295,20005,3.1094918,-1.0,46.203445,-14.858841,0.14729132,61.062286
296,20007,2.0390553,-1.0,30.298,-14.858841,0.32326317,45.15684
297,20009,2.2262154,-1.0,33.07898,-14.858841,0.26369575,47.93782
298,20011,2.0892248,-1.0,31.043459,-14.858841,0.24940746,45.902298
299,20013,3.3751664,-1.0,50.151062,-14.858841,0.1311024,65.0099
300,20015,2.2145505,-1.0,32.905655,-14.858841,0.187183,47.764496
301,20017,2.0358877,-1.0,30.250933,-14.858841,0.19073828,45.10977
302,20019,1.7526037,-1.0,26.041658,-14.858841,0.24344593,40.900497
303,20021,1.8862759,-1.0,28.027874,-14.858841,0.29178017,42.886715
304,20023,2.904223,-1.0,43.15339,-14.858841,0.270816,58.01223
305,20027,2.3043742,-1.0,34.24033,-14.858841,0.19629617,49.09917
306,20029,2.193829,-1.0,32.59776,-14.858841,0.21569341,47.4566
307,20031,2.091878,-1.0,31.082882,-14.858841,0.20554696,45.941723
308,20033,2.7734904,-1.0,41.210854,-14.858841,0.25395057,56.069695
309,20035,1.9688851,-1.0,29.25535,-14.858841,0.23692128,44.11419
310,20037,2.081952,-1.0,30.935396,-14.858841,0.2770539,45.794235
311,20039,2.1214342,-1.0,31.522055,-14.858841,0.23061615,46.380898
312,20041,1.9017106,-1.0,28.257215,-14.858841,0.24631199,43.11606
313,20043,3.5000644,-1.0,52.0069,-14.858841,0.14291137,66.86574
314,20045,2.4577656,-1.0,36.519547,-14.858841,0.21179251,51.378387
315,20047,2.8664742,-1.0,42.592484,-14.858841,0.22750829,57.451324
316,20049,2.0873532,-1.0,31.01565,-14.858841,0.22839807,45.87449
317,20051,1.9819003,-1.0,29.448742,-14.858841,0.27754197,44.307583
318,20053,2.028233,-1.0,30.137194,-14.858841,0.28460538,44.996033
319,20055,3.088746,-1.0,45.895187,-14.858841,0.33483282,60.75403
320,20057,3.085218,-1.0,45.842762,-14.858841,0.21585868,60.701603
321,20059,2.2163138,-1.0,32.931854,-14.858841,0.2004026,47.790695
322,20061,2.503201,-1.0,37.194668,-14.858841,0.19478996,52.05351
323,20063,2.569862,-1.0,38.18517,-14.858841,0.18523762,53.04401
324,20065,2.5659747,-1.0,38.12741,-14.858841,0.24358764,52.98625
325,20069,3.0408473,-1.0,45.183468,-14.858841,0.2505365,60.04231
326,20073,1.9768051,-1.0,29.373034,-14.858841,0.20347619,44.231873
327,20077,1.907674,-1.0,28.345825,-14.858841,0.3006115,43.204666
328,20079,2.1963053,-1.0,32.634552,-14.858841,0.2222755,47.493393
329,20081,2.993044,-1.0,44.473164,-14.858841,0.22474575,59.332005
330,20083,2.7043843,-1.0,40.184017,-14.858841,0.23772308,55.04286
331,20085,2.8184853,-1.0,41.879425,-14.858841,0.17349803,56.738266
332,20087,2.9313211,-1.0,43.556034,-14.858841,0.16781826,58.414875
333,20089,2.3477674,-1.0,34.8851,-14.858841,0.19544952,49.743942
334,20091,2.1445518,-1.0,31.865555,-14.858841,0.20993656,46.724396
335,20093,3.0736127,-1.0,45.670322,-14.858841,0.56511885,60.529163
336,20095,2.0299602,-1.0,30.162855,-14.858841,0.2873683,45.021698
337,20097,2.9280148,-1.0,43.506905,-14.858841,0.22057767,58.365746
338,20099,1.7993809,-1.0,26.736715,-14.858841,0.29029703,41.59556
339,20103,2.6582022,-1.0,39.497803,-14.858841,0.1751416,54.356644
340,20105,1.96355,-1.0,29.176077,-14.858841,0.29099408,44.03492
341,20107,2.1732302,-1.0,32.291683,-14.858841,0.21779446,47.150524
342,20109,2.356503,-1.0,35.014904,-14.858841,0.2208014,49.873745
343,20111,1.899923,-1.0,28.230654,-14.858841,0.19397615,43.089493
344,20113,2.001186,-1.0,29.735304,-14.858841,0.2406171,44.594147
345,20115,1.9552871,-1.0,29.0533,-14.858841,0.24295579,43.91214
346,20117,2.7777462,-1.0,41.27409,-14.858841,0.15368113,56.13293
347,20119,3.3024411,-1.0,49.07045,-14.858841,0.1945932,63.92929
348,20121,2.3914099,-1.0,35.53358,-14.858841,0.20567481,50.39242
349,20123,2.0189776,-1.0,29.999668,-14.858841,0.30620435,44.85851
350,20125,1.8547121,-1.0,27.558872,-14.858841,0.26742724,42.417713
351,20127,2.0098176,-1.0,29.86356,-14.858841,0.21035336,44.7224
352,20129,2.440908,-1.0,36.269062,-14.858841,0.19093692,51.127903
353,20131,3.048203,-1.0,45.292763,-14.858841,0.14054827,60.151604
354,20133,1.887272,-1.0,28.042675,-14.858841,0.25461948,42.901516
355,20135,1.9814576,-1.0,29.442163,-14.858841,0.18406436,44.301003
356,20137,2.197278,-1.0,32.649006,-14.858841,0.25416315,47.507847
357,20139,2.201262,-1.0,32.708202,-14.858841,0.21421845,47.567043
358,20141,2.1094165,-1.0,31.343485,-14.858841,0.29444516,46.202324
359,20143,1.9006728,-1.0,28.241795,-14.858841,0.26426104,43.100636
360,20145,2.7132492,-1.0,40.31574,-14.858841,0.23712108,55.17458
361,20147,2.2089663,-1.0,32.822678,-14.858841,0.25292942,47.68152
362,20149,2.7773547,-1.0,41.268272,-14.858841,0.1646491,56.127113
363,20151,2.6358337,-1.0,39.165436,-14.858841,0.20922877,54.024277
364,20153,2.3946075,-1.0,35.581093,-14.858841,0.26542377,50.439934
365,20155,2.085568,-1.0,30.989122,-14.858841,0.26383254,45.84796
